,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Start_Base,End_Base,Event,runner_id,runner_name,pitcher_id,pitcher_name,batter_id,batter_name,pitch_hand,credit,credit_id,homeScore,awayScore,inning,isTopInning,Date,Action,Base,Year,Current_Year_x,Sprint_x,Current_Year_y,Sprint_y,Current_Year_x.1,Sprint_x.1,Current_Year_y.1,Sprint_y.1,Current_Year_x.2,Sprint_x.2,Current_Year_y.2,Sprint_y.2,Current_Year_x.3,Sprint_x.3,Current_Year_y.3,Sprint_y.3,Current_Year_x,Sprint_x,Current_Year_y,Sprint_y
12,12,12,12,12,12,12,12,12,12,1B,2B,Stolen Base 2B,696285,Jacob Young,656578,Andre Jackson,682928,CJ Abrams,R,Endy Rodríguez,682848,0,2,3,True,2023-09-11,Stolen,2B,2023,2024,27.4,2024,27.4,2024,27.4,2024,27.4,2024,27.4,2024,27.4,2024,27.4,2024,27.4,2024,27.4,2024,27.4
13,13,13,13,13,13,13,13,13,13,1B,,Caught Stealing 2B,660670,Ronald Acuña Jr.,670912,Johan Oviedo,645277,Ozzie Albies,R,Endy Rodríguez,682848,0,0,1,False,2023-09-09,Caught,2B,2023,2024,27.4,2024,27.4,2024,27.4,2024,27.4,2024,27.4,2024,27.4,2024,27.4,2024,27.4,2024,27.4,2024,27.4
14,14,14,14,14,14,14,14,14,14,1B,2B,Stolen Base 2B,660670,Ronald Acuña Jr.,681882,Colin Selby,645277,Ozzie Albies,R,Endy Rodríguez,682848,3,7,6,False,2023-09-09,Stolen,2B,2023,2024,27.4,2024,27.4,2024,27.4,2024,27.4,2024,27.4,2024,27.4,2024,27.4,2024,27.4,2024,27.4,2024,27.4
15,15,15,15,15,15,15,15,15,15,1B,2B,Stolen Base 2B,680118,Dairon Blanco,682847,Luis L. Ortiz,672580,Maikel Garcia,R,Endy Rodríguez,682848,0,0,3,False,2023-08-29,Stolen,2B,2023,2024,27.4,2024,27.4,2024,27.4,2024,27.4,2024,27.4,2024,27.4,2024,27.4,2024,27.4,2024,27.4,2024,27.4
16,16,16,16,16,16,16,16,16,16,1B,,Caught Stealing 2B,641355,Cody Bellinger,642239,Rob Zastryzny,673548,Seiya Suzuki,L,Endy Rodríguez,682848,0,1,1,True,2023-08-24,Caught,2B,2023,2024,27.4,2024,27.4,2024,27.4,2024,27.4,2024,27.4,2024,27.4,2024,27.4,2024,27.4,2024,27.4,2024,27.4
17,17,17,17,17,17,17,17,17,17,1B,2B,Stolen Base 2B,656669,Jordan Luplow,670990,Yohan Ramírez,668904,Royce Lewis,R,Endy Rodríguez,682848,5,1,8,False,2023-08-18,Stolen,2B,2023,2024,27.4,2024,27.4,2024,27.4,2024,27.4,2024,27.4,2024,27.4,2024,27.4,2024,27.4,2024,27.4,2024,27.4
18,18,18,18,18,18,18,18,18,18,1B,,Caught Stealing 2B,624413,Pete Alonso,621366,Ryan Borucki,596129,Daniel Vogelbach,L,Endy Rodríguez,682848,4,2,5,False,2023-08-16,Caught,2B,2023,2024,27.4,2024,27.4,2024,27.4,2024,27.4,2024,27.4,2024,27.4,2024,27.4,2024,27.4,2024,27.4,2024,27.4
19,19,19,19,19,19,19,19,19,19,1B,2B,Stolen Base 2B,542364,Rafael Ortega,682990,Quinn Priester,660620,Jonathan Araúz,R,Endy Rodríguez,682848,5,2,4,False,2023-08-14,Stolen,2B,2023,2024,27.4,2024,27.4,2024,27.4,2024,27.4,2024,27.4,2024,27.4,2024,27.4,2024,27.4,2024,27.4,2024,27.4
20,20,20,20,20,20,20,20,20,20,2B,3B,Stolen Base 3B,596019,Francisco Lindor,682990,Quinn Priester,643446,Jeff McNeil,R,Endy Rodríguez,682848,6,2,5,False,2023-08-14,Stolen,3B,2023,2024,27.4,2024,27.4,2024,27.4,2024,27.4,2024,27.4,2024,27.4,2024,27.4,2024,27.4,2024,27.4,2024,27.4
21,21,21,21,21,21,21,21,21,21,1B,2B,Stolen Base 2B,682829,Elly De La Cruz,656578,Andre Jackson,668715,Spencer Steer,R,Endy Rodríguez,682848,0,0,1,True,2023-08-13,Stolen,2B,2023,2024,27.4,2024,27.4,2024,27.4,2024,27.4,2024,27.4,2024,27.4,2024,27.4,2024,27.4,2024,27.4,2024,27.4
22,22,22,22,22,22,22,22,22,22,1B,,Caught Stealing 2B,680574,Matt McLain,641672,Thomas Hatch,682829,Elly De La Cruz,R,Endy Rodríguez,682848,4,3,7,True,2023-08-13,Caught,2B,2023,2024,27.4,2024,27.4,2024,27.4,2024,27.4,2024,27.4,2024,27.4,2024,27.4,2024,27.4,2024,27.4,2024,27.4
23,23,23,23,23,23,23,23,23,23,1B,2B,Stolen Base 2B,682829,Elly De La Cruz,656578,Andre Jackson,668715,Spencer Steer,R,Endy Rodríguez,682848,0,0,1,True,2023-08-12,Stolen,2B,2023,2024,27.4,2024,27.4,2024,27.4,2024,27.4,2024,27.4,2024,27.4,2024,27.4,2024,27.4,2024,27.4,2024,27.4
24,24,24,24,24,24,24,24,24,24,1B,,Caught Stealing 2B,680574,Matt McLain,641672,Thomas Hatch,682829,Elly De La Cruz,R,Endy Rodríguez,682848,4,3,7,True,2023-08-12,Caught,2B,2023,2024,27.4,2024,27.4,2024,27.4,2024,27.4,2024,27.4,2024,27.4,2024,27.4,2024,27.4,2024,27.4,2024,27.4
25,25,25,25,25,25,25,25,25,25,1B,2B,Stolen Base 2B,671739,Michael Harris II,669796,Jose E. Hernandez,660670,Ronald Acuña Jr.,L,Endy Rodríguez,682848,5,6,9,True,2023-08-09,Stolen,2B,2023,2024,27.4,2024,27.4,2024,27.4,2024,27.4,2024,27.4,2024,27.4,2024,27.4,2024,27.4,2024,27.4,2024,27.4
26,26,26,26,26,26,26,26,26,26,1B,2B,Stolen Base 2B,668930,Brice Turang,670912,Johan Oviedo,686894,Joey Wiemer,R,Endy Rodríguez,682848,0,1,3,False,2023-08-06,Stolen,2B,2023,2024,27.4,2024,27.4,2024,27.4,2024,27.4,2024,27.4,2024,27.4,2024,27.4,2024,27.4,2024,27.4,2024,27.4
27,27,27,27,27,27,27,27,27,27,2B,,Caught Stealing 3B,656941,Kyle Schwarber,656605,Mitch Keller,547180,Bryce Harper,R,Endy Rodríguez,682848,0,0,1,True,2023-07-28,Caught,3B,2023,2024,27.4,2024,27.4,2024,27.4,2024,27.4,2024,27.4,2024,27.4,2024,27.4,2024,27.4,2024,27.4,2024,27.4
28,28,28,28,28,28,28,28,28,28,1B,,Caught Stealing 2B,673490,Ha-Seong Kim,669387,Carmen Mlodzinski,665742,Juan Soto,R,Endy Rodríguez,682848,4,8,7,False,2023-07-24,Caught,2B,2023,2024,27.4,2024,27.4,2024,27.4,2024,27.4,2024,27.4,2024,27.4,2024,27.4,2024,27.4,2024,27.4,2024,27.4
29,29,29,29,29,29,29,29,29,29,1B,2B,Stolen Base 2B,621493,Taylor Ward,674370,Osvaldo Bido,592669,Hunter Renfroe,R,Endy Rodríguez,682848,0,0,2,False,2023-07-22,Stolen,2B,2023,2024,27.4,2024,27.4,2024,27.4,2024,27.4,2024,27.4,2024,27.4,2024,27.4,2024,27.4,2024,27.4,2024,27.4
30,30,30,30,30,30,30,30,30,30,1B,2B,Stolen Base 2B,623205,Andrew Velazquez,660787,Yerry De Los Santos,650859,Luis Rengifo,R,Endy Rodríguez,682848,8,5,8,False,2023-07-21,Stolen,2B,2023,2024,27.4,2024,27.4,2024,27.4,2024,27.4,2024,27.4,2024,27.4,2024,27.4,2024,27.4,2024,27.4,2024,27.4
31,31,31,31,31,31,31,31,31,31,2B,3B,Stolen Base 3B,547180,Bryce Harper,670912,Johan Oviedo,669016,Brandon Marsh,R,Endy Rodríguez,682848,0,3,1,False,2023-09-27,Stolen,3B,2023,2024,27.4,2024,27.4,2024,27.4,2024,27.4,2024,27.4,2024,27.4,2024,27.4,2024,27.4,2024,27.4,2024,27.4
32,32,32,32,32,32,32,32,32,32,1B,,Caught Stealing 2B,665506,Cristian Pache,670912,Johan Oviedo,679032,Johan Rojas,R,Endy Rodríguez,682848,6,6,5,False,2023-09-27,Caught,2B,2023,2024,27.4,2024,27.4,2024,27.4,2024,27.4,2024,27.4,2024,27.4,2024,27.4,2024,27.4,2024,27.4,2024,27.4
33,33,33,33,33,33,33,33,33,33,1B,2B,Stolen Base 2B,681082,Bryson Stott,664294,Dauri Moreta,592663,J.T. Realmuto,R,Endy Rodríguez,682848,2,1,7,False,2023-09-26,Stolen,2B,2023,2024,27.4,2024,27.4,2024,27.4,2024,27.4,2024,27.4,2024,27.4,2024,27.4,2024,27.4,2024,27.4,2024,27.4
34,34,34,34,34,34,34,34,34,34,1B,2B,Stolen Base 2B,682829,Elly De La Cruz,663559,Bailey Falter,663697,Jonathan India,L,Endy Rodríguez,682848,4,0,2,False,2023-09-23,Stolen,2B,2023,2024,27.4,2024,27.4,2024,27.4,2024,27.4,2024,27.4,2024,27.4,2024,27.4,2024,27.4,2024,27.4,2024,27.4
35,35,35,35,35,35,35,35,35,35,2B,3B,Stolen Base 3B,682829,Elly De La Cruz,663559,Bailey Falter,663697,Jonathan India,L,Endy Rodríguez,682848,4,0,2,False,2023-09-23,Stolen,3B,2023,2024,27.4,2024,27.4,2024,27.4,2024,27.4,2024,27.4,2024,27.4,2024,27.4,2024,27.4,2024,27.4,2024,27.4
36,36,36,36,36,36,36,36,36,36,1B,2B,Stolen Base 2B,670770,TJ Friedl,669796,Jose E. Hernandez,656413,Stuart Fairchild,L,Endy Rodríguez,682848,9,9,7,False,2023-09-23,Stolen,2B,2023,2024,27.4,2024,27.4,2024,27.4,2024,27.4,2024,27.4,2024,27.4,2024,27.4,2024,27.4,2024,27.4,2024,27.4
37,37,37,37,37,37,37,37,37,37,1B,2B,Stolen Base 2B,670770,TJ Friedl,656578,Andre Jackson,687952,Christian Encarnacion-Strand,R,Endy Rodríguez,682848,0,0,1,False,2023-09-22,Stolen,2B,2023,2024,27.4,2024,27.4,2024,27.4,2024,27.4,2024,27.4,2024,27.4,2024,27.4,2024,27.4,2024,27.4,2024,27.4
38,38,38,38,38,38,38,38,38,38,1B,2B,Stolen Base 2B,682829,Elly De La Cruz,682847,Luis L. Ortiz,666181,Will Benson,R,Endy Rodríguez,682848,0,0,2,False,2023-09-22,Stolen,2B,2023,2024,27.4,2024,27.4,2024,27.4,2024,27.4,2024,27.4,2024,27.4,2024,27.4,2024,27.4,2024,27.4,2024,27.4
39,39,39,39,39,39,39,39,39,39,2B,3B,Stolen Base 3B,682829,Elly De La Cruz,682847,Luis L. Ortiz,663697,Jonathan India,R,Endy Rodríguez,682848,1,0,2,False,2023-09-22,Stolen,3B,2023,2024,27.4,2024,27.4,2024,27.4,2024,27.4,2024,27.4,2024,27.4,2024,27.4,2024,27.4,2024,27.4,2024,27.4
40,40,40,40,40,40,40,40,40,40,1B,2B,Stolen Base 2B,683011,Anthony Volpe,669796,Jose E. Hernandez,664314,Estevan Florial,L,Endy Rodríguez,682848,3,6,9,True,2023-09-16,Stolen,2B,2023,2024,27.4,2024,27.4,2024,27.4,2024,27.4,2024,27.4,2024,27.4,2024,27.4,2024,27.4,2024,27.4,2024,27.4
41,41,41,41,41,41,41,41,41,41,1B,2B,Stolen Base 2B,665828,Oswaldo Cabrera,670059,Colin Holderman,666163,Ben Rortvedt,R,Endy Rodríguez,682848,5,7,9,True,2023-09-15,Stolen,2B,2023,2024,27.4,2024,27.4,2024,27.4,2024,27.4,2024,27.4,2024,27.4,2024,27.4,2024,27.4,2024,27.4,2024,27.4
42,42,42,42,42,42,42,42,42,42,1B,,Caught Stealing 2B,669743,Alex Call,663559,Bailey Falter,696285,Jacob Young,L,Endy Rodríguez,682848,2,0,3,True,2023-09-12,Caught,2B,2023,2024,27.4,2024,27.4,2024,27.4,2024,27.4,2024,27.4,2024,27.4,2024,27.4,2024,27.4,2024,27.4,2024,27.4
43,43,43,43,43,43,43,43,43,43,1B,2B,Stolen Base 2B,696285,Jacob Young,656578,Andre Jackson,682928,CJ Abrams,R,Endy Rodríguez,682848,0,2,3,True,2023-09-11,Stolen,2B,2023,2024,27.4,2024,27.4,2024,27.4,2024,27.4,2024,27.4,2024,27.4,2024,27.4,2024,27.4,2024,27.4,2024,27.4
44,44,44,44,44,44,44,44,44,44,1B,,Caught Stealing 2B,660670,Ronald Acuña Jr.,670912,Johan Oviedo,645277,Ozzie Albies,R,Endy Rodríguez,682848,0,0,1,False,2023-09-09,Caught,2B,2023,2024,27.4,2024,27.4,2024,27.4,2024,27.4,2024,27.4,2024,27.4,2024,27.4,2024,27.4,2024,27.4,2024,27.4
45,45,45,45,45,45,45,45,45,45,1B,2B,Stolen Base 2B,660670,Ronald Acuña Jr.,681882,Colin Selby,645277,Ozzie Albies,R,Endy Rodríguez,682848,3,7,6,False,2023-09-09,Stolen,2B,2023,2024,27.4,2024,27.4,2024,27.4,2024,27.4,2024,27.4,2024,27.4,2024,27.4,2024,27.4,2024,27.4,2024,27.4
46,46,46,46,46,46,46,46,46,46,1B,2B,Stolen Base 2B,680118,Dairon Blanco,682847,Luis L. Ortiz,672580,Maikel Garcia,R,Endy Rodríguez,682848,0,0,3,False,2023-08-29,Stolen,2B,2023,2024,27.4,2024,27.4,2024,27.4,2024,27.4,2024,27.4,2024,27.4,2024,27.4,2024,27.4,2024,27.4,2024,27.4
47,47,47,47,47,47,47,47,47,47,1B,,Caught Stealing 2B,641355,Cody Bellinger,642239,Rob Zastryzny,673548,Seiya Suzuki,L,Endy Rodríguez,682848,0,1,1,True,2023-08-24,Caught,2B,2023,2024,27.4,2024,27.4,2024,27.4,2024,27.4,2024,27.4,2024,27.4,2024,27.4,2024,27.4,2024,27.4,2024,27.4
48,48,48,48,48,48,48,48,48,48,1B,2B,Stolen Base 2B,656669,Jordan Luplow,670990,Yohan Ramírez,668904,Royce Lewis,R,Endy Rodríguez,682848,5,1,8,False,2023-08-18,Stolen,2B,2023,2024,27.4,2024,27.4,2024,27.4,2024,27.4,2024,27.4,2024,27.4,2024,27.4,2024,27.4,2024,27.4,2024,27.4
49,49,49,49,49,49,49,49,49,49,1B,,Caught Stealing 2B,624413,Pete Alonso,621366,Ryan Borucki,596129,Daniel Vogelbach,L,Endy Rodríguez,682848,4,2,5,False,2023-08-16,Caught,2B,2023,2024,27.4,2024,27.4,2024,27.4,2024,27.4,2024,27.4,2024,27.4,2024,27.4,2024,27.4,2024,27.4,2024,27.4
50,50,50,50,50,50,50,50,50,50,1B,2B,Stolen Base 2B,542364,Rafael Ortega,682990,Quinn Priester,660620,Jonathan Araúz,R,Endy Rodríguez,682848,5,2,4,False,2023-08-14,Stolen,2B,2023,2024,27.4,2024,27.4,2024,27.4,2024,27.4,2024,27.4,2024,27.4,2024,27.4,2024,27.4,2024,27.4,2024,27.4
51,51,51,51,51,51,51,51,51,51,2B,3B,Stolen Base 3B,596019,Francisco Lindor,682990,Quinn Priester,643446,Jeff McNeil,R,Endy Rodríguez,682848,6,2,5,False,2023-08-14,Stolen,3B,2023,2024,27.4,2024,27.4,2024,27.4,2024,27.4,2024,27.4,2024,27.4,2024,27.4,2024,27.4,2024,27.4,2024,27.4
52,52,52,52,52,52,52,52,52,52,1B,2B,Stolen Base 2B,682829,Elly De La Cruz,656578,Andre Jackson,668715,Spencer Steer,R,Endy Rodríguez,682848,0,0,1,True,2023-08-13,Stolen,2B,2023,2024,27.4,2024,27.4,2024,27.4,2024,27.4,2024,27.4,2024,27.4,2024,27.4,2024,27.4,2024,27.4,2024,27.4
53,53,53,53,53,53,53,53,53,53,1B,,Caught Stealing 2B,680574,Matt McLain,641672,Thomas Hatch,682829,Elly De La Cruz,R,Endy Rodríguez,682848,4,3,7,True,2023-08-13,Caught,2B,2023,2024,27.4,2024,27.4,2024,27.4,2024,27.4,2024,27.4,2024,27.4,2024,27.4,2024,27.4,2024,27.4,2024,27.4
54,54,54,54,54,54,54,54,54,54,1B,2B,Stolen Base 2B,682829,Elly De La Cruz,656578,Andre Jackson,668715,Spencer Steer,R,Endy Rodríguez,682848,0,0,1,True,2023-08-12,Stolen,2B,2023,2024,27.4,2024,27.4,2024,27.4,2024,27.4,2024,27.4,2024,27.4,2024,27.4,2024,27.4,2024,27.4,2024,27.4
55,55,55,55,55,55,55,55,55,55,1B,,Caught Stealing 2B,680574,Matt McLain,641672,Thomas Hatch,682829,Elly De La Cruz,R,Endy Rodríguez,682848,4,3,7,True,2023-08-12,Caught,2B,2023,2024,27.4,2024,27.4,2024,27.4,2024,27.4,2024,27.4,2024,27.4,2024,27.4,2024,27.4,2024,27.4,2024,27.4
56,56,56,56,56,56,56,56,56,56,1B,2B,Stolen Base 2B,671739,Michael Harris II,669796,Jose E. Hernandez,660670,Ronald Acuña Jr.,L,Endy Rodríguez,682848,5,6,9,True,2023-08-09,Stolen,2B,2023,2024,27.4,2024,27.4,2024,27.4,2024,27.4,2024,27.4,2024,27.4,2024,27.4,2024,27.4,2024,27.4,2024,27.4
57,57,57,57,57,57,57,57,57,57,1B,2B,Stolen Base 2B,668930,Brice Turang,670912,Johan Oviedo,686894,Joey Wiemer,R,Endy Rodríguez,682848,0,1,3,False,2023-08-06,Stolen,2B,2023,2024,27.4,2024,27.4,2024,27.4,2024,27.4,2024,27.4,2024,27.4,2024,27.4,2024,27.4,2024,27.4,2024,27.4
58,58,58,58,58,58,58,58,58,58,2B,,Caught Stealing 3B,656941,Kyle Schwarber,656605,Mitch Keller,547180,Bryce Harper,R,Endy Rodríguez,682848,0,0,1,True,2023-07-28,Caught,3B,2023,2024,27.4,2024,27.4,2024,27.4,2024,27.4,2024,27.4,2024,27.4,2024,27.4,2024,27.4,2024,27.4,2024,27.4
59,59,59,59,59,59,59,59,59,59,1B,,Caught Stealing 2B,673490,Ha-Seong Kim,669387,Carmen Mlodzinski,665742,Juan Soto,R,Endy Rodríguez,682848,4,8,7,False,2023-07-24,Caught,2B,2023,2024,27.4,2024,27.4,2024,27.4,2024,27.4,2024,27.4,2024,27.4,2024,27.4,2024,27.4,2024,27.4,2024,27.4
60,60,60,60,60,60,60,60,60,60,1B,2B,Stolen Base 2B,621493,Taylor Ward,674370,Osvaldo Bido,592669,Hunter Renfroe,R,Endy Rodríguez,682848,0,0,2,False,2023-07-22,Stolen,2B,2023,2024,27.4,2024,27.4,2024,27.4,2024,27.4,2024,27.4,2024,27.4,2024,27.4,2024,27.4,2024,27.4,2024,27.4
61,61,61,61,61,61,61,61,61,61,1B,2B,Stolen Base 2B,623205,Andrew Velazquez,660787,Yerry De Los Santos,650859,Luis Rengifo,R,Endy Rodríguez,682848,8,5,8,False,2023-07-21,Stolen,2B,2023,2024,27.4,2024,27.4,2024,27.4,2024,27.4,2024,27.4,2024,27.4,2024,27.4,2024,27.4,2024,27.4,2024,27.4
