,Start_Base,End_Base,Event,runner_id,runner_name,pitcher_id,pitcher_name,batter_id,batter_name,pitch_hand,credit,credit_id,homeScore,awayScore,inning,isTopInning,Date,Action,Base
1571,1B,2B,Stolen Base 2B,592178,Kris Bryant,659275,Dinelson Lamet,518792,Jason Heyward,R,Austin Allen,664119,0,1,4,True,2019-09-12,Stolen,2B
1750,1B,2B,Stolen Base 2B,592178,Kris Bryant,461829,Gio González,605170,Victor Caratini,L,Manny Piña,444489,0,0,3,False,2019-09-01,Stolen,2B
2364,1B,2B,Stolen Base 2B,592178,Kris Bryant,641627,Trevor Gott,519203,Anthony Rizzo,R,Stephen Vogt,519390,2,4,8,True,2019-07-22,Stolen,2B
4048,1B,2B,Stolen Base 2B,592178,Kris Bryant,543475,Jordan Lyles,519203,Anthony Rizzo,R,Jacob Stallings,607732,1,5,6,False,2019-04-10,Stolen,2B
69,1B,2B,Stolen Base 2B,592178,Kris Bryant,596112,Robert Stephenson,543063,Brandon Crawford,R,Elias Díaz,553869,1,2,7,True,2021-09-26,Stolen,2B
294,1B,2B,Stolen Base 2B,592178,Kris Bryant,657006,Justin Steele,457763,Buster Posey,L,Willson Contreras,575929,0,2,3,True,2021-09-12,Stolen,2B
452,1B,2B,Stolen Base 2B,592178,Kris Bryant,642207,Devin Williams,474832,Brandon Belt,R,Luke Maile,571912,1,1,8,False,2021-09-02,Stolen,2B
620,1B,2B,Stolen Base 2B,592178,Kris Bryant,489265,Sergio Romo,527038,Wilmer Flores,R,Sean Murphy,669221,1,2,9,True,2021-08-22,Stolen,2B
742,1B,2B,Stolen Base 2B,592178,Kris Bryant,607536,Kyle Freeland,457763,Buster Posey,L,Elias Díaz,553869,1,1,3,False,2021-08-14,Stolen,2B
869,1B,2B,Stolen Base 2B,592178,Kris Bryant,669203,Corbin Burnes,573262,Mike Yastrzemski,R,Manny Piña,444489,1,1,6,True,2021-08-06,Stolen,2B
1520,1B,2B,Stolen Base 2B,592178,Kris Bryant,621111,Walker Buehler,519203,Anthony Rizzo,R,Austin Barnes,605131,0,1,6,True,2021-06-24,Stolen,2B
1858,1B,2B,Stolen Base 2B,592178,Kris Bryant,489334,Craig Stammen,595879,Javier Báez,R,Victor Caratini,605170,4,3,7,False,2021-06-01,Stolen,2B
1938,1B,,Caught Stealing 2B,592178,Kris Bryant,592390,Heath Hembree,595879,Javier Báez,R,Tucker Barnhart,571466,1,0,6,False,2021-05-28,Caught,2B
2088,1B,2B,Stolen Base 2B,592178,Kris Bryant,543272,Brad Hand,622110,Matt Duffy,L,Yan Gomes,543228,3,4,9,False,2021-05-19,Stolen,2B
2329,1B,2B,Stolen Base 2B,592178,Kris Bryant,545333,Trevor Bauer,518792,Jason Heyward,R,Will Smith,669257,0,0,1,False,2021-05-04,Stolen,2B
2515,1B,,Caught Stealing 2B,592178,Kris Bryant,621242,Edwin Díaz,622110,Matt Duffy,R,James McCann,543510,3,3,9,False,2021-04-22,Caught,2B
4414,1B,2B,Stolen Base 2B,592178,Kris Bryant,659275,Dinelson Lamet,518792,Jason Heyward,R,Austin Allen,664119,0,1,4,True,2019-09-12,Stolen,2B
4593,1B,2B,Stolen Base 2B,592178,Kris Bryant,461829,Gio González,605170,Victor Caratini,L,Manny Piña,444489,0,0,3,False,2019-09-01,Stolen,2B
5207,1B,2B,Stolen Base 2B,592178,Kris Bryant,641627,Trevor Gott,519203,Anthony Rizzo,R,Stephen Vogt,519390,2,4,8,True,2019-07-22,Stolen,2B
6891,1B,2B,Stolen Base 2B,592178,Kris Bryant,543475,Jordan Lyles,519203,Anthony Rizzo,R,Jacob Stallings,607732,1,5,6,False,2019-04-10,Stolen,2B
1993,1B,2B,Stolen Base 2B,592178,Kris Bryant,596112,Robert Stephenson,543063,Brandon Crawford,R,Elias Díaz,553869,1,2,7,True,2021-09-26,Stolen,2B
2218,1B,2B,Stolen Base 2B,592178,Kris Bryant,657006,Justin Steele,457763,Buster Posey,L,Willson Contreras,575929,0,2,3,True,2021-09-12,Stolen,2B
2376,1B,2B,Stolen Base 2B,592178,Kris Bryant,642207,Devin Williams,474832,Brandon Belt,R,Luke Maile,571912,1,1,8,False,2021-09-02,Stolen,2B
2544,1B,2B,Stolen Base 2B,592178,Kris Bryant,489265,Sergio Romo,527038,Wilmer Flores,R,Sean Murphy,669221,1,2,9,True,2021-08-22,Stolen,2B
2666,1B,2B,Stolen Base 2B,592178,Kris Bryant,607536,Kyle Freeland,457763,Buster Posey,L,Elias Díaz,553869,1,1,3,False,2021-08-14,Stolen,2B
2793,1B,2B,Stolen Base 2B,592178,Kris Bryant,669203,Corbin Burnes,573262,Mike Yastrzemski,R,Manny Piña,444489,1,1,6,True,2021-08-06,Stolen,2B
3444,1B,2B,Stolen Base 2B,592178,Kris Bryant,621111,Walker Buehler,519203,Anthony Rizzo,R,Austin Barnes,605131,0,1,6,True,2021-06-24,Stolen,2B
3782,1B,2B,Stolen Base 2B,592178,Kris Bryant,489334,Craig Stammen,595879,Javier Báez,R,Victor Caratini,605170,4,3,7,False,2021-06-01,Stolen,2B
3862,1B,,Caught Stealing 2B,592178,Kris Bryant,592390,Heath Hembree,595879,Javier Báez,R,Tucker Barnhart,571466,1,0,6,False,2021-05-28,Caught,2B
4012,1B,2B,Stolen Base 2B,592178,Kris Bryant,543272,Brad Hand,622110,Matt Duffy,L,Yan Gomes,543228,3,4,9,False,2021-05-19,Stolen,2B
4253,1B,2B,Stolen Base 2B,592178,Kris Bryant,545333,Trevor Bauer,518792,Jason Heyward,R,Will Smith,669257,0,0,1,False,2021-05-04,Stolen,2B
4439,1B,,Caught Stealing 2B,592178,Kris Bryant,621242,Edwin Díaz,622110,Matt Duffy,R,James McCann,543510,3,3,9,False,2021-04-22,Caught,2B
6338,1B,2B,Stolen Base 2B,592178,Kris Bryant,659275,Dinelson Lamet,518792,Jason Heyward,R,Austin Allen,664119,0,1,4,True,2019-09-12,Stolen,2B
6517,1B,2B,Stolen Base 2B,592178,Kris Bryant,461829,Gio González,605170,Victor Caratini,L,Manny Piña,444489,0,0,3,False,2019-09-01,Stolen,2B
7131,1B,2B,Stolen Base 2B,592178,Kris Bryant,641627,Trevor Gott,519203,Anthony Rizzo,R,Stephen Vogt,519390,2,4,8,True,2019-07-22,Stolen,2B
8815,1B,2B,Stolen Base 2B,592178,Kris Bryant,543475,Jordan Lyles,519203,Anthony Rizzo,R,Jacob Stallings,607732,1,5,6,False,2019-04-10,Stolen,2B
512,1B,,Caught Stealing 2B,592178,Kris Bryant,605200,Zach Davies,575929,Willson Contreras,R,Jett Bandy,542908,0,0,4,True,2018-04-07,Caught,2B
577,1B,2B,Stolen Base 2B,592178,Kris Bryant,571670,Dylan Floro,608365,Addison Russell,R,Tucker Barnhart,571466,4,4,11,True,2018-04-03,Stolen,2B
779,1B,,Caught Stealing 2B,592178,Kris Bryant,453172,Jared Hughes,575929,Willson Contreras,R,Stephen Vogt,519390,1,1,6,True,2017-09-23,Caught,2B
2044,1B,2B,Stolen Base 2B,592178,Kris Bryant,527054,Julio Teheran,519203,Anthony Rizzo,R,Tyler Flowers,452095,1,2,5,True,2017-07-17,Stolen,2B
2253,1B,,Caught Stealing 2B,592178,Kris Bryant,534947,Tim Adleman,519203,Anthony Rizzo,R,Devin Mesoraco,519023,0,3,5,True,2017-07-02,Caught,2B
2379,1B,2B,Caught Stealing 3B,592178,Kris Bryant,594840,Matt Grace,664023,Ian Happ,L,Matt Wieters,446308,0,4,9,True,2017-06-26,Caught,3B
2492,1B,2B,Stolen Base 2B,592178,Kris Bryant,468504,Jhoulys Chacín,575929,Willson Contreras,R,Luis Torrens,620443,1,0,4,False,2017-06-20,Stolen,2B
2618,1B,2B,Stolen Base 2B,592178,Kris Bryant,554430,Zack Wheeler,518792,Jason Heyward,R,Travis d'Arnaud,518595,1,6,2,True,2017-06-13,Stolen,2B
3607,1B,2B,Stolen Base 2B,592178,Kris Bryant,543037,Gerrit Cole,519203,Anthony Rizzo,R,Francisco Cervelli,465041,0,1,6,True,2017-04-25,Stolen,2B
3727,1B,2B,Stolen Base 2B,592178,Kris Bryant,453172,Jared Hughes,519203,Anthony Rizzo,R,Manny Piña,444489,8,7,6,False,2017-04-18,Stolen,2B
3833,1B,,Caught Stealing 2B,592178,Kris Bryant,435221,Brandon McCarthy,450314,Ben Zobrist,R,Yasmani Grandal,518735,0,1,6,False,2017-04-12,Caught,2B
3888,1B,2B,Stolen Base 2B,592178,Kris Bryant,605200,Zach Davies,519203,Anthony Rizzo,R,Jett Bandy,542908,3,5,4,True,2017-04-09,Stolen,2B
3926,1B,2B,Stolen Base 2B,592178,Kris Bryant,519076,Jimmy Nelson,519203,Anthony Rizzo,R,Manny Piña,444489,0,1,3,True,2017-04-07,Stolen,2B
4912,1B,2B,Stolen Base 2B,592178,Kris Bryant,608349,Corey Knebel,519203,Anthony Rizzo,R,Martín Maldonado,455117,4,0,7,False,2016-08-16,Stolen,2B
4916,1B,,Caught Stealing 2B,592178,Kris Bryant,572788,Tyler Cravy,450314,Ben Zobrist,R,Manny Piña,444489,3,0,7,False,2016-08-16,Caught,2B
5284,3B,,Caught Stealing Home,592178,Kris Bryant,489119,Wade Miley,518792,Jason Heyward,L,Chris Iannetta,455104,1,0,7,False,2016-07-30,Caught,Home
5304,1B,2B,Stolen Base 2B,592178,Kris Bryant,501992,Nate Karns,519203,Anthony Rizzo,R,Chris Iannetta,455104,5,0,4,False,2016-07-29,Stolen,2B
5448,1B,2B,Stolen Base 2B,592178,Kris Bryant,519076,Jimmy Nelson,450314,Ben Zobrist,R,Jonathan Lucroy,518960,0,1,1,True,2016-07-22,Stolen,2B
5491,1B,2B,Stolen Base 2B,592178,Kris Bryant,112526,Bartolo Colon,575929,Willson Contreras,R,Travis d'Arnaud,518595,0,0,1,False,2016-07-20,Stolen,2B
5541,1B,2B,Stolen Base 2B,592178,Kris Bryant,571927,Steven Matz,575929,Willson Contreras,L,Travis d'Arnaud,518595,3,0,5,False,2016-07-18,Stolen,2B
5774,1B,2B,Stolen Base 2B,592178,Kris Bryant,594798,Jacob deGrom,519203,Anthony Rizzo,R,Travis d'Arnaud,518595,0,0,1,True,2016-07-01,Stolen,2B
6205,1B,2B,Stolen Base 2B,592178,Kris Bryant,605396,Colton Murray,519203,Anthony Rizzo,R,Cameron Rupp,519237,0,5,8,True,2016-06-08,Stolen,2B
6779,1B,2B,Stolen Base 2B,592178,Kris Bryant,433589,Yusmeiro Petit,450314,Ben Zobrist,R,Jose Lobaton,446653,3,3,7,False,2016-05-08,Stolen,2B
6977,1B,,Caught Stealing 2B,592178,Kris Bryant,572788,Tyler Cravy,450314,Ben Zobrist,R,Manny Piña,444489,3,0,7,False,2016-04-27,Caught,2B
7245,1B,,Caught Stealing 2B,592178,Kris Bryant,518452,Chad Bettis,608365,Addison Russell,R,Tony Wolters,547172,0,1,2,False,2016-04-15,Caught,2B
7251,1B,,Caught Stealing 2B,592178,Kris Bryant,628452,Raisel Iglesias,471083,Miguel Montero,R,Tucker Barnhart,571466,1,0,4,False,2016-04-14,Caught,2B
47,1B,2B,Stolen Base 2B,592178,Kris Bryant,543881,Pedro Villarreal,468406,Jonathan Herrera,R,Brayan Peña,430910,5,5,3,True,2015-07-22,Stolen,2B
49,1B,2B,Stolen Base 2B,592178,Kris Bryant,471822,Jumbo Díaz,458085,Chris Coghlan,R,Brayan Peña,430910,5,5,8,True,2015-07-22,Stolen,2B
213,2B,,Caught Stealing 3B,592178,Kris Bryant,607074,Carlos Rodón,456121,Chris Denorfia,L,Tyler Flowers,452095,0,0,4,False,2015-07-10,Caught,3B
281,1B,2B,Stolen Base 2B,592178,Kris Bryant,502009,Mat Latos,471083,Miguel Montero,R,Jeff Mathis,425772,0,0,1,False,2015-07-05,Stolen,2B
335,1B,2B,Stolen Base 2B,592178,Kris Bryant,473879,Sam Dyson,471083,Miguel Montero,R,J.T. Realmuto,592663,1,2,8,False,2015-07-03,Stolen,2B
464,1B,,Caught Stealing 2B,592178,Kris Bryant,407793,John Lackey,471083,Miguel Montero,R,Yadier Molina,425877,1,1,5,True,2015-06-26,Caught,2B
524,1B,2B,Stolen Base 2B,592178,Kris Bryant,425844,Zack Greinke,516770,Starlin Castro,R,Yasmani Grandal,518735,0,0,1,False,2015-06-23,Stolen,2B
1139,1B,2B,Stolen Base 2B,592178,Kris Bryant,523989,Rubby De La Rosa,516770,Starlin Castro,R,Tuffy Gosewisch,488912,2,0,4,True,2015-05-23,Stolen,2B
1210,2B,3B,Stolen Base 3B,592178,Kris Bryant,475115,Tyson Ross,516770,Starlin Castro,R,Derek Norris,519083,0,1,1,True,2015-05-20,Stolen,3B
1212,1B,,Caught Stealing 2B,592178,Kris Bryant,475115,Tyson Ross,519203,Anthony Rizzo,R,Derek Norris,519083,0,1,3,True,2015-05-20,Caught,2B
1240,1B,2B,Stolen Base 2B,592178,Kris Bryant,448306,James Shields,471083,Miguel Montero,R,Derek Norris,519083,1,2,6,True,2015-05-19,Stolen,2B
1678,2B,3B,Stolen Base 3B,592178,Kris Bryant,455374,Antonio Bastardo,516809,Junior Lake,L,Francisco Cervelli,465041,6,2,4,False,2015-04-28,Stolen,3B
1746,1B,2B,Stolen Base 2B,592178,Kris Bryant,543881,Pedro Villarreal,468406,Jonathan Herrera,R,Brayan Peña,430910,5,5,3,True,2015-04-25,Stolen,2B
1748,1B,2B,Stolen Base 2B,592178,Kris Bryant,471822,Jumbo Díaz,458085,Chris Coghlan,R,Brayan Peña,430910,5,5,8,True,2015-04-25,Stolen,2B
1794,1B,2B,Stolen Base 2B,592178,Kris Bryant,547973,Aroldis Chapman,516770,Starlin Castro,L,Brayan Peña,430910,3,3,9,True,2015-04-24,Stolen,2B
877,1B,2B,Stolen Base 2B,592178,Kris Bryant,608349,Corey Knebel,519203,Anthony Rizzo,R,Martín Maldonado,455117,4,0,7,False,2016-08-16,Stolen,2B
881,1B,,Caught Stealing 2B,592178,Kris Bryant,572788,Tyler Cravy,450314,Ben Zobrist,R,Manny Piña,444489,3,0,7,False,2016-08-16,Caught,2B
