,Start_Base,End_Base,Event,runner_id,runner_name,pitcher_id,pitcher_name,batter_id,batter_name,pitch_hand,credit,credit_id,homeScore,awayScore,inning,isTopInning,Date,Action,Base
81,1B,2B,Stolen Base 2B,670768,Luis González,518876,Merrill Kelly,681584,David Villar,R,Carson Kelly,608348,1,3,4,False,2022-07-11,Stolen,2B
527,1B,2B,Stolen Base 2B,670768,Luis González,500779,Jose Quintana,642851,Austin Wynns,L,Tyler Heineman,623168,1,1,2,True,2022-06-18,Stolen,2B
529,1B,2B,Stolen Base 2B,670768,Luis González,592390,Heath Hembree,642731,Thairo Estrada,R,Tyler Heineman,623168,5,6,9,True,2022-06-18,Stolen,2B
637,1B,2B,Stolen Base 2B,670768,Luis González,477132,Clayton Kershaw,596103,Austin Slater,L,Will Smith,669257,2,0,2,False,2022-06-11,Stolen,2B
704,1B,2B,Stolen Base 2B,670768,Luis González,641755,Tyler Kinley,592626,Joc Pederson,R,Elias Díaz,553869,1,1,8,False,2022-06-08,Stolen,2B
887,1B,,Caught Stealing 2B,670768,Luis González,608349,Corey Knebel,622268,Donovan Walton,R,Garrett Stubbs,596117,2,3,9,True,2022-05-30,Caught,2B
1227,1B,2B,Stolen Base 2B,670768,Luis González,453268,Daniel Bard,663698,Joey Bart,R,Dom Nuñez,624513,5,1,8,False,2022-05-11,Stolen,2B
1263,1B,2B,Stolen Base 2B,670768,Luis González,623485,Ashton Goudeau,596103,Austin Slater,R,Elias Díaz,553869,8,2,8,False,2022-05-09,Stolen,2B
1364,1B,2B,Stolen Base 2B,670768,Luis González,664062,Tony Gonsolin,663698,Joey Bart,R,Will Smith,669257,0,1,3,True,2022-05-04,Stolen,2B
1517,1B,,Caught Stealing 2B,670768,Luis González,641627,Trevor Gott,642731,Thairo Estrada,R,Victor Caratini,605170,1,0,7,True,2022-04-25,Caught,2B
