,Start_Base,End_Base,Event,runner_id,runner_name,pitcher_id,pitcher_name,batter_id,batter_name,pitch_hand,credit,credit_id,homeScore,awayScore,inning,isTopInning,Date,Action,Base,Year,Current_Year,Sprint
0,1B,2B,Stolen Base 2B,676694,Jake Meyers,657248,Glenn Otto,455117,Martín Maldonado,R,Yohel Pozo,650968,0,3,4,True,2021-09-16,Stolen,2B,2021,2022,28.9
1,1B,2B,Stolen Base 2B,676694,Jake Meyers,657248,Glenn Otto,455117,Martín Maldonado,R,Yohel Pozo,650968,0,3,4,True,2021-09-16,Stolen,2B,2021,2022,28.9
