,Start_Base,End_Base,Event,runner_id,runner_name,pitcher_id,pitcher_name,batter_id,batter_name,pitch_hand,credit,credit_id,homeScore,awayScore,inning,isTopInning,Date,Action,Base,Year,Current_Year,Sprint
0,1B,2B,Stolen Base 2B,453568,Charlie Blackmon,474699,Vance Worley,518934,DJ LeMahieu,R,A.J. Ellis,454560,4,0,2,False,2017-09-27,Stolen,2B,2017,2018,27.5
1,1B,,Caught Stealing 2B,596115,Trevor Story,474699,Vance Worley,448602,Mark Reynolds,R,A.J. Ellis,454560,6,0,2,False,2017-09-27,Caught,2B,2017,2018,27.5
2,1B,2B,Stolen Base 2B,621020,Dansby Swanson,623395,Brian Ellington,572669,Lane Adams,R,A.J. Ellis,454560,5,5,7,False,2017-09-09,Stolen,2B,2017,2018,27.5
3,1B,2B,Stolen Base 2B,542255,Ender Inciarte,573185,Dan Straily,461314,Matt Kemp,R,A.J. Ellis,454560,0,3,1,False,2017-09-07,Stolen,2B,2017,2018,27.5
4,1B,2B,Stolen Base 2B,607208,Trea Turner,608716,Drew Steckenrider,543685,Anthony Rendon,R,A.J. Ellis,454560,3,0,7,False,2017-08-30,Stolen,2B,2017,2018,27.5
5,1B,2B,Stolen Base 2B,520471,Freddy Galvis,608716,Drew Steckenrider,608384,Nick Williams,R,A.J. Ellis,454560,8,8,6,False,2017-08-24,Stolen,2B,2017,2018,27.5
6,1B,2B,Stolen Base 2B,571718,Brian Goodwin,573185,Dan Straily,594694,Wilmer Difo,R,A.J. Ellis,454560,1,2,6,False,2017-08-10,Stolen,2B,2017,2018,27.5
7,1B,2B,Stolen Base 2B,571740,Billy Hamilton,543408,Tom Koehler,446359,Zack Cozart,R,A.J. Ellis,454560,2,1,5,False,2017-07-23,Stolen,2B,2017,2018,27.5
8,2B,3B,Stolen Base 3B,571740,Billy Hamilton,543408,Tom Koehler,446359,Zack Cozart,R,A.J. Ellis,454560,2,1,5,False,2017-07-23,Stolen,3B,2017,2018,27.5
9,1B,2B,Stolen Base 2B,657145,Mark Zagunis,502046,Jeff Locke,519203,Anthony Rizzo,L,A.J. Ellis,454560,0,2,2,True,2017-06-22,Stolen,2B,2017,2018,27.5
10,1B,2B,Stolen Base 2B,664023,Ian Happ,430661,Dustin McGowan,546991,Albert Almora Jr.,R,A.J. Ellis,454560,1,6,5,True,2017-06-22,Stolen,2B,2017,2018,27.5
11,1B,,Caught Stealing 2B,430605,Ryan Raburn,573185,Dan Straily,446653,Jose Lobaton,R,A.J. Ellis,454560,0,0,3,True,2017-06-21,Caught,2B,2017,2018,27.5
12,1B,,Caught Stealing 2B,502671,Paul Goldschmidt,607457,Kyle Barraclough,571875,Jake Lamb,R,A.J. Ellis,454560,5,5,6,True,2017-06-04,Caught,2B,2017,2018,27.5
13,1B,2B,Stolen Base 2B,605137,Josh Bell,430661,Dustin McGowan,457705,Andrew McCutchen,R,A.J. Ellis,454560,2,3,5,True,2017-04-30,Stolen,2B,2017,2018,27.5
14,1B,2B,Stolen Base 2B,457705,Andrew McCutchen,607457,Kyle Barraclough,570256,Gregory Polanco,R,A.J. Ellis,454560,4,3,7,True,2017-04-30,Stolen,2B,2017,2018,27.5
15,1B,2B,Stolen Base 2B,578428,Jose Iglesias,543408,Tom Koehler,488671,Alex Avila,R,A.J. Ellis,454560,1,1,4,True,2017-04-01,Stolen,2B,2017,2018,27.5
16,1B,2B,Stolen Base 2B,461865,Andrew Romine,517629,Kelvin Marte,453895,Brendan Ryan,L,A.J. Ellis,454560,3,2,7,True,2017-04-01,Stolen,2B,2017,2018,27.5
17,1B,2B,Stolen Base 2B,607385,Tyler Collins,457915,Javy Guerra,461865,Andrew Romine,R,A.J. Ellis,454560,3,2,9,True,2017-04-01,Stolen,2B,2017,2018,27.5
18,1B,2B,Stolen Base 2B,578428,Jose Iglesias,543408,Tom Koehler,488671,Alex Avila,R,A.J. Ellis,454560,1,1,4,True,2017-04-01,Stolen,2B,2017,2018,27.5
19,1B,2B,Stolen Base 2B,461865,Andrew Romine,517629,Kelvin Marte,453895,Brendan Ryan,L,A.J. Ellis,454560,3,2,7,True,2017-04-01,Stolen,2B,2017,2018,27.5
20,1B,2B,Stolen Base 2B,607385,Tyler Collins,457915,Javy Guerra,461865,Andrew Romine,R,A.J. Ellis,454560,3,2,9,True,2017-04-01,Stolen,2B,2017,2018,27.5
21,1B,2B,Stolen Base 2B,453568,Charlie Blackmon,474699,Vance Worley,518934,DJ LeMahieu,R,A.J. Ellis,454560,4,0,2,False,2017-09-27,Stolen,2B,2017,2018,27.5
22,1B,,Caught Stealing 2B,596115,Trevor Story,474699,Vance Worley,448602,Mark Reynolds,R,A.J. Ellis,454560,6,0,2,False,2017-09-27,Caught,2B,2017,2018,27.5
23,1B,2B,Stolen Base 2B,621020,Dansby Swanson,623395,Brian Ellington,572669,Lane Adams,R,A.J. Ellis,454560,5,5,7,False,2017-09-09,Stolen,2B,2017,2018,27.5
24,1B,2B,Stolen Base 2B,542255,Ender Inciarte,573185,Dan Straily,461314,Matt Kemp,R,A.J. Ellis,454560,0,3,1,False,2017-09-07,Stolen,2B,2017,2018,27.5
25,1B,2B,Stolen Base 2B,607208,Trea Turner,608716,Drew Steckenrider,543685,Anthony Rendon,R,A.J. Ellis,454560,3,0,7,False,2017-08-30,Stolen,2B,2017,2018,27.5
26,1B,2B,Stolen Base 2B,520471,Freddy Galvis,608716,Drew Steckenrider,608384,Nick Williams,R,A.J. Ellis,454560,8,8,6,False,2017-08-24,Stolen,2B,2017,2018,27.5
27,1B,2B,Stolen Base 2B,571718,Brian Goodwin,573185,Dan Straily,594694,Wilmer Difo,R,A.J. Ellis,454560,1,2,6,False,2017-08-10,Stolen,2B,2017,2018,27.5
28,1B,2B,Stolen Base 2B,571740,Billy Hamilton,543408,Tom Koehler,446359,Zack Cozart,R,A.J. Ellis,454560,2,1,5,False,2017-07-23,Stolen,2B,2017,2018,27.5
29,2B,3B,Stolen Base 3B,571740,Billy Hamilton,543408,Tom Koehler,446359,Zack Cozart,R,A.J. Ellis,454560,2,1,5,False,2017-07-23,Stolen,3B,2017,2018,27.5
30,1B,2B,Stolen Base 2B,657145,Mark Zagunis,502046,Jeff Locke,519203,Anthony Rizzo,L,A.J. Ellis,454560,0,2,2,True,2017-06-22,Stolen,2B,2017,2018,27.5
31,1B,2B,Stolen Base 2B,664023,Ian Happ,430661,Dustin McGowan,546991,Albert Almora Jr.,R,A.J. Ellis,454560,1,6,5,True,2017-06-22,Stolen,2B,2017,2018,27.5
32,1B,,Caught Stealing 2B,430605,Ryan Raburn,573185,Dan Straily,446653,Jose Lobaton,R,A.J. Ellis,454560,0,0,3,True,2017-06-21,Caught,2B,2017,2018,27.5
33,1B,,Caught Stealing 2B,502671,Paul Goldschmidt,607457,Kyle Barraclough,571875,Jake Lamb,R,A.J. Ellis,454560,5,5,6,True,2017-06-04,Caught,2B,2017,2018,27.5
34,1B,2B,Stolen Base 2B,605137,Josh Bell,430661,Dustin McGowan,457705,Andrew McCutchen,R,A.J. Ellis,454560,2,3,5,True,2017-04-30,Stolen,2B,2017,2018,27.5
35,1B,2B,Stolen Base 2B,457705,Andrew McCutchen,607457,Kyle Barraclough,570256,Gregory Polanco,R,A.J. Ellis,454560,4,3,7,True,2017-04-30,Stolen,2B,2017,2018,27.5
36,1B,2B,Stolen Base 2B,578428,Jose Iglesias,543408,Tom Koehler,488671,Alex Avila,R,A.J. Ellis,454560,1,1,4,True,2017-04-01,Stolen,2B,2017,2018,27.5
37,1B,2B,Stolen Base 2B,461865,Andrew Romine,517629,Kelvin Marte,453895,Brendan Ryan,L,A.J. Ellis,454560,3,2,7,True,2017-04-01,Stolen,2B,2017,2018,27.5
38,1B,2B,Stolen Base 2B,607385,Tyler Collins,457915,Javy Guerra,461865,Andrew Romine,R,A.J. Ellis,454560,3,2,9,True,2017-04-01,Stolen,2B,2017,2018,27.5
39,1B,2B,Stolen Base 2B,547004,Rio Ruiz,456696,David Hernandez,605480,Mallex Smith,R,A.J. Ellis,454560,5,1,8,False,2016-09-29,Stolen,2B,2016,2017,27.4
