,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Start_Base,End_Base,Event,runner_id,runner_name,pitcher_id,pitcher_name,batter_id,batter_name,pitch_hand,credit,credit_id,homeScore,awayScore,inning,isTopInning,Date,Action,Base,Year,Current_Year_x,Sprint_x,Current_Year_y,Sprint_y,Current_Year_x.1,Sprint_x.1,Current_Year_y.1,Sprint_y.1,Current_Year_x.2,Sprint_x.2,Current_Year_y.2,Sprint_y.2,Current_Year_x,Sprint_x,Current_Year_y,Sprint_y
0,0,0,0,0,0,0,0,2046,1B,2B,Stolen Base 2B,683146,Brett Baty,643511,Tyler Rogers,682626,Francisco Alvarez,R,Patrick Bailey,672275,6,4,7,False,2023-07-02,Stolen,2B,2023,2024,26.9,2024,26.9,2024,26.9,2024,26.9,2024,26.9,2024,26.9,2024,26.9,2024,26.9
1,1,1,1,1,1,1,1,2630,1B,2B,Stolen Base 2B,683146,Brett Baty,675911,Spencer Strider,502054,Tommy Pham,R,Travis d'Arnaud,518595,3,6,3,True,2023-06-08,Stolen,2B,2023,2024,26.9,2024,26.9,2024,26.9,2024,26.9,2024,26.9,2024,26.9,2024,26.9,2024,26.9
2,2,2,2,2,2,2,2,6460,1B,2B,Stolen Base 2B,683146,Brett Baty,643511,Tyler Rogers,682626,Francisco Alvarez,R,Patrick Bailey,672275,6,4,7,False,2023-07-02,Stolen,2B,2023,2024,26.9,2024,26.9,2024,26.9,2024,26.9,2024,26.9,2024,26.9,2024,26.9,2024,26.9
3,3,3,3,3,3,3,3,7044,1B,2B,Stolen Base 2B,683146,Brett Baty,675911,Spencer Strider,502054,Tommy Pham,R,Travis d'Arnaud,518595,3,6,3,True,2023-06-08,Stolen,2B,2023,2024,26.9,2024,26.9,2024,26.9,2024,26.9,2024,26.9,2024,26.9,2024,26.9,2024,26.9
