,Start_Base,End_Base,Event,runner_id,runner_name,pitcher_id,pitcher_name,batter_id,batter_name,pitch_hand,credit,credit_id,homeScore,awayScore,inning,isTopInning,Date,Action,Base
296,1B,2B,Stolen Base 2B,640458,Óscar Mercado,543507,Trevor May,514917,César Hernández,R,Ryan Jeffers,680777,6,4,6,True,2020-09-13,Stolen,2B
470,1B,2B,Stolen Base 2B,640458,Óscar Mercado,642547,Freddy Peralta,514917,César Hernández,R,Omar Narváez,553882,3,2,6,False,2020-09-05,Stolen,2B
845,1B,2B,Stolen Base 2B,640458,Óscar Mercado,641729,Joe Jiménez,605548,Bradley Zimmer,R,Grayson Greiner,606988,4,8,9,True,2020-08-16,Stolen,2B
1431,1B,2B,Stolen Base 2B,640458,Óscar Mercado,592767,Drew Smyly,467793,Carlos Santana,L,Andrew Knapp,595284,4,0,2,False,2019-09-20,Stolen,2B
1440,2B,3B,Stolen Base 3B,640458,Óscar Mercado,429719,Edwin Jackson,656185,Greg Allen,R,Grayson Greiner,606988,5,0,5,False,2019-09-19,Stolen,3B
1509,1B,,Caught Stealing 2B,640458,Óscar Mercado,677976,Randy Dobnak,624577,Yasiel Puig,R,Willians Astudillo,553902,2,1,3,False,2019-09-15,Caught,2B
1707,1B,2B,Stolen Base 2B,640458,Óscar Mercado,502327,Héctor Santiago,624577,Yasiel Puig,L,James McCann,543510,8,4,8,False,2019-09-04,Stolen,2B
1809,1B,2B,Stolen Base 2B,640458,Óscar Mercado,641729,Joe Jiménez,547379,Roberto Pérez,R,John Hicks,543308,2,4,9,True,2019-08-28,Stolen,2B
1970,1B,2B,Stolen Base 2B,640458,Óscar Mercado,282332,CC Sabathia,467793,Carlos Santana,L,Gary Sánchez,596142,0,0,1,True,2019-08-18,Stolen,2B
1971,1B,2B,Stolen Base 2B,640458,Óscar Mercado,282332,CC Sabathia,467793,Carlos Santana,L,Gary Sánchez,596142,0,4,2,True,2019-08-18,Stolen,2B
2288,1B,,Caught Stealing 2B,640458,Óscar Mercado,642098,Glenn Sparkman,502273,Mike Freeman,R,Cam Gallagher,595956,0,5,2,True,2019-07-27,Caught,2B
2425,1B,2B,Stolen Base 2B,640458,Óscar Mercado,503449,Wily Peralta,467793,Carlos Santana,R,Meibrys Viloria,650619,7,5,8,False,2019-07-19,Stolen,2B
2452,1B,2B,Caught Stealing Home,640458,Óscar Mercado,605513,Spencer Turnbull,467793,Carlos Santana,R,John Hicks,543308,2,0,3,False,2019-07-17,Caught,Home
2483,1B,2B,Stolen Base 2B,640458,Óscar Mercado,543001,Ryan Carpenter,656669,Jordan Luplow,L,Bobby Wilson,435064,0,0,1,False,2019-07-16,Stolen,2B
2489,1B,2B,Stolen Base 2B,640458,Óscar Mercado,596057,Daniel Norris,467793,Carlos Santana,L,John Hicks,543308,0,0,1,False,2019-07-15,Stolen,2B
2863,1B,,Caught Stealing 2B,640458,Óscar Mercado,445926,Jesse Chavez,467793,Carlos Santana,R,Tim Federowicz,543148,3,8,7,True,2019-06-19,Caught,2B
2883,1B,2B,Stolen Base 2B,640458,Óscar Mercado,592767,Drew Smyly,467793,Carlos Santana,L,Jeff Mathis,425772,0,5,4,True,2019-06-18,Stolen,2B
2884,2B,3B,Stolen Base 3B,640458,Óscar Mercado,592767,Drew Smyly,543401,Jason Kipnis,L,Jeff Mathis,425772,0,7,4,True,2019-06-18,Stolen,3B
2913,1B,2B,Stolen Base 2B,640458,Óscar Mercado,605513,Spencer Turnbull,467793,Carlos Santana,R,Bobby Wilson,435064,0,2,3,True,2019-06-16,Stolen,2B
2931,1B,2B,Stolen Base 2B,640458,Óscar Mercado,642397,Gregory Soto,467793,Carlos Santana,L,John Hicks,543308,0,0,3,True,2019-06-15,Stolen,2B
3257,1B,2B,Stolen Base 2B,640458,Óscar Mercado,519144,Rick Porcello,467793,Carlos Santana,R,Sandy León,506702,0,0,1,True,2019-05-27,Stolen,2B
3258,1B,2B,Stolen Base 2B,640458,Óscar Mercado,519144,Rick Porcello,467793,Carlos Santana,R,Sandy León,506702,0,2,3,True,2019-05-27,Stolen,2B
3391,1B,,Caught Stealing 2B,640458,Óscar Mercado,606162,Yefry Ramírez,596019,Francisco Lindor,R,Austin Wynns,642851,5,0,4,False,2019-05-19,Caught,2B
6,1B,2B,Stolen Base 2B,640458,Óscar Mercado,622092,Kyle Zimmer,664702,Myles Straw,R,Cam Gallagher,595956,1,5,9,True,2021-09-30,Stolen,2B
74,1B,2B,Stolen Base 2B,640458,Óscar Mercado,656629,Michael Kopech,664702,Myles Straw,R,Yasmani Grandal,518735,1,4,7,False,2021-09-26,Stolen,2B
766,2B,3B,Stolen Base 3B,640458,Óscar Mercado,641729,Joe Jiménez,680911,Owen Miller,R,Eric Haase,606992,2,5,6,True,2021-08-13,Stolen,3B
788,2B,3B,Stolen Base 3B,640458,Óscar Mercado,518617,Jake Diekman,680911,Owen Miller,L,Yan Gomes,543228,3,2,7,False,2021-08-11,Stolen,3B
1058,1B,2B,Stolen Base 2B,640458,Óscar Mercado,642232,Ryan Yarbrough,547379,Roberto Pérez,L,Francisco Mejía,642336,1,2,6,False,2021-07-25,Stolen,2B
1252,2B,3B,Stolen Base 3B,640458,Óscar Mercado,501985,Mike Minor,514917,César Hernández,L,Sebastián  Rivero,665861,0,0,3,False,2021-07-10,Stolen,3B
1276,1B,2B,Stolen Base 2B,640458,Óscar Mercado,641745,Brad Keller,605548,Bradley Zimmer,R,Salvador Perez,521692,1,0,7,False,2021-07-09,Stolen,2B
3139,1B,2B,Stolen Base 2B,640458,Óscar Mercado,543507,Trevor May,514917,César Hernández,R,Ryan Jeffers,680777,6,4,6,True,2020-09-13,Stolen,2B
3313,1B,2B,Stolen Base 2B,640458,Óscar Mercado,642547,Freddy Peralta,514917,César Hernández,R,Omar Narváez,553882,3,2,6,False,2020-09-05,Stolen,2B
3688,1B,2B,Stolen Base 2B,640458,Óscar Mercado,641729,Joe Jiménez,605548,Bradley Zimmer,R,Grayson Greiner,606988,4,8,9,True,2020-08-16,Stolen,2B
4274,1B,2B,Stolen Base 2B,640458,Óscar Mercado,592767,Drew Smyly,467793,Carlos Santana,L,Andrew Knapp,595284,4,0,2,False,2019-09-20,Stolen,2B
4283,2B,3B,Stolen Base 3B,640458,Óscar Mercado,429719,Edwin Jackson,656185,Greg Allen,R,Grayson Greiner,606988,5,0,5,False,2019-09-19,Stolen,3B
4352,1B,,Caught Stealing 2B,640458,Óscar Mercado,677976,Randy Dobnak,624577,Yasiel Puig,R,Willians Astudillo,553902,2,1,3,False,2019-09-15,Caught,2B
4550,1B,2B,Stolen Base 2B,640458,Óscar Mercado,502327,Héctor Santiago,624577,Yasiel Puig,L,James McCann,543510,8,4,8,False,2019-09-04,Stolen,2B
4652,1B,2B,Stolen Base 2B,640458,Óscar Mercado,641729,Joe Jiménez,547379,Roberto Pérez,R,John Hicks,543308,2,4,9,True,2019-08-28,Stolen,2B
4813,1B,2B,Stolen Base 2B,640458,Óscar Mercado,282332,CC Sabathia,467793,Carlos Santana,L,Gary Sánchez,596142,0,0,1,True,2019-08-18,Stolen,2B
4814,1B,2B,Stolen Base 2B,640458,Óscar Mercado,282332,CC Sabathia,467793,Carlos Santana,L,Gary Sánchez,596142,0,4,2,True,2019-08-18,Stolen,2B
5131,1B,,Caught Stealing 2B,640458,Óscar Mercado,642098,Glenn Sparkman,502273,Mike Freeman,R,Cam Gallagher,595956,0,5,2,True,2019-07-27,Caught,2B
