,Start_Base,End_Base,Event,runner_id,runner_name,pitcher_id,pitcher_name,batter_id,batter_name,pitch_hand,credit,credit_id,homeScore,awayScore,inning,isTopInning,Date,Action,Base
1611,1B,2B,Stolen Base 2B,663368,Blake Perkins,622065,Alex Young,686894,Joey Wiemer,L,Tyler Stephenson,663886,2,2,7,False,2023-07-24,Stolen,2B
1722,1B,2B,Stolen Base 2B,663368,Blake Perkins,656546,Jeff Hoffman,686894,Joey Wiemer,R,J.T. Realmuto,592663,3,3,7,True,2023-07-19,Stolen,2B
1801,1B,2B,Stolen Base 2B,663368,Blake Perkins,571656,Buck Farmer,655316,Andruw Monasterio,R,Luke Maile,571912,0,3,7,True,2023-07-15,Stolen,2B
2206,1B,,Caught Stealing 2B,663368,Blake Perkins,650644,Aaron Civale,686894,Joey Wiemer,R,Bo Naylor,666310,1,4,4,True,2023-06-25,Caught,2B
2208,1B,2B,Stolen Base 2B,663368,Blake Perkins,661403,Emmanuel Clase,686894,Joey Wiemer,R,Bo Naylor,666310,4,4,9,True,2023-06-25,Stolen,2B
2598,1B,,Caught Stealing 2B,663368,Blake Perkins,665622,Luis Medina,655316,Andruw Monasterio,R,Shea Langeliers,669127,2,4,4,False,2023-06-09,Caught,2B
2670,1B,2B,Stolen Base 2B,663368,Blake Perkins,666974,Yennier Cano,668930,Brice Turang,R,Adley Rutschman,668939,3,3,8,False,2023-06-06,Stolen,2B
55,1B,2B,Stolen Base 2B,663368,Blake Perkins,640455,Sean Manaea,668930,Brice Turang,L,Francisco Alvarez,682626,5,0,2,False,2024-09-27,Stolen,2B
334,1B,2B,Stolen Base 2B,663368,Blake Perkins,621383,Tanner Banks,661388,William Contreras,L,J.T. Realmuto,592663,5,2,7,False,2024-09-16,Stolen,2B
335,2B,3B,Stolen Base 3B,663368,Blake Perkins,621383,Tanner Banks,596142,Gary Sánchez,L,J.T. Realmuto,592663,6,2,7,False,2024-09-16,Stolen,3B
599,1B,2B,Stolen Base 2B,663368,Blake Perkins,678020,Seth Halvorsen,687401,Joey Ortiz,R,Jacob Stallings,607732,2,3,7,False,2024-09-06,Stolen,2B
631,1B,2B,Stolen Base 2B,663368,Blake Perkins,543243,Sonny Gray,606992,Eric Haase,R,Iván Herrera,671056,0,2,5,False,2024-09-04,Stolen,2B
788,1B,2B,Stolen Base 2B,663368,Blake Perkins,594580,Sam Moll,661388,William Contreras,L,Tyler Stephenson,663886,0,1,5,True,2024-08-30,Stolen,2B
1258,1B,2B,Stolen Base 2B,663368,Blake Perkins,571656,Buck Farmer,687401,Joey Ortiz,R,Tyler Stephenson,663886,3,3,6,False,2024-08-11,Stolen,2B
1285,1B,,Caught Stealing 2B,663368,Blake Perkins,607259,Nick Martinez,661388,William Contreras,R,Tyler Stephenson,663886,0,0,7,False,2024-08-10,Caught,2B
1361,1B,2B,Stolen Base 2B,663368,Blake Perkins,519242,Chris Sale,655316,Andruw Monasterio,L,Sean Murphy,669221,2,0,2,True,2024-08-07,Stolen,2B
1362,1B,2B,Stolen Base 2B,663368,Blake Perkins,572955,Pierce Johnson,655316,Andruw Monasterio,R,Sean Murphy,669221,2,3,5,True,2024-08-07,Stolen,2B
1713,1B,,Caught Stealing 2B,663368,Blake Perkins,657006,Justin Steele,661388,William Contreras,L,Tomás Nido,621512,2,1,5,True,2024-07-24,Caught,2B
1982,1B,2B,Stolen Base 2B,663368,Blake Perkins,641703,Brent Honeywell,655316,Andruw Monasterio,R,Joey Bart,663698,5,0,5,False,2024-07-10,Stolen,2B
2331,1B,2B,Stolen Base 2B,663368,Blake Perkins,656271,Brock Burke,668930,Brice Turang,L,Jonah Heim,641680,2,1,6,False,2024-06-25,Stolen,2B
2362,1B,2B,Stolen Base 2B,663368,Blake Perkins,547179,Michael Lorenzen,655316,Andruw Monasterio,R,Jonah Heim,641680,0,2,5,False,2024-06-24,Stolen,2B
2363,1B,2B,Stolen Base 2B,663368,Blake Perkins,642546,Jonathan Hernández,655316,Andruw Monasterio,R,Jonah Heim,641680,6,3,6,False,2024-06-24,Stolen,2B
2555,1B,,Caught Stealing 2B,663368,Blake Perkins,593423,Frankie Montas,668930,Brice Turang,R,Tyler Stephenson,663886,0,2,3,False,2024-06-16,Caught,2B
2585,1B,2B,Stolen Base 2B,663368,Blake Perkins,671096,Andrew Abbott,694192,Jackson Chourio,L,Tyler Stephenson,663886,0,0,2,False,2024-06-15,Stolen,2B
2608,1B,2B,Stolen Base 2B,663368,Blake Perkins,607259,Nick Martinez,668930,Brice Turang,R,Tyler Stephenson,663886,3,6,6,False,2024-06-14,Stolen,2B
2669,3B,score,Stolen Base Home,663368,Blake Perkins,647315,Zach Pop,661388,William Contreras,R,Alejandro Kirk,672386,2,1,6,False,2024-06-12,Stolen,Home
2682,1B,2B,Stolen Base 2B,663368,Blake Perkins,663878,Nate Pearson,694192,Jackson Chourio,R,Danny Jansen,643376,0,2,6,False,2024-06-11,Stolen,2B
2954,1B,2B,Stolen Base 2B,663368,Blake Perkins,643410,Mark Leiter Jr.,668930,Brice Turang,R,Miguel Amaya,665804,4,3,7,False,2024-05-30,Stolen,2B
3097,1B,2B,Stolen Base 2B,663368,Blake Perkins,676710,Kutter Crawford,668930,Brice Turang,R,Connor Wong,657136,1,3,5,True,2024-05-24,Stolen,2B
3098,1B,2B,Stolen Base 2B,663368,Blake Perkins,502624,Chase Anderson,668930,Brice Turang,R,Connor Wong,657136,2,6,8,True,2024-05-24,Stolen,2B
3681,1B,2B,Stolen Base 2B,663368,Blake Perkins,682052,Jacob Lopez,687401,Joey Ortiz,L,Ben Rortvedt,666163,6,1,5,False,2024-04-30,Stolen,2B
4197,1B,2B,Stolen Base 2B,663368,Blake Perkins,668881,Hunter Greene,687401,Joey Ortiz,R,Luke Maile,571912,0,5,4,True,2024-04-10,Stolen,2B
4239,1B,2B,Stolen Base 2B,663368,Blake Perkins,593423,Frankie Montas,686554,Oliver Dunn,R,Tyler Stephenson,663886,0,2,3,True,2024-04-09,Stolen,2B
6025,1B,2B,Stolen Base 2B,663368,Blake Perkins,622065,Alex Young,686894,Joey Wiemer,L,Tyler Stephenson,663886,2,2,7,False,2023-07-24,Stolen,2B
6136,1B,2B,Stolen Base 2B,663368,Blake Perkins,656546,Jeff Hoffman,686894,Joey Wiemer,R,J.T. Realmuto,592663,3,3,7,True,2023-07-19,Stolen,2B
6215,1B,2B,Stolen Base 2B,663368,Blake Perkins,571656,Buck Farmer,655316,Andruw Monasterio,R,Luke Maile,571912,0,3,7,True,2023-07-15,Stolen,2B
6620,1B,,Caught Stealing 2B,663368,Blake Perkins,650644,Aaron Civale,686894,Joey Wiemer,R,Bo Naylor,666310,1,4,4,True,2023-06-25,Caught,2B
6622,1B,2B,Stolen Base 2B,663368,Blake Perkins,661403,Emmanuel Clase,686894,Joey Wiemer,R,Bo Naylor,666310,4,4,9,True,2023-06-25,Stolen,2B
7012,1B,,Caught Stealing 2B,663368,Blake Perkins,665622,Luis Medina,655316,Andruw Monasterio,R,Shea Langeliers,669127,2,4,4,False,2023-06-09,Caught,2B
7084,1B,2B,Stolen Base 2B,663368,Blake Perkins,666974,Yennier Cano,668930,Brice Turang,R,Adley Rutschman,668939,3,3,8,False,2023-06-06,Stolen,2B
