,Start_Base,End_Base,Event,runner_id,runner_name,pitcher_id,pitcher_name,batter_id,batter_name,pitch_hand,credit,credit_id,homeScore,awayScore,inning,isTopInning,Date,Action,Base
5900,1B,2B,Stolen Base 2B,488681,Brandon Barnes,605177,Andrew Chafin,518614,Daniel Descalso,L,Chris Herrmann,543302,1,2,6,False,2016-06-24,Stolen,2B
7411,1B,,Caught Stealing 2B,488681,Brandon Barnes,571578,Patrick Corbin,518934,DJ LeMahieu,L,Chris Herrmann,543302,2,3,5,True,2016-04-06,Caught,2B
108,1B,,Caught Stealing 2B,488681,Brandon Barnes,475115,Tyson Ross,453568,Charlie Blackmon,R,Austin Hedges,595978,0,0,3,True,2015-07-18,Caught,2B
194,1B,,Caught Stealing 2B,488681,Brandon Barnes,571946,Shelby Miller,444836,Aaron Laffey,R,A.J. Pierzynski,150229,3,0,4,False,2015-07-10,Caught,2B
671,1B,2B,Stolen Base 2B,488681,Brandon Barnes,501789,Will Harris,518934,DJ LeMahieu,R,Hank Conger,474233,8,5,6,True,2015-06-16,Stolen,2B
2377,1B,,Caught Stealing 2B,488681,Brandon Barnes,430641,Blaine Boyer,518934,DJ LeMahieu,R,René Rivera,425784,2,3,9,True,2014-09-23,Caught,2B
2452,1B,2B,Stolen Base 2B,488681,Brandon Barnes,517414,Randall Delgado,592710,Josh Rutledge,R,Miguel Montero,471083,5,1,6,False,2014-09-20,Stolen,2B
4052,1B,,Caught Stealing 2B,488681,Brandon Barnes,519455,Jordan Zimmermann,518934,DJ LeMahieu,R,Wilson Ramos,467092,1,0,5,True,2014-06-30,Caught,2B
4764,2B,3B,Stolen Base 3B,488681,Brandon Barnes,571786,Mario Hollands,408047,Justin Morneau,L,Carlos Ruiz,434563,2,6,8,True,2014-05-27,Stolen,3B
5354,1B,,Caught Stealing 2B,488681,Brandon Barnes,547943,Hyun Jin Ryu,471865,Carlos González,L,Tim Federowicz,543148,1,3,5,True,2014-04-27,Caught,2B
5465,1B,2B,Stolen Base 2B,488681,Brandon Barnes,518516,Madison Bumgarner,571448,Nolan Arenado,L,Buster Posey,457763,0,0,1,False,2014-04-22,Stolen,2B
5506,1B,2B,Stolen Base 2B,488681,Brandon Barnes,433584,Roberto Hernandez,471865,Carlos González,R,Wil Nieves,408242,5,3,5,False,2014-04-20,Stolen,2B
5719,1B,2B,Stolen Base 2B,488681,Brandon Barnes,430912,Matt Cain,453064,Troy Tulowitzki,R,Héctor Sánchez,516949,0,1,3,True,2014-04-12,Stolen,2B
133,1B,,Caught Stealing 2B,488681,Brandon Barnes,430641,Blaine Boyer,518934,DJ LeMahieu,R,René Rivera,425784,2,3,9,True,2014-09-23,Caught,2B
208,1B,2B,Stolen Base 2B,488681,Brandon Barnes,517414,Randall Delgado,592710,Josh Rutledge,R,Miguel Montero,471083,5,1,6,False,2014-09-20,Stolen,2B
1808,1B,,Caught Stealing 2B,488681,Brandon Barnes,519455,Jordan Zimmermann,518934,DJ LeMahieu,R,Wilson Ramos,467092,1,0,5,True,2014-06-30,Caught,2B
2520,2B,3B,Stolen Base 3B,488681,Brandon Barnes,571786,Mario Hollands,408047,Justin Morneau,L,Carlos Ruiz,434563,2,6,8,True,2014-05-27,Stolen,3B
3110,1B,,Caught Stealing 2B,488681,Brandon Barnes,547943,Hyun Jin Ryu,471865,Carlos González,L,Tim Federowicz,543148,1,3,5,True,2014-04-27,Caught,2B
3221,1B,2B,Stolen Base 2B,488681,Brandon Barnes,518516,Madison Bumgarner,571448,Nolan Arenado,L,Buster Posey,457763,0,0,1,False,2014-04-22,Stolen,2B
3262,1B,2B,Stolen Base 2B,488681,Brandon Barnes,433584,Roberto Hernandez,471865,Carlos González,R,Wil Nieves,408242,5,3,5,False,2014-04-20,Stolen,2B
3475,1B,2B,Stolen Base 2B,488681,Brandon Barnes,430912,Matt Cain,453064,Troy Tulowitzki,R,Héctor Sánchez,516949,0,1,3,True,2014-04-12,Stolen,2B
1865,1B,2B,Stolen Base 2B,488681,Brandon Barnes,605177,Andrew Chafin,518614,Daniel Descalso,L,Chris Herrmann,543302,1,2,6,False,2016-06-24,Stolen,2B
3376,1B,,Caught Stealing 2B,488681,Brandon Barnes,571578,Patrick Corbin,518934,DJ LeMahieu,L,Chris Herrmann,543302,2,3,5,True,2016-04-06,Caught,2B
5272,1B,2B,Stolen Base 2B,488681,Brandon Barnes,605177,Andrew Chafin,518614,Daniel Descalso,L,Chris Herrmann,543302,1,2,6,False,2016-06-24,Stolen,2B
6783,1B,,Caught Stealing 2B,488681,Brandon Barnes,571578,Patrick Corbin,518934,DJ LeMahieu,L,Chris Herrmann,543302,2,3,5,True,2016-04-06,Caught,2B
