,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Start_Base,End_Base,Event,runner_id,runner_name,pitcher_id,pitcher_name,batter_id,batter_name,pitch_hand,credit,credit_id,homeScore,awayScore,inning,isTopInning,Date,Action,Base,Year,Current_Year_x,Sprint_x,Current_Year_y,Sprint_y,Current_Year_x.1,Sprint_x.1,Current_Year_y.1,Sprint_y.1,Current_Year,Sprint
10,10,10,10,10,3565,2B,3B,Stolen Base 3B,606192,Teoscar Hernández,664126,Pete Fairbanks,643376,Danny Jansen,R,Michael Pérez,605421,3,2,6,True,2020-08-23,Stolen,3B,2020,2021,28.5,2021,28.5,2021,28.5,2021,28.5,2021,28.5
11,11,11,11,11,3980,1B,,Caught Stealing 2B,606192,Teoscar Hernández,607200,Erick Fedde,605233,Derek Fisher,R,Kurt Suzuki,435559,1,0,2,False,2020-07-30,Caught,2B,2020,2021,28.5,2021,28.5,2021,28.5,2021,28.5,2021,28.5
12,12,12,12,12,4014,2B,3B,Stolen Base 3B,606192,Teoscar Hernández,501789,Will Harris,665489,Vladimir Guerrero Jr.,R,Yan Gomes,543228,1,3,8,True,2020-07-28,Stolen,3B,2020,2021,28.5,2021,28.5,2021,28.5,2021,28.5,2021,28.5
13,13,13,13,13,4040,2B,3B,Stolen Base 3B,606192,Teoscar Hernández,552640,Andrew Kittredge,592273,Brandon Drury,R,Kevan Smith,607345,1,4,7,True,2020-07-26,Stolen,3B,2020,2021,28.5,2021,28.5,2021,28.5,2021,28.5,2021,28.5
14,14,14,14,14,4852,1B,2B,Stolen Base 2B,606192,Teoscar Hernández,643338,Chad Green,545341,Randal Grichuk,R,Gary Sánchez,596142,4,0,7,False,2020-09-24,Stolen,2B,2020,2021,28.5,2021,28.5,2021,28.5,2021,28.5,2021,28.5
15,15,15,15,15,5355,1B,2B,Stolen Base 2B,606192,Teoscar Hernández,491624,César Valdez,605233,Derek Fisher,R,Chance Sisco,642082,5,0,5,False,2020-08-29,Stolen,2B,2020,2021,28.5,2021,28.5,2021,28.5,2021,28.5,2021,28.5
16,16,16,16,16,5488,1B,2B,Stolen Base 2B,606192,Teoscar Hernández,664126,Pete Fairbanks,643376,Danny Jansen,R,Michael Pérez,605421,3,2,6,True,2020-08-23,Stolen,2B,2020,2021,28.5,2021,28.5,2021,28.5,2021,28.5,2021,28.5
17,17,17,17,17,5489,2B,3B,Stolen Base 3B,606192,Teoscar Hernández,664126,Pete Fairbanks,643376,Danny Jansen,R,Michael Pérez,605421,3,2,6,True,2020-08-23,Stolen,3B,2020,2021,28.5,2021,28.5,2021,28.5,2021,28.5,2021,28.5
18,18,18,18,18,5904,1B,,Caught Stealing 2B,606192,Teoscar Hernández,607200,Erick Fedde,605233,Derek Fisher,R,Kurt Suzuki,435559,1,0,2,False,2020-07-30,Caught,2B,2020,2021,28.5,2021,28.5,2021,28.5,2021,28.5,2021,28.5
19,19,19,19,19,5938,2B,3B,Stolen Base 3B,606192,Teoscar Hernández,501789,Will Harris,665489,Vladimir Guerrero Jr.,R,Yan Gomes,543228,1,3,8,True,2020-07-28,Stolen,3B,2020,2021,28.5,2021,28.5,2021,28.5,2021,28.5,2021,28.5
20,20,20,20,20,5964,2B,3B,Stolen Base 3B,606192,Teoscar Hernández,552640,Andrew Kittredge,592273,Brandon Drury,R,Kevan Smith,607345,1,4,7,True,2020-07-26,Stolen,3B,2020,2021,28.5,2021,28.5,2021,28.5,2021,28.5,2021,28.5
21,21,21,21,21,1268,2B,3B,Stolen Base 3B,606192,Teoscar Hernández,605483,Blake Snell,475253,Justin Smoak,L,Mike Zunino,572287,2,0,1,False,2019-09-29,Stolen,3B,2019,2020,28.2,2020,28.2,2020,28.2,2020,28.2,2020,28.2
22,22,22,22,22,1322,1B,2B,Stolen Base 2B,606192,Teoscar Hernández,607192,Tyler Glasnow,620446,Richard Urena,R,Mike Zunino,572287,0,0,2,False,2019-09-27,Stolen,2B,2019,2020,28.2,2020,28.2,2020,28.2,2020,28.2,2020,28.2
23,23,23,23,23,1872,1B,,Caught Stealing 2B,606192,Teoscar Hernández,433587,Félix Hernández,641856,Billy McKinney,R,Omar Narváez,553882,2,2,4,True,2019-08-24,Caught,2B,2019,2020,28.2,2020,28.2,2020,28.2,2020,28.2,2020,28.2
24,24,24,24,24,2936,1B,2B,Stolen Base 2B,606192,Teoscar Hernández,664285,Framber Valdez,520471,Freddy Galvis,L,Garrett Stubbs,596117,0,0,2,True,2019-06-15,Stolen,2B,2019,2020,28.2,2020,28.2,2020,28.2,2020,28.2,2020,28.2
25,25,25,25,25,3117,1B,2B,Stolen Base 2B,606192,Teoscar Hernández,493603,Adam Ottavino,624415,Cavan Biggio,R,Gary Sánchez,596142,4,7,6,False,2019-06-05,Stolen,2B,2019,2020,28.2,2020,28.2,2020,28.2,2020,28.2,2020,28.2
26,26,26,26,26,3755,1B,2B,Stolen Base 2B,606192,Teoscar Hernández,571666,Mike Fiers,592273,Brandon Drury,R,Josh Phegley,572033,2,0,7,False,2019-04-26,Stolen,2B,2019,2020,28.2,2020,28.2,2020,28.2,2020,28.2,2020,28.2
27,27,27,27,27,4072,1B,2B,Stolen Base 2B,606192,Teoscar Hernández,519443,Brandon Workman,592273,Brandon Drury,R,Christian Vázquez,543877,4,5,7,True,2019-04-09,Stolen,2B,2019,2020,28.2,2020,28.2,2020,28.2,2020,28.2,2020,28.2
28,28,28,28,28,4111,2B,3B,Stolen Base 3B,606192,Teoscar Hernández,605483,Blake Snell,475253,Justin Smoak,L,Mike Zunino,572287,2,0,1,False,2019-09-29,Stolen,3B,2019,2020,28.2,2020,28.2,2020,28.2,2020,28.2,2020,28.2
29,29,29,29,29,4165,1B,2B,Stolen Base 2B,606192,Teoscar Hernández,607192,Tyler Glasnow,620446,Richard Urena,R,Mike Zunino,572287,0,0,2,False,2019-09-27,Stolen,2B,2019,2020,28.2,2020,28.2,2020,28.2,2020,28.2,2020,28.2
30,30,30,30,30,4715,1B,,Caught Stealing 2B,606192,Teoscar Hernández,433587,Félix Hernández,641856,Billy McKinney,R,Omar Narváez,553882,2,2,4,True,2019-08-24,Caught,2B,2019,2020,28.2,2020,28.2,2020,28.2,2020,28.2,2020,28.2
31,31,31,31,31,5779,1B,2B,Stolen Base 2B,606192,Teoscar Hernández,664285,Framber Valdez,520471,Freddy Galvis,L,Garrett Stubbs,596117,0,0,2,True,2019-06-15,Stolen,2B,2019,2020,28.2,2020,28.2,2020,28.2,2020,28.2,2020,28.2
32,32,32,32,32,5960,1B,2B,Stolen Base 2B,606192,Teoscar Hernández,493603,Adam Ottavino,624415,Cavan Biggio,R,Gary Sánchez,596142,4,7,6,False,2019-06-05,Stolen,2B,2019,2020,28.2,2020,28.2,2020,28.2,2020,28.2,2020,28.2
33,33,33,33,33,6598,1B,2B,Stolen Base 2B,606192,Teoscar Hernández,571666,Mike Fiers,592273,Brandon Drury,R,Josh Phegley,572033,2,0,7,False,2019-04-26,Stolen,2B,2019,2020,28.2,2020,28.2,2020,28.2,2020,28.2,2020,28.2
34,34,34,34,34,6915,1B,2B,Stolen Base 2B,606192,Teoscar Hernández,519443,Brandon Workman,592273,Brandon Drury,R,Christian Vázquez,543877,4,5,7,True,2019-04-09,Stolen,2B,2019,2020,28.2,2020,28.2,2020,28.2,2020,28.2,2020,28.2
35,35,35,35,35,6035,2B,3B,Stolen Base 3B,606192,Teoscar Hernández,605483,Blake Snell,475253,Justin Smoak,L,Mike Zunino,572287,2,0,1,False,2019-09-29,Stolen,3B,2019,2020,28.2,2020,28.2,2020,28.2,2020,28.2,2020,28.2
36,36,36,36,36,6089,1B,2B,Stolen Base 2B,606192,Teoscar Hernández,607192,Tyler Glasnow,620446,Richard Urena,R,Mike Zunino,572287,0,0,2,False,2019-09-27,Stolen,2B,2019,2020,28.2,2020,28.2,2020,28.2,2020,28.2,2020,28.2
37,37,37,37,37,6639,1B,,Caught Stealing 2B,606192,Teoscar Hernández,433587,Félix Hernández,641856,Billy McKinney,R,Omar Narváez,553882,2,2,4,True,2019-08-24,Caught,2B,2019,2020,28.2,2020,28.2,2020,28.2,2020,28.2,2020,28.2
38,38,38,38,38,7703,1B,2B,Stolen Base 2B,606192,Teoscar Hernández,664285,Framber Valdez,520471,Freddy Galvis,L,Garrett Stubbs,596117,0,0,2,True,2019-06-15,Stolen,2B,2019,2020,28.2,2020,28.2,2020,28.2,2020,28.2,2020,28.2
39,39,39,39,39,7884,1B,2B,Stolen Base 2B,606192,Teoscar Hernández,493603,Adam Ottavino,624415,Cavan Biggio,R,Gary Sánchez,596142,4,7,6,False,2019-06-05,Stolen,2B,2019,2020,28.2,2020,28.2,2020,28.2,2020,28.2,2020,28.2
40,40,40,40,40,8522,1B,2B,Stolen Base 2B,606192,Teoscar Hernández,571666,Mike Fiers,592273,Brandon Drury,R,Josh Phegley,572033,2,0,7,False,2019-04-26,Stolen,2B,2019,2020,28.2,2020,28.2,2020,28.2,2020,28.2,2020,28.2
41,41,41,41,41,8839,1B,2B,Stolen Base 2B,606192,Teoscar Hernández,519443,Brandon Workman,592273,Brandon Drury,R,Christian Vázquez,543877,4,5,7,True,2019-04-09,Stolen,2B,2019,2020,28.2,2020,28.2,2020,28.2,2020,28.2,2020,28.2
42,42,42,42,42,351,1B,2B,Stolen Base 2B,606192,Teoscar Hernández,547973,Aroldis Chapman,502481,Jarrod Dyson,L,Gary Sánchez,596142,3,6,9,True,2021-09-08,Stolen,2B,2021,2022,28.6,2022,28.6,2022,28.6,2022,28.6,2022,28.6
43,43,43,43,43,379,1B,2B,Stolen Base 2B,606192,Teoscar Hernández,592791,Jameson Taillon,572816,Corey Dickerson,R,Gary Sánchez,596142,0,2,7,True,2021-09-06,Stolen,2B,2021,2022,28.6,2022,28.6,2022,28.6,2022,28.6,2022,28.6
44,44,44,44,44,603,1B,2B,Stolen Base 2B,606192,Teoscar Hernández,521230,Liam Hendriks,572816,Corey Dickerson,R,Zack Collins,641470,1,5,9,False,2021-08-24,Stolen,2B,2021,2022,28.6,2022,28.6,2022,28.6,2022,28.6,2022,28.6
45,45,45,45,45,726,2B,3B,Stolen Base 3B,606192,Teoscar Hernández,501925,Joe Smith,572816,Corey Dickerson,R,Cal Raleigh,663728,1,6,5,True,2021-08-15,Stolen,3B,2021,2022,28.6,2022,28.6,2022,28.6,2022,28.6,2022,28.6
46,46,46,46,46,736,1B,,Caught Stealing 2B,606192,Teoscar Hernández,579328,Yusei Kikuchi,545341,Randal Grichuk,L,Tom Murphy,608596,2,2,3,True,2021-08-14,Caught,2B,2021,2022,28.6,2022,28.6,2022,28.6,2022,28.6,2022,28.6
47,47,47,47,47,1181,1B,2B,Stolen Base 2B,606192,Teoscar Hernández,663465,Kolby Allard,545341,Randal Grichuk,L,John Hicks,543308,4,0,6,False,2021-07-18,Stolen,2B,2021,2022,28.6,2022,28.6,2022,28.6,2022,28.6,2022,28.6
48,48,48,48,48,1264,1B,2B,Stolen Base 2B,606192,Teoscar Hernández,605538,Matt Wisler,545341,Randal Grichuk,R,Mike Zunino,572287,4,2,6,True,2021-07-10,Stolen,2B,2021,2022,28.6,2022,28.6,2022,28.6,2022,28.6,2022,28.6
49,49,49,49,49,1348,1B,,Caught Stealing 2B,606192,Teoscar Hernández,642232,Ryan Yarbrough,624415,Cavan Biggio,L,Mike Zunino,572287,0,0,2,False,2021-07-04,Caught,2B,2021,2022,28.6,2022,28.6,2022,28.6,2022,28.6,2022,28.6
50,50,50,50,50,1445,1B,2B,Stolen Base 2B,606192,Teoscar Hernández,606160,Rafael Montero,543807,George Springer,R,Tom Murphy,608596,6,3,6,False,2021-06-29,Stolen,2B,2021,2022,28.6,2022,28.6,2022,28.6,2022,28.6,2022,28.6
51,51,51,51,51,1813,1B,,Caught Stealing 2B,606192,Teoscar Hernández,425844,Zack Greinke,605412,Joe Panik,R,Martín Maldonado,455117,0,0,2,False,2021-06-04,Caught,2B,2021,2022,28.6,2022,28.6,2022,28.6,2022,28.6,2022,28.6
52,52,52,52,52,1941,1B,2B,Stolen Base 2B,606192,Teoscar Hernández,656756,Jordan Montgomery,666971,Lourdes Gurriel Jr.,L,Gary Sánchez,596142,3,3,4,True,2021-05-27,Stolen,2B,2021,2022,28.6,2022,28.6,2022,28.6,2022,28.6,2022,28.6
53,53,53,53,53,1962,1B,2B,Stolen Base 2B,606192,Teoscar Hernández,656756,Jordan Montgomery,666971,Lourdes Gurriel Jr.,L,Gary Sánchez,596142,3,3,4,True,2021-05-26,Stolen,2B,2021,2022,28.6,2022,28.6,2022,28.6,2022,28.6,2022,28.6
54,54,54,54,54,2016,1B,2B,Stolen Base 2B,606192,Teoscar Hernández,657044,Ryan Thompson,545341,Randal Grichuk,R,Mike Zunino,572287,5,5,8,False,2021-05-24,Stolen,2B,2021,2022,28.6,2022,28.6,2022,28.6,2022,28.6,2022,28.6
55,55,55,55,55,2145,1B,2B,Stolen Base 2B,606192,Teoscar Hernández,605400,Aaron Nola,545341,Randal Grichuk,R,Andrew Knapp,595284,1,0,1,False,2021-05-15,Stolen,2B,2021,2022,28.6,2022,28.6,2022,28.6,2022,28.6,2022,28.6
56,56,56,56,56,2278,1B,2B,Stolen Base 2B,606192,Teoscar Hernández,500610,Deolis Guerra,545341,Randal Grichuk,R,Sean Murphy,669221,4,5,4,True,2021-05-06,Stolen,2B,2021,2022,28.6,2022,28.6,2022,28.6,2022,28.6,2022,28.6
57,57,57,57,57,2275,1B,2B,Stolen Base 2B,606192,Teoscar Hernández,547973,Aroldis Chapman,502481,Jarrod Dyson,L,Gary Sánchez,596142,3,6,9,True,2021-09-08,Stolen,2B,2021,2022,28.6,2022,28.6,2022,28.6,2022,28.6,2022,28.6
58,58,58,58,58,2303,1B,2B,Stolen Base 2B,606192,Teoscar Hernández,592791,Jameson Taillon,572816,Corey Dickerson,R,Gary Sánchez,596142,0,2,7,True,2021-09-06,Stolen,2B,2021,2022,28.6,2022,28.6,2022,28.6,2022,28.6,2022,28.6
59,59,59,59,59,2527,1B,2B,Stolen Base 2B,606192,Teoscar Hernández,521230,Liam Hendriks,572816,Corey Dickerson,R,Zack Collins,641470,1,5,9,False,2021-08-24,Stolen,2B,2021,2022,28.6,2022,28.6,2022,28.6,2022,28.6,2022,28.6
60,60,60,60,60,2650,2B,3B,Stolen Base 3B,606192,Teoscar Hernández,501925,Joe Smith,572816,Corey Dickerson,R,Cal Raleigh,663728,1,6,5,True,2021-08-15,Stolen,3B,2021,2022,28.6,2022,28.6,2022,28.6,2022,28.6,2022,28.6
61,61,61,61,61,2660,1B,,Caught Stealing 2B,606192,Teoscar Hernández,579328,Yusei Kikuchi,545341,Randal Grichuk,L,Tom Murphy,608596,2,2,3,True,2021-08-14,Caught,2B,2021,2022,28.6,2022,28.6,2022,28.6,2022,28.6,2022,28.6
62,62,62,62,62,3105,1B,2B,Stolen Base 2B,606192,Teoscar Hernández,663465,Kolby Allard,545341,Randal Grichuk,L,John Hicks,543308,4,0,6,False,2021-07-18,Stolen,2B,2021,2022,28.6,2022,28.6,2022,28.6,2022,28.6,2022,28.6
63,63,63,63,63,3188,1B,2B,Stolen Base 2B,606192,Teoscar Hernández,605538,Matt Wisler,545341,Randal Grichuk,R,Mike Zunino,572287,4,2,6,True,2021-07-10,Stolen,2B,2021,2022,28.6,2022,28.6,2022,28.6,2022,28.6,2022,28.6
64,64,64,64,64,3272,1B,,Caught Stealing 2B,606192,Teoscar Hernández,642232,Ryan Yarbrough,624415,Cavan Biggio,L,Mike Zunino,572287,0,0,2,False,2021-07-04,Caught,2B,2021,2022,28.6,2022,28.6,2022,28.6,2022,28.6,2022,28.6
65,65,65,65,65,3369,1B,2B,Stolen Base 2B,606192,Teoscar Hernández,606160,Rafael Montero,543807,George Springer,R,Tom Murphy,608596,6,3,6,False,2021-06-29,Stolen,2B,2021,2022,28.6,2022,28.6,2022,28.6,2022,28.6,2022,28.6
66,66,66,66,66,3737,1B,,Caught Stealing 2B,606192,Teoscar Hernández,425844,Zack Greinke,605412,Joe Panik,R,Martín Maldonado,455117,0,0,2,False,2021-06-04,Caught,2B,2021,2022,28.6,2022,28.6,2022,28.6,2022,28.6,2022,28.6
67,67,67,67,67,3865,1B,2B,Stolen Base 2B,606192,Teoscar Hernández,656756,Jordan Montgomery,666971,Lourdes Gurriel Jr.,L,Gary Sánchez,596142,3,3,4,True,2021-05-27,Stolen,2B,2021,2022,28.6,2022,28.6,2022,28.6,2022,28.6,2022,28.6
68,68,68,68,68,3886,1B,2B,Stolen Base 2B,606192,Teoscar Hernández,656756,Jordan Montgomery,666971,Lourdes Gurriel Jr.,L,Gary Sánchez,596142,3,3,4,True,2021-05-26,Stolen,2B,2021,2022,28.6,2022,28.6,2022,28.6,2022,28.6,2022,28.6
69,69,69,69,69,3940,1B,2B,Stolen Base 2B,606192,Teoscar Hernández,657044,Ryan Thompson,545341,Randal Grichuk,R,Mike Zunino,572287,5,5,8,False,2021-05-24,Stolen,2B,2021,2022,28.6,2022,28.6,2022,28.6,2022,28.6,2022,28.6
70,70,70,70,70,4069,1B,2B,Stolen Base 2B,606192,Teoscar Hernández,605400,Aaron Nola,545341,Randal Grichuk,R,Andrew Knapp,595284,1,0,1,False,2021-05-15,Stolen,2B,2021,2022,28.6,2022,28.6,2022,28.6,2022,28.6,2022,28.6
71,71,71,71,71,4202,1B,2B,Stolen Base 2B,606192,Teoscar Hernández,500610,Deolis Guerra,545341,Randal Grichuk,R,Sean Murphy,669221,4,5,4,True,2021-05-06,Stolen,2B,2021,2022,28.6,2022,28.6,2022,28.6,2022,28.6,2022,28.6
72,72,72,72,72,279,1B,2B,Stolen Base 2B,606192,Teoscar Hernández,621112,Paul Blackburn,553993,Eugenio Suárez,R,Shea Langeliers,669127,0,1,4,True,2023-09-19,Stolen,2B,2023,2024,28.6,2024,28.6,2024,28.6,2024,28.6,2024,28.6
73,73,73,73,73,970,1B,2B,Stolen Base 2B,606192,Teoscar Hernández,666619,Gregory Santos,645801,Mike Ford,R,Carlos Pérez,656024,3,1,8,True,2023-08-23,Stolen,2B,2023,2024,28.6,2024,28.6,2024,28.6,2024,28.6,2024,28.6
74,74,74,74,74,1892,2B,3B,Stolen Base 3B,606192,Teoscar Hernández,664285,Framber Valdez,676609,José Caballero,L,Martín Maldonado,455117,2,2,4,True,2023-07-08,Stolen,3B,2023,2024,28.6,2024,28.6,2024,28.6,2024,28.6,2024,28.6
75,75,75,75,75,2389,1B,2B,Stolen Base 2B,606192,Teoscar Hernández,607481,Aaron Bummer,663728,Cal Raleigh,L,Seby Zavala,664874,3,3,10,False,2023-06-17,Stolen,2B,2023,2024,28.6,2024,28.6,2024,28.6,2024,28.6,2024,28.6
76,76,76,76,76,2877,1B,2B,Stolen Base 2B,606192,Teoscar Hernández,672710,Roansy Contreras,608596,Tom Murphy,R,Jason Delay,641511,3,1,6,False,2023-05-28,Stolen,2B,2023,2024,28.6,2024,28.6,2024,28.6,2024,28.6,2024,28.6
77,77,77,77,77,3206,1B,2B,Stolen Base 2B,606192,Teoscar Hernández,669438,Mason Englert,676609,José Caballero,R,Jake Rogers,668670,2,3,5,True,2023-05-14,Stolen,2B,2023,2024,28.6,2024,28.6,2024,28.6,2024,28.6,2024,28.6
78,78,78,78,78,4062,1B,2B,Stolen Base 2B,606192,Teoscar Hernández,668676,Zach Plesac,672284,Jarred Kelenic,R,Cam Gallagher,595956,1,2,6,True,2023-04-09,Stolen,2B,2023,2024,28.6,2024,28.6,2024,28.6,2024,28.6,2024,28.6
79,79,79,79,79,4234,1B,,Caught Stealing 2B,606192,Teoscar Hernández,650644,Aaron Civale,600303,Tommy La Stella,R,Cam Gallagher,595956,0,0,2,False,2023-04-01,Caught,2B,2023,2024,28.6,2024,28.6,2024,28.6,2024,28.6,2024,28.6
80,80,80,80,80,4693,1B,2B,Stolen Base 2B,606192,Teoscar Hernández,621112,Paul Blackburn,553993,Eugenio Suárez,R,Shea Langeliers,669127,0,1,4,True,2023-09-19,Stolen,2B,2023,2024,28.6,2024,28.6,2024,28.6,2024,28.6,2024,28.6
81,81,81,81,81,5384,1B,2B,Stolen Base 2B,606192,Teoscar Hernández,666619,Gregory Santos,645801,Mike Ford,R,Carlos Pérez,656024,3,1,8,True,2023-08-23,Stolen,2B,2023,2024,28.6,2024,28.6,2024,28.6,2024,28.6,2024,28.6
82,82,82,82,82,6306,2B,3B,Stolen Base 3B,606192,Teoscar Hernández,664285,Framber Valdez,676609,José Caballero,L,Martín Maldonado,455117,2,2,4,True,2023-07-08,Stolen,3B,2023,2024,28.6,2024,28.6,2024,28.6,2024,28.6,2024,28.6
83,83,83,83,83,6803,1B,2B,Stolen Base 2B,606192,Teoscar Hernández,607481,Aaron Bummer,663728,Cal Raleigh,L,Seby Zavala,664874,3,3,10,False,2023-06-17,Stolen,2B,2023,2024,28.6,2024,28.6,2024,28.6,2024,28.6,2024,28.6
84,84,84,84,84,7291,1B,2B,Stolen Base 2B,606192,Teoscar Hernández,672710,Roansy Contreras,608596,Tom Murphy,R,Jason Delay,641511,3,1,6,False,2023-05-28,Stolen,2B,2023,2024,28.6,2024,28.6,2024,28.6,2024,28.6,2024,28.6
85,85,85,85,85,7620,1B,2B,Stolen Base 2B,606192,Teoscar Hernández,669438,Mason Englert,676609,José Caballero,R,Jake Rogers,668670,2,3,5,True,2023-05-14,Stolen,2B,2023,2024,28.6,2024,28.6,2024,28.6,2024,28.6,2024,28.6
86,86,86,86,86,8476,1B,2B,Stolen Base 2B,606192,Teoscar Hernández,668676,Zach Plesac,672284,Jarred Kelenic,R,Cam Gallagher,595956,1,2,6,True,2023-04-09,Stolen,2B,2023,2024,28.6,2024,28.6,2024,28.6,2024,28.6,2024,28.6
87,87,87,87,87,8648,1B,,Caught Stealing 2B,606192,Teoscar Hernández,650644,Aaron Civale,600303,Tommy La Stella,R,Cam Gallagher,595956,0,0,2,False,2023-04-01,Caught,2B,2023,2024,28.6,2024,28.6,2024,28.6,2024,28.6,2024,28.6
88,88,88,88,88,132,1B,2B,Stolen Base 2B,606192,Teoscar Hernández,669923,George Kirby,666971,Lourdes Gurriel Jr.,R,Andrew Knapp,595284,0,1,2,True,2022-07-08,Stolen,2B,2022,2023,28.6,2023,28.6,2023,28.6,2023,28.6,2023,28.6
89,89,89,89,89,133,2B,3B,Stolen Base 3B,606192,Teoscar Hernández,682171,Penn Murfee,656305,Matt Chapman,R,Andrew Knapp,595284,2,2,5,True,2022-07-08,Stolen,3B,2022,2023,28.6,2023,28.6,2023,28.6,2023,28.6,2023,28.6
90,90,90,90,90,563,1B,2B,Stolen Base 2B,606192,Teoscar Hernández,622253,Dillon Tate,656305,Matt Chapman,R,Adley Rutschman,668939,6,6,8,False,2022-06-15,Stolen,2B,2022,2023,28.6,2023,28.6,2023,28.6,2023,28.6,2023,28.6
91,91,91,91,91,629,1B,,Caught Stealing 2B,606192,Teoscar Hernández,669373,Tarik Skubal,669289,Santiago Espinal,L,Tucker Barnhart,571466,0,0,2,True,2022-06-12,Caught,2B,2022,2023,28.6,2023,28.6,2023,28.6,2023,28.6,2023,28.6
92,92,92,92,92,798,1B,2B,Stolen Base 2B,606192,Teoscar Hernández,666974,Yennier Cano,672386,Alejandro Kirk,R,Ryan Jeffers,680777,8,2,6,False,2022-06-04,Stolen,2B,2022,2023,28.6,2023,28.6,2023,28.6,2023,28.6,2023,28.6
93,93,93,93,93,1047,1B,,Caught Stealing 2B,606192,Teoscar Hernández,656546,Jeff Hoffman,672386,Alejandro Kirk,R,Tyler Stephenson,663886,3,1,8,False,2022-05-21,Caught,2B,2022,2023,28.6,2023,28.6,2023,28.6,2023,28.6,2023,28.6
94,94,94,94,94,1235,1B,2B,Stolen Base 2B,606192,Teoscar Hernández,592791,Jameson Taillon,666971,Lourdes Gurriel Jr.,R,Jose Trevino,624431,0,1,1,True,2022-05-11,Stolen,2B,2022,2023,28.6,2023,28.6,2023,28.6,2023,28.6,2023,28.6
95,95,95,95,95,20,2B,3B,Stolen Base 3B,606192,Teoscar Hernández,502083,Zach McAllister,607680,Kevin Pillar,R,Yan Gomes,543228,7,9,8,True,2018-05-03,Stolen,3B,2018,2019,29.1,2019,29.1,2019,29.1,2019,29.1,2019,29.1
96,96,96,96,96,36,1B,,Caught Stealing 2B,606192,Teoscar Hernández,592665,Addison Reed,607680,Kevin Pillar,R,Jason Castro,488771,2,0,8,True,2018-05-02,Caught,2B,2018,2019,29.1,2019,29.1,2019,29.1,2019,29.1,2019,29.1
