,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Start_Base,End_Base,Event,runner_id,runner_name,pitcher_id,pitcher_name,batter_id,batter_name,pitch_hand,credit,credit_id,homeScore,awayScore,inning,isTopInning,Date,Action,Base,Year,Current_Year_x,Sprint_x,Current_Year_y,Sprint_y,Current_Year_x.1,Sprint_x.1,Current_Year_y.1,Sprint_y.1,Current_Year,Sprint
0,0,0,0,0,2B,,Caught Stealing 3B,547004,Rio Ruiz,457918,J.A. Happ,593643,Hanser Alberto,L,Kyle Higashioka,543309,1,1,5,True,2020-09-13,Caught,3B,2020,2021,25.7,2021,25.7,2021,25.7,2021,25.7,2021,25.7
1,1,1,1,1,2B,3B,Stolen Base 3B,624415,Cavan Biggio,656756,Jordan Montgomery,642133,Rowdy Tellez,L,Kyle Higashioka,543309,1,2,1,False,2020-09-07,Stolen,3B,2020,2021,25.7,2021,25.7,2021,25.7,2021,25.7,2021,25.7
2,2,2,2,2,1B,2B,Stolen Base 2B,665489,Vladimir Guerrero Jr.,493603,Adam Ottavino,666971,Lourdes Gurriel Jr.,R,Kyle Higashioka,543309,6,6,6,False,2020-09-07,Stolen,2B,2020,2021,25.7,2021,25.7,2021,25.7,2021,25.7,2021,25.7
3,3,3,3,3,1B,2B,Stolen Base 2B,666971,Lourdes Gurriel Jr.,493603,Adam Ottavino,542340,Jonathan Villar,R,Kyle Higashioka,543309,6,6,6,False,2020-09-07,Stolen,2B,2020,2021,25.7,2021,25.7,2021,25.7,2021,25.7,2021,25.7
4,4,4,4,4,2B,,Caught Stealing 3B,571740,Billy Hamilton,547973,Aroldis Chapman,605204,J.D. Davis,L,Kyle Higashioka,543309,7,7,9,False,2020-09-03,Caught,3B,2020,2021,25.7,2021,25.7,2021,25.7,2021,25.7,2021,25.7
5,5,5,5,5,2B,,Caught Stealing 3B,571740,Billy Hamilton,547973,Aroldis Chapman,605204,J.D. Davis,L,Kyle Higashioka,543309,7,7,9,False,2020-08-23,Caught,3B,2020,2021,25.7,2021,25.7,2021,25.7,2021,25.7,2021,25.7
6,6,6,6,6,1B,2B,Stolen Base 2B,607043,Brandon Nimmo,502154,Zack Britton,624413,Pete Alonso,L,Kyle Higashioka,543309,2,3,5,False,2020-07-18,Stolen,2B,2020,2021,25.7,2021,25.7,2021,25.7,2021,25.7,2021,25.7
7,7,7,7,7,2B,,Caught Stealing 3B,547004,Rio Ruiz,457918,J.A. Happ,593643,Hanser Alberto,L,Kyle Higashioka,543309,1,1,5,True,2020-09-13,Caught,3B,2020,2021,25.7,2021,25.7,2021,25.7,2021,25.7,2021,25.7
8,8,8,8,8,2B,3B,Stolen Base 3B,624415,Cavan Biggio,656756,Jordan Montgomery,642133,Rowdy Tellez,L,Kyle Higashioka,543309,1,2,1,False,2020-09-07,Stolen,3B,2020,2021,25.7,2021,25.7,2021,25.7,2021,25.7,2021,25.7
9,9,9,9,9,1B,2B,Stolen Base 2B,665489,Vladimir Guerrero Jr.,493603,Adam Ottavino,666971,Lourdes Gurriel Jr.,R,Kyle Higashioka,543309,6,6,6,False,2020-09-07,Stolen,2B,2020,2021,25.7,2021,25.7,2021,25.7,2021,25.7,2021,25.7
10,10,10,10,10,1B,2B,Stolen Base 2B,666971,Lourdes Gurriel Jr.,493603,Adam Ottavino,542340,Jonathan Villar,R,Kyle Higashioka,543309,6,6,6,False,2020-09-07,Stolen,2B,2020,2021,25.7,2021,25.7,2021,25.7,2021,25.7,2021,25.7
11,11,11,11,11,2B,,Caught Stealing 3B,571740,Billy Hamilton,547973,Aroldis Chapman,605204,J.D. Davis,L,Kyle Higashioka,543309,7,7,9,False,2020-09-03,Caught,3B,2020,2021,25.7,2021,25.7,2021,25.7,2021,25.7,2021,25.7
12,12,12,12,12,2B,,Caught Stealing 3B,571740,Billy Hamilton,547973,Aroldis Chapman,605204,J.D. Davis,L,Kyle Higashioka,543309,7,7,9,False,2020-08-23,Caught,3B,2020,2021,25.7,2021,25.7,2021,25.7,2021,25.7,2021,25.7
13,13,13,13,13,1B,2B,Stolen Base 2B,607043,Brandon Nimmo,502154,Zack Britton,624413,Pete Alonso,L,Kyle Higashioka,543309,2,3,5,False,2020-07-18,Stolen,2B,2020,2021,25.7,2021,25.7,2021,25.7,2021,25.7,2021,25.7
14,14,14,14,14,2B,,Caught Stealing 3B,547004,Rio Ruiz,457918,J.A. Happ,593643,Hanser Alberto,L,Kyle Higashioka,543309,1,1,5,True,2020-09-13,Caught,3B,2020,2021,25.7,2021,25.7,2021,25.7,2021,25.7,2021,25.7
15,15,15,15,15,2B,3B,Stolen Base 3B,624415,Cavan Biggio,656756,Jordan Montgomery,642133,Rowdy Tellez,L,Kyle Higashioka,543309,1,2,1,False,2020-09-07,Stolen,3B,2020,2021,25.7,2021,25.7,2021,25.7,2021,25.7,2021,25.7
16,16,16,16,16,1B,2B,Stolen Base 2B,665489,Vladimir Guerrero Jr.,493603,Adam Ottavino,666971,Lourdes Gurriel Jr.,R,Kyle Higashioka,543309,6,6,6,False,2020-09-07,Stolen,2B,2020,2021,25.7,2021,25.7,2021,25.7,2021,25.7,2021,25.7
17,17,17,17,17,1B,2B,Stolen Base 2B,666971,Lourdes Gurriel Jr.,493603,Adam Ottavino,542340,Jonathan Villar,R,Kyle Higashioka,543309,6,6,6,False,2020-09-07,Stolen,2B,2020,2021,25.7,2021,25.7,2021,25.7,2021,25.7,2021,25.7
18,18,18,18,18,2B,,Caught Stealing 3B,571740,Billy Hamilton,547973,Aroldis Chapman,605204,J.D. Davis,L,Kyle Higashioka,543309,7,7,9,False,2020-09-03,Caught,3B,2020,2021,25.7,2021,25.7,2021,25.7,2021,25.7,2021,25.7
19,19,19,19,19,2B,,Caught Stealing 3B,571740,Billy Hamilton,547973,Aroldis Chapman,605204,J.D. Davis,L,Kyle Higashioka,543309,7,7,9,False,2020-08-23,Caught,3B,2020,2021,25.7,2021,25.7,2021,25.7,2021,25.7,2021,25.7
20,20,20,20,20,1B,2B,Stolen Base 2B,607043,Brandon Nimmo,502154,Zack Britton,624413,Pete Alonso,L,Kyle Higashioka,543309,2,3,5,False,2020-07-18,Stolen,2B,2020,2021,25.7,2021,25.7,2021,25.7,2021,25.7,2021,25.7
21,21,21,21,21,2B,3B,Stolen Base 3B,425783,Shin-Soo Choo,622663,Luis Severino,596059,Rougned Odor,R,Kyle Higashioka,543309,2,1,1,False,2019-09-28,Stolen,3B,2019,2020,25.2,2020,25.2,2020,25.2,2020,25.2,2020,25.2
22,22,22,22,22,1B,2B,Stolen Base 2B,542454,Danny Santana,622663,Luis Severino,596059,Rougned Odor,R,Kyle Higashioka,543309,2,1,1,False,2019-09-28,Stolen,2B,2019,2020,25.2,2020,25.2,2020,25.2,2020,25.2,2020,25.2
23,23,23,23,23,2B,3B,Stolen Base 3B,596059,Rougned Odor,622663,Luis Severino,608597,Ronald Guzmán,R,Kyle Higashioka,543309,2,1,1,False,2019-09-28,Stolen,3B,2019,2020,25.2,2020,25.2,2020,25.2,2020,25.2,2020,25.2
24,24,24,24,24,1B,2B,Stolen Base 2B,595981,Scott Heineman,622663,Luis Severino,608597,Ronald Guzmán,R,Kyle Higashioka,543309,2,1,1,False,2019-09-28,Stolen,2B,2019,2020,25.2,2020,25.2,2020,25.2,2020,25.2,2020,25.2
25,25,25,25,25,1B,2B,Stolen Base 2B,542454,Danny Santana,622663,Luis Severino,596059,Rougned Odor,R,Kyle Higashioka,543309,2,1,3,False,2019-09-28,Stolen,2B,2019,2020,25.2,2020,25.2,2020,25.2,2020,25.2,2020,25.2
26,26,26,26,26,1B,,Caught Stealing 2B,640457,Austin Meadows,621294,Ben Heller,542583,Jesús Aguilar,R,Kyle Higashioka,543309,0,1,3,False,2019-09-24,Caught,2B,2019,2020,25.2,2020,25.2,2020,25.2,2020,25.2,2020,25.2
27,27,27,27,27,1B,2B,Stolen Base 2B,405395,Albert Pujols,593334,Domingo Germán,571718,Brian Goodwin,R,Kyle Higashioka,543309,2,2,5,True,2019-09-18,Stolen,2B,2019,2020,25.2,2020,25.2,2020,25.2,2020,25.2,2020,25.2
28,28,28,28,28,1B,2B,Stolen Base 2B,607752,Sam Travis,643338,Chad Green,598265,Jackie Bradley Jr.,R,Kyle Higashioka,543309,7,3,6,False,2019-07-27,Stolen,2B,2019,2020,25.2,2020,25.2,2020,25.2,2020,25.2,2020,25.2
29,29,29,29,29,1B,2B,Stolen Base 2B,545361,Mike Trout,570666,Luis Cessa,592743,Andrelton Simmons,R,Kyle Higashioka,543309,2,2,11,False,2019-04-22,Stolen,2B,2019,2020,25.2,2020,25.2,2020,25.2,2020,25.2,2020,25.2
30,30,30,30,30,1B,2B,Stolen Base 2B,488721,Peter Bourjos,547973,Aroldis Chapman,518960,Jonathan Lucroy,L,Kyle Higashioka,543309,2,3,12,False,2019-04-22,Stolen,2B,2019,2020,25.2,2020,25.2,2020,25.2,2020,25.2,2020,25.2
31,31,31,31,31,2B,3B,Stolen Base 3B,571740,Billy Hamilton,282332,CC Sabathia,641531,Hunter Dozier,L,Kyle Higashioka,543309,0,1,3,True,2019-04-19,Stolen,3B,2019,2020,25.2,2020,25.2,2020,25.2,2020,25.2,2020,25.2
32,32,32,32,32,1B,2B,Stolen Base 2B,609275,Adalberto Mondesi,282332,CC Sabathia,641531,Hunter Dozier,L,Kyle Higashioka,543309,0,1,3,True,2019-04-19,Stolen,2B,2019,2020,25.2,2020,25.2,2020,25.2,2020,25.2,2020,25.2
33,33,33,33,33,1B,2B,Stolen Base 2B,571740,Billy Hamilton,282332,CC Sabathia,609275,Adalberto Mondesi,L,Kyle Higashioka,543309,2,1,5,True,2019-04-19,Stolen,2B,2019,2020,25.2,2020,25.2,2020,25.2,2020,25.2,2020,25.2
34,34,34,34,34,1B,,Caught Stealing 2B,571740,Billy Hamilton,493603,Adam Ottavino,609275,Adalberto Mondesi,R,Kyle Higashioka,543309,5,2,7,True,2019-04-19,Caught,2B,2019,2020,25.2,2020,25.2,2020,25.2,2020,25.2,2020,25.2
35,35,35,35,35,1B,,Caught Stealing 2B,570560,Yolmer Sánchez,547888,Masahiro Tanaka,544725,Leury García,R,Kyle Higashioka,543309,1,0,3,True,2019-04-14,Caught,2B,2019,2020,25.2,2020,25.2,2020,25.2,2020,25.2,2020,25.2
36,36,36,36,36,1B,2B,Stolen Base 2B,544725,Leury García,547888,Masahiro Tanaka,660162,Yoán Moncada,R,Kyle Higashioka,543309,2,4,5,True,2019-04-14,Stolen,2B,2019,2020,25.2,2020,25.2,2020,25.2,2020,25.2,2020,25.2
37,37,37,37,37,1B,2B,Stolen Base 2B,660162,Yoán Moncada,570666,Luis Cessa,475174,Yonder Alonso,R,Kyle Higashioka,543309,2,5,5,True,2019-04-14,Stolen,2B,2019,2020,25.2,2020,25.2,2020,25.2,2020,25.2,2020,25.2
