,Start_Base,End_Base,Event,runner_id,runner_name,pitcher_id,pitcher_name,batter_id,batter_name,pitch_hand,credit,credit_id,homeScore,awayScore,inning,isTopInning,Date,Action,Base
2852,1B,2B,Stolen Base 2B,430945,Adam Jones,608032,Carlos Estévez,500871,Eduardo Escobar,R,Chris Iannetta,455104,4,3,6,False,2019-06-20,Stolen,2B
3592,1B,2B,Stolen Base 2B,430945,Adam Jones,475054,Chaz Roe,527038,Wilmer Flores,R,Mike Zunino,572287,2,1,6,True,2019-05-07,Stolen,2B
4136,1B,,Caught Stealing 2B,430945,Adam Jones,519144,Rick Porcello,572233,Christian Walker,R,Blake Swihart,596119,1,1,3,False,2019-04-05,Caught,2B
5695,1B,2B,Stolen Base 2B,430945,Adam Jones,608032,Carlos Estévez,500871,Eduardo Escobar,R,Chris Iannetta,455104,4,3,6,False,2019-06-20,Stolen,2B
6435,1B,2B,Stolen Base 2B,430945,Adam Jones,475054,Chaz Roe,527038,Wilmer Flores,R,Mike Zunino,572287,2,1,6,True,2019-05-07,Stolen,2B
6979,1B,,Caught Stealing 2B,430945,Adam Jones,519144,Rick Porcello,572233,Christian Walker,R,Blake Swihart,596119,1,1,3,False,2019-04-05,Caught,2B
7619,1B,2B,Stolen Base 2B,430945,Adam Jones,608032,Carlos Estévez,500871,Eduardo Escobar,R,Chris Iannetta,455104,4,3,6,False,2019-06-20,Stolen,2B
8359,1B,2B,Stolen Base 2B,430945,Adam Jones,475054,Chaz Roe,527038,Wilmer Flores,R,Mike Zunino,572287,2,1,6,True,2019-05-07,Stolen,2B
8903,1B,,Caught Stealing 2B,430945,Adam Jones,519144,Rick Porcello,572233,Christian Walker,R,Blake Swihart,596119,1,1,3,False,2019-04-05,Caught,2B
864,2B,3B,Stolen Base 3B,430945,Adam Jones,519141,Drew Pomeranz,444432,Mark Trumbo,L,Christian Vázquez,543877,0,0,6,False,2017-09-19,Stolen,3B
3659,1B,2B,Stolen Base 2B,430945,Adam Jones,592390,Heath Hembree,592518,Manny Machado,R,Sandy León,506702,4,2,4,False,2017-04-22,Stolen,2B
3712,1B,,Caught Stealing 2B,430945,Adam Jones,547179,Michael Lorenzen,592518,Manny Machado,R,Tucker Barnhart,571466,0,2,8,True,2017-04-19,Caught,2B
4561,1B,2B,Stolen Base 2B,430945,Adam Jones,542882,Matt Andriese,448801,Chris Davis,R,Luke Maile,571912,3,4,5,True,2016-09-05,Stolen,2B
6138,1B,2B,Stolen Base 2B,430945,Adam Jones,592717,Aaron Sanchez,592518,Manny Machado,R,Russell Martin,431145,0,0,1,True,2016-06-12,Stolen,2B
1056,1B,2B,Stolen Base 2B,430945,Adam Jones,543521,Collin McHugh,448801,Chris Davis,R,Jason Castro,488771,3,1,4,False,2015-05-27,Stolen,2B
1092,1B,2B,Stolen Base 2B,430945,Adam Jones,444857,Scott Feldman,456665,Steve Pearce,R,Jason Castro,488771,0,0,4,False,2015-05-26,Stolen,2B
1207,1B,2B,Stolen Base 2B,430945,Adam Jones,543144,Danny Farquhar,430321,Delmon Young,R,Welington Castillo,456078,4,4,7,False,2015-05-21,Stolen,2B
2019,1B,,Caught Stealing 2B,430945,Adam Jones,476454,Dellin Betances,501983,Travis Snider,R,John Ryan Murphy,571974,5,6,8,False,2015-04-13,Caught,2B
2962,3B,score,Stolen Base Home,430945,Adam Jones,476451,Jeremy Hellickson,448801,Chris Davis,R,José Molina,150040,2,2,1,False,2014-08-28,Stolen,Home
3587,1B,,Caught Stealing 2B,430945,Adam Jones,433587,Félix Hernández,443558,Nelson Cruz,R,Mike Zunino,572287,0,0,1,True,2014-07-25,Caught,2B
3717,1B,2B,Stolen Base 2B,430945,Adam Jones,519096,Dan Otero,448801,Chris Davis,R,Derek Norris,519083,1,7,4,True,2014-07-19,Stolen,2B
3718,1B,2B,Stolen Base 2B,430945,Adam Jones,502381,Luke Gregerson,443558,Nelson Cruz,R,Derek Norris,519083,4,7,8,True,2014-07-19,Stolen,2B
3979,2B,3B,Stolen Base 3B,430945,Adam Jones,435044,Scott Baker,448801,Chris Davis,R,Chris Gimenez,460269,0,0,1,False,2014-07-03,Stolen,3B
5239,1B,2B,Stolen Base 2B,430945,Adam Jones,429781,Kevin Correia,502182,Steve Clevenger,R,Kurt Suzuki,435559,1,0,2,True,2014-05-03,Stolen,2B
5558,2B,3B,Stolen Base 3B,430945,Adam Jones,467094,Felix Doubront,448801,Chris Davis,L,David Ross,424325,2,1,6,True,2014-04-19,Stolen,3B
5571,1B,2B,Stolen Base 2B,430945,Adam Jones,407793,John Lackey,443558,Nelson Cruz,R,A.J. Pierzynski,150229,0,1,1,True,2014-04-18,Stolen,2B
718,3B,score,Stolen Base Home,430945,Adam Jones,476451,Jeremy Hellickson,448801,Chris Davis,R,José Molina,150040,2,2,1,False,2014-08-28,Stolen,Home
1343,1B,,Caught Stealing 2B,430945,Adam Jones,433587,Félix Hernández,443558,Nelson Cruz,R,Mike Zunino,572287,0,0,1,True,2014-07-25,Caught,2B
1473,1B,2B,Stolen Base 2B,430945,Adam Jones,519096,Dan Otero,448801,Chris Davis,R,Derek Norris,519083,1,7,4,True,2014-07-19,Stolen,2B
1474,1B,2B,Stolen Base 2B,430945,Adam Jones,502381,Luke Gregerson,443558,Nelson Cruz,R,Derek Norris,519083,4,7,8,True,2014-07-19,Stolen,2B
1735,2B,3B,Stolen Base 3B,430945,Adam Jones,435044,Scott Baker,448801,Chris Davis,R,Chris Gimenez,460269,0,0,1,False,2014-07-03,Stolen,3B
