,Unnamed: 0.1,Unnamed: 0,Start_Base,End_Base,Event,runner_id,runner_name,pitcher_id,pitcher_name,batter_id,batter_name,pitch_hand,credit,credit_id,homeScore,awayScore,inning,isTopInning,Date,Action,Base,Year,Current_Year_x,Sprint_x,Current_Year_y,Sprint_y,Current_Year,Sprint
13,13,13,2B,3B,Stolen Base 3B,594824,Greg Garcia,596271,Casey Lawrence,572039,Stephen Piscotty,R,Jarrod Saltalamacchia,457454,2,0,1,False,2017-04-26,Stolen,3B,2017,2018,27.3,2018,27.3,2018,27.3
14,14,14,1B,2B,Stolen Base 2B,572039,Stephen Piscotty,596271,Casey Lawrence,545341,Randal Grichuk,R,Jarrod Saltalamacchia,457454,4,0,3,False,2017-04-26,Stolen,2B,2017,2018,27.3,2018,27.3,2018,27.3
15,15,15,1B,2B,Stolen Base 2B,457727,Cameron Maybin,596271,Casey Lawrence,457787,Danny Espinosa,R,Jarrod Saltalamacchia,457454,1,1,2,False,2017-04-22,Stolen,2B,2017,2018,27.3,2018,27.3,2018,27.3
16,16,16,1B,2B,Stolen Base 2B,643217,Andrew Benintendi,462136,Marco Estrada,434670,Hanley Ramirez,R,Jarrod Saltalamacchia,457454,0,0,1,True,2017-04-20,Stolen,2B,2017,2018,27.3,2018,27.3,2018,27.3
17,17,17,1B,2B,Stolen Base 2B,605141,Mookie Betts,462136,Marco Estrada,519048,Mitch Moreland,R,Jarrod Saltalamacchia,457454,0,0,6,True,2017-04-20,Stolen,2B,2017,2018,27.3,2018,27.3,2018,27.3
18,18,18,2B,3B,Stolen Base 3B,605141,Mookie Betts,462136,Marco Estrada,519048,Mitch Moreland,R,Jarrod Saltalamacchia,457454,0,0,6,True,2017-04-20,Stolen,3B,2017,2018,27.3,2018,27.3,2018,27.3
19,19,19,1B,2B,Stolen Base 2B,502226,Craig Gentry,532077,Roberto Osuna,547957,Hyun Soo Kim,R,Jarrod Saltalamacchia,457454,1,0,9,True,2017-04-15,Stolen,2B,2017,2018,27.3,2018,27.3,2018,27.3
20,20,20,1B,2B,Stolen Base 2B,488721,Peter Bourjos,571901,Aaron Loup,519306,Steven Souza Jr.,L,Jarrod Saltalamacchia,457454,9,7,7,False,2017-04-07,Stolen,2B,2017,2018,27.3,2018,27.3,2018,27.3
21,21,21,2B,3B,Stolen Base 3B,595281,Kevin Kiermaier,571901,Aaron Loup,519083,Derek Norris,L,Jarrod Saltalamacchia,457454,10,8,8,False,2017-04-07,Stolen,3B,2017,2018,27.3,2018,27.3,2018,27.3
22,22,22,1B,2B,Stolen Base 2B,449181,Paulo Orlando,543278,Blaine Hardy,460086,Alex Gordon,L,Jarrod Saltalamacchia,457454,0,4,1,True,2016-09-25,Stolen,2B,2016,2017,27.5,2017,27.5,2017,27.5
23,23,23,1B,2B,Stolen Base 2B,449181,Paulo Orlando,434671,Aníbal Sánchez,596144,Cheslor Cuthbert,R,Jarrod Saltalamacchia,457454,0,6,3,True,2016-09-25,Stolen,2B,2016,2017,27.5,2017,27.5,2017,27.5
24,24,24,1B,2B,Stolen Base 2B,593160,Whit Merrifield,572888,Shane Greene,434778,Kendrys Morales,R,Jarrod Saltalamacchia,457454,4,8,4,True,2016-09-25,Stolen,2B,2016,2017,27.5,2017,27.5,2017,27.5
25,25,25,1B,2B,Stolen Base 2B,609275,Adalberto Mondesi,519455,Jordan Zimmermann,542993,Billy Burns,R,Jarrod Saltalamacchia,457454,9,12,9,True,2016-09-25,Stolen,2B,2016,2017,27.5,2017,27.5,2017,27.5
26,26,26,1B,,Caught Stealing 2B,593871,Jorge Polanco,434378,Justin Verlander,596146,Max Kepler,R,Jarrod Saltalamacchia,457454,0,0,1,False,2016-09-22,Caught,2B,2016,2017,27.5,2017,27.5,2017,27.5
27,27,27,1B,2B,Stolen Base 2B,572821,Brian Dozier,571510,Matthew Boyd,593871,Jorge Polanco,L,Jarrod Saltalamacchia,457454,0,0,1,False,2016-09-20,Stolen,2B,2016,2017,27.5,2017,27.5,2017,27.5
28,28,28,1B,,Caught Stealing 2B,596146,Max Kepler,571510,Matthew Boyd,500871,Eduardo Escobar,L,Jarrod Saltalamacchia,457454,0,0,2,False,2016-09-20,Caught,2B,2016,2017,27.5,2017,27.5,2017,27.5
29,29,29,1B,2B,Stolen Base 2B,641313,Tim Anderson,571656,Buck Farmer,573135,Tyler Saladino,R,Jarrod Saltalamacchia,457454,2,0,8,False,2016-09-06,Stolen,2B,2016,2017,27.5,2017,27.5,2017,27.5
30,30,30,1B,2B,Stolen Base 2B,434670,Hanley Ramirez,605242,Michael Fulmer,598265,Jackie Bradley Jr.,R,Jarrod Saltalamacchia,457454,0,4,1,True,2016-08-19,Stolen,2B,2016,2017,27.5,2017,27.5,2017,27.5
31,31,31,1B,,Caught Stealing 2B,594809,Adam Eaton,450275,Mark Lowe,408047,Justin Morneau,R,Jarrod Saltalamacchia,457454,3,6,9,True,2016-08-04,Caught,2B,2016,2017,27.5,2017,27.5,2017,27.5
32,32,32,1B,2B,Stolen Base 2B,573135,Tyler Saladino,571510,Matthew Boyd,425900,Dioner Navarro,L,Jarrod Saltalamacchia,457454,2,1,2,False,2016-07-24,Stolen,2B,2016,2017,27.5,2017,27.5,2017,27.5
33,33,33,1B,2B,Stolen Base 2B,453943,Todd Frazier,572888,Shane Greene,573135,Tyler Saladino,R,Jarrod Saltalamacchia,457454,3,3,8,False,2016-07-24,Stolen,2B,2016,2017,27.5,2017,27.5,2017,27.5
34,34,34,1B,2B,Stolen Base 2B,541645,Avisaíl García,458677,Justin Wilson,425900,Dioner Navarro,L,Jarrod Saltalamacchia,457454,3,3,9,False,2016-07-24,Stolen,2B,2016,2017,27.5,2017,27.5,2017,27.5
35,35,35,1B,2B,Stolen Base 2B,573135,Tyler Saladino,571510,Matthew Boyd,425900,Dioner Navarro,L,Jarrod Saltalamacchia,457454,2,1,2,False,2016-07-23,Stolen,2B,2016,2017,27.5,2017,27.5,2017,27.5
36,36,36,1B,2B,Stolen Base 2B,453943,Todd Frazier,572888,Shane Greene,573135,Tyler Saladino,R,Jarrod Saltalamacchia,457454,3,3,8,False,2016-07-23,Stolen,2B,2016,2017,27.5,2017,27.5,2017,27.5
37,37,37,1B,2B,Stolen Base 2B,541645,Avisaíl García,458677,Justin Wilson,425900,Dioner Navarro,L,Jarrod Saltalamacchia,457454,3,3,9,False,2016-07-23,Stolen,2B,2016,2017,27.5,2017,27.5,2017,27.5
38,38,38,1B,,Caught Stealing 2B,542454,Danny Santana,408061,Francisco Rodríguez,572821,Brian Dozier,R,Jarrod Saltalamacchia,457454,1,0,9,True,2016-07-18,Caught,2B,2016,2017,27.5,2017,27.5,2017,27.5
39,39,39,1B,2B,Stolen Base 2B,593160,Whit Merrifield,434671,Aníbal Sánchez,444876,Alcides Escobar,R,Jarrod Saltalamacchia,457454,7,2,4,False,2016-06-18,Stolen,2B,2016,2017,27.5,2017,27.5,2017,27.5
40,40,40,1B,2B,Stolen Base 2B,449181,Paulo Orlando,434671,Aníbal Sánchez,596144,Cheslor Cuthbert,R,Jarrod Saltalamacchia,457454,7,2,6,False,2016-06-18,Stolen,2B,2016,2017,27.5,2017,27.5,2017,27.5
41,41,41,1B,2B,Stolen Base 2B,594809,Adam Eaton,434671,Aníbal Sánchez,466320,Melky Cabrera,R,Jarrod Saltalamacchia,457454,9,9,10,False,2016-06-13,Stolen,2B,2016,2017,27.5,2017,27.5,2017,27.5
42,42,42,1B,2B,Stolen Base 2B,545361,Mike Trout,408061,Francisco Rodríguez,543068,C.J. Cron,R,Jarrod Saltalamacchia,457454,0,3,9,False,2016-06-01,Stolen,2B,2016,2017,27.5,2017,27.5,2017,27.5
43,43,43,2B,3B,Stolen Base 3B,592696,Eddie Rosario,434378,Justin Verlander,408045,Joe Mauer,R,Jarrod Saltalamacchia,457454,5,1,7,True,2016-05-18,Stolen,3B,2016,2017,27.5,2017,27.5,2017,27.5
44,44,44,1B,2B,Stolen Base 2B,456488,Eduardo Núñez,519455,Jordan Zimmermann,666560,ByungHo Park,R,Jarrod Saltalamacchia,457454,0,0,1,True,2016-05-16,Stolen,2B,2016,2017,27.5,2017,27.5,2017,27.5
45,45,45,2B,3B,Stolen Base 3B,461858,Trevor Plouffe,519455,Jordan Zimmermann,592696,Eddie Rosario,R,Jarrod Saltalamacchia,457454,8,4,4,True,2016-05-16,Stolen,3B,2016,2017,27.5,2017,27.5,2017,27.5
46,46,46,1B,2B,Stolen Base 2B,592261,Delino DeShields,458677,Justin Wilson,608577,Nomar Mazara,L,Jarrod Saltalamacchia,457454,5,7,7,True,2016-05-07,Stolen,2B,2016,2017,27.5,2017,27.5,2017,27.5
47,47,47,1B,2B,Stolen Base 2B,542454,Danny Santana,460059,Mike Pelfrey,572821,Brian Dozier,R,Jarrod Saltalamacchia,457454,2,1,2,False,2016-05-01,Stolen,2B,2016,2017,27.5,2017,27.5,2017,27.5
48,48,48,1B,,Caught Stealing 2B,542454,Danny Santana,450275,Mark Lowe,572821,Brian Dozier,R,Jarrod Saltalamacchia,457454,1,4,8,False,2016-04-30,Caught,2B,2016,2017,27.5,2017,27.5,2017,27.5
49,49,49,1B,2B,Stolen Base 2B,542993,Billy Burns,434671,Aníbal Sánchez,476704,Jed Lowrie,R,Jarrod Saltalamacchia,457454,0,0,3,True,2016-04-28,Stolen,2B,2016,2017,27.5,2017,27.5,2017,27.5
50,50,50,2B,3B,Stolen Base 3B,542993,Billy Burns,434671,Aníbal Sánchez,502210,Josh Reddick,R,Jarrod Saltalamacchia,457454,0,1,3,True,2016-04-28,Stolen,3B,2016,2017,27.5,2017,27.5,2017,27.5
51,51,51,1B,2B,Stolen Base 2B,458085,Chris Coghlan,434671,Aníbal Sánchez,475174,Yonder Alonso,R,Jarrod Saltalamacchia,457454,7,2,6,True,2016-04-28,Stolen,2B,2016,2017,27.5,2017,27.5,2017,27.5
52,52,52,1B,2B,Stolen Base 2B,502210,Josh Reddick,460059,Mike Pelfrey,476704,Jed Lowrie,R,Jarrod Saltalamacchia,457454,0,1,4,True,2016-04-26,Stolen,2B,2016,2017,27.5,2017,27.5,2017,27.5
53,53,53,1B,,Caught Stealing 2B,571980,Tyler Naquin,571510,Matthew Boyd,547379,Roberto Pérez,L,Jarrod Saltalamacchia,457454,2,6,5,True,2016-04-24,Caught,2B,2016,2017,27.5,2017,27.5,2017,27.5
54,54,54,2B,3B,Stolen Base 3B,502481,Jarrod Dyson,460059,Mike Pelfrey,519058,Mike Moustakas,R,Jarrod Saltalamacchia,457454,1,0,2,False,2016-04-21,Stolen,3B,2016,2017,27.5,2017,27.5,2017,27.5
55,55,55,1B,2B,Stolen Base 2B,444876,Alcides Escobar,460059,Mike Pelfrey,519058,Mike Moustakas,R,Jarrod Saltalamacchia,457454,1,0,2,False,2016-04-21,Stolen,2B,2016,2017,27.5,2017,27.5,2017,27.5
56,56,56,2B,3B,Stolen Base 3B,456715,Lorenzo Cain,460059,Mike Pelfrey,434778,Kendrys Morales,R,Jarrod Saltalamacchia,457454,4,0,4,False,2016-04-21,Stolen,3B,2016,2017,27.5,2017,27.5,2017,27.5
57,57,57,1B,2B,Stolen Base 2B,543333,Eric Hosmer,460059,Mike Pelfrey,434778,Kendrys Morales,R,Jarrod Saltalamacchia,457454,4,0,4,False,2016-04-21,Stolen,2B,2016,2017,27.5,2017,27.5,2017,27.5
58,58,58,2B,3B,Stolen Base 2B,543333,Eric Hosmer,460059,Mike Pelfrey,434778,Kendrys Morales,R,Jarrod Saltalamacchia,457454,4,0,4,False,2016-04-21,Stolen,2B,2016,2017,27.5,2017,27.5,2017,27.5
59,59,59,1B,2B,Stolen Base 2B,543333,Eric Hosmer,519455,Jordan Zimmermann,460086,Alex Gordon,R,Jarrod Saltalamacchia,457454,0,0,2,False,2016-04-20,Stolen,2B,2016,2017,27.5,2017,27.5,2017,27.5
60,60,60,1B,2B,Stolen Base 2B,502481,Jarrod Dyson,408061,Francisco Rodríguez,444876,Alcides Escobar,R,Jarrod Saltalamacchia,457454,2,3,9,False,2016-04-20,Stolen,2B,2016,2017,27.5,2017,27.5,2017,27.5
61,61,61,1B,2B,Stolen Base 2B,460576,Carlos Gómez,434378,Justin Verlander,472528,Luis Valbuena,R,Jarrod Saltalamacchia,457454,3,1,4,False,2016-04-16,Stolen,2B,2016,2017,27.5,2017,27.5,2017,27.5
62,62,62,1B,2B,Stolen Base 2B,488771,Jason Castro,460059,Mike Pelfrey,543807,George Springer,R,Jarrod Saltalamacchia,457454,1,0,4,False,2016-04-15,Stolen,2B,2016,2017,27.5,2017,27.5,2017,27.5
63,63,63,1B,,Caught Stealing 2B,457705,Andrew McCutchen,434671,Aníbal Sánchez,501896,David Freese,R,Jarrod Saltalamacchia,457454,0,0,1,True,2016-04-12,Caught,2B,2016,2017,27.5,2017,27.5,2017,27.5
64,64,64,1B,,Caught Stealing 2B,543829,Dee Strange-Gordon,434671,Aníbal Sánchez,542303,Marcell Ozuna,R,Jarrod Saltalamacchia,457454,0,0,1,False,2016-04-06,Caught,2B,2016,2017,27.5,2017,27.5,2017,27.5
65,65,65,1B,2B,Stolen Base 2B,449181,Paulo Orlando,543278,Blaine Hardy,460086,Alex Gordon,L,Jarrod Saltalamacchia,457454,0,4,1,True,2016-09-25,Stolen,2B,2016,2017,27.5,2017,27.5,2017,27.5
66,66,66,1B,2B,Stolen Base 2B,449181,Paulo Orlando,434671,Aníbal Sánchez,596144,Cheslor Cuthbert,R,Jarrod Saltalamacchia,457454,0,6,3,True,2016-09-25,Stolen,2B,2016,2017,27.5,2017,27.5,2017,27.5
67,67,67,1B,2B,Stolen Base 2B,593160,Whit Merrifield,572888,Shane Greene,434778,Kendrys Morales,R,Jarrod Saltalamacchia,457454,4,8,4,True,2016-09-25,Stolen,2B,2016,2017,27.5,2017,27.5,2017,27.5
68,68,68,1B,2B,Stolen Base 2B,609275,Adalberto Mondesi,519455,Jordan Zimmermann,542993,Billy Burns,R,Jarrod Saltalamacchia,457454,9,12,9,True,2016-09-25,Stolen,2B,2016,2017,27.5,2017,27.5,2017,27.5
69,69,69,1B,,Caught Stealing 2B,593871,Jorge Polanco,434378,Justin Verlander,596146,Max Kepler,R,Jarrod Saltalamacchia,457454,0,0,1,False,2016-09-22,Caught,2B,2016,2017,27.5,2017,27.5,2017,27.5
70,70,70,1B,2B,Stolen Base 2B,572821,Brian Dozier,571510,Matthew Boyd,593871,Jorge Polanco,L,Jarrod Saltalamacchia,457454,0,0,1,False,2016-09-20,Stolen,2B,2016,2017,27.5,2017,27.5,2017,27.5
71,71,71,1B,,Caught Stealing 2B,596146,Max Kepler,571510,Matthew Boyd,500871,Eduardo Escobar,L,Jarrod Saltalamacchia,457454,0,0,2,False,2016-09-20,Caught,2B,2016,2017,27.5,2017,27.5,2017,27.5
72,72,72,1B,2B,Stolen Base 2B,641313,Tim Anderson,571656,Buck Farmer,573135,Tyler Saladino,R,Jarrod Saltalamacchia,457454,2,0,8,False,2016-09-06,Stolen,2B,2016,2017,27.5,2017,27.5,2017,27.5
73,73,73,1B,2B,Stolen Base 2B,434670,Hanley Ramirez,605242,Michael Fulmer,598265,Jackie Bradley Jr.,R,Jarrod Saltalamacchia,457454,0,4,1,True,2016-08-19,Stolen,2B,2016,2017,27.5,2017,27.5,2017,27.5
74,74,74,1B,,Caught Stealing 2B,594809,Adam Eaton,450275,Mark Lowe,408047,Justin Morneau,R,Jarrod Saltalamacchia,457454,3,6,9,True,2016-08-04,Caught,2B,2016,2017,27.5,2017,27.5,2017,27.5
75,75,75,1B,2B,Stolen Base 2B,573135,Tyler Saladino,571510,Matthew Boyd,425900,Dioner Navarro,L,Jarrod Saltalamacchia,457454,2,1,2,False,2016-07-24,Stolen,2B,2016,2017,27.5,2017,27.5,2017,27.5
76,76,76,1B,2B,Stolen Base 2B,453943,Todd Frazier,572888,Shane Greene,573135,Tyler Saladino,R,Jarrod Saltalamacchia,457454,3,3,8,False,2016-07-24,Stolen,2B,2016,2017,27.5,2017,27.5,2017,27.5
77,77,77,1B,2B,Stolen Base 2B,541645,Avisaíl García,458677,Justin Wilson,425900,Dioner Navarro,L,Jarrod Saltalamacchia,457454,3,3,9,False,2016-07-24,Stolen,2B,2016,2017,27.5,2017,27.5,2017,27.5
78,78,78,1B,2B,Stolen Base 2B,573135,Tyler Saladino,571510,Matthew Boyd,425900,Dioner Navarro,L,Jarrod Saltalamacchia,457454,2,1,2,False,2016-07-23,Stolen,2B,2016,2017,27.5,2017,27.5,2017,27.5
79,79,79,1B,2B,Stolen Base 2B,453943,Todd Frazier,572888,Shane Greene,573135,Tyler Saladino,R,Jarrod Saltalamacchia,457454,3,3,8,False,2016-07-23,Stolen,2B,2016,2017,27.5,2017,27.5,2017,27.5
80,80,80,1B,2B,Stolen Base 2B,541645,Avisaíl García,458677,Justin Wilson,425900,Dioner Navarro,L,Jarrod Saltalamacchia,457454,3,3,9,False,2016-07-23,Stolen,2B,2016,2017,27.5,2017,27.5,2017,27.5
81,81,81,1B,,Caught Stealing 2B,542454,Danny Santana,408061,Francisco Rodríguez,572821,Brian Dozier,R,Jarrod Saltalamacchia,457454,1,0,9,True,2016-07-18,Caught,2B,2016,2017,27.5,2017,27.5,2017,27.5
82,82,82,1B,2B,Stolen Base 2B,593160,Whit Merrifield,434671,Aníbal Sánchez,444876,Alcides Escobar,R,Jarrod Saltalamacchia,457454,7,2,4,False,2016-06-18,Stolen,2B,2016,2017,27.5,2017,27.5,2017,27.5
83,83,83,1B,2B,Stolen Base 2B,449181,Paulo Orlando,434671,Aníbal Sánchez,596144,Cheslor Cuthbert,R,Jarrod Saltalamacchia,457454,7,2,6,False,2016-06-18,Stolen,2B,2016,2017,27.5,2017,27.5,2017,27.5
84,84,84,1B,2B,Stolen Base 2B,594809,Adam Eaton,434671,Aníbal Sánchez,466320,Melky Cabrera,R,Jarrod Saltalamacchia,457454,9,9,10,False,2016-06-13,Stolen,2B,2016,2017,27.5,2017,27.5,2017,27.5
85,85,85,1B,2B,Stolen Base 2B,545361,Mike Trout,408061,Francisco Rodríguez,543068,C.J. Cron,R,Jarrod Saltalamacchia,457454,0,3,9,False,2016-06-01,Stolen,2B,2016,2017,27.5,2017,27.5,2017,27.5
86,86,86,2B,3B,Stolen Base 3B,592696,Eddie Rosario,434378,Justin Verlander,408045,Joe Mauer,R,Jarrod Saltalamacchia,457454,5,1,7,True,2016-05-18,Stolen,3B,2016,2017,27.5,2017,27.5,2017,27.5
87,87,87,1B,2B,Stolen Base 2B,456488,Eduardo Núñez,519455,Jordan Zimmermann,666560,ByungHo Park,R,Jarrod Saltalamacchia,457454,0,0,1,True,2016-05-16,Stolen,2B,2016,2017,27.5,2017,27.5,2017,27.5
88,88,88,2B,3B,Stolen Base 3B,461858,Trevor Plouffe,519455,Jordan Zimmermann,592696,Eddie Rosario,R,Jarrod Saltalamacchia,457454,8,4,4,True,2016-05-16,Stolen,3B,2016,2017,27.5,2017,27.5,2017,27.5
89,89,89,1B,2B,Stolen Base 2B,592261,Delino DeShields,458677,Justin Wilson,608577,Nomar Mazara,L,Jarrod Saltalamacchia,457454,5,7,7,True,2016-05-07,Stolen,2B,2016,2017,27.5,2017,27.5,2017,27.5
90,90,90,1B,2B,Stolen Base 2B,542454,Danny Santana,460059,Mike Pelfrey,572821,Brian Dozier,R,Jarrod Saltalamacchia,457454,2,1,2,False,2016-05-01,Stolen,2B,2016,2017,27.5,2017,27.5,2017,27.5
91,91,91,1B,,Caught Stealing 2B,542454,Danny Santana,450275,Mark Lowe,572821,Brian Dozier,R,Jarrod Saltalamacchia,457454,1,4,8,False,2016-04-30,Caught,2B,2016,2017,27.5,2017,27.5,2017,27.5
92,92,92,1B,2B,Stolen Base 2B,542993,Billy Burns,434671,Aníbal Sánchez,476704,Jed Lowrie,R,Jarrod Saltalamacchia,457454,0,0,3,True,2016-04-28,Stolen,2B,2016,2017,27.5,2017,27.5,2017,27.5
93,93,93,2B,3B,Stolen Base 3B,542993,Billy Burns,434671,Aníbal Sánchez,502210,Josh Reddick,R,Jarrod Saltalamacchia,457454,0,1,3,True,2016-04-28,Stolen,3B,2016,2017,27.5,2017,27.5,2017,27.5
94,94,94,1B,2B,Stolen Base 2B,458085,Chris Coghlan,434671,Aníbal Sánchez,475174,Yonder Alonso,R,Jarrod Saltalamacchia,457454,7,2,6,True,2016-04-28,Stolen,2B,2016,2017,27.5,2017,27.5,2017,27.5
95,95,95,1B,2B,Stolen Base 2B,502210,Josh Reddick,460059,Mike Pelfrey,476704,Jed Lowrie,R,Jarrod Saltalamacchia,457454,0,1,4,True,2016-04-26,Stolen,2B,2016,2017,27.5,2017,27.5,2017,27.5
96,96,96,1B,,Caught Stealing 2B,571980,Tyler Naquin,571510,Matthew Boyd,547379,Roberto Pérez,L,Jarrod Saltalamacchia,457454,2,6,5,True,2016-04-24,Caught,2B,2016,2017,27.5,2017,27.5,2017,27.5
97,97,97,2B,3B,Stolen Base 3B,502481,Jarrod Dyson,460059,Mike Pelfrey,519058,Mike Moustakas,R,Jarrod Saltalamacchia,457454,1,0,2,False,2016-04-21,Stolen,3B,2016,2017,27.5,2017,27.5,2017,27.5
98,98,98,1B,2B,Stolen Base 2B,444876,Alcides Escobar,460059,Mike Pelfrey,519058,Mike Moustakas,R,Jarrod Saltalamacchia,457454,1,0,2,False,2016-04-21,Stolen,2B,2016,2017,27.5,2017,27.5,2017,27.5
99,99,99,2B,3B,Stolen Base 3B,456715,Lorenzo Cain,460059,Mike Pelfrey,434778,Kendrys Morales,R,Jarrod Saltalamacchia,457454,4,0,4,False,2016-04-21,Stolen,3B,2016,2017,27.5,2017,27.5,2017,27.5
100,100,100,1B,2B,Stolen Base 2B,543333,Eric Hosmer,460059,Mike Pelfrey,434778,Kendrys Morales,R,Jarrod Saltalamacchia,457454,4,0,4,False,2016-04-21,Stolen,2B,2016,2017,27.5,2017,27.5,2017,27.5
101,101,101,2B,3B,Stolen Base 2B,543333,Eric Hosmer,460059,Mike Pelfrey,434778,Kendrys Morales,R,Jarrod Saltalamacchia,457454,4,0,4,False,2016-04-21,Stolen,2B,2016,2017,27.5,2017,27.5,2017,27.5
102,102,102,1B,2B,Stolen Base 2B,543333,Eric Hosmer,519455,Jordan Zimmermann,460086,Alex Gordon,R,Jarrod Saltalamacchia,457454,0,0,2,False,2016-04-20,Stolen,2B,2016,2017,27.5,2017,27.5,2017,27.5
103,103,103,1B,2B,Stolen Base 2B,502481,Jarrod Dyson,408061,Francisco Rodríguez,444876,Alcides Escobar,R,Jarrod Saltalamacchia,457454,2,3,9,False,2016-04-20,Stolen,2B,2016,2017,27.5,2017,27.5,2017,27.5
104,104,104,1B,2B,Stolen Base 2B,460576,Carlos Gómez,434378,Justin Verlander,472528,Luis Valbuena,R,Jarrod Saltalamacchia,457454,3,1,4,False,2016-04-16,Stolen,2B,2016,2017,27.5,2017,27.5,2017,27.5
105,105,105,1B,2B,Stolen Base 2B,488771,Jason Castro,460059,Mike Pelfrey,543807,George Springer,R,Jarrod Saltalamacchia,457454,1,0,4,False,2016-04-15,Stolen,2B,2016,2017,27.5,2017,27.5,2017,27.5
106,106,106,1B,,Caught Stealing 2B,457705,Andrew McCutchen,434671,Aníbal Sánchez,501896,David Freese,R,Jarrod Saltalamacchia,457454,0,0,1,True,2016-04-12,Caught,2B,2016,2017,27.5,2017,27.5,2017,27.5
107,107,107,1B,,Caught Stealing 2B,543829,Dee Strange-Gordon,434671,Aníbal Sánchez,542303,Marcell Ozuna,R,Jarrod Saltalamacchia,457454,0,0,1,False,2016-04-06,Caught,2B,2016,2017,27.5,2017,27.5,2017,27.5
108,108,108,1B,2B,Stolen Base 2B,449181,Paulo Orlando,543278,Blaine Hardy,460086,Alex Gordon,L,Jarrod Saltalamacchia,457454,0,4,1,True,2016-09-25,Stolen,2B,2016,2017,27.5,2017,27.5,2017,27.5
109,109,109,1B,2B,Stolen Base 2B,449181,Paulo Orlando,434671,Aníbal Sánchez,596144,Cheslor Cuthbert,R,Jarrod Saltalamacchia,457454,0,6,3,True,2016-09-25,Stolen,2B,2016,2017,27.5,2017,27.5,2017,27.5
