,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Start_Base,End_Base,Event,runner_id,runner_name,pitcher_id,pitcher_name,batter_id,batter_name,pitch_hand,credit,credit_id,homeScore,awayScore,inning,isTopInning,Date,Action,Base,Year,Current_Year_x,Sprint_x,Current_Year_y,Sprint_y,Current_Year_x.1,Sprint_x.1,Current_Year_y.1,Sprint_y.1,Current_Year_x.2,Sprint_x.2,Current_Year_y.2,Sprint_y.2,Current_Year_x,Sprint_x,Current_Year_y,Sprint_y
10,10,10,10,10,10,10,10,1B,2B,Stolen Base 2B,665742,Juan Soto,660906,Francisco Pérez,592518,Manny Machado,L,Shea Langeliers,669127,3,5,8,True,2023-09-15,Stolen,2B,2023,2024,29.3,2024,29.3,2024,29.3,2024,29.3,2024,29.3,2024,29.3,2024,29.3,2024,29.3
11,11,11,11,11,11,11,11,1B,2B,Stolen Base 2B,694497,Evan Carter,621112,Paul Blackburn,608369,Corey Seager,R,Shea Langeliers,669127,2,2,2,False,2023-09-08,Stolen,2B,2023,2024,29.3,2024,29.3,2024,29.3,2024,29.3,2024,29.3,2024,29.3,2024,29.3,2024,29.3
12,12,12,12,12,12,12,12,1B,,Caught Stealing 2B,595281,Kevin Kiermaier,686610,Ken Waldichuk,543807,George Springer,L,Shea Langeliers,669127,0,0,3,True,2023-09-05,Caught,2B,2023,2024,29.3,2024,29.3,2024,29.3,2024,29.3,2024,29.3,2024,29.3,2024,29.3,2024,29.3
13,13,13,13,13,13,13,13,1B,2B,Stolen Base 2B,660271,Shohei Ohtani,661309,Adrián Martínez,545341,Randal Grichuk,R,Shea Langeliers,669127,0,3,5,True,2023-09-03,Stolen,2B,2023,2024,29.3,2024,29.3,2024,29.3,2024,29.3,2024,29.3,2024,29.3,2024,29.3,2024,29.3
14,14,14,14,14,14,14,14,1B,2B,Stolen Base 2B,650859,Luis Rengifo,621112,Paul Blackburn,666160,Mickey Moniak,R,Shea Langeliers,669127,0,1,4,True,2023-09-02,Stolen,2B,2023,2024,29.3,2024,29.3,2024,29.3,2024,29.3,2024,29.3,2024,29.3,2024,29.3,2024,29.3
15,15,15,15,15,15,15,15,1B,2B,Stolen Base 2B,677347,Kyren Paris,621112,Paul Blackburn,694384,Nolan Schanuel,R,Shea Langeliers,669127,2,1,5,True,2023-09-02,Stolen,2B,2023,2024,29.3,2024,29.3,2024,29.3,2024,29.3,2024,29.3,2024,29.3,2024,29.3,2024,29.3
16,16,16,16,16,16,16,16,1B,2B,Stolen Base 2B,623205,Andrew Velazquez,607359,Spencer Patton,677347,Kyren Paris,R,Shea Langeliers,669127,2,1,7,True,2023-09-02,Stolen,2B,2023,2024,29.3,2024,29.3,2024,29.3,2024,29.3,2024,29.3,2024,29.3,2024,29.3,2024,29.3
17,17,17,17,17,17,17,17,2B,,Caught Stealing 3B,623205,Andrew Velazquez,607359,Spencer Patton,677347,Kyren Paris,R,Shea Langeliers,669127,2,1,7,True,2023-09-02,Caught,3B,2023,2024,29.3,2024,29.3,2024,29.3,2024,29.3,2024,29.3,2024,29.3,2024,29.3,2024,29.3
18,18,18,18,18,18,18,18,1B,2B,Stolen Base 2B,664238,Dylan Moore,666205,Kyle Muller,676609,José Caballero,L,Shea Langeliers,669127,4,0,3,False,2023-08-28,Stolen,2B,2023,2024,29.3,2024,29.3,2024,29.3,2024,29.3,2024,29.3,2024,29.3,2024,29.3,2024,29.3
19,19,19,19,19,19,19,19,1B,,Caught Stealing 2B,673357,Luis Robert Jr.,594943,Zach Neal,660162,Yoán Moncada,R,Shea Langeliers,669127,0,0,1,False,2023-08-25,Caught,2B,2023,2024,29.3,2024,29.3,2024,29.3,2024,29.3,2024,29.3,2024,29.3,2024,29.3,2024,29.3
20,20,20,20,20,20,20,20,1B,2B,Stolen Base 2B,672580,Maikel Garcia,661309,Adrián Martínez,677951,Bobby Witt Jr.,R,Shea Langeliers,669127,0,1,3,True,2023-08-23,Stolen,2B,2023,2024,29.3,2024,29.3,2024,29.3,2024,29.3,2024,29.3,2024,29.3,2024,29.3,2024,29.3
21,21,21,21,21,21,21,21,2B,,Caught Stealing 3B,672580,Maikel Garcia,661309,Adrián Martínez,677951,Bobby Witt Jr.,R,Shea Langeliers,669127,0,1,3,True,2023-08-23,Caught,3B,2023,2024,29.3,2024,29.3,2024,29.3,2024,29.3,2024,29.3,2024,29.3,2024,29.3,2024,29.3
22,22,22,22,22,22,22,22,1B,2B,Stolen Base 2B,671221,Drew Waters,666205,Kyle Muller,680118,Dairon Blanco,L,Shea Langeliers,669127,0,4,6,True,2023-08-23,Stolen,2B,2023,2024,29.3,2024,29.3,2024,29.3,2024,29.3,2024,29.3,2024,29.3,2024,29.3,2024,29.3
23,23,23,23,23,23,23,23,1B,2B,Stolen Base 2B,671221,Drew Waters,663687,Hogan Harris,664728,Kyle Isbel,L,Shea Langeliers,669127,5,2,4,True,2023-08-22,Stolen,2B,2023,2024,29.3,2024,29.3,2024,29.3,2024,29.3,2024,29.3,2024,29.3,2024,29.3,2024,29.3
24,24,24,24,24,24,24,24,1B,2B,Stolen Base 2B,669392,Samad Taylor,621112,Paul Blackburn,664728,Kyle Isbel,R,Shea Langeliers,669127,1,1,3,True,2023-08-21,Stolen,2B,2023,2024,29.3,2024,29.3,2024,29.3,2024,29.3,2024,29.3,2024,29.3,2024,29.3,2024,29.3
25,25,25,25,25,25,25,25,1B,,Caught Stealing 2B,686681,Michael Massey,666204,Dany Jiménez,521692,Salvador Perez,R,Shea Langeliers,669127,4,4,8,True,2023-08-21,Caught,2B,2023,2024,29.3,2024,29.3,2024,29.3,2024,29.3,2024,29.3,2024,29.3,2024,29.3,2024,29.3
26,26,26,26,26,26,26,26,1B,2B,Stolen Base 2B,669720,Austin Hays,661309,Adrián Martínez,543510,James McCann,R,Shea Langeliers,669127,2,7,10,True,2023-08-19,Stolen,2B,2023,2024,29.3,2024,29.3,2024,29.3,2024,29.3,2024,29.3,2024,29.3,2024,29.3,2024,29.3
27,27,27,27,27,27,27,27,1B,2B,Stolen Base 2B,656811,Ryan O'Hearn,666205,Kyle Muller,669720,Austin Hays,L,Shea Langeliers,669127,2,7,5,True,2023-08-18,Stolen,2B,2023,2024,29.3,2024,29.3,2024,29.3,2024,29.3,2024,29.3,2024,29.3,2024,29.3,2024,29.3
28,28,28,28,28,28,28,28,1B,2B,Stolen Base 2B,502671,Paul Goldschmidt,676664,JP Sears,575929,Willson Contreras,L,Shea Langeliers,669127,0,0,1,False,2023-08-14,Stolen,2B,2023,2024,29.3,2024,29.3,2024,29.3,2024,29.3,2024,29.3,2024,29.3,2024,29.3,2024,29.3
29,29,29,29,29,29,29,29,1B,2B,Stolen Base 2B,691023,Jordan Walker,676664,JP Sears,669242,Tommy Edman,L,Shea Langeliers,669127,1,0,2,False,2023-08-14,Stolen,2B,2023,2024,29.3,2024,29.3,2024,29.3,2024,29.3,2024,29.3,2024,29.3,2024,29.3,2024,29.3
30,30,30,30,30,30,30,30,1B,2B,Stolen Base 2B,641933,Tyler O'Neill,676664,JP Sears,663457,Lars Nootbaar,L,Shea Langeliers,669127,3,2,5,False,2023-08-14,Stolen,2B,2023,2024,29.3,2024,29.3,2024,29.3,2024,29.3,2024,29.3,2024,29.3,2024,29.3,2024,29.3
31,31,31,31,31,31,31,31,1B,2B,Stolen Base 2B,682928,CJ Abrams,665622,Luis Medina,608841,Joey Meneses,R,Shea Langeliers,669127,0,0,1,False,2023-08-12,Stolen,2B,2023,2024,29.3,2024,29.3,2024,29.3,2024,29.3,2024,29.3,2024,29.3,2024,29.3,2024,29.3
32,32,32,32,32,32,32,32,1B,,Caught Stealing 2B,682928,CJ Abrams,621112,Paul Blackburn,657041,Lane Thomas,R,Shea Langeliers,669127,0,2,1,False,2023-08-11,Caught,2B,2023,2024,29.3,2024,29.3,2024,29.3,2024,29.3,2024,29.3,2024,29.3,2024,29.3,2024,29.3
33,33,33,33,33,33,33,33,1B,,Caught Stealing 2B,657041,Lane Thomas,621112,Paul Blackburn,608841,Joey Meneses,R,Shea Langeliers,669127,3,2,5,False,2023-08-11,Caught,2B,2023,2024,29.3,2024,29.3,2024,29.3,2024,29.3,2024,29.3,2024,29.3,2024,29.3,2024,29.3
34,34,34,34,34,34,34,34,1B,2B,Stolen Base 2B,518692,Freddie Freeman,669912,Kirby Snead,669257,Will Smith,L,Shea Langeliers,669127,7,3,8,False,2023-08-01,Stolen,2B,2023,2024,29.3,2024,29.3,2024,29.3,2024,29.3,2024,29.3,2024,29.3,2024,29.3,2024,29.3
35,35,35,35,35,35,35,35,1B,2B,Stolen Base 2B,666134,Nolan Jones,594580,Sam Moll,669911,Michael Toglia,L,Shea Langeliers,669127,2,0,6,False,2023-07-30,Stolen,2B,2023,2024,29.3,2024,29.3,2024,29.3,2024,29.3,2024,29.3,2024,29.3,2024,29.3,2024,29.3
36,36,36,36,36,36,36,36,1B,2B,Stolen Base 2B,676801,Chas McCormick,621112,Paul Blackburn,667452,Corey Julks,R,Shea Langeliers,669127,0,0,2,True,2023-07-22,Stolen,2B,2023,2024,29.3,2024,29.3,2024,29.3,2024,29.3,2024,29.3,2024,29.3,2024,29.3,2024,29.3
37,37,37,37,37,37,37,37,1B,2B,Stolen Base 2B,665161,Jeremy Peña,676664,JP Sears,663656,Kyle Tucker,L,Shea Langeliers,669127,1,5,5,True,2023-07-21,Stolen,2B,2023,2024,29.3,2024,29.3,2024,29.3,2024,29.3,2024,29.3,2024,29.3,2024,29.3,2024,29.3
38,38,38,38,38,38,38,38,1B,2B,Stolen Base 2B,608701,Rob Refsnyder,686610,Ken Waldichuk,457759,Justin Turner,L,Shea Langeliers,669127,0,2,1,True,2023-07-19,Stolen,2B,2023,2024,29.3,2024,29.3,2024,29.3,2024,29.3,2024,29.3,2024,29.3,2024,29.3,2024,29.3
39,39,39,39,39,39,39,39,1B,2B,Stolen Base 2B,594807,Adam Duvall,686610,Ken Waldichuk,657077,Alex Verdugo,L,Shea Langeliers,669127,0,2,1,True,2023-07-19,Stolen,2B,2023,2024,29.3,2024,29.3,2024,29.3,2024,29.3,2024,29.3,2024,29.3,2024,29.3,2024,29.3
40,40,40,40,40,40,40,40,1B,,Caught Stealing 2B,657136,Connor Wong,686610,Ken Waldichuk,608701,Rob Refsnyder,L,Shea Langeliers,669127,2,2,2,True,2023-07-19,Caught,2B,2023,2024,29.3,2024,29.3,2024,29.3,2024,29.3,2024,29.3,2024,29.3,2024,29.3,2024,29.3
41,41,41,41,41,41,41,41,1B,2B,Stolen Base 2B,657136,Connor Wong,543507,Trevor May,671213,Triston Casas,R,Shea Langeliers,669127,6,5,9,True,2023-07-19,Stolen,2B,2023,2024,29.3,2024,29.3,2024,29.3,2024,29.3,2024,29.3,2024,29.3,2024,29.3,2024,29.3
42,42,42,42,42,42,42,42,1B,2B,Stolen Base 2B,807799,Masataka Yoshida,621112,Paul Blackburn,671213,Triston Casas,R,Shea Langeliers,669127,0,3,6,True,2023-07-17,Stolen,2B,2023,2024,29.3,2024,29.3,2024,29.3,2024,29.3,2024,29.3,2024,29.3,2024,29.3,2024,29.3
43,43,43,43,43,43,43,43,1B,2B,Stolen Base 2B,807799,Masataka Yoshida,621112,Paul Blackburn,624414,Christian Arroyo,R,Shea Langeliers,669127,3,3,6,False,2023-07-09,Stolen,2B,2023,2024,29.3,2024,29.3,2024,29.3,2024,29.3,2024,29.3,2024,29.3,2024,29.3,2024,29.3
44,44,44,44,44,44,44,44,1B,2B,Stolen Base 2B,680776,Jarren Duran,643493,Austin Pruitt,807799,Masataka Yoshida,R,Shea Langeliers,669127,0,0,1,False,2023-07-08,Stolen,2B,2023,2024,29.3,2024,29.3,2024,29.3,2024,29.3,2024,29.3,2024,29.3,2024,29.3,2024,29.3
45,45,45,45,45,45,45,45,1B,2B,Stolen Base 2B,807799,Masataka Yoshida,594580,Sam Moll,457759,Justin Turner,L,Shea Langeliers,669127,5,0,2,False,2023-07-08,Stolen,2B,2023,2024,29.3,2024,29.3,2024,29.3,2024,29.3,2024,29.3,2024,29.3,2024,29.3,2024,29.3
46,46,46,46,46,46,46,46,1B,2B,Stolen Base 2B,646240,Rafael Devers,665622,Luis Medina,594807,Adam Duvall,R,Shea Langeliers,669127,6,3,7,False,2023-07-07,Stolen,2B,2023,2024,29.3,2024,29.3,2024,29.3,2024,29.3,2024,29.3,2024,29.3,2024,29.3,2024,29.3
47,47,47,47,47,47,47,47,1B,2B,Stolen Base 2B,663837,Matt Vierling,676664,JP Sears,679529,Spencer Torkelson,L,Shea Langeliers,669127,0,0,1,False,2023-07-04,Stolen,2B,2023,2024,29.3,2024,29.3,2024,29.3,2024,29.3,2024,29.3,2024,29.3,2024,29.3,2024,29.3
48,48,48,48,48,48,48,48,1B,2B,Stolen Base 2B,641313,Tim Anderson,621112,Paul Blackburn,673357,Luis Robert Jr.,R,Shea Langeliers,669127,0,0,1,True,2023-07-02,Stolen,2B,2023,2024,29.3,2024,29.3,2024,29.3,2024,29.3,2024,29.3,2024,29.3,2024,29.3,2024,29.3
49,49,49,49,49,49,49,49,1B,2B,Stolen Base 2B,673357,Luis Robert Jr.,621112,Paul Blackburn,650391,Eloy Jiménez,R,Shea Langeliers,669127,0,0,1,True,2023-07-02,Stolen,2B,2023,2024,29.3,2024,29.3,2024,29.3,2024,29.3,2024,29.3,2024,29.3,2024,29.3,2024,29.3
50,50,50,50,50,50,50,50,1B,2B,Stolen Base 2B,673357,Luis Robert Jr.,543507,Trevor May,683734,Andrew Vaughn,R,Shea Langeliers,669127,6,6,9,True,2023-07-01,Stolen,2B,2023,2024,29.3,2024,29.3,2024,29.3,2024,29.3,2024,29.3,2024,29.3,2024,29.3,2024,29.3
51,51,51,51,51,51,51,51,2B,3B,Stolen Base 3B,683011,Anthony Volpe,676664,JP Sears,518934,DJ LeMahieu,L,Shea Langeliers,669127,0,4,5,True,2023-06-28,Stolen,3B,2023,2024,29.3,2024,29.3,2024,29.3,2024,29.3,2024,29.3,2024,29.3,2024,29.3,2024,29.3
52,52,52,52,52,52,52,52,1B,,Caught Stealing 2B,683011,Anthony Volpe,668674,Lucas Erceg,624431,Jose Trevino,R,Shea Langeliers,669127,2,1,7,True,2023-06-27,Caught,2B,2023,2024,29.3,2024,29.3,2024,29.3,2024,29.3,2024,29.3,2024,29.3,2024,29.3,2024,29.3
53,53,53,53,53,53,53,53,1B,,Caught Stealing 2B,668227,Randy Arozarena,665622,Luis Medina,670623,Isaac Paredes,R,Shea Langeliers,669127,3,1,4,True,2023-06-14,Caught,2B,2023,2024,29.3,2024,29.3,2024,29.3,2024,29.3,2024,29.3,2024,29.3,2024,29.3,2024,29.3
54,54,54,54,54,54,54,54,1B,2B,Stolen Base 2B,670764,Taylor Walls,665622,Luis Medina,622534,Manuel Margot,R,Shea Langeliers,669127,3,2,5,True,2023-06-14,Stolen,2B,2023,2024,29.3,2024,29.3,2024,29.3,2024,29.3,2024,29.3,2024,29.3,2024,29.3,2024,29.3
55,55,55,55,55,55,55,55,1B,2B,Stolen Base 2B,666139,Josh Lowe,594580,Sam Moll,668227,Randy Arozarena,L,Shea Langeliers,669127,3,4,5,True,2023-06-14,Stolen,2B,2023,2024,29.3,2024,29.3,2024,29.3,2024,29.3,2024,29.3,2024,29.3,2024,29.3,2024,29.3
56,56,56,56,56,56,56,56,1B,,Caught Stealing 2B,668227,Randy Arozarena,543507,Trevor May,670623,Isaac Paredes,R,Shea Langeliers,669127,2,1,9,True,2023-06-13,Caught,2B,2023,2024,29.3,2024,29.3,2024,29.3,2024,29.3,2024,29.3,2024,29.3,2024,29.3,2024,29.3
57,57,57,57,57,57,57,57,1B,2B,Stolen Base 2B,670042,Luke Raley,621076,James Kaprielian,677551,Wander Franco,R,Shea Langeliers,669127,4,0,6,True,2023-06-12,Stolen,2B,2023,2024,29.3,2024,29.3,2024,29.3,2024,29.3,2024,29.3,2024,29.3,2024,29.3,2024,29.3
58,58,58,58,58,58,58,58,1B,2B,Stolen Base 2B,666139,Josh Lowe,621076,James Kaprielian,642350,Jose Siri,R,Shea Langeliers,669127,4,3,6,True,2023-06-12,Stolen,2B,2023,2024,29.3,2024,29.3,2024,29.3,2024,29.3,2024,29.3,2024,29.3,2024,29.3,2024,29.3
59,59,59,59,59,59,59,59,1B,2B,Stolen Base 2B,605170,Victor Caratini,643493,Austin Pruitt,655316,Andruw Monasterio,R,Shea Langeliers,669127,0,1,7,False,2023-06-10,Stolen,2B,2023,2024,29.3,2024,29.3,2024,29.3,2024,29.3,2024,29.3,2024,29.3,2024,29.3,2024,29.3
60,60,60,60,60,60,60,60,1B,2B,Stolen Base 2B,680911,Owen Miller,594580,Sam Moll,661388,William Contreras,L,Shea Langeliers,669127,0,3,1,False,2023-06-09,Stolen,2B,2023,2024,29.3,2024,29.3,2024,29.3,2024,29.3,2024,29.3,2024,29.3,2024,29.3,2024,29.3
61,61,61,61,61,61,61,61,1B,2B,Stolen Base 2B,686894,Joey Wiemer,665622,Luis Medina,663368,Blake Perkins,R,Shea Langeliers,669127,1,4,2,False,2023-06-09,Stolen,2B,2023,2024,29.3,2024,29.3,2024,29.3,2024,29.3,2024,29.3,2024,29.3,2024,29.3,2024,29.3
62,62,62,62,62,62,62,62,1B,,Caught Stealing 2B,663368,Blake Perkins,665622,Luis Medina,655316,Andruw Monasterio,R,Shea Langeliers,669127,2,4,4,False,2023-06-09,Caught,2B,2023,2024,29.3,2024,29.3,2024,29.3,2024,29.3,2024,29.3,2024,29.3,2024,29.3,2024,29.3
63,63,63,63,63,63,63,63,1B,2B,Stolen Base 2B,641943,Joshua Palacios,621076,James Kaprielian,663647,Ke'Bryan Hayes,R,Shea Langeliers,669127,2,2,5,False,2023-06-06,Stolen,2B,2023,2024,29.3,2024,29.3,2024,29.3,2024,29.3,2024,29.3,2024,29.3,2024,29.3,2024,29.3
64,64,64,64,64,64,64,64,2B,3B,Stolen Base 3B,678225,Ji Hwan Bae,676664,JP Sears,595978,Austin Hedges,L,Shea Langeliers,669127,0,1,2,False,2023-06-05,Stolen,3B,2023,2024,29.3,2024,29.3,2024,29.3,2024,29.3,2024,29.3,2024,29.3,2024,29.3,2024,29.3
65,65,65,65,65,65,65,65,1B,2B,Stolen Base 2B,664029,Mark Mathias,676664,JP Sears,595978,Austin Hedges,L,Shea Langeliers,669127,0,1,2,False,2023-06-05,Stolen,2B,2023,2024,29.3,2024,29.3,2024,29.3,2024,29.3,2024,29.3,2024,29.3,2024,29.3,2024,29.3
66,66,66,66,66,66,66,66,1B,2B,Stolen Base 2B,664029,Mark Mathias,676664,JP Sears,457705,Andrew McCutchen,L,Shea Langeliers,669127,0,3,5,False,2023-06-05,Stolen,2B,2023,2024,29.3,2024,29.3,2024,29.3,2024,29.3,2024,29.3,2024,29.3,2024,29.3,2024,29.3
67,67,67,67,67,67,67,67,1B,2B,Stolen Base 2B,516416,Jean Segura,665622,Luis Medina,663743,Nick Fortes,R,Shea Langeliers,669127,4,0,3,False,2023-06-03,Stolen,2B,2023,2024,29.3,2024,29.3,2024,29.3,2024,29.3,2024,29.3,2024,29.3,2024,29.3,2024,29.3
68,68,68,68,68,68,68,68,1B,2B,Stolen Base 2B,608324,Alex Bregman,676664,JP Sears,663656,Kyle Tucker,L,Shea Langeliers,669127,2,0,1,False,2023-05-20,Stolen,2B,2023,2024,29.3,2024,29.3,2024,29.3,2024,29.3,2024,29.3,2024,29.3,2024,29.3,2024,29.3
69,69,69,69,69,69,69,69,1B,,Caught Stealing 2B,665161,Jeremy Peña,686610,Ken Waldichuk,667452,Corey Julks,L,Shea Langeliers,669127,1,0,2,False,2023-05-19,Caught,2B,2023,2024,29.3,2024,29.3,2024,29.3,2024,29.3,2024,29.3,2024,29.3,2024,29.3,2024,29.3
70,70,70,70,70,70,70,70,1B,2B,Stolen Base 2B,606466,Ketel Marte,666205,Kyle Muller,656896,Emmanuel Rivera,L,Shea Langeliers,669127,3,4,5,True,2023-05-16,Stolen,2B,2023,2024,29.3,2024,29.3,2024,29.3,2024,29.3,2024,29.3,2024,29.3,2024,29.3,2024,29.3
71,71,71,71,71,71,71,71,1B,2B,Stolen Base 2B,543760,Marcus Semien,621076,James Kaprielian,543257,Robbie Grossman,R,Shea Langeliers,669127,0,0,1,True,2023-05-13,Stolen,2B,2023,2024,29.3,2024,29.3,2024,29.3,2024,29.3,2024,29.3,2024,29.3,2024,29.3,2024,29.3
72,72,72,72,72,72,72,72,2B,3B,Stolen Base 3B,543760,Marcus Semien,621076,James Kaprielian,663993,Nathaniel Lowe,R,Shea Langeliers,669127,0,1,1,True,2023-05-13,Stolen,3B,2023,2024,29.3,2024,29.3,2024,29.3,2024,29.3,2024,29.3,2024,29.3,2024,29.3,2024,29.3
73,73,73,73,73,73,73,73,1B,,Caught Stealing 2B,673962,Josh Jung,621076,James Kaprielian,677649,Ezequiel Duran,R,Shea Langeliers,669127,0,1,2,True,2023-05-13,Caught,2B,2023,2024,29.3,2024,29.3,2024,29.3,2024,29.3,2024,29.3,2024,29.3,2024,29.3,2024,29.3
74,74,74,74,74,74,74,74,2B,3B,Stolen Base 3B,665750,Leody Taveras,621076,James Kaprielian,669352,Bubba Thompson,R,Shea Langeliers,669127,0,3,7,True,2023-05-13,Stolen,3B,2023,2024,29.3,2024,29.3,2024,29.3,2024,29.3,2024,29.3,2024,29.3,2024,29.3,2024,29.3
75,75,75,75,75,75,75,75,1B,2B,Stolen Base 2B,669352,Bubba Thompson,621076,James Kaprielian,506702,Sandy León,R,Shea Langeliers,669127,0,3,7,True,2023-05-13,Stolen,2B,2023,2024,29.3,2024,29.3,2024,29.3,2024,29.3,2024,29.3,2024,29.3,2024,29.3,2024,29.3
76,76,76,76,76,76,76,76,1B,2B,Stolen Base 2B,665750,Leody Taveras,665622,Luis Medina,669701,Josh Smith,R,Shea Langeliers,669127,0,1,5,True,2023-05-11,Stolen,2B,2023,2024,29.3,2024,29.3,2024,29.3,2024,29.3,2024,29.3,2024,29.3,2024,29.3,2024,29.3
77,77,77,77,77,77,77,77,1B,,Caught Stealing 2B,664056,Harrison Bader,607968,Drew Rucinski,641343,Jake Bauers,R,Shea Langeliers,669127,7,2,5,False,2023-05-09,Caught,2B,2023,2024,29.3,2024,29.3,2024,29.3,2024,29.3,2024,29.3,2024,29.3,2024,29.3,2024,29.3
78,78,78,78,78,78,78,78,1B,2B,Stolen Base 2B,672580,Maikel Garcia,686610,Ken Waldichuk,686681,Michael Massey,L,Shea Langeliers,669127,1,3,3,False,2023-05-06,Stolen,2B,2023,2024,29.3,2024,29.3,2024,29.3,2024,29.3,2024,29.3,2024,29.3,2024,29.3,2024,29.3
79,79,79,79,79,79,79,79,1B,2B,Stolen Base 2B,686681,Michael Massey,686610,Ken Waldichuk,598265,Jackie Bradley Jr.,L,Shea Langeliers,669127,4,5,5,False,2023-05-06,Stolen,2B,2023,2024,29.3,2024,29.3,2024,29.3,2024,29.3,2024,29.3,2024,29.3,2024,29.3,2024,29.3
80,80,80,80,80,80,80,80,1B,,Caught Stealing 2B,672284,Jarred Kelenic,695243,Mason Miller,663728,Cal Raleigh,R,Shea Langeliers,669127,0,0,4,True,2023-05-02,Caught,2B,2023,2024,29.3,2024,29.3,2024,29.3,2024,29.3,2024,29.3,2024,29.3,2024,29.3,2024,29.3
81,81,81,81,81,81,81,81,1B,2B,Stolen Base 2B,676480,Jose Barrero,686610,Ken Waldichuk,621028,Kevin Newman,L,Shea Langeliers,669127,3,1,5,True,2023-04-30,Stolen,2B,2023,2024,29.3,2024,29.3,2024,29.3,2024,29.3,2024,29.3,2024,29.3,2024,29.3,2024,29.3
