,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Start_Base,End_Base,Event,runner_id,runner_name,pitcher_id,pitcher_name,batter_id,batter_name,pitch_hand,credit,credit_id,homeScore,awayScore,inning,isTopInning,Date,Action,Base,Year,Current_Year_x,Sprint_x,Current_Year_y,Sprint_y,Current_Year_x.1,Sprint_x.1,Current_Year_y.1,Sprint_y.1,Current_Year,Sprint
0,0,0,0,0,1B,2B,Stolen Base 2B,605131,Austin Barnes,571710,Mychal Givens,605141,Mookie Betts,R,Drew Butera,460077,1,4,7,True,2020-09-19,Stolen,2B,2020,2021,26.9,2021,26.9,2021,26.9,2021,26.9,2021,26.9
1,1,1,1,1,1B,,Caught Stealing 2B,664058,David Fletcher,624418,Ryan Castellani,545361,Mike Trout,R,Drew Butera,460077,1,1,3,True,2020-09-13,Caught,2B,2020,2021,26.9,2021,26.9,2021,26.9,2021,26.9,2021,26.9
2,2,2,2,2,1B,2B,Stolen Base 2B,662139,Daulton Varsho,656546,Jeff Hoffman,500871,Eduardo Escobar,R,Drew Butera,460077,7,8,9,False,2020-08-26,Stolen,2B,2020,2021,26.9,2021,26.9,2021,26.9,2021,26.9,2021,26.9
3,3,3,3,3,1B,,Caught Stealing 2B,462101,Elvis Andrus,592351,Jon Gray,608336,Joey Gallo,R,Drew Butera,460077,0,2,4,False,2020-07-25,Caught,2B,2020,2021,26.9,2021,26.9,2021,26.9,2021,26.9,2021,26.9
4,4,4,4,4,1B,2B,Stolen Base 2B,605131,Austin Barnes,571710,Mychal Givens,605141,Mookie Betts,R,Drew Butera,460077,1,4,7,True,2020-09-19,Stolen,2B,2020,2021,26.9,2021,26.9,2021,26.9,2021,26.9,2021,26.9
5,5,5,5,5,1B,,Caught Stealing 2B,664058,David Fletcher,624418,Ryan Castellani,545361,Mike Trout,R,Drew Butera,460077,1,1,3,True,2020-09-13,Caught,2B,2020,2021,26.9,2021,26.9,2021,26.9,2021,26.9,2021,26.9
6,6,6,6,6,1B,2B,Stolen Base 2B,662139,Daulton Varsho,656546,Jeff Hoffman,500871,Eduardo Escobar,R,Drew Butera,460077,7,8,9,False,2020-08-26,Stolen,2B,2020,2021,26.9,2021,26.9,2021,26.9,2021,26.9,2021,26.9
7,7,7,7,7,1B,,Caught Stealing 2B,462101,Elvis Andrus,592351,Jon Gray,608336,Joey Gallo,R,Drew Butera,460077,0,2,4,False,2020-07-25,Caught,2B,2020,2021,26.9,2021,26.9,2021,26.9,2021,26.9,2021,26.9
8,8,8,8,8,1B,2B,Stolen Base 2B,605131,Austin Barnes,571710,Mychal Givens,605141,Mookie Betts,R,Drew Butera,460077,1,4,7,True,2020-09-19,Stolen,2B,2020,2021,26.9,2021,26.9,2021,26.9,2021,26.9,2021,26.9
9,9,9,9,9,1B,,Caught Stealing 2B,664058,David Fletcher,624418,Ryan Castellani,545361,Mike Trout,R,Drew Butera,460077,1,1,3,True,2020-09-13,Caught,2B,2020,2021,26.9,2021,26.9,2021,26.9,2021,26.9,2021,26.9
10,10,10,10,10,1B,2B,Stolen Base 2B,662139,Daulton Varsho,656546,Jeff Hoffman,500871,Eduardo Escobar,R,Drew Butera,460077,7,8,9,False,2020-08-26,Stolen,2B,2020,2021,26.9,2021,26.9,2021,26.9,2021,26.9,2021,26.9
11,11,11,11,11,1B,,Caught Stealing 2B,462101,Elvis Andrus,592351,Jon Gray,608336,Joey Gallo,R,Drew Butera,460077,0,2,4,False,2020-07-25,Caught,2B,2020,2021,26.9,2021,26.9,2021,26.9,2021,26.9,2021,26.9
12,12,12,12,12,1B,,Caught Stealing 2B,571976,Wil Myers,656546,Jeff Hoffman,647304,Josh Naylor,R,Drew Butera,460077,3,2,4,True,2019-09-13,Caught,2B,2019,2020,26.6,2020,26.6,2020,26.6,2020,26.6,2020,26.6
13,13,13,13,13,2B,3B,Stolen Base 3B,645302,Victor Robles,656546,Jeff Hoffman,435062,Howie Kendrick,R,Drew Butera,460077,2,4,3,True,2019-04-23,Stolen,3B,2019,2020,26.6,2020,26.6,2020,26.6,2020,26.6,2020,26.6
14,14,14,14,14,1B,2B,Stolen Base 2B,645302,Victor Robles,656546,Jeff Hoffman,665742,Juan Soto,R,Drew Butera,460077,2,4,5,True,2019-04-23,Stolen,2B,2019,2020,26.6,2020,26.6,2020,26.6,2020,26.6,2020,26.6
15,15,15,15,15,1B,,Caught Stealing 2B,571976,Wil Myers,656546,Jeff Hoffman,647304,Josh Naylor,R,Drew Butera,460077,3,2,4,True,2019-09-13,Caught,2B,2019,2020,26.6,2020,26.6,2020,26.6,2020,26.6,2020,26.6
16,16,16,16,16,2B,3B,Stolen Base 3B,645302,Victor Robles,656546,Jeff Hoffman,435062,Howie Kendrick,R,Drew Butera,460077,2,4,3,True,2019-04-23,Stolen,3B,2019,2020,26.6,2020,26.6,2020,26.6,2020,26.6,2020,26.6
17,17,17,17,17,1B,2B,Stolen Base 2B,645302,Victor Robles,656546,Jeff Hoffman,665742,Juan Soto,R,Drew Butera,460077,2,4,5,True,2019-04-23,Stolen,2B,2019,2020,26.6,2020,26.6,2020,26.6,2020,26.6,2020,26.6
18,18,18,18,18,1B,,Caught Stealing 2B,571976,Wil Myers,656546,Jeff Hoffman,647304,Josh Naylor,R,Drew Butera,460077,3,2,4,True,2019-09-13,Caught,2B,2019,2020,26.6,2020,26.6,2020,26.6,2020,26.6,2020,26.6
19,19,19,19,19,2B,3B,Stolen Base 3B,645302,Victor Robles,656546,Jeff Hoffman,435062,Howie Kendrick,R,Drew Butera,460077,2,4,3,True,2019-04-23,Stolen,3B,2019,2020,26.6,2020,26.6,2020,26.6,2020,26.6,2020,26.6
20,20,20,20,20,1B,2B,Stolen Base 2B,645302,Victor Robles,656546,Jeff Hoffman,665742,Juan Soto,R,Drew Butera,460077,2,4,5,True,2019-04-23,Stolen,2B,2019,2020,26.6,2020,26.6,2020,26.6,2020,26.6,2020,26.6
21,21,21,21,21,1B,2B,Stolen Base 2B,666915,Bobby Dalbec,656288,Griffin Canning,656308,Michael Chavis,R,Drew Butera,460077,2,0,2,False,2021-05-14,Stolen,2B,2021,2022,26.7,2022,26.7,2022,26.7,2022,26.7,2022,26.7
22,22,22,22,22,1B,,Caught Stealing 2B,543877,Christian Vázquez,656288,Griffin Canning,503556,Marwin Gonzalez,R,Drew Butera,460077,2,1,6,False,2021-05-14,Caught,2B,2021,2022,26.7,2022,26.7,2022,26.7,2022,26.7,2022,26.7
23,23,23,23,23,1B,2B,Stolen Base 2B,666915,Bobby Dalbec,656288,Griffin Canning,656308,Michael Chavis,R,Drew Butera,460077,2,0,2,False,2021-05-14,Stolen,2B,2021,2022,26.7,2022,26.7,2022,26.7,2022,26.7,2022,26.7
24,24,24,24,24,1B,,Caught Stealing 2B,543877,Christian Vázquez,656288,Griffin Canning,503556,Marwin Gonzalez,R,Drew Butera,460077,2,1,6,False,2021-05-14,Caught,2B,2021,2022,26.7,2022,26.7,2022,26.7,2022,26.7,2022,26.7
25,25,25,25,25,1B,2B,Stolen Base 2B,547989,José Abreu,543169,Brian Flynn,547170,Nicky Delmonico,L,Drew Butera,460077,4,4,7,True,2018-04-29,Stolen,2B,2018,2019,27.2,2019,27.2,2019,27.2,2019,27.2,2019,27.2
26,26,26,26,26,1B,2B,Stolen Base 2B,578428,Jose Iglesias,596001,Jakob Junis,622682,Victor Reyes,R,Drew Butera,460077,1,0,3,False,2018-04-20,Stolen,2B,2018,2019,27.2,2019,27.2,2019,27.2,2019,27.2,2019,27.2
27,27,27,27,27,1B,2B,Stolen Base 2B,543829,Dee Strange-Gordon,607215,Eric Skoglund,516416,Jean Segura,L,Drew Butera,460077,0,0,1,True,2018-04-10,Stolen,2B,2018,2019,27.2,2019,27.2,2019,27.2,2019,27.2,2019,27.2
28,28,28,28,28,2B,3B,Stolen Base 3B,543829,Dee Strange-Gordon,607215,Eric Skoglund,429664,Robinson Canó,L,Drew Butera,460077,0,0,1,True,2018-04-10,Stolen,3B,2018,2019,27.2,2019,27.2,2019,27.2,2019,27.2,2019,27.2
29,29,29,29,29,1B,,Caught Stealing 2B,605357,Mike Marjama,430641,Blaine Boyer,600301,Taylor Motter,R,Drew Butera,460077,2,5,5,True,2018-04-10,Caught,2B,2018,2019,27.2,2019,27.2,2019,27.2,2019,27.2,2019,27.2
30,30,30,30,30,2B,3B,Stolen Base 3B,596019,Francisco Lindor,453178,Ian Kennedy,608070,José Ramírez,R,Drew Butera,460077,0,0,6,False,2018-04-07,Stolen,3B,2018,2019,27.2,2019,27.2,2019,27.2,2019,27.2,2019,27.2
31,31,31,31,31,1B,2B,Stolen Base 2B,434658,Rajai Davis,430641,Blaine Boyer,547379,Roberto Pérez,R,Drew Butera,460077,0,1,7,False,2018-04-07,Stolen,2B,2018,2019,27.2,2019,27.2,2019,27.2,2019,27.2,2019,27.2
32,32,32,32,32,1B,,Caught Stealing 2B,596019,Francisco Lindor,518748,Justin Grimm,608070,José Ramírez,R,Drew Butera,460077,0,1,8,False,2018-04-07,Caught,2B,2018,2019,27.2,2019,27.2,2019,27.2,2019,27.2,2019,27.2
