,Start_Base,End_Base,Event,runner_id,runner_name,pitcher_id,pitcher_name,batter_id,batter_name,pitch_hand,credit,credit_id,homeScore,awayScore,inning,isTopInning,Date,Action,Base
235,1B,2B,Stolen Base 2B,663837,Matt Vierling,621242,Edwin Díaz,591720,Ronald Torreyes,R,James McCann,543510,3,4,9,True,2021-09-17,Stolen,2B
1609,1B,2B,Stolen Base 2B,663837,Matt Vierling,641793,Zack Littell,656555,Rhys Hoskins,R,Curt Casali,592200,6,8,6,True,2021-06-19,Stolen,2B
413,1B,2B,Stolen Base 2B,663837,Matt Vierling,571882,Derek Law,679529,Spencer Torkelson,R,Tyler Stephenson,663886,0,0,1,False,2023-09-14,Stolen,2B
1124,1B,,Caught Stealing 2B,663837,Matt Vierling,680739,Josh Winder,679529,Spencer Torkelson,R,Christian Vázquez,543877,4,8,9,True,2023-08-16,Caught,2B
1997,1B,2B,Stolen Base 2B,663837,Matt Vierling,676664,JP Sears,679529,Spencer Torkelson,L,Shea Langeliers,669127,0,0,1,False,2023-07-04,Stolen,2B
2452,1B,,Caught Stealing 2B,663837,Matt Vierling,641941,Emilio Pagán,668670,Jake Rogers,R,Christian Vázquez,543877,4,5,6,True,2023-06-15,Caught,2B
3493,1B,2B,Stolen Base 2B,663837,Matt Vierling,493603,Adam Ottavino,595879,Javier Báez,R,Tomás Nido,621512,4,5,8,False,2023-05-03,Stolen,2B
3494,1B,2B,Stolen Base 2B,663837,Matt Vierling,493603,Adam Ottavino,595879,Javier Báez,R,Tomás Nido,621512,4,5,8,False,2023-05-02,Stolen,2B
3593,1B,,Caught Stealing 2B,663837,Matt Vierling,665152,Dean Kremer,668670,Jake Rogers,R,James McCann,543510,5,1,5,False,2023-04-29,Caught,2B
3684,1B,2B,Stolen Base 2B,663837,Matt Vierling,606303,Joel Payamps,595879,Javier Báez,R,William Contreras,661388,3,4,8,True,2023-04-25,Stolen,2B
3958,1B,2B,Stolen Base 2B,663837,Matt Vierling,640455,Sean Manaea,663527,Tyler Nevin,L,Joey Bart,663698,1,1,3,False,2023-04-14,Stolen,2B
3978,1B,,Caught Stealing 2B,663837,Matt Vierling,592332,Kevin Gausman,665155,Nick Maton,R,Danny Jansen,643376,1,1,6,True,2023-04-12,Caught,2B
4008,1B,,Caught Stealing 2B,663837,Matt Vierling,657024,Erik Swanson,681481,Kerry Carpenter,R,Alejandro Kirk,672386,4,3,7,True,2023-04-11,Caught,2B
4148,1B,2B,Stolen Base 2B,663837,Matt Vierling,664299,Cristian Javier,640457,Austin Meadows,R,César Salazar,663967,4,1,6,True,2023-04-05,Stolen,2B
4194,1B,,Caught Stealing 2B,663837,Matt Vierling,686613,Hunter Brown,656716,Zach McKinstry,R,Yainer Diaz,673237,0,2,4,True,2023-04-03,Caught,2B
106,1B,2B,Stolen Base 2B,663837,Matt Vierling,669467,Andre Pallante,622168,Yairo Muñoz,R,Andrew Knizner,668800,1,2,4,True,2022-07-10,Stolen,2B
570,1B,,Caught Stealing 2B,663837,Matt Vierling,542914,Anthony Bass,592206,Nick Castellanos,R,Nick Fortes,663743,0,1,8,False,2022-06-15,Caught,2B
611,1B,2B,Stolen Base 2B,663837,Matt Vierling,542914,Anthony Bass,656555,Rhys Hoskins,R,Jacob Stallings,607732,3,2,9,False,2022-06-13,Stolen,2B
658,1B,,Caught Stealing 2B,663837,Matt Vierling,605525,J.B. Wendelken,681082,Bryson Stott,R,Carson Kelly,608348,3,0,6,False,2022-06-11,Caught,2B
1391,1B,2B,Stolen Base 2B,663837,Matt Vierling,592351,Jon Gray,656941,Kyle Schwarber,R,Jonah Heim,641680,3,2,2,False,2022-05-03,Stolen,2B
2159,1B,2B,Stolen Base 2B,663837,Matt Vierling,621242,Edwin Díaz,591720,Ronald Torreyes,R,James McCann,543510,3,4,9,True,2021-09-17,Stolen,2B
3533,1B,2B,Stolen Base 2B,663837,Matt Vierling,641793,Zack Littell,656555,Rhys Hoskins,R,Curt Casali,592200,6,8,6,True,2021-06-19,Stolen,2B
375,1B,2B,Stolen Base 2B,663837,Matt Vierling,657097,Jacob Webb,690993,Colt Keith,R,Adley Rutschman,668939,3,0,6,False,2024-09-15,Stolen,2B
623,1B,2B,Stolen Base 2B,663837,Matt Vierling,506433,Yu Darvish,681481,Kerry Carpenter,R,Elias Díaz,553869,0,2,3,True,2024-09-04,Stolen,2B
1221,1B,2B,Stolen Base 2B,663837,Matt Vierling,669923,George Kirby,681481,Kerry Carpenter,R,Mitch Garver,641598,7,1,4,False,2024-08-13,Stolen,2B
1355,1B,2B,Stolen Base 2B,663837,Matt Vierling,663423,Trent Thornton,676632,Bligh Madris,R,Mitch Garver,641598,2,4,9,True,2024-08-07,Stolen,2B
1638,1B,2B,Stolen Base 2B,663837,Matt Vierling,657746,Joe Ryan,669234,Justyn-Henry Malloy,R,Ryan Jeffers,680777,0,2,1,False,2024-07-27,Stolen,2B
1639,1B,2B,Stolen Base 2B,663837,Matt Vierling,595345,Steven Okert,690993,Colt Keith,L,Ryan Jeffers,680777,7,2,7,False,2024-07-27,Stolen,2B
2285,1B,,Caught Stealing 2B,663837,Matt Vierling,669721,Davis Daniel,682985,Riley Greene,R,Logan O'Hoppe,681351,0,0,1,True,2024-06-27,Caught,2B
4827,1B,2B,Stolen Base 2B,663837,Matt Vierling,571882,Derek Law,679529,Spencer Torkelson,R,Tyler Stephenson,663886,0,0,1,False,2023-09-14,Stolen,2B
5538,1B,,Caught Stealing 2B,663837,Matt Vierling,680739,Josh Winder,679529,Spencer Torkelson,R,Christian Vázquez,543877,4,8,9,True,2023-08-16,Caught,2B
6411,1B,2B,Stolen Base 2B,663837,Matt Vierling,676664,JP Sears,679529,Spencer Torkelson,L,Shea Langeliers,669127,0,0,1,False,2023-07-04,Stolen,2B
6866,1B,,Caught Stealing 2B,663837,Matt Vierling,641941,Emilio Pagán,668670,Jake Rogers,R,Christian Vázquez,543877,4,5,6,True,2023-06-15,Caught,2B
7907,1B,2B,Stolen Base 2B,663837,Matt Vierling,493603,Adam Ottavino,595879,Javier Báez,R,Tomás Nido,621512,4,5,8,False,2023-05-03,Stolen,2B
7908,1B,2B,Stolen Base 2B,663837,Matt Vierling,493603,Adam Ottavino,595879,Javier Báez,R,Tomás Nido,621512,4,5,8,False,2023-05-02,Stolen,2B
8007,1B,,Caught Stealing 2B,663837,Matt Vierling,665152,Dean Kremer,668670,Jake Rogers,R,James McCann,543510,5,1,5,False,2023-04-29,Caught,2B
8098,1B,2B,Stolen Base 2B,663837,Matt Vierling,606303,Joel Payamps,595879,Javier Báez,R,William Contreras,661388,3,4,8,True,2023-04-25,Stolen,2B
8372,1B,2B,Stolen Base 2B,663837,Matt Vierling,640455,Sean Manaea,663527,Tyler Nevin,L,Joey Bart,663698,1,1,3,False,2023-04-14,Stolen,2B
8392,1B,,Caught Stealing 2B,663837,Matt Vierling,592332,Kevin Gausman,665155,Nick Maton,R,Danny Jansen,643376,1,1,6,True,2023-04-12,Caught,2B
8422,1B,,Caught Stealing 2B,663837,Matt Vierling,657024,Erik Swanson,681481,Kerry Carpenter,R,Alejandro Kirk,672386,4,3,7,True,2023-04-11,Caught,2B
8562,1B,2B,Stolen Base 2B,663837,Matt Vierling,664299,Cristian Javier,640457,Austin Meadows,R,César Salazar,663967,4,1,6,True,2023-04-05,Stolen,2B
8608,1B,,Caught Stealing 2B,663837,Matt Vierling,686613,Hunter Brown,656716,Zach McKinstry,R,Yainer Diaz,673237,0,2,4,True,2023-04-03,Caught,2B
