,Start_Base,End_Base,Event,runner_id,runner_name,pitcher_id,pitcher_name,batter_id,batter_name,pitch_hand,credit,credit_id,homeScore,awayScore,inning,isTopInning,Date,Action,Base
1797,1B,2B,Stolen Base 2B,465784,Everth Cabrera,519144,Rick Porcello,457477,Alejandro De Aza,R,Ryan Hanigan,452672,3,4,5,False,2015-04-24,Stolen,2B
1939,1B,2B,Stolen Base 2B,465784,Everth Cabrera,465629,Edward Mujica,457477,Alejandro De Aza,R,Ryan Hanigan,452672,2,2,7,True,2015-04-17,Stolen,2B
2206,1B,,Caught Stealing 2B,465784,Everth Cabrera,501593,Luis Avilán,475247,Ryan Flaherty,L,José Briceño,593993,3,1,6,False,2015-04-03,Caught,2B
3335,1B,2B,Stolen Base 2B,465784,Everth Cabrera,434538,Francisco Liriano,500208,Yangervis Solarte,L,Russell Martin,431145,0,0,1,True,2014-08-09,Stolen,2B
3338,1B,2B,Stolen Base 2B,465784,Everth Cabrera,453172,Jared Hughes,500208,Yangervis Solarte,R,Russell Martin,431145,1,2,8,True,2014-08-09,Stolen,2B
3422,1B,2B,Stolen Base 2B,465784,Everth Cabrera,421685,Aaron Harang,500208,Yangervis Solarte,R,Gerald Laird,408042,0,0,1,False,2014-08-03,Stolen,2B
3423,2B,3B,Stolen Base 3B,465784,Everth Cabrera,421685,Aaron Harang,523265,Tommy Medica,R,Gerald Laird,408042,0,0,1,False,2014-08-03,Stolen,3B
3458,1B,,Caught Stealing 2B,465784,Everth Cabrera,518886,Craig Kimbrel,500208,Yangervis Solarte,R,Evan Gattis,594828,2,2,11,False,2014-08-02,Caught,2B
3473,1B,2B,Stolen Base 2B,465784,Everth Cabrera,462089,Juan Jaime,576397,Jedd Gyorko,R,Gerald Laird,408042,6,1,6,False,2014-08-01,Stolen,2B
4243,1B,,Caught Stealing 2B,465784,Everth Cabrera,277417,Josh Beckett,452234,Seth Smith,R,Drew Butera,460077,0,0,1,False,2014-06-21,Caught,2B
4404,1B,2B,Stolen Base 2B,465784,Everth Cabrera,554430,Zack Wheeler,452234,Seth Smith,R,Taylor Teagarden,460003,0,2,3,True,2014-06-14,Stolen,2B
4614,1B,,Caught Stealing 2B,465784,Everth Cabrera,543037,Gerrit Cole,452104,Chase Headley,R,Russell Martin,431145,0,0,1,False,2014-06-03,Caught,2B
