,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Start_Base,End_Base,Event,runner_id,runner_name,pitcher_id,pitcher_name,batter_id,batter_name,pitch_hand,credit,credit_id,homeScore,awayScore,inning,isTopInning,Date,Action,Base,Year,Current_Year_x,Sprint_x,Current_Year_y,Sprint_y,Current_Year_x.1,Sprint_x.1,Current_Year_y.1,Sprint_y.1,Current_Year_x.2,Sprint_x.2,Current_Year_y.2,Sprint_y.2,Current_Year_x,Sprint_x,Current_Year_y,Sprint_y
0,0,0,0,0,0,0,0,20,1B,2B,Stolen Base 2B,592200,Curt Casali,489265,Sergio Romo,571466,Tucker Barnhart,R,Alex Avila,488671,2,3,10,True,2020-09-27,Stolen,2B,2020,2021,25.0,2021,25.0,2021,25.0,2021,25.0,2021,25.0,2021,25.0,2021,25.0,2021,25.0
1,1,1,1,1,1,1,1,248,1B,2B,Stolen Base 2B,592200,Curt Casali,664141,JT Brubaker,673451,Shogo Akiyama,R,John Ryan Murphy,571974,1,0,5,False,2020-09-16,Stolen,2B,2020,2021,25.0,2021,25.0,2021,25.0,2021,25.0,2021,25.0,2021,25.0,2021,25.0,2021,25.0
2,2,2,2,2,2,2,2,2863,1B,2B,Stolen Base 2B,592200,Curt Casali,489265,Sergio Romo,571466,Tucker Barnhart,R,Alex Avila,488671,2,3,10,True,2020-09-27,Stolen,2B,2020,2021,25.0,2021,25.0,2021,25.0,2021,25.0,2021,25.0,2021,25.0,2021,25.0,2021,25.0
3,3,3,3,3,3,3,3,3091,1B,2B,Stolen Base 2B,592200,Curt Casali,664141,JT Brubaker,673451,Shogo Akiyama,R,John Ryan Murphy,571974,1,0,5,False,2020-09-16,Stolen,2B,2020,2021,25.0,2021,25.0,2021,25.0,2021,25.0,2021,25.0,2021,25.0,2021,25.0,2021,25.0
4,4,4,4,4,4,4,4,4787,1B,2B,Stolen Base 2B,592200,Curt Casali,489265,Sergio Romo,571466,Tucker Barnhart,R,Alex Avila,488671,2,3,10,True,2020-09-27,Stolen,2B,2020,2021,25.0,2021,25.0,2021,25.0,2021,25.0,2021,25.0,2021,25.0,2021,25.0,2021,25.0
5,5,5,5,5,5,5,5,5015,1B,2B,Stolen Base 2B,592200,Curt Casali,664141,JT Brubaker,673451,Shogo Akiyama,R,John Ryan Murphy,571974,1,0,5,False,2020-09-16,Stolen,2B,2020,2021,25.0,2021,25.0,2021,25.0,2021,25.0,2021,25.0,2021,25.0,2021,25.0,2021,25.0
