,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Start_Base,End_Base,Event,runner_id,runner_name,pitcher_id,pitcher_name,batter_id,batter_name,pitch_hand,credit,credit_id,homeScore,awayScore,inning,isTopInning,Date,Action,Base,Year,Current_Year_x,Sprint_x,Current_Year_y,Sprint_y,Current_Year_x.1,Sprint_x.1,Current_Year_y.1,Sprint_y.1,Current_Year,Sprint
0,0,0,0,0,1B,2B,Stolen Base 2B,543305,Aaron Hicks,641672,Thomas Hatch,572228,Luke Voit,R,Alejandro Kirk,672386,1,6,5,True,2020-09-22,Stolen,2B,2020,2021,26.7,2021,26.7,2021,26.7,2021,26.7,2021,26.7
1,1,1,1,1,1B,2B,Stolen Base 2B,518934,DJ LeMahieu,533167,Matt Shoemaker,592450,Aaron Judge,R,Alejandro Kirk,672386,0,1,3,True,2020-09-21,Stolen,2B,2020,2021,26.7,2021,26.7,2021,26.7,2021,26.7,2021,26.7
2,2,2,2,2,1B,2B,Stolen Base 2B,457705,Andrew McCutchen,592662,Robbie Ray,664761,Alec Bohm,L,Alejandro Kirk,672386,0,1,3,True,2020-09-18,Stolen,2B,2020,2021,26.7,2021,26.7,2021,26.7,2021,26.7,2021,26.7
3,3,3,3,3,1B,2B,Stolen Base 2B,596451,Roman Quinn,641672,Thomas Hatch,547180,Bryce Harper,R,Alejandro Kirk,672386,0,6,6,True,2020-09-18,Stolen,2B,2020,2021,26.7,2021,26.7,2021,26.7,2021,26.7,2021,26.7
4,4,4,4,4,1B,2B,Stolen Base 2B,457705,Andrew McCutchen,592662,Robbie Ray,664761,Alec Bohm,L,Alejandro Kirk,672386,0,1,3,True,2020-08-02,Stolen,2B,2020,2021,26.7,2021,26.7,2021,26.7,2021,26.7,2021,26.7
5,5,5,5,5,1B,2B,Stolen Base 2B,596451,Roman Quinn,641672,Thomas Hatch,547180,Bryce Harper,R,Alejandro Kirk,672386,0,6,6,True,2020-08-02,Stolen,2B,2020,2021,26.7,2021,26.7,2021,26.7,2021,26.7,2021,26.7
6,6,6,6,6,1B,2B,Stolen Base 2B,543305,Aaron Hicks,641672,Thomas Hatch,572228,Luke Voit,R,Alejandro Kirk,672386,1,6,5,True,2020-09-22,Stolen,2B,2020,2021,26.7,2021,26.7,2021,26.7,2021,26.7,2021,26.7
7,7,7,7,7,1B,2B,Stolen Base 2B,518934,DJ LeMahieu,533167,Matt Shoemaker,592450,Aaron Judge,R,Alejandro Kirk,672386,0,1,3,True,2020-09-21,Stolen,2B,2020,2021,26.7,2021,26.7,2021,26.7,2021,26.7,2021,26.7
8,8,8,8,8,1B,2B,Stolen Base 2B,457705,Andrew McCutchen,592662,Robbie Ray,664761,Alec Bohm,L,Alejandro Kirk,672386,0,1,3,True,2020-09-18,Stolen,2B,2020,2021,26.7,2021,26.7,2021,26.7,2021,26.7,2021,26.7
9,9,9,9,9,1B,2B,Stolen Base 2B,596451,Roman Quinn,641672,Thomas Hatch,547180,Bryce Harper,R,Alejandro Kirk,672386,0,6,6,True,2020-09-18,Stolen,2B,2020,2021,26.7,2021,26.7,2021,26.7,2021,26.7,2021,26.7
10,10,10,10,10,1B,2B,Stolen Base 2B,457705,Andrew McCutchen,592662,Robbie Ray,664761,Alec Bohm,L,Alejandro Kirk,672386,0,1,3,True,2020-08-02,Stolen,2B,2020,2021,26.7,2021,26.7,2021,26.7,2021,26.7,2021,26.7
11,11,11,11,11,1B,2B,Stolen Base 2B,596451,Roman Quinn,641672,Thomas Hatch,547180,Bryce Harper,R,Alejandro Kirk,672386,0,6,6,True,2020-08-02,Stolen,2B,2020,2021,26.7,2021,26.7,2021,26.7,2021,26.7,2021,26.7
12,12,12,12,12,1B,2B,Stolen Base 2B,543305,Aaron Hicks,641672,Thomas Hatch,572228,Luke Voit,R,Alejandro Kirk,672386,1,6,5,True,2020-09-22,Stolen,2B,2020,2021,26.7,2021,26.7,2021,26.7,2021,26.7,2021,26.7
13,13,13,13,13,1B,2B,Stolen Base 2B,518934,DJ LeMahieu,533167,Matt Shoemaker,592450,Aaron Judge,R,Alejandro Kirk,672386,0,1,3,True,2020-09-21,Stolen,2B,2020,2021,26.7,2021,26.7,2021,26.7,2021,26.7,2021,26.7
14,14,14,14,14,1B,2B,Stolen Base 2B,457705,Andrew McCutchen,592662,Robbie Ray,664761,Alec Bohm,L,Alejandro Kirk,672386,0,1,3,True,2020-09-18,Stolen,2B,2020,2021,26.7,2021,26.7,2021,26.7,2021,26.7,2021,26.7
15,15,15,15,15,1B,2B,Stolen Base 2B,596451,Roman Quinn,641672,Thomas Hatch,547180,Bryce Harper,R,Alejandro Kirk,672386,0,6,6,True,2020-09-18,Stolen,2B,2020,2021,26.7,2021,26.7,2021,26.7,2021,26.7,2021,26.7
16,16,16,16,16,1B,2B,Stolen Base 2B,457705,Andrew McCutchen,592662,Robbie Ray,664761,Alec Bohm,L,Alejandro Kirk,672386,0,1,3,True,2020-08-02,Stolen,2B,2020,2021,26.7,2021,26.7,2021,26.7,2021,26.7,2021,26.7
17,17,17,17,17,1B,2B,Stolen Base 2B,596451,Roman Quinn,641672,Thomas Hatch,547180,Bryce Harper,R,Alejandro Kirk,672386,0,6,6,True,2020-08-02,Stolen,2B,2020,2021,26.7,2021,26.7,2021,26.7,2021,26.7,2021,26.7
18,18,18,18,18,2B,3B,Stolen Base 3B,593871,Jorge Polanco,592662,Robbie Ray,641598,Mitch Garver,L,Alejandro Kirk,672386,1,0,1,False,2021-09-25,Stolen,3B,2021,2022,27.9,2022,27.9,2022,27.9,2022,27.9,2022,27.9
19,19,19,19,19,1B,2B,Stolen Base 2B,621439,Byron Buxton,592662,Robbie Ray,593871,Jorge Polanco,L,Alejandro Kirk,672386,1,2,5,False,2021-09-25,Stolen,2B,2021,2022,27.9,2022,27.9,2022,27.9,2022,27.9,2022,27.9
