,Start_Base,End_Base,Event,runner_id,runner_name,pitcher_id,pitcher_name,batter_id,batter_name,pitch_hand,credit,credit_id,homeScore,awayScore,inning,isTopInning,Date,Action,Base
1786,1B,2B,Stolen Base 2B,656305,Matt Chapman,518715,Cory Gearrin,592192,Mark Canha,R,Austin Romine,519222,2,5,7,True,2019-08-30,Stolen,2B
4085,1B,,Caught Stealing 2B,656305,Matt Chapman,488768,Andrew Cashner,572039,Stephen Piscotty,R,Jesús Sucre,491696,4,2,3,True,2019-04-08,Caught,2B
224,1B,,Caught Stealing 2B,656305,Matt Chapman,665896,José Marte,543228,Yan Gomes,R,Max Stassi,545358,4,5,6,True,2021-09-17,Caught,2B
787,1B,,Caught Stealing 2B,656305,Matt Chapman,543766,Bryan Shaw,462101,Elvis Andrus,R,Austin Hedges,595978,2,2,7,True,2021-08-11,Caught,2B
910,1B,2B,Stolen Base 2B,656305,Matt Chapman,605483,Blake Snell,462101,Elvis Andrus,L,Austin Nola,543592,0,4,2,False,2021-08-03,Stolen,2B
1034,1B,2B,Stolen Base 2B,656305,Matt Chapman,594835,Marco Gonzales,462101,Elvis Andrus,L,Tom Murphy,608596,0,0,2,True,2021-07-25,Stolen,2B
2246,1B,2B,Stolen Base 2B,656305,Matt Chapman,642003,Cody Reed,519048,Mitch Moreland,L,Mike Zunino,572287,3,2,6,False,2021-05-08,Stolen,2B
4629,1B,2B,Stolen Base 2B,656305,Matt Chapman,518715,Cory Gearrin,592192,Mark Canha,R,Austin Romine,519222,2,5,7,True,2019-08-30,Stolen,2B
6928,1B,,Caught Stealing 2B,656305,Matt Chapman,488768,Andrew Cashner,572039,Stephen Piscotty,R,Jesús Sucre,491696,4,2,3,True,2019-04-08,Caught,2B
166,1B,2B,Stolen Base 2B,656305,Matt Chapman,621363,Colin Poche,672386,Alejandro Kirk,L,René Pinto,650907,5,6,8,True,2023-09-24,Stolen,2B
2090,1B,2B,Stolen Base 2B,656305,Matt Chapman,676710,Kutter Crawford,624415,Cavan Biggio,R,Connor Wong,657136,1,0,2,False,2023-07-01,Stolen,2B
3017,1B,2B,Stolen Base 2B,656305,Matt Chapman,641420,Zack Burdi,593160,Whit Merrifield,R,Francisco Mejía,642336,0,4,5,True,2023-05-23,Stolen,2B
4050,2B,3B,Stolen Base 3B,656305,Matt Chapman,571901,Aaron Loup,624415,Cavan Biggio,L,Logan O'Hoppe,681351,6,8,7,True,2023-04-09,Stolen,3B
4097,3B,,Caught Stealing Home,656305,Matt Chapman,663776,Patrick Sandoval,656669,Jordan Luplow,L,Logan O'Hoppe,681351,2,1,4,True,2023-04-07,Caught,Home
2148,1B,,Caught Stealing 2B,656305,Matt Chapman,665896,José Marte,543228,Yan Gomes,R,Max Stassi,545358,4,5,6,True,2021-09-17,Caught,2B
2711,1B,,Caught Stealing 2B,656305,Matt Chapman,543766,Bryan Shaw,462101,Elvis Andrus,R,Austin Hedges,595978,2,2,7,True,2021-08-11,Caught,2B
2834,1B,2B,Stolen Base 2B,656305,Matt Chapman,605483,Blake Snell,462101,Elvis Andrus,L,Austin Nola,543592,0,4,2,False,2021-08-03,Stolen,2B
2958,1B,2B,Stolen Base 2B,656305,Matt Chapman,594835,Marco Gonzales,462101,Elvis Andrus,L,Tom Murphy,608596,0,0,2,True,2021-07-25,Stolen,2B
4170,1B,2B,Stolen Base 2B,656305,Matt Chapman,642003,Cody Reed,519048,Mitch Moreland,L,Mike Zunino,572287,3,2,6,False,2021-05-08,Stolen,2B
6553,1B,2B,Stolen Base 2B,656305,Matt Chapman,518715,Cory Gearrin,592192,Mark Canha,R,Austin Romine,519222,2,5,7,True,2019-08-30,Stolen,2B
8852,1B,,Caught Stealing 2B,656305,Matt Chapman,488768,Andrew Cashner,572039,Stephen Piscotty,R,Jesús Sucre,491696,4,2,3,True,2019-04-08,Caught,2B
