,Start_Base,End_Base,Event,runner_id,runner_name,pitcher_id,pitcher_name,batter_id,batter_name,pitch_hand,credit,credit_id,homeScore,awayScore,inning,isTopInning,Date,Action,Base
1280,1B,2B,Stolen Base 2B,572191,Michael A. Taylor,605182,Mike Clevinger,571431,Matt Adams,R,Eric Haase,606992,3,1,6,False,2019-09-29,Stolen,2B
1281,2B,3B,Stolen Base 3B,572191,Michael A. Taylor,605182,Mike Clevinger,572821,Brian Dozier,R,Eric Haase,606992,5,1,6,False,2019-09-29,Stolen,3B
2957,1B,2B,Stolen Base 2B,572191,Michael A. Taylor,542882,Matt Andriese,607208,Trea Turner,R,Carson Kelly,608348,5,2,7,False,2019-06-14,Stolen,2B
2958,2B,3B,Stolen Base 3B,572191,Michael A. Taylor,542882,Matt Andriese,645302,Victor Robles,R,Carson Kelly,608348,6,2,7,False,2019-06-14,Stolen,3B
3402,1B,2B,Stolen Base 2B,572191,Michael A. Taylor,458584,Xavier Cedeño,506703,Adrián Sanchez,L,Willson Contreras,575929,5,2,8,False,2019-05-18,Stolen,2B
3758,1B,2B,Stolen Base 2B,572191,Michael A. Taylor,489446,Kirby Yates,572821,Brian Dozier,R,Austin Hedges,595978,3,4,9,False,2019-04-26,Stolen,2B
181,1B,2B,Stolen Base 2B,572191,Michael A. Taylor,663474,Triston McKenzie,656811,Ryan O'Hearn,R,Austin Hedges,595978,0,4,4,True,2021-09-20,Stolen,2B
192,1B,2B,Stolen Base 2B,572191,Michael A. Taylor,669302,Logan Gilbert,665861,Sebastián  Rivero,R,Cal Raleigh,663728,0,5,3,False,2021-09-19,Stolen,2B
439,1B,,Caught Stealing 2B,572191,Michael A. Taylor,572971,Dallas Keuchel,643217,Andrew Benintendi,L,Seby Zavala,664874,6,0,3,False,2021-09-03,Caught,2B
592,2B,3B,Stolen Base 3B,572191,Michael A. Taylor,677651,Luis Garcia,656896,Emmanuel Rivera,R,Jason Castro,488771,3,0,3,True,2021-08-24,Stolen,3B
594,3B,,Caught Stealing Home,572191,Michael A. Taylor,677651,Luis Garcia,670032,Nicky Lopez,R,Jason Castro,488771,3,0,3,True,2021-08-24,Caught,Home
645,1B,2B,Stolen Base 2B,572191,Michael A. Taylor,624522,Keegan Thompson,656811,Ryan O'Hearn,R,Robinson Chirinos,455139,0,1,1,True,2021-08-21,Stolen,2B
806,1B,2B,Stolen Base 2B,572191,Michael A. Taylor,641482,Nestor Cortes,593160,Whit Merrifield,L,Kyle Higashioka,543309,2,0,2,False,2021-08-10,Stolen,2B
836,2B,3B,Stolen Base 3B,572191,Michael A. Taylor,502522,Justin Miller,593643,Hanser Alberto,R,Andrew Knizner,668800,1,4,6,True,2021-08-08,Stolen,3B
886,1B,2B,Stolen Base 2B,572191,Michael A. Taylor,676979,Garrett Crochet,670032,Nicky Lopez,L,Seby Zavala,664874,2,3,9,True,2021-08-05,Stolen,2B
1016,1B,2B,Stolen Base 2B,572191,Michael A. Taylor,656302,Dylan Cease,670032,Nicky Lopez,R,Seby Zavala,664874,2,0,2,False,2021-07-27,Stolen,2B
1027,1B,,Caught Stealing 2B,572191,Michael A. Taylor,572971,Dallas Keuchel,502481,Jarrod Dyson,L,Seby Zavala,664874,2,0,5,False,2021-07-26,Caught,2B
1294,1B,2B,Stolen Base 2B,572191,Michael A. Taylor,543243,Sonny Gray,670032,Nicky Lopez,R,Tucker Barnhart,571466,2,0,4,False,2021-07-07,Stolen,2B
1377,2B,,Caught Stealing 3B,572191,Michael A. Taylor,457918,J.A. Happ,593160,Whit Merrifield,L,Ben Rortvedt,666163,3,3,2,False,2021-07-02,Caught,3B
1442,1B,2B,Stolen Base 2B,572191,Michael A. Taylor,493603,Adam Ottavino,593160,Whit Merrifield,R,Christian Vázquez,543877,7,6,8,True,2021-06-29,Stolen,2B
2097,1B,,Caught Stealing 2B,572191,Michael A. Taylor,605540,Brandon Woodruff,595956,Cam Gallagher,R,Manny Piña,444489,0,0,5,False,2021-05-18,Caught,2B
2151,1B,2B,Stolen Base 2B,572191,Michael A. Taylor,607074,Carlos Rodón,502481,Jarrod Dyson,L,Zack Collins,641470,0,4,3,True,2021-05-15,Stolen,2B
2293,1B,,Caught Stealing 2B,572191,Michael A. Taylor,669456,Shane Bieber,670032,Nicky Lopez,R,Austin Hedges,595978,2,0,4,False,2021-05-05,Caught,2B
2479,2B,3B,Stolen Base 3B,572191,Michael A. Taylor,669373,Tarik Skubal,593160,Whit Merrifield,L,Wilson Ramos,467092,0,1,5,True,2021-04-25,Stolen,3B
2585,1B,2B,Stolen Base 2B,572191,Michael A. Taylor,543699,Tanner Roark,664728,Kyle Isbel,R,Alejandro Kirk,672386,2,0,7,False,2021-04-18,Stolen,2B
