,Start_Base,End_Base,Event,runner_id,runner_name,pitcher_id,pitcher_name,batter_id,batter_name,pitch_hand,credit,credit_id,homeScore,awayScore,inning,isTopInning,Date,Action,Base
3761,1B,2B,Stolen Base 2B,666163,Ben Rortvedt,608678,Dominic Leone,680700,Richie Palacios,R,Korey Lee,686676,6,4,6,True,2024-04-27,Stolen,2B
