,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Start_Base,End_Base,Event,runner_id,runner_name,pitcher_id,pitcher_name,batter_id,batter_name,pitch_hand,credit,credit_id,homeScore,awayScore,inning,isTopInning,Date,Action,Base,Year,Current_Year_x,Sprint_x,Current_Year_y,Sprint_y,Current_Year_x.1,Sprint_x.1,Current_Year_y.1,Sprint_y.1,Current_Year_x.2,Sprint_x.2,Current_Year_y.2,Sprint_y.2,Current_Year_x,Sprint_x,Current_Year_y,Sprint_y
10,10,10,10,10,10,10,10,1B,2B,Stolen Base 2B,592419,Jared Hoying,623430,Ryan Dull,592261,Delino DeShields,R,Bruce Maxwell,622194,5,2,6,False,2017-09-30,Stolen,2B,2017,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8
11,11,11,11,11,11,11,11,1B,,Caught Stealing 2B,595238,Jacob Hannemann,608665,Kendall Graveman,592325,Ben Gamel,R,Bruce Maxwell,622194,1,0,3,True,2017-09-27,Caught,2B,2017,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8
12,12,12,12,12,12,12,12,2B,3B,Stolen Base 3B,592444,JaCoby Jones,501563,Simon Castro,578428,Jose Iglesias,R,Bruce Maxwell,622194,1,7,5,False,2017-09-18,Stolen,3B,2017,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8
13,13,13,13,13,13,13,13,1B,2B,Stolen Base 2B,592206,Nick Castellanos,521230,Liam Hendriks,519068,Efren Navarro,R,Bruce Maxwell,622194,2,7,6,False,2017-09-18,Stolen,2B,2017,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8
14,14,14,14,14,14,14,14,1B,2B,Stolen Base 2B,543484,Mikie Mahtook,521230,Liam Hendriks,592444,JaCoby Jones,R,Bruce Maxwell,622194,2,7,6,False,2017-09-18,Stolen,2B,2017,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8
15,15,15,15,15,15,15,15,1B,2B,Stolen Base 2B,546318,Odúbel Herrera,433586,Santiago Casilla,571830,Tommy Joseph,R,Bruce Maxwell,622194,4,2,8,False,2017-09-16,Stolen,2B,2017,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8
16,16,16,16,16,16,16,16,1B,,Caught Stealing 2B,621043,Carlos Correa,596043,Daniel Mengden,493329,Yuli Gurriel,R,Bruce Maxwell,622194,0,0,2,True,2017-09-09,Caught,2B,2017,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8
17,17,17,17,17,17,17,17,1B,2B,Stolen Base 2B,545350,Jake Marisnick,521230,Liam Hendriks,457727,Cameron Maybin,R,Bruce Maxwell,622194,7,7,8,True,2017-09-08,Stolen,2B,2017,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8
18,18,18,18,18,18,18,18,1B,2B,Stolen Base 2B,545361,Mike Trout,608665,Kendall Graveman,457708,Justin Upton,R,Bruce Maxwell,622194,0,0,1,True,2017-09-05,Stolen,2B,2017,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8
19,19,19,19,19,19,19,19,1B,2B,Stolen Base 2B,545361,Mike Trout,608665,Kendall Graveman,457708,Justin Upton,R,Bruce Maxwell,622194,1,3,5,True,2017-09-05,Stolen,2B,2017,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8
20,20,20,20,20,20,20,20,2B,3B,Stolen Base 3B,408252,Brandon Phillips,501563,Simon Castro,457708,Justin Upton,R,Bruce Maxwell,622194,5,6,4,True,2017-09-04,Stolen,3B,2017,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8
21,21,21,21,21,21,21,21,1B,2B,Stolen Base 2B,545361,Mike Trout,501563,Simon Castro,457708,Justin Upton,R,Bruce Maxwell,622194,5,6,4,True,2017-09-04,Stolen,2B,2017,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8
22,22,22,22,22,22,22,22,1B,2B,Stolen Base 2B,516416,Jean Segura,640455,Sean Manaea,571745,Mitch Haniger,L,Bruce Maxwell,622194,2,2,3,False,2017-09-01,Stolen,2B,2017,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8
23,23,23,23,23,23,23,23,1B,2B,Stolen Base 2B,571745,Mitch Haniger,640455,Sean Manaea,429664,Robinson Canó,L,Bruce Maxwell,622194,2,2,3,False,2017-09-01,Stolen,2B,2017,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8
24,24,24,24,24,24,24,24,1B,2B,Stolen Base 2B,514888,Jose Altuve,608665,Kendall Graveman,502210,Josh Reddick,R,Bruce Maxwell,622194,0,0,4,False,2017-08-19,Stolen,2B,2017,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8
25,25,25,25,25,25,25,25,1B,,Caught Stealing 2B,514888,Jose Altuve,623430,Ryan Dull,493329,Yuli Gurriel,R,Bruce Maxwell,622194,3,0,8,False,2017-08-19,Caught,2B,2017,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8
26,26,26,26,26,26,26,26,1B,2B,Stolen Base 2B,593160,Whit Merrifield,605194,Jharel Cotton,456715,Lorenzo Cain,R,Bruce Maxwell,622194,0,0,1,True,2017-08-14,Stolen,2B,2017,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8
27,27,27,27,27,27,27,27,1B,2B,Stolen Base 2B,460086,Alex Gordon,605194,Jharel Cotton,595956,Cam Gallagher,R,Bruce Maxwell,622194,1,2,2,True,2017-08-14,Stolen,2B,2017,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8
28,28,28,28,28,28,28,28,1B,2B,Stolen Base 2B,456715,Lorenzo Cain,501563,Simon Castro,543333,Eric Hosmer,R,Bruce Maxwell,622194,2,6,7,True,2017-08-14,Stolen,2B,2017,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8
29,29,29,29,29,29,29,29,1B,2B,Stolen Base 2B,592325,Ben Gamel,605194,Jharel Cotton,502481,Jarrod Dyson,R,Bruce Maxwell,622194,0,3,1,True,2017-08-09,Stolen,2B,2017,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8
30,30,30,30,30,30,30,30,1B,2B,Stolen Base 2B,516416,Jean Segura,605194,Jharel Cotton,475174,Yonder Alonso,R,Bruce Maxwell,622194,2,5,4,True,2017-08-09,Stolen,2B,2017,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8
31,31,31,31,31,31,31,31,1B,2B,Stolen Base 2B,545361,Mike Trout,501563,Simon Castro,405395,Albert Pujols,R,Bruce Maxwell,622194,6,4,4,False,2017-08-06,Stolen,2B,2017,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8
32,32,32,32,32,32,32,32,2B,3B,Stolen Base 3B,519184,Ben Revere,501563,Simon Castro,460060,Cliff Pennington,R,Bruce Maxwell,622194,8,5,5,False,2017-08-06,Stolen,3B,2017,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8
33,33,33,33,33,33,33,33,1B,2B,Stolen Base 2B,543068,C.J. Cron,521230,Liam Hendriks,455117,Martín Maldonado,R,Bruce Maxwell,622194,2,6,6,False,2017-08-04,Stolen,2B,2017,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8
34,34,34,34,34,34,34,34,1B,,Caught Stealing 2B,605412,Joe Panik,621112,Paul Blackburn,474832,Brandon Belt,R,Bruce Maxwell,622194,2,3,5,True,2017-07-31,Caught,2B,2017,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8
35,35,35,35,35,35,35,35,1B,,Caught Stealing 2B,519306,Steven Souza Jr.,543243,Sonny Gray,572816,Corey Dickerson,R,Bruce Maxwell,622194,0,0,1,True,2017-07-19,Caught,2B,2017,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8
36,36,36,36,36,36,36,36,1B,,Caught Stealing 2B,571980,Tyler Naquin,621112,Paul Blackburn,570481,Erik González,R,Bruce Maxwell,622194,0,0,3,True,2017-07-15,Caught,2B,2017,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8
37,37,37,37,37,37,37,37,1B,2B,Stolen Base 2B,605548,Bradley Zimmer,621112,Paul Blackburn,596019,Francisco Lindor,R,Bruce Maxwell,622194,1,2,5,True,2017-07-15,Stolen,2B,2017,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8
38,38,38,38,38,38,38,38,1B,2B,Stolen Base 2B,488726,Michael Brantley,543243,Sonny Gray,429665,Edwin Encarnación,R,Bruce Maxwell,622194,4,0,6,True,2017-07-14,Stolen,2B,2017,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8
39,39,39,39,39,39,39,39,2B,,Caught Stealing 3B,502481,Jarrod Dyson,543056,Danny Coulombe,592325,Ben Gamel,L,Bruce Maxwell,622194,3,0,5,False,2017-07-09,Caught,3B,2017,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8
40,40,40,40,40,40,40,40,1B,2B,Caught Stealing 3B,434563,Carlos Ruiz,543056,Danny Coulombe,592325,Ben Gamel,L,Bruce Maxwell,622194,3,0,5,False,2017-07-09,Caught,3B,2017,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8
41,41,41,41,41,41,41,41,1B,2B,Stolen Base 2B,542454,Danny Santana,640455,Sean Manaea,622666,Johan Camargo,L,Bruce Maxwell,622194,0,1,2,True,2017-07-02,Stolen,2B,2017,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8
42,42,42,42,42,42,42,42,1B,2B,Stolen Base 2B,542255,Ender Inciarte,448281,Sean Doolittle,408252,Brandon Phillips,L,Bruce Maxwell,622194,0,2,9,True,2017-06-30,Stolen,2B,2017,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8
43,43,43,43,43,43,43,43,2B,3B,Stolen Base 3B,502210,Josh Reddick,595001,Josh A. Smith,621043,Carlos Correa,R,Bruce Maxwell,622194,9,5,3,False,2017-06-28,Stolen,3B,2017,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8
44,44,44,44,44,44,44,44,1B,2B,Stolen Base 2B,514888,Jose Altuve,595001,Josh A. Smith,621043,Carlos Correa,R,Bruce Maxwell,622194,9,5,3,False,2017-06-28,Stolen,2B,2017,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8
45,45,45,45,45,45,45,45,2B,3B,Stolen Base 3B,502210,Josh Reddick,446099,John Axford,435263,Brian McCann,R,Bruce Maxwell,622194,10,7,6,False,2017-06-28,Stolen,3B,2017,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8
46,46,46,46,46,46,46,46,1B,2B,Stolen Base 2B,514888,Jose Altuve,446099,John Axford,136860,Carlos Beltrán,R,Bruce Maxwell,622194,10,7,6,False,2017-06-28,Stolen,2B,2017,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8
47,47,47,47,47,47,47,47,1B,,Caught Stealing 2B,514888,Jose Altuve,640455,Sean Manaea,621043,Carlos Correa,L,Bruce Maxwell,622194,0,0,1,False,2017-06-27,Caught,2B,2017,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8
48,48,48,48,48,48,48,48,1B,2B,Stolen Base 2B,596059,Rougned Odor,543243,Sonny Gray,435063,Mike Napoli,R,Bruce Maxwell,622194,0,0,2,False,2017-05-13,Stolen,2B,2017,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8
49,49,49,49,49,49,49,49,1B,2B,Stolen Base 2B,462101,Elvis Andrus,543243,Sonny Gray,608577,Nomar Mazara,R,Bruce Maxwell,622194,1,0,3,False,2017-05-13,Stolen,2B,2017,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8
50,50,50,50,50,50,50,50,1B,2B,Stolen Base 2B,607387,Ryan Rua,543056,Danny Coulombe,425783,Shin-Soo Choo,L,Bruce Maxwell,622194,6,5,8,False,2017-05-13,Stolen,2B,2017,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8
51,51,51,51,51,51,51,51,1B,,Caught Stealing 2B,457708,Justin Upton,543243,Sonny Gray,543510,James McCann,R,Bruce Maxwell,622194,0,0,2,True,2017-05-07,Caught,2B,2017,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8
52,52,52,52,52,52,52,52,1B,2B,Stolen Base 2B,461865,Andrew Romine,592811,Andrew Triggs,400121,Victor Martinez,R,Bruce Maxwell,622194,0,2,3,True,2017-05-05,Stolen,2B,2017,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8
53,53,53,53,53,53,53,53,1B,2B,Stolen Base 2B,462101,Elvis Andrus,592811,Andrew Triggs,608577,Nomar Mazara,R,Bruce Maxwell,622194,0,2,6,True,2017-04-18,Stolen,2B,2017,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8
54,54,54,54,54,54,54,54,2B,3B,Stolen Base 3B,462101,Elvis Andrus,592811,Andrew Triggs,608577,Nomar Mazara,R,Bruce Maxwell,622194,0,2,6,True,2017-04-18,Stolen,3B,2017,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8
55,55,55,55,55,55,55,55,1B,,Caught Stealing 2B,621043,Carlos Correa,596043,Daniel Mengden,493329,Yuli Gurriel,R,Bruce Maxwell,622194,0,0,2,True,2017-04-16,Caught,2B,2017,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8
56,56,56,56,56,56,56,56,1B,,Caught Stealing 2B,592685,Drew Robinson,501563,Simon Castro,596059,Rougned Odor,R,Bruce Maxwell,622194,5,0,3,False,2017-09-30,Caught,2B,2017,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8
57,57,57,57,57,57,57,57,1B,2B,Stolen Base 2B,596059,Rougned Odor,434672,Chris Smith,592261,Delino DeShields,R,Bruce Maxwell,622194,5,0,4,False,2017-09-30,Stolen,2B,2017,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8
58,58,58,58,58,58,58,58,1B,2B,Stolen Base 2B,592419,Jared Hoying,623430,Ryan Dull,592261,Delino DeShields,R,Bruce Maxwell,622194,5,2,6,False,2017-09-30,Stolen,2B,2017,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8
59,59,59,59,59,59,59,59,1B,,Caught Stealing 2B,595238,Jacob Hannemann,608665,Kendall Graveman,592325,Ben Gamel,R,Bruce Maxwell,622194,1,0,3,True,2017-09-27,Caught,2B,2017,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8
60,60,60,60,60,60,60,60,2B,3B,Stolen Base 3B,592444,JaCoby Jones,501563,Simon Castro,578428,Jose Iglesias,R,Bruce Maxwell,622194,1,7,5,False,2017-09-18,Stolen,3B,2017,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8
61,61,61,61,61,61,61,61,1B,2B,Stolen Base 2B,592206,Nick Castellanos,521230,Liam Hendriks,519068,Efren Navarro,R,Bruce Maxwell,622194,2,7,6,False,2017-09-18,Stolen,2B,2017,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8
62,62,62,62,62,62,62,62,1B,2B,Stolen Base 2B,543484,Mikie Mahtook,521230,Liam Hendriks,592444,JaCoby Jones,R,Bruce Maxwell,622194,2,7,6,False,2017-09-18,Stolen,2B,2017,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8
63,63,63,63,63,63,63,63,1B,2B,Stolen Base 2B,546318,Odúbel Herrera,433586,Santiago Casilla,571830,Tommy Joseph,R,Bruce Maxwell,622194,4,2,8,False,2017-09-16,Stolen,2B,2017,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8
64,64,64,64,64,64,64,64,1B,,Caught Stealing 2B,621043,Carlos Correa,596043,Daniel Mengden,493329,Yuli Gurriel,R,Bruce Maxwell,622194,0,0,2,True,2017-09-09,Caught,2B,2017,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8
65,65,65,65,65,65,65,65,1B,2B,Stolen Base 2B,545350,Jake Marisnick,521230,Liam Hendriks,457727,Cameron Maybin,R,Bruce Maxwell,622194,7,7,8,True,2017-09-08,Stolen,2B,2017,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8
66,66,66,66,66,66,66,66,1B,2B,Stolen Base 2B,545361,Mike Trout,608665,Kendall Graveman,457708,Justin Upton,R,Bruce Maxwell,622194,0,0,1,True,2017-09-05,Stolen,2B,2017,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8
67,67,67,67,67,67,67,67,1B,2B,Stolen Base 2B,545361,Mike Trout,608665,Kendall Graveman,457708,Justin Upton,R,Bruce Maxwell,622194,1,3,5,True,2017-09-05,Stolen,2B,2017,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8
68,68,68,68,68,68,68,68,2B,3B,Stolen Base 3B,408252,Brandon Phillips,501563,Simon Castro,457708,Justin Upton,R,Bruce Maxwell,622194,5,6,4,True,2017-09-04,Stolen,3B,2017,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8
69,69,69,69,69,69,69,69,1B,2B,Stolen Base 2B,545361,Mike Trout,501563,Simon Castro,457708,Justin Upton,R,Bruce Maxwell,622194,5,6,4,True,2017-09-04,Stolen,2B,2017,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8
70,70,70,70,70,70,70,70,1B,2B,Stolen Base 2B,516416,Jean Segura,640455,Sean Manaea,571745,Mitch Haniger,L,Bruce Maxwell,622194,2,2,3,False,2017-09-01,Stolen,2B,2017,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8
71,71,71,71,71,71,71,71,1B,2B,Stolen Base 2B,571745,Mitch Haniger,640455,Sean Manaea,429664,Robinson Canó,L,Bruce Maxwell,622194,2,2,3,False,2017-09-01,Stolen,2B,2017,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8
72,72,72,72,72,72,72,72,1B,2B,Stolen Base 2B,514888,Jose Altuve,608665,Kendall Graveman,502210,Josh Reddick,R,Bruce Maxwell,622194,0,0,4,False,2017-08-19,Stolen,2B,2017,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8
73,73,73,73,73,73,73,73,1B,,Caught Stealing 2B,514888,Jose Altuve,623430,Ryan Dull,493329,Yuli Gurriel,R,Bruce Maxwell,622194,3,0,8,False,2017-08-19,Caught,2B,2017,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8
74,74,74,74,74,74,74,74,1B,2B,Stolen Base 2B,593160,Whit Merrifield,605194,Jharel Cotton,456715,Lorenzo Cain,R,Bruce Maxwell,622194,0,0,1,True,2017-08-14,Stolen,2B,2017,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8
75,75,75,75,75,75,75,75,1B,2B,Stolen Base 2B,460086,Alex Gordon,605194,Jharel Cotton,595956,Cam Gallagher,R,Bruce Maxwell,622194,1,2,2,True,2017-08-14,Stolen,2B,2017,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8
76,76,76,76,76,76,76,76,1B,2B,Stolen Base 2B,456715,Lorenzo Cain,501563,Simon Castro,543333,Eric Hosmer,R,Bruce Maxwell,622194,2,6,7,True,2017-08-14,Stolen,2B,2017,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8
77,77,77,77,77,77,77,77,1B,2B,Stolen Base 2B,592325,Ben Gamel,605194,Jharel Cotton,502481,Jarrod Dyson,R,Bruce Maxwell,622194,0,3,1,True,2017-08-09,Stolen,2B,2017,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8
78,78,78,78,78,78,78,78,1B,2B,Stolen Base 2B,516416,Jean Segura,605194,Jharel Cotton,475174,Yonder Alonso,R,Bruce Maxwell,622194,2,5,4,True,2017-08-09,Stolen,2B,2017,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8
79,79,79,79,79,79,79,79,1B,2B,Stolen Base 2B,545361,Mike Trout,501563,Simon Castro,405395,Albert Pujols,R,Bruce Maxwell,622194,6,4,4,False,2017-08-06,Stolen,2B,2017,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8
80,80,80,80,80,80,80,80,2B,3B,Stolen Base 3B,519184,Ben Revere,501563,Simon Castro,460060,Cliff Pennington,R,Bruce Maxwell,622194,8,5,5,False,2017-08-06,Stolen,3B,2017,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8
81,81,81,81,81,81,81,81,1B,2B,Stolen Base 2B,543068,C.J. Cron,521230,Liam Hendriks,455117,Martín Maldonado,R,Bruce Maxwell,622194,2,6,6,False,2017-08-04,Stolen,2B,2017,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8,2018,27.8
