,Start_Base,End_Base,Event,runner_id,runner_name,pitcher_id,pitcher_name,batter_id,batter_name,pitch_hand,credit,credit_id,homeScore,awayScore,inning,isTopInning,Date,Action,Base
1289,2B,,Caught Stealing 3B,456715,Lorenzo Cain,572021,James Pazos,592325,Ben Gamel,L,Tony Wolters,547172,0,1,7,True,2019-09-28,Caught,3B
1424,1B,2B,Stolen Base 2B,456715,Lorenzo Cain,643230,Steven Brault,518735,Yasmani Grandal,L,Jacob Stallings,607732,0,0,1,False,2019-09-20,Stolen,2B
1507,1B,2B,Stolen Base 2B,456715,Lorenzo Cain,658551,Junior Fernández,606115,Orlando Arcia,R,Yadier Molina,425877,4,7,9,True,2019-09-15,Stolen,2B
1875,1B,2B,Stolen Base 2B,456715,Lorenzo Cain,668678,Zac Gallen,518735,Yasmani Grandal,R,Carson Kelly,608348,0,0,3,False,2019-08-24,Stolen,2B
1876,2B,,Caught Stealing 3B,456715,Lorenzo Cain,668678,Zac Gallen,592885,Christian Yelich,R,Carson Kelly,608348,0,0,3,False,2019-08-24,Caught,3B
1993,1B,2B,Stolen Base 2B,456715,Lorenzo Cain,571578,Patrick Corbin,592885,Christian Yelich,L,Yan Gomes,543228,0,1,3,True,2019-08-16,Stolen,2B
2060,1B,2B,Stolen Base 2B,456715,Lorenzo Cain,501985,Mike Minor,519058,Mike Moustakas,L,Jeff Mathis,425772,0,0,1,False,2019-08-11,Stolen,2B
2096,1B,2B,Stolen Base 2B,456715,Lorenzo Cain,663465,Kolby Allard,460075,Ryan Braun,L,Jose Trevino,624431,1,0,1,False,2019-08-09,Stolen,2B
2374,1B,,Caught Stealing 2B,456715,Lorenzo Cain,605151,Archie Bradley,669374,Keston Hiura,R,Alex Avila,488671,4,4,5,True,2019-07-21,Caught,2B
2435,1B,2B,Stolen Base 2B,456715,Lorenzo Cain,519008,T.J. McFarland,592885,Christian Yelich,L,Carson Kelly,608348,1,4,8,True,2019-07-18,Stolen,2B
2509,1B,2B,Stolen Base 2B,456715,Lorenzo Cain,595881,Tyler Beede,592885,Christian Yelich,R,Stephen Vogt,519390,0,0,1,False,2019-07-14,Stolen,2B
2548,1B,,Caught Stealing 2B,456715,Lorenzo Cain,641312,Shaun Anderson,592885,Christian Yelich,R,Buster Posey,457763,1,0,3,False,2019-07-12,Caught,2B
2705,1B,,Caught Stealing 2B,456715,Lorenzo Cain,502042,Chris Archer,519346,Eric Thames,R,Elias Díaz,553869,2,1,4,False,2019-06-28,Caught,2B
2818,1B,2B,Stolen Base 2B,456715,Lorenzo Cain,543243,Sonny Gray,519058,Mike Moustakas,R,Curt Casali,592200,0,3,1,False,2019-06-21,Stolen,2B
2820,1B,2B,Stolen Base 2B,456715,Lorenzo Cain,543243,Sonny Gray,519346,Eric Thames,R,Curt Casali,592200,1,5,3,False,2019-06-21,Stolen,2B
2822,1B,2B,Stolen Base 2B,456715,Lorenzo Cain,621199,Matt Bowman,519058,Mike Moustakas,R,Curt Casali,592200,6,11,8,False,2019-06-21,Stolen,2B
2940,1B,2B,Stolen Base 2B,456715,Lorenzo Cain,519141,Drew Pomeranz,592885,Christian Yelich,L,Buster Posey,457763,2,2,5,True,2019-06-14,Stolen,2B
3084,2B,3B,Stolen Base 3B,456715,Lorenzo Cain,594027,Tayron Guerrero,460075,Ryan Braun,R,Jorge Alfaro,595751,5,1,7,False,2019-06-06,Stolen,3B
3447,1B,2B,Stolen Base 2B,456715,Lorenzo Cain,504379,Juan Nicasio,592885,Christian Yelich,R,J.T. Realmuto,592663,2,5,8,True,2019-05-15,Stolen,2B
3471,2B,,Caught Stealing 3B,456715,Lorenzo Cain,595191,Jerad Eickhoff,460075,Ryan Braun,R,J.T. Realmuto,592663,0,5,3,True,2019-05-14,Caught,3B
3485,2B,3B,Stolen Base 3B,456715,Lorenzo Cain,656354,Austin Davis,519058,Mike Moustakas,L,J.T. Realmuto,592663,2,4,4,True,2019-05-13,Stolen,3B
3734,1B,,Caught Stealing 2B,456715,Lorenzo Cain,592789,Noah Syndergaard,592885,Christian Yelich,R,Wilson Ramos,467092,1,5,4,True,2019-04-27,Caught,2B
4132,1B,2B,Stolen Base 2B,456715,Lorenzo Cain,500779,Jose Quintana,592885,Christian Yelich,L,Victor Caratini,605170,1,0,1,False,2019-04-05,Stolen,2B
4175,2B,3B,Stolen Base 3B,456715,Lorenzo Cain,607237,Amir Garrett,543768,Travis Shaw,L,Curt Casali,592200,0,1,8,True,2019-04-03,Stolen,3B
4190,1B,2B,Stolen Base 2B,456715,Lorenzo Cain,543101,Anthony DeSclafani,543768,Travis Shaw,R,Tucker Barnhart,571466,0,0,3,True,2019-04-02,Stolen,2B
36,1B,2B,Stolen Base 2B,456715,Lorenzo Cain,453192,Andrew Miller,598265,Jackie Bradley Jr.,L,Andrew Knizner,668800,0,3,6,True,2021-09-29,Stolen,2B
228,1B,2B,Stolen Base 2B,456715,Lorenzo Cain,592858,Rowan Wick,571912,Luke Maile,R,Willson Contreras,575929,5,5,8,False,2021-09-17,Stolen,2B
456,1B,2B,Stolen Base 2B,456715,Lorenzo Cain,592332,Kevin Gausman,474463,Brett Anderson,R,Buster Posey,457763,0,2,2,True,2021-09-01,Stolen,2B
458,1B,2B,Stolen Base 2B,456715,Lorenzo Cain,592332,Kevin Gausman,596129,Daniel Vogelbach,R,Buster Posey,457763,0,2,5,True,2021-09-01,Stolen,2B
657,2B,3B,Stolen Base 3B,456715,Lorenzo Cain,571578,Patrick Corbin,474463,Brett Anderson,L,Riley Adams,656180,0,0,3,False,2021-08-20,Stolen,3B
658,1B,2B,Stolen Base 2B,456715,Lorenzo Cain,571578,Patrick Corbin,444489,Manny Piña,L,Riley Adams,656180,0,2,5,False,2021-08-20,Stolen,2B
851,1B,2B,Stolen Base 2B,456715,Lorenzo Cain,459429,Jake McGee,444489,Manny Piña,L,Buster Posey,457763,6,9,11,False,2021-08-07,Stolen,2B
925,1B,2B,Stolen Base 2B,456715,Lorenzo Cain,669060,Bryse Wilson,641778,Eric Lauer,R,Jacob Stallings,607732,0,0,3,False,2021-08-02,Stolen,2B
958,1B,2B,Stolen Base 2B,456715,Lorenzo Cain,666205,Kyle Muller,649966,Luis Urías,L,Stephen Vogt,519390,0,1,4,True,2021-07-31,Stolen,2B
1920,1B,,Caught Stealing 2B,456715,Lorenzo Cain,452657,Jon Lester,649966,Luis Urías,L,Yan Gomes,543228,0,0,2,True,2021-05-29,Caught,2B
1986,2B,3B,Stolen Base 3B,456715,Lorenzo Cain,605397,Joe Musgrove,669203,Corbin Burnes,R,Victor Caratini,605170,0,2,5,False,2021-05-25,Stolen,3B
2184,1B,2B,Stolen Base 2B,456715,Lorenzo Cain,607231,John Gant,596129,Daniel Vogelbach,R,Yadier Molina,425877,0,0,3,False,2021-05-12,Stolen,2B
2300,1B,2B,Stolen Base 2B,456715,Lorenzo Cain,621237,José Alvarado,649966,Luis Urías,L,J.T. Realmuto,592663,5,4,9,True,2021-05-05,Stolen,2B
2688,1B,2B,Stolen Base 2B,456715,Lorenzo Cain,643778,Tyler Webb,596129,Daniel Vogelbach,L,Yadier Molina,425877,3,7,8,True,2021-04-11,Stolen,2B
4132,2B,,Caught Stealing 3B,456715,Lorenzo Cain,572021,James Pazos,592325,Ben Gamel,L,Tony Wolters,547172,0,1,7,True,2019-09-28,Caught,3B
4267,1B,2B,Stolen Base 2B,456715,Lorenzo Cain,643230,Steven Brault,518735,Yasmani Grandal,L,Jacob Stallings,607732,0,0,1,False,2019-09-20,Stolen,2B
