,Start_Base,End_Base,Event,runner_id,runner_name,pitcher_id,pitcher_name,batter_id,batter_name,pitch_hand,credit,credit_id,homeScore,awayScore,inning,isTopInning,Date,Action,Base
95,1B,2B,Stolen Base 2B,572039,Stephen Piscotty,595014,Blake Treinen,501981,Khris Davis,R,Will Smith,669257,4,4,9,True,2020-09-23,Stolen,2B
481,1B,2B,Stolen Base 2B,572039,Stephen Piscotty,663978,Chris Paddack,641680,Jonah Heim,R,Austin Nola,543592,3,0,2,False,2020-09-05,Stolen,2B
710,1B,2B,Stolen Base 2B,572039,Stephen Piscotty,605164,Dylan Bundy,669221,Sean Murphy,R,Jason Castro,488771,2,0,2,False,2020-08-23,Stolen,2B
1158,1B,2B,Stolen Base 2B,572039,Stephen Piscotty,608032,Carlos Estévez,605353,Vimael Machín,R,Tony Wolters,547172,1,2,7,False,2020-07-29,Stolen,2B
3312,1B,2B,Stolen Base 2B,572039,Stephen Piscotty,518715,Cory Gearrin,592192,Mark Canha,R,Omar Narváez,553882,4,1,6,False,2019-05-24,Stolen,2B
3780,1B,2B,Stolen Base 2B,572039,Stephen Piscotty,455119,Chris Martin,640461,Chad Pinder,R,Jeff Mathis,425772,6,5,9,False,2019-04-24,Stolen,2B
2554,1B,2B,Stolen Base 2B,572039,Stephen Piscotty,533167,Matt Shoemaker,462101,Elvis Andrus,R,Mitch Garver,641598,2,0,2,False,2021-04-20,Stolen,2B
2938,1B,2B,Stolen Base 2B,572039,Stephen Piscotty,595014,Blake Treinen,501981,Khris Davis,R,Will Smith,669257,4,4,9,True,2020-09-23,Stolen,2B
3324,1B,2B,Stolen Base 2B,572039,Stephen Piscotty,663978,Chris Paddack,641680,Jonah Heim,R,Austin Nola,543592,3,0,2,False,2020-09-05,Stolen,2B
3553,1B,2B,Stolen Base 2B,572039,Stephen Piscotty,605164,Dylan Bundy,669221,Sean Murphy,R,Jason Castro,488771,2,0,2,False,2020-08-23,Stolen,2B
4001,1B,2B,Stolen Base 2B,572039,Stephen Piscotty,608032,Carlos Estévez,605353,Vimael Machín,R,Tony Wolters,547172,1,2,7,False,2020-07-29,Stolen,2B
6155,1B,2B,Stolen Base 2B,572039,Stephen Piscotty,518715,Cory Gearrin,592192,Mark Canha,R,Omar Narváez,553882,4,1,6,False,2019-05-24,Stolen,2B
6623,1B,2B,Stolen Base 2B,572039,Stephen Piscotty,455119,Chris Martin,640461,Chad Pinder,R,Jeff Mathis,425772,6,5,9,False,2019-04-24,Stolen,2B
1345,1B,2B,Stolen Base 2B,572039,Stephen Piscotty,680739,Josh Winder,462101,Elvis Andrus,R,Gary Sánchez,596142,0,0,2,True,2022-05-06,Stolen,2B
1761,1B,2B,Stolen Base 2B,572039,Stephen Piscotty,605538,Matt Wisler,641914,Sheldon Neuse,R,Mike Zunino,572287,6,4,6,True,2022-04-12,Stolen,2B
1908,1B,2B,Stolen Base 2B,572039,Stephen Piscotty,521230,Liam Hendriks,519390,Stephen Vogt,R,Nick Ciuffo,624419,2,7,6,True,2022-04-01,Stolen,2B
