,Start_Base,End_Base,Event,runner_id,runner_name,pitcher_id,pitcher_name,batter_id,batter_name,pitch_hand,credit,credit_id,homeScore,awayScore,inning,isTopInning,Date,Action,Base,Year,Current_Year,Sprint
0,1B,2B,Stolen Base 2B,665161,Jeremy Peña,543475,Jordan Lyles,676694,Jake Meyers,R,Tyler Cropley,680418,0,3,5,False,2023-09-23,Stolen,2B,2023,2024,29.8
1,1B,2B,Stolen Base 2B,663656,Kyle Tucker,672578,Carlos Hernández,547989,José Abreu,R,Tyler Cropley,680418,0,3,6,False,2023-09-23,Stolen,2B,2023,2024,29.8
2,1B,2B,Stolen Base 2B,665161,Jeremy Peña,676092,Collin Snider,572138,Jon Singleton,R,Tyler Cropley,680418,1,3,7,False,2023-09-23,Stolen,2B,2023,2024,29.8
3,1B,2B,Stolen Base 2B,665161,Jeremy Peña,543475,Jordan Lyles,676694,Jake Meyers,R,Tyler Cropley,680418,0,3,5,False,2023-09-23,Stolen,2B,2023,2024,29.8
4,1B,2B,Stolen Base 2B,663656,Kyle Tucker,672578,Carlos Hernández,547989,José Abreu,R,Tyler Cropley,680418,0,3,6,False,2023-09-23,Stolen,2B,2023,2024,29.8
5,1B,2B,Stolen Base 2B,665161,Jeremy Peña,676092,Collin Snider,572138,Jon Singleton,R,Tyler Cropley,680418,1,3,7,False,2023-09-23,Stolen,2B,2023,2024,29.8
6,1B,2B,Stolen Base 2B,699130,Jadher Areinamo,605130,Scott Barlow,670712,Mike Brosseau,R,Tyler Cropley,680418,4,0,5,False,2022-04-05,Stolen,2B,2022,2023,29.4
