,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Start_Base,End_Base,Event,runner_id,runner_name,pitcher_id,pitcher_name,batter_id,batter_name,pitch_hand,credit,credit_id,homeScore,awayScore,inning,isTopInning,Date,Action,Base,Year,Current_Year_x,Sprint_x,Current_Year_y,Sprint_y,Current_Year_x,Sprint_x,Current_Year_y,Sprint_y
0,0,0,0,1B,,Caught Stealing 2B,649557,Aledmys Díaz,452657,Jon Lester,572039,Stephen Piscotty,L,David Ross,424325,0,0,1,False,2016-09-14,Caught,2B,2016,2017,28.5,2017,28.5,2017,28.5,2017,28.5
1,1,1,1,1B,,Caught Stealing 2B,545341,Randal Grichuk,452657,Jon Lester,543939,Kolten Wong,L,David Ross,424325,0,3,5,False,2016-09-14,Caught,2B,2016,2017,28.5,2017,28.5,2017,28.5,2017,28.5
2,2,2,2,1B,2B,Stolen Base 2B,493329,Yuli Gurriel,452657,Jon Lester,458675,Colby Rasmus,L,David Ross,424325,0,0,2,False,2016-09-09,Stolen,2B,2016,2017,28.5,2017,28.5,2017,28.5,2017,28.5
3,3,3,3,1B,,Caught Stealing 2B,543807,George Springer,452657,Jon Lester,608324,Alex Bregman,L,David Ross,424325,0,0,3,False,2016-09-09,Caught,2B,2016,2017,28.5,2017,28.5,2017,28.5,2017,28.5
4,4,4,4,1B,2B,Stolen Base 2B,608324,Alex Bregman,452657,Jon Lester,514888,Jose Altuve,L,David Ross,424325,0,0,4,False,2016-09-09,Stolen,2B,2016,2017,28.5,2017,28.5,2017,28.5,2017,28.5
5,5,5,5,1B,2B,Stolen Base 2B,503556,Marwin Gonzalez,452657,Jon Lester,458675,Colby Rasmus,L,David Ross,424325,0,2,7,False,2016-09-09,Stolen,2B,2016,2017,28.5,2017,28.5,2017,28.5,2017,28.5
6,6,6,6,1B,2B,Stolen Base 2B,608671,Travis Jankowski,452657,Jon Lester,493351,Alexei Ramirez,L,David Ross,424325,0,0,1,False,2016-08-22,Stolen,2B,2016,2017,28.5,2017,28.5,2017,28.5,2017,28.5
7,7,7,7,2B,,Caught Stealing 3B,608671,Travis Jankowski,452657,Jon Lester,543105,Alex Dickerson,L,David Ross,424325,0,0,1,False,2016-08-22,Caught,3B,2016,2017,28.5,2017,28.5,2017,28.5,2017,28.5
8,8,8,8,2B,3B,Stolen Base 3B,596143,Luis Sardinas,452657,Jon Lester,608671,Travis Jankowski,L,David Ross,424325,0,2,3,False,2016-08-22,Stolen,3B,2016,2017,28.5,2017,28.5,2017,28.5,2017,28.5
9,9,9,9,1B,2B,Stolen Base 2B,571976,Wil Myers,452657,Jon Lester,543105,Alex Dickerson,L,David Ross,424325,0,2,4,False,2016-08-22,Stolen,2B,2016,2017,28.5,2017,28.5,2017,28.5,2017,28.5
10,10,10,10,2B,,Caught Stealing 3B,571976,Wil Myers,452657,Jon Lester,543105,Alex Dickerson,L,David Ross,424325,0,2,4,False,2016-08-22,Caught,3B,2016,2017,28.5,2017,28.5,2017,28.5,2017,28.5
11,11,11,11,1B,2B,Stolen Base 2B,542979,Keon Broxton,452657,Jon Lester,606115,Orlando Arcia,L,David Ross,424325,6,1,6,True,2016-08-17,Stolen,2B,2016,2017,28.5,2017,28.5,2017,28.5,2017,28.5
12,12,12,12,2B,3B,Stolen Base 3B,542979,Keon Broxton,452657,Jon Lester,606115,Orlando Arcia,L,David Ross,424325,6,1,6,True,2016-08-17,Stolen,3B,2016,2017,28.5,2017,28.5,2017,28.5,2017,28.5
13,13,13,13,1B,2B,Stolen Base 2B,541650,Hernán Pérez,434628,Jason Hammel,474892,Chris Carter,R,David Ross,424325,1,0,4,True,2016-08-16,Stolen,2B,2016,2017,28.5,2017,28.5,2017,28.5,2017,28.5
14,14,14,14,1B,,Caught Stealing 2B,501981,Khris Davis,452657,Jon Lester,456714,Billy Butler,L,David Ross,424325,0,4,2,False,2016-08-05,Caught,2B,2016,2017,28.5,2017,28.5,2017,28.5,2017,28.5
15,15,15,15,1B,2B,Stolen Base 2B,502523,Shawn O'Malley,452657,Jon Lester,429711,Franklin Gutierrez,L,David Ross,424325,0,0,1,True,2016-07-29,Stolen,2B,2016,2017,28.5,2017,28.5,2017,28.5,2017,28.5
16,16,16,16,1B,2B,Stolen Base 2B,429711,Franklin Gutierrez,452657,Jon Lester,429664,Robinson Canó,L,David Ross,424325,5,0,5,True,2016-07-29,Stolen,2B,2016,2017,28.5,2017,28.5,2017,28.5,2017,28.5
