,Start_Base,End_Base,Event,runner_id,runner_name,pitcher_id,pitcher_name,batter_id,batter_name,pitch_hand,credit,credit_id,homeScore,awayScore,inning,isTopInning,Date,Action,Base,Year,Current_Year,Sprint
0,1B,2B,Stolen Base 2B,572008,Chris Owings,571710,Mychal Givens,571788,Brock Holt,R,Austin Wynns,642851,4,4,8,False,2019-09-29,Stolen,2B,2019,2020,28.3
1,1B,,Caught Stealing 2B,462101,Elvis Andrus,542888,Shawn Armstrong,641432,Willie Calhoun,R,Austin Wynns,642851,6,7,7,True,2019-09-06,Caught,2B,2019,2020,28.3
2,1B,,Caught Stealing 2B,595981,Scott Heineman,656945,Tanner Scott,624431,Jose Trevino,L,Austin Wynns,642851,6,7,8,True,2019-09-06,Caught,2B,2019,2020,28.3
3,2B,3B,Stolen Base 3B,621563,Joey Wendle,612434,Miguel Castro,502054,Tommy Pham,R,Austin Wynns,642851,2,0,8,False,2019-09-03,Stolen,3B,2019,2020,28.3
4,1B,2B,Stolen Base 2B,621002,Daniel Robertson,612434,Miguel Castro,502054,Tommy Pham,R,Austin Wynns,642851,2,0,8,False,2019-09-03,Stolen,2B,2019,2020,28.3
5,1B,2B,Stolen Base 2B,642731,Thairo Estrada,643316,Paul Fry,519222,Austin Romine,L,Austin Wynns,642851,1,4,7,True,2019-05-23,Stolen,2B,2019,2020,28.3
6,1B,,Caught Stealing 2B,640458,Óscar Mercado,606162,Yefry Ramírez,596019,Francisco Lindor,R,Austin Wynns,642851,5,0,4,False,2019-05-19,Caught,2B,2019,2020,28.3
7,1B,2B,Stolen Base 2B,596019,Francisco Lindor,542947,Richard Bleier,467793,Carlos Santana,L,Austin Wynns,642851,5,0,4,False,2019-05-19,Stolen,2B,2019,2020,28.3
8,1B,2B,Stolen Base 2B,608070,José Ramírez,605164,Dylan Bundy,641343,Jake Bauers,R,Austin Wynns,642851,1,0,2,False,2019-05-17,Stolen,2B,2019,2020,28.3
9,1B,2B,Stolen Base 2B,594777,Kole Calhoun,642231,Jimmy Yacabonis,664058,David Fletcher,R,Austin Wynns,642851,2,6,8,True,2019-05-11,Stolen,2B,2019,2020,28.3
10,1B,2B,Stolen Base 2B,592743,Andrelton Simmons,642231,Jimmy Yacabonis,545361,Mike Trout,R,Austin Wynns,642851,2,6,9,True,2019-05-11,Stolen,2B,2019,2020,28.3
11,1B,,Caught Stealing 2B,605141,Mookie Betts,593679,Gabriel Ynoa,502110,J.D. Martinez,R,Austin Wynns,642851,3,6,7,True,2019-05-07,Caught,2B,2019,2020,28.3
12,1B,2B,Stolen Base 2B,503556,Marwin Gonzalez,612434,Miguel Castro,641598,Mitch Garver,R,Austin Wynns,642851,4,1,8,False,2019-04-28,Stolen,2B,2019,2020,28.3
13,1B,2B,Stolen Base 2B,572008,Chris Owings,571710,Mychal Givens,571788,Brock Holt,R,Austin Wynns,642851,4,4,8,False,2019-09-29,Stolen,2B,2019,2020,28.3
14,1B,,Caught Stealing 2B,462101,Elvis Andrus,542888,Shawn Armstrong,641432,Willie Calhoun,R,Austin Wynns,642851,6,7,7,True,2019-09-06,Caught,2B,2019,2020,28.3
15,1B,,Caught Stealing 2B,595981,Scott Heineman,656945,Tanner Scott,624431,Jose Trevino,L,Austin Wynns,642851,6,7,8,True,2019-09-06,Caught,2B,2019,2020,28.3
16,2B,3B,Stolen Base 3B,621563,Joey Wendle,612434,Miguel Castro,502054,Tommy Pham,R,Austin Wynns,642851,2,0,8,False,2019-09-03,Stolen,3B,2019,2020,28.3
17,1B,2B,Stolen Base 2B,621002,Daniel Robertson,612434,Miguel Castro,502054,Tommy Pham,R,Austin Wynns,642851,2,0,8,False,2019-09-03,Stolen,2B,2019,2020,28.3
18,1B,2B,Stolen Base 2B,642731,Thairo Estrada,643316,Paul Fry,519222,Austin Romine,L,Austin Wynns,642851,1,4,7,True,2019-05-23,Stolen,2B,2019,2020,28.3
19,1B,,Caught Stealing 2B,640458,Óscar Mercado,606162,Yefry Ramírez,596019,Francisco Lindor,R,Austin Wynns,642851,5,0,4,False,2019-05-19,Caught,2B,2019,2020,28.3
20,1B,2B,Stolen Base 2B,596019,Francisco Lindor,542947,Richard Bleier,467793,Carlos Santana,L,Austin Wynns,642851,5,0,4,False,2019-05-19,Stolen,2B,2019,2020,28.3
21,1B,2B,Stolen Base 2B,608070,José Ramírez,605164,Dylan Bundy,641343,Jake Bauers,R,Austin Wynns,642851,1,0,2,False,2019-05-17,Stolen,2B,2019,2020,28.3
22,1B,2B,Stolen Base 2B,594777,Kole Calhoun,642231,Jimmy Yacabonis,664058,David Fletcher,R,Austin Wynns,642851,2,6,8,True,2019-05-11,Stolen,2B,2019,2020,28.3
23,1B,2B,Stolen Base 2B,592743,Andrelton Simmons,642231,Jimmy Yacabonis,545361,Mike Trout,R,Austin Wynns,642851,2,6,9,True,2019-05-11,Stolen,2B,2019,2020,28.3
24,1B,,Caught Stealing 2B,605141,Mookie Betts,593679,Gabriel Ynoa,502110,J.D. Martinez,R,Austin Wynns,642851,3,6,7,True,2019-05-07,Caught,2B,2019,2020,28.3
25,1B,2B,Stolen Base 2B,503556,Marwin Gonzalez,612434,Miguel Castro,641598,Mitch Garver,R,Austin Wynns,642851,4,1,8,False,2019-04-28,Stolen,2B,2019,2020,28.3
26,1B,2B,Stolen Base 2B,572008,Chris Owings,571710,Mychal Givens,571788,Brock Holt,R,Austin Wynns,642851,4,4,8,False,2019-09-29,Stolen,2B,2019,2020,28.3
27,1B,,Caught Stealing 2B,462101,Elvis Andrus,542888,Shawn Armstrong,641432,Willie Calhoun,R,Austin Wynns,642851,6,7,7,True,2019-09-06,Caught,2B,2019,2020,28.3
28,1B,,Caught Stealing 2B,595981,Scott Heineman,656945,Tanner Scott,624431,Jose Trevino,L,Austin Wynns,642851,6,7,8,True,2019-09-06,Caught,2B,2019,2020,28.3
29,2B,3B,Stolen Base 3B,621563,Joey Wendle,612434,Miguel Castro,502054,Tommy Pham,R,Austin Wynns,642851,2,0,8,False,2019-09-03,Stolen,3B,2019,2020,28.3
30,1B,2B,Stolen Base 2B,621002,Daniel Robertson,612434,Miguel Castro,502054,Tommy Pham,R,Austin Wynns,642851,2,0,8,False,2019-09-03,Stolen,2B,2019,2020,28.3
31,1B,2B,Stolen Base 2B,642731,Thairo Estrada,643316,Paul Fry,519222,Austin Romine,L,Austin Wynns,642851,1,4,7,True,2019-05-23,Stolen,2B,2019,2020,28.3
32,1B,,Caught Stealing 2B,640458,Óscar Mercado,606162,Yefry Ramírez,596019,Francisco Lindor,R,Austin Wynns,642851,5,0,4,False,2019-05-19,Caught,2B,2019,2020,28.3
33,1B,2B,Stolen Base 2B,596019,Francisco Lindor,542947,Richard Bleier,467793,Carlos Santana,L,Austin Wynns,642851,5,0,4,False,2019-05-19,Stolen,2B,2019,2020,28.3
34,1B,2B,Stolen Base 2B,608070,José Ramírez,605164,Dylan Bundy,641343,Jake Bauers,R,Austin Wynns,642851,1,0,2,False,2019-05-17,Stolen,2B,2019,2020,28.3
35,1B,2B,Stolen Base 2B,594777,Kole Calhoun,642231,Jimmy Yacabonis,664058,David Fletcher,R,Austin Wynns,642851,2,6,8,True,2019-05-11,Stolen,2B,2019,2020,28.3
36,1B,2B,Stolen Base 2B,592743,Andrelton Simmons,642231,Jimmy Yacabonis,545361,Mike Trout,R,Austin Wynns,642851,2,6,9,True,2019-05-11,Stolen,2B,2019,2020,28.3
