,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Start_Base,End_Base,Event,runner_id,runner_name,pitcher_id,pitcher_name,batter_id,batter_name,pitch_hand,credit,credit_id,homeScore,awayScore,inning,isTopInning,Date,Action,Base,Year,Current_Year_x,Sprint_x,Current_Year_y,Sprint_y,Current_Year_x.1,Sprint_x.1,Current_Year_y.1,Sprint_y.1,Current_Year_x,Sprint_x,Current_Year_y,Sprint_y
11,11,11,11,11,11,1B,2B,Stolen Base 2B,665862,Jazz Chisholm Jr.,680686,Josiah Gray,542583,Jesús Aguilar,R,Riley Adams,656180,1,0,3,False,2021-08-25,Stolen,2B,2021,2022,28.7,2022,28.7,2022,28.7,2022,28.7,2022,28.7,2022,28.7
12,12,12,12,12,12,1B,2B,Stolen Base 2B,541645,Avisaíl García,656620,Gabe Klobosits,500871,Eduardo Escobar,R,Riley Adams,656180,5,1,6,False,2021-08-22,Stolen,2B,2021,2022,28.7,2022,28.7,2022,28.7,2022,28.7,2022,28.7,2022,28.7
13,13,13,13,13,13,2B,3B,Stolen Base 3B,456715,Lorenzo Cain,571578,Patrick Corbin,474463,Brett Anderson,L,Riley Adams,656180,0,0,3,False,2021-08-20,Stolen,3B,2021,2022,28.7,2022,28.7,2022,28.7,2022,28.7,2022,28.7,2022,28.7
14,14,14,14,14,14,1B,2B,Stolen Base 2B,456715,Lorenzo Cain,571578,Patrick Corbin,444489,Manny Piña,L,Riley Adams,656180,0,2,5,False,2021-08-20,Stolen,2B,2021,2022,28.7,2022,28.7,2022,28.7,2022,28.7,2022,28.7,2022,28.7
15,15,15,15,15,15,1B,2B,Stolen Base 2B,666182,Bo Bichette,607200,Erick Fedde,665489,Vladimir Guerrero Jr.,R,Riley Adams,656180,1,0,3,True,2021-08-17,Stolen,2B,2021,2022,28.7,2022,28.7,2022,28.7,2022,28.7,2022,28.7,2022,28.7
16,16,16,16,16,16,1B,2B,Stolen Base 2B,645277,Ozzie Albies,502179,Paolo Espino,624585,Jorge Soler,R,Riley Adams,656180,0,1,2,True,2021-08-15,Stolen,2B,2021,2022,28.7,2022,28.7,2022,28.7,2022,28.7,2022,28.7,2022,28.7
17,17,17,17,17,17,1B,2B,Stolen Base 2B,624413,Pete Alonso,607200,Erick Fedde,642086,Dominic Smith,R,Riley Adams,656180,0,0,3,False,2021-08-12,Stolen,2B,2021,2022,28.7,2022,28.7,2022,28.7,2022,28.7,2022,28.7,2022,28.7
18,18,18,18,18,18,1B,2B,Stolen Base 2B,621512,Tomás Nido,600921,Andrés Machado,573186,Marcus Stroman,R,Riley Adams,656180,3,0,4,False,2021-08-12,Stolen,2B,2021,2022,28.7,2022,28.7,2022,28.7,2022,28.7,2022,28.7,2022,28.7
19,19,19,19,19,19,1B,2B,Stolen Base 2B,624413,Pete Alonso,607200,Erick Fedde,642086,Dominic Smith,R,Riley Adams,656180,0,0,3,False,2021-08-11,Stolen,2B,2021,2022,28.7,2022,28.7,2022,28.7,2022,28.7,2022,28.7,2022,28.7
20,20,20,20,20,20,1B,2B,Stolen Base 2B,642180,Tyler Wade,605447,Jordan Romano,640449,Clint Frazier,R,Riley Adams,656180,5,6,8,True,2021-06-15,Stolen,2B,2021,2022,28.7,2022,28.7,2022,28.7,2022,28.7,2022,28.7,2022,28.7
21,21,21,21,21,21,1B,2B,Stolen Base 2B,641313,Tim Anderson,592662,Robbie Ray,663611,Nick Madrigal,L,Riley Adams,656180,0,0,1,False,2021-06-08,Stolen,2B,2021,2022,28.7,2022,28.7,2022,28.7,2022,28.7,2022,28.7,2022,28.7
22,22,22,22,22,22,1B,2B,Stolen Base 2B,660162,Yoán Moncada,592662,Robbie Ray,547989,José Abreu,L,Riley Adams,656180,0,1,6,False,2021-06-08,Stolen,2B,2021,2022,28.7,2022,28.7,2022,28.7,2022,28.7,2022,28.7,2022,28.7
23,23,23,23,23,23,1B,2B,Stolen Base 2B,656541,Sam Hilliard,608723,Austin Voth,624513,Dom Nuñez,R,Riley Adams,656180,6,5,3,False,2021-09-29,Stolen,2B,2021,2022,28.7,2022,28.7,2022,28.7,2022,28.7,2022,28.7,2022,28.7
24,24,24,24,24,24,1B,,Caught Stealing 2B,596115,Trevor Story,600921,Andrés Machado,543068,C.J. Cron,R,Riley Adams,656180,6,5,4,False,2021-09-29,Caught,2B,2021,2022,28.7,2022,28.7,2022,28.7,2022,28.7,2022,28.7,2022,28.7
25,25,25,25,25,25,1B,2B,Stolen Base 2B,642423,Magneuris Sierra,640448,Kyle Finnegan,506702,Sandy León,R,Riley Adams,656180,5,4,8,True,2021-09-15,Stolen,2B,2021,2022,28.7,2022,28.7,2022,28.7,2022,28.7,2022,28.7,2022,28.7
26,26,26,26,26,26,2B,3B,Stolen Base 3B,595879,Javier Báez,680686,Josiah Gray,664850,Patrick Mazeika,R,Riley Adams,656180,0,4,1,True,2021-09-05,Stolen,3B,2021,2022,28.7,2022,28.7,2022,28.7,2022,28.7,2022,28.7,2022,28.7
27,27,27,27,27,27,1B,2B,Stolen Base 2B,607680,Kevin Pillar,666168,Mason Thompson,664850,Patrick Mazeika,R,Riley Adams,656180,6,6,6,True,2021-09-05,Stolen,2B,2021,2022,28.7,2022,28.7,2022,28.7,2022,28.7,2022,28.7,2022,28.7
28,28,28,28,28,28,1B,2B,Stolen Base 2B,542340,Jonathan Villar,640448,Kyle Finnegan,624413,Pete Alonso,R,Riley Adams,656180,4,3,7,True,2021-09-04,Stolen,2B,2021,2022,28.7,2022,28.7,2022,28.7,2022,28.7,2022,28.7,2022,28.7
29,29,29,29,29,29,1B,2B,Stolen Base 2B,624424,Michael Conforto,641907,Patrick Murphy,607680,Kevin Pillar,R,Riley Adams,656180,0,2,6,True,2021-09-03,Stolen,2B,2021,2022,28.7,2022,28.7,2022,28.7,2022,28.7,2022,28.7,2022,28.7
30,30,30,30,30,30,1B,,Caught Stealing 2B,542340,Jonathan Villar,607560,Ryne Harper,607043,Brandon Nimmo,R,Riley Adams,656180,0,2,9,True,2021-09-03,Caught,2B,2021,2022,28.7,2022,28.7,2022,28.7,2022,28.7,2022,28.7,2022,28.7
31,31,31,31,31,31,1B,,Caught Stealing 2B,542340,Jonathan Villar,543594,Sean Nolin,607043,Brandon Nimmo,L,Riley Adams,656180,1,2,3,False,2021-08-28,Caught,2B,2021,2022,28.7,2022,28.7,2022,28.7,2022,28.7,2022,28.7,2022,28.7
32,32,32,32,32,32,1B,2B,Stolen Base 2B,596019,Francisco Lindor,543594,Sean Nolin,595879,Javier Báez,L,Riley Adams,656180,1,2,4,False,2021-08-28,Stolen,2B,2021,2022,28.7,2022,28.7,2022,28.7,2022,28.7,2022,28.7,2022,28.7
33,33,33,33,33,33,1B,2B,Stolen Base 2B,596019,Francisco Lindor,641907,Patrick Murphy,595879,Javier Báez,R,Riley Adams,656180,2,2,6,False,2021-08-28,Stolen,2B,2021,2022,28.7,2022,28.7,2022,28.7,2022,28.7,2022,28.7,2022,28.7
34,34,34,34,34,34,1B,2B,Stolen Base 2B,665862,Jazz Chisholm Jr.,680686,Josiah Gray,542583,Jesús Aguilar,R,Riley Adams,656180,1,0,3,False,2021-08-25,Stolen,2B,2021,2022,28.7,2022,28.7,2022,28.7,2022,28.7,2022,28.7,2022,28.7
35,35,35,35,35,35,1B,2B,Stolen Base 2B,541645,Avisaíl García,656620,Gabe Klobosits,500871,Eduardo Escobar,R,Riley Adams,656180,5,1,6,False,2021-08-22,Stolen,2B,2021,2022,28.7,2022,28.7,2022,28.7,2022,28.7,2022,28.7,2022,28.7
36,36,36,36,36,36,2B,3B,Stolen Base 3B,456715,Lorenzo Cain,571578,Patrick Corbin,474463,Brett Anderson,L,Riley Adams,656180,0,0,3,False,2021-08-20,Stolen,3B,2021,2022,28.7,2022,28.7,2022,28.7,2022,28.7,2022,28.7,2022,28.7
37,37,37,37,37,37,1B,2B,Stolen Base 2B,456715,Lorenzo Cain,571578,Patrick Corbin,444489,Manny Piña,L,Riley Adams,656180,0,2,5,False,2021-08-20,Stolen,2B,2021,2022,28.7,2022,28.7,2022,28.7,2022,28.7,2022,28.7,2022,28.7
38,38,38,38,38,38,1B,2B,Stolen Base 2B,666182,Bo Bichette,607200,Erick Fedde,665489,Vladimir Guerrero Jr.,R,Riley Adams,656180,1,0,3,True,2021-08-17,Stolen,2B,2021,2022,28.7,2022,28.7,2022,28.7,2022,28.7,2022,28.7,2022,28.7
39,39,39,39,39,39,1B,2B,Stolen Base 2B,645277,Ozzie Albies,502179,Paolo Espino,624585,Jorge Soler,R,Riley Adams,656180,0,1,2,True,2021-08-15,Stolen,2B,2021,2022,28.7,2022,28.7,2022,28.7,2022,28.7,2022,28.7,2022,28.7
40,40,40,40,40,40,1B,2B,Stolen Base 2B,624413,Pete Alonso,607200,Erick Fedde,642086,Dominic Smith,R,Riley Adams,656180,0,0,3,False,2021-08-12,Stolen,2B,2021,2022,28.7,2022,28.7,2022,28.7,2022,28.7,2022,28.7,2022,28.7
41,41,41,41,41,41,1B,2B,Stolen Base 2B,621512,Tomás Nido,600921,Andrés Machado,573186,Marcus Stroman,R,Riley Adams,656180,3,0,4,False,2021-08-12,Stolen,2B,2021,2022,28.7,2022,28.7,2022,28.7,2022,28.7,2022,28.7,2022,28.7
42,42,42,42,42,42,1B,2B,Stolen Base 2B,624413,Pete Alonso,607200,Erick Fedde,642086,Dominic Smith,R,Riley Adams,656180,0,0,3,False,2021-08-11,Stolen,2B,2021,2022,28.7,2022,28.7,2022,28.7,2022,28.7,2022,28.7,2022,28.7
43,43,43,43,43,43,1B,2B,Stolen Base 2B,642180,Tyler Wade,605447,Jordan Romano,640449,Clint Frazier,R,Riley Adams,656180,5,6,8,True,2021-06-15,Stolen,2B,2021,2022,28.7,2022,28.7,2022,28.7,2022,28.7,2022,28.7,2022,28.7
44,44,44,44,44,44,1B,2B,Stolen Base 2B,641313,Tim Anderson,592662,Robbie Ray,663611,Nick Madrigal,L,Riley Adams,656180,0,0,1,False,2021-06-08,Stolen,2B,2021,2022,28.7,2022,28.7,2022,28.7,2022,28.7,2022,28.7,2022,28.7
45,45,45,45,45,45,1B,2B,Stolen Base 2B,660162,Yoán Moncada,592662,Robbie Ray,547989,José Abreu,L,Riley Adams,656180,0,1,6,False,2021-06-08,Stolen,2B,2021,2022,28.7,2022,28.7,2022,28.7,2022,28.7,2022,28.7,2022,28.7
46,46,46,46,46,46,2B,3B,Stolen Base 3B,676914,Davis Schneider,571578,Patrick Corbin,672386,Alejandro Kirk,L,Riley Adams,656180,2,0,1,False,2023-08-30,Stolen,3B,2023,2024,28.8,2024,28.8,2024,28.8,2024,28.8,2024,28.8,2024,28.8
47,47,47,47,47,47,1B,2B,Stolen Base 2B,665489,Vladimir Guerrero Jr.,571578,Patrick Corbin,672386,Alejandro Kirk,L,Riley Adams,656180,2,0,1,False,2023-08-30,Stolen,2B,2023,2024,28.8,2024,28.8,2024,28.8,2024,28.8,2024,28.8,2024,28.8
48,48,48,48,48,48,1B,2B,Stolen Base 2B,593160,Whit Merrifield,600921,Andrés Machado,672386,Alejandro Kirk,R,Riley Adams,656180,7,0,7,False,2023-08-30,Stolen,2B,2023,2024,28.8,2024,28.8,2024,28.8,2024,28.8,2024,28.8,2024,28.8
49,49,49,49,49,49,1B,2B,Stolen Base 2B,650333,Luis Arraez,672851,Joan Adon,605137,Josh Bell,R,Riley Adams,656180,0,3,6,False,2023-08-25,Stolen,2B,2023,2024,28.8,2024,28.8,2024,28.8,2024,28.8,2024,28.8,2024,28.8
50,50,50,50,50,50,1B,,Caught Stealing 2B,683011,Anthony Volpe,680686,Josiah Gray,677592,Everson Pereira,R,Riley Adams,656180,1,1,4,False,2023-08-22,Caught,2B,2023,2024,28.8,2024,28.8,2024,28.8,2024,28.8,2024,28.8,2024,28.8
51,51,51,51,51,51,1B,2B,Stolen Base 2B,592206,Nick Castellanos,680686,Josiah Gray,607208,Trea Turner,R,Riley Adams,656180,1,0,3,False,2023-08-08,Stolen,2B,2023,2024,28.8,2024,28.8,2024,28.8,2024,28.8,2024,28.8,2024,28.8
52,52,52,52,52,52,1B,2B,Stolen Base 2B,607208,Trea Turner,678606,Jose A. Ferrer,681082,Bryson Stott,L,Riley Adams,656180,4,2,5,False,2023-08-08,Stolen,2B,2023,2024,28.8,2024,28.8,2024,28.8,2024,28.8,2024,28.8,2024,28.8
53,53,53,53,53,53,1B,2B,Stolen Base 2B,596117,Garrett Stubbs,678606,Jose A. Ferrer,656941,Kyle Schwarber,L,Riley Adams,656180,4,2,6,False,2023-08-08,Stolen,2B,2023,2024,28.8,2024,28.8,2024,28.8,2024,28.8,2024,28.8,2024,28.8
54,54,54,54,54,54,1B,2B,Stolen Base 2B,681082,Bryson Stott,600921,Andrés Machado,666801,Rodolfo Castro,R,Riley Adams,656180,4,4,7,False,2023-08-08,Stolen,2B,2023,2024,28.8,2024,28.8,2024,28.8,2024,28.8,2024,28.8,2024,28.8
55,55,55,55,55,55,1B,2B,Stolen Base 2B,592206,Nick Castellanos,680686,Josiah Gray,607208,Trea Turner,R,Riley Adams,656180,1,0,3,False,2023-08-07,Stolen,2B,2023,2024,28.8,2024,28.8,2024,28.8,2024,28.8,2024,28.8,2024,28.8
56,56,56,56,56,56,1B,2B,Stolen Base 2B,607208,Trea Turner,678606,Jose A. Ferrer,681082,Bryson Stott,L,Riley Adams,656180,4,2,5,False,2023-08-07,Stolen,2B,2023,2024,28.8,2024,28.8,2024,28.8,2024,28.8,2024,28.8,2024,28.8
57,57,57,57,57,57,1B,2B,Stolen Base 2B,596117,Garrett Stubbs,678606,Jose A. Ferrer,656941,Kyle Schwarber,L,Riley Adams,656180,4,2,6,False,2023-08-07,Stolen,2B,2023,2024,28.8,2024,28.8,2024,28.8,2024,28.8,2024,28.8,2024,28.8
58,58,58,58,58,58,1B,2B,Stolen Base 2B,681082,Bryson Stott,600921,Andrés Machado,666801,Rodolfo Castro,R,Riley Adams,656180,4,4,7,False,2023-08-07,Stolen,2B,2023,2024,28.8,2024,28.8,2024,28.8,2024,28.8,2024,28.8,2024,28.8
59,59,59,59,59,59,1B,2B,Stolen Base 2B,545341,Randal Grichuk,678606,Jose A. Ferrer,553869,Elias Díaz,L,Riley Adams,656180,2,5,8,True,2023-07-25,Stolen,2B,2023,2024,28.8,2024,28.8,2024,28.8,2024,28.8,2024,28.8,2024,28.8
60,60,60,60,60,60,1B,2B,Stolen Base 2B,608671,Travis Jankowski,672851,Joan Adon,677649,Ezequiel Duran,R,Riley Adams,656180,2,7,8,True,2023-07-07,Stolen,2B,2023,2024,28.8,2024,28.8,2024,28.8,2024,28.8,2024,28.8,2024,28.8
61,61,61,61,61,61,1B,2B,Stolen Base 2B,682829,Elly De La Cruz,669022,MacKenzie Gore,668715,Spencer Steer,L,Riley Adams,656180,0,0,2,True,2023-07-06,Stolen,2B,2023,2024,28.8,2024,28.8,2024,28.8,2024,28.8,2024,28.8,2024,28.8
62,62,62,62,62,62,1B,2B,Stolen Base 2B,682829,Elly De La Cruz,571578,Patrick Corbin,668715,Spencer Steer,L,Riley Adams,656180,0,2,3,True,2023-07-04,Stolen,2B,2023,2024,28.8,2024,28.8,2024,28.8,2024,28.8,2024,28.8,2024,28.8
63,63,63,63,63,63,1B,2B,Stolen Base 2B,621028,Kevin Newman,571578,Patrick Corbin,680574,Matt McLain,L,Riley Adams,656180,1,6,5,True,2023-07-04,Stolen,2B,2023,2024,28.8,2024,28.8,2024,28.8,2024,28.8,2024,28.8,2024,28.8
64,64,64,64,64,64,1B,,Caught Stealing 2B,682829,Elly De La Cruz,676265,Cory Abbott,668715,Spencer Steer,R,Riley Adams,656180,2,7,6,True,2023-07-04,Caught,2B,2023,2024,28.8,2024,28.8,2024,28.8,2024,28.8,2024,28.8,2024,28.8
65,65,65,65,65,65,1B,2B,Stolen Base 2B,670770,TJ Friedl,676265,Cory Abbott,641584,Jake Fraley,R,Riley Adams,656180,4,7,7,True,2023-07-04,Stolen,2B,2023,2024,28.8,2024,28.8,2024,28.8,2024,28.8,2024,28.8,2024,28.8
66,66,66,66,66,66,2B,3B,Stolen Base 3B,680574,Matt McLain,676265,Cory Abbott,682829,Elly De La Cruz,R,Riley Adams,656180,4,8,8,True,2023-07-04,Stolen,3B,2023,2024,28.8,2024,28.8,2024,28.8,2024,28.8,2024,28.8,2024,28.8
67,67,67,67,67,67,1B,2B,Stolen Base 2B,641584,Jake Fraley,678606,Jose A. Ferrer,571912,Luke Maile,L,Riley Adams,656180,4,8,9,True,2023-07-04,Stolen,2B,2023,2024,28.8,2024,28.8,2024,28.8,2024,28.8,2024,28.8,2024,28.8
68,68,68,68,68,68,2B,3B,Stolen Base 3B,641584,Jake Fraley,678606,Jose A. Ferrer,680574,Matt McLain,L,Riley Adams,656180,4,8,9,True,2023-07-04,Stolen,3B,2023,2024,28.8,2024,28.8,2024,28.8,2024,28.8,2024,28.8,2024,28.8
69,69,69,69,69,69,1B,2B,Stolen Base 2B,682998,Corbin Carroll,663623,Jake Irvin,666971,Lourdes Gurriel Jr.,R,Riley Adams,656180,1,1,4,True,2023-06-22,Stolen,2B,2023,2024,28.8,2024,28.8,2024,28.8,2024,28.8,2024,28.8,2024,28.8
70,70,70,70,70,70,2B,3B,Stolen Base 3B,669242,Tommy Edman,669022,MacKenzie Gore,571448,Nolan Arenado,L,Riley Adams,656180,1,3,5,True,2023-06-20,Stolen,3B,2023,2024,28.8,2024,28.8,2024,28.8,2024,28.8,2024,28.8,2024,28.8
71,71,71,71,71,71,1B,2B,Stolen Base 2B,502671,Paul Goldschmidt,669022,MacKenzie Gore,571448,Nolan Arenado,L,Riley Adams,656180,1,3,5,True,2023-06-20,Stolen,2B,2023,2024,28.8,2024,28.8,2024,28.8,2024,28.8,2024,28.8,2024,28.8
72,72,72,72,72,72,1B,2B,Stolen Base 2B,607680,Kevin Pillar,641771,Chad Kuhl,671739,Michael Harris II,R,Riley Adams,656180,5,3,7,False,2023-06-10,Stolen,2B,2023,2024,28.8,2024,28.8,2024,28.8,2024,28.8,2024,28.8,2024,28.8
73,73,73,73,73,73,1B,2B,Stolen Base 2B,682998,Corbin Carroll,663623,Jake Irvin,666971,Lourdes Gurriel Jr.,R,Riley Adams,656180,1,1,4,True,2023-06-08,Stolen,2B,2023,2024,28.8,2024,28.8,2024,28.8,2024,28.8,2024,28.8,2024,28.8
74,74,74,74,74,74,1B,2B,Stolen Base 2B,682998,Corbin Carroll,571578,Patrick Corbin,656896,Emmanuel Rivera,L,Riley Adams,656180,0,2,1,True,2023-06-07,Stolen,2B,2023,2024,28.8,2024,28.8,2024,28.8,2024,28.8,2024,28.8,2024,28.8
75,75,75,75,75,75,1B,2B,Stolen Base 2B,605113,Nick Ahmed,571578,Patrick Corbin,672515,Gabriel Moreno,L,Riley Adams,656180,2,3,6,True,2023-06-07,Stolen,2B,2023,2024,28.8,2024,28.8,2024,28.8,2024,28.8,2024,28.8,2024,28.8
76,76,76,76,76,76,1B,2B,Stolen Base 2B,681082,Bryson Stott,600921,Andrés Machado,592663,J.T. Realmuto,R,Riley Adams,656180,1,5,7,True,2023-06-04,Stolen,2B,2023,2024,28.8,2024,28.8,2024,28.8,2024,28.8,2024,28.8,2024,28.8
77,77,77,77,77,77,1B,2B,Stolen Base 2B,656716,Zach McKinstry,680686,Josiah Gray,682985,Riley Greene,R,Riley Adams,656180,0,0,1,True,2023-05-21,Stolen,2B,2023,2024,28.8,2024,28.8,2024,28.8,2024,28.8,2024,28.8,2024,28.8
78,78,78,78,78,78,1B,2B,Stolen Base 2B,516782,Starling Marte,666168,Mason Thompson,592192,Mark Canha,R,Riley Adams,656180,1,8,5,True,2023-05-14,Stolen,2B,2023,2024,28.8,2024,28.8,2024,28.8,2024,28.8,2024,28.8,2024,28.8
79,79,79,79,79,79,2B,3B,Stolen Base 2B,516782,Starling Marte,666168,Mason Thompson,592192,Mark Canha,R,Riley Adams,656180,1,8,5,True,2023-05-14,Stolen,2B,2023,2024,28.8,2024,28.8,2024,28.8,2024,28.8,2024,28.8,2024,28.8
80,80,80,80,80,80,1B,2B,Stolen Base 2B,641355,Cody Bellinger,571578,Patrick Corbin,621550,Patrick Wisdom,L,Riley Adams,656180,0,0,2,True,2023-05-04,Stolen,2B,2023,2024,28.8,2024,28.8,2024,28.8,2024,28.8,2024,28.8,2024,28.8
81,81,81,81,81,81,2B,,Caught Stealing 3B,666801,Rodolfo Castro,571578,Patrick Corbin,664029,Mark Mathias,L,Riley Adams,656180,0,1,2,True,2023-04-29,Caught,3B,2023,2024,28.8,2024,28.8,2024,28.8,2024,28.8,2024,28.8,2024,28.8
82,82,82,82,82,82,1B,,Caught Stealing 2B,663647,Ke'Bryan Hayes,571578,Patrick Corbin,668804,Bryan Reynolds,L,Riley Adams,656180,2,2,5,True,2023-04-29,Caught,2B,2023,2024,28.8,2024,28.8,2024,28.8,2024,28.8,2024,28.8,2024,28.8
83,83,83,83,83,83,1B,2B,Stolen Base 2B,669261,Jack Suwinski,607179,Jordan Weems,672779,Tucupita Marcano,R,Riley Adams,656180,3,6,9,True,2023-04-29,Stolen,2B,2023,2024,28.8,2024,28.8,2024,28.8,2024,28.8,2024,28.8,2024,28.8
84,84,84,84,84,84,1B,2B,Stolen Base 2B,622534,Manuel Margot,640448,Kyle Finnegan,670764,Taylor Walls,R,Riley Adams,656180,6,7,9,True,2023-04-04,Stolen,2B,2023,2024,28.8,2024,28.8,2024,28.8,2024,28.8,2024,28.8,2024,28.8
85,85,85,85,85,85,2B,3B,Stolen Base 3B,676914,Davis Schneider,571578,Patrick Corbin,672386,Alejandro Kirk,L,Riley Adams,656180,2,0,1,False,2023-08-30,Stolen,3B,2023,2024,28.8,2024,28.8,2024,28.8,2024,28.8,2024,28.8,2024,28.8
86,86,86,86,86,86,1B,2B,Stolen Base 2B,665489,Vladimir Guerrero Jr.,571578,Patrick Corbin,672386,Alejandro Kirk,L,Riley Adams,656180,2,0,1,False,2023-08-30,Stolen,2B,2023,2024,28.8,2024,28.8,2024,28.8,2024,28.8,2024,28.8,2024,28.8
87,87,87,87,87,87,1B,2B,Stolen Base 2B,593160,Whit Merrifield,600921,Andrés Machado,672386,Alejandro Kirk,R,Riley Adams,656180,7,0,7,False,2023-08-30,Stolen,2B,2023,2024,28.8,2024,28.8,2024,28.8,2024,28.8,2024,28.8,2024,28.8
88,88,88,88,88,88,1B,2B,Stolen Base 2B,650333,Luis Arraez,672851,Joan Adon,605137,Josh Bell,R,Riley Adams,656180,0,3,6,False,2023-08-25,Stolen,2B,2023,2024,28.8,2024,28.8,2024,28.8,2024,28.8,2024,28.8,2024,28.8
89,89,89,89,89,89,1B,,Caught Stealing 2B,683011,Anthony Volpe,680686,Josiah Gray,677592,Everson Pereira,R,Riley Adams,656180,1,1,4,False,2023-08-22,Caught,2B,2023,2024,28.8,2024,28.8,2024,28.8,2024,28.8,2024,28.8,2024,28.8
90,90,90,90,90,90,1B,2B,Stolen Base 2B,592206,Nick Castellanos,680686,Josiah Gray,607208,Trea Turner,R,Riley Adams,656180,1,0,3,False,2023-08-08,Stolen,2B,2023,2024,28.8,2024,28.8,2024,28.8,2024,28.8,2024,28.8,2024,28.8
91,91,91,91,91,91,1B,2B,Stolen Base 2B,607208,Trea Turner,678606,Jose A. Ferrer,681082,Bryson Stott,L,Riley Adams,656180,4,2,5,False,2023-08-08,Stolen,2B,2023,2024,28.8,2024,28.8,2024,28.8,2024,28.8,2024,28.8,2024,28.8
92,92,92,92,92,92,1B,2B,Stolen Base 2B,596117,Garrett Stubbs,678606,Jose A. Ferrer,656941,Kyle Schwarber,L,Riley Adams,656180,4,2,6,False,2023-08-08,Stolen,2B,2023,2024,28.8,2024,28.8,2024,28.8,2024,28.8,2024,28.8,2024,28.8
93,93,93,93,93,93,1B,2B,Stolen Base 2B,681082,Bryson Stott,600921,Andrés Machado,666801,Rodolfo Castro,R,Riley Adams,656180,4,4,7,False,2023-08-08,Stolen,2B,2023,2024,28.8,2024,28.8,2024,28.8,2024,28.8,2024,28.8,2024,28.8
