,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Start_Base,End_Base,Event,runner_id,runner_name,pitcher_id,pitcher_name,batter_id,batter_name,pitch_hand,credit,credit_id,homeScore,awayScore,inning,isTopInning,Date,Action,Base,Year,Current_Year_x,Sprint_x,Current_Year_y,Sprint_y,Current_Year,Sprint
10,10,10,4776,1B,2B,Stolen Base 2B,645277,Ozzie Albies,545333,Trevor Bauer,594807,Adam Duvall,R,Curt Casali,592200,0,0,2,False,2020-09-30,Stolen,2B,2020,2021,28.4,2021,28.4,2021,28.4
11,11,11,5091,1B,2B,Stolen Base 2B,645277,Ozzie Albies,571578,Patrick Corbin,660670,Ronald Acuña Jr.,L,Yan Gomes,543228,0,1,2,True,2020-09-12,Stolen,2B,2020,2021,28.4,2021,28.4,2021,28.4
12,12,12,5117,1B,2B,Stolen Base 2B,645277,Ozzie Albies,640448,Kyle Finnegan,542255,Ender Inciarte,R,Yan Gomes,543228,7,7,11,True,2020-09-11,Stolen,2B,2020,2021,28.4,2021,28.4,2021,28.4
13,13,13,5155,1B,2B,Stolen Base 2B,645277,Ozzie Albies,657141,Jordan Yamamoto,542255,Ender Inciarte,R,Chad Wallach,595453,13,8,4,False,2020-09-09,Stolen,2B,2020,2021,28.4,2021,28.4,2021,28.4
14,14,14,5936,1B,,Caught Stealing 2B,645277,Ozzie Albies,630023,Yonny Chirinos,518692,Freddie Freeman,R,Michael Pérez,605421,0,0,1,True,2020-07-28,Caught,2B,2020,2021,28.4,2021,28.4,2021,28.4
15,15,15,1533,2B,,Caught Stealing 3B,645277,Ozzie Albies,608723,Austin Voth,518692,Freddie Freeman,R,Raudy Read,600466,1,0,4,True,2019-09-14,Caught,3B,2019,2020,28.2,2020,28.2,2020,28.2
16,16,16,1685,1B,2B,Stolen Base 2B,645277,Ozzie Albies,407845,Fernando Rodney,435263,Brian McCann,R,Kurt Suzuki,435559,4,0,8,False,2019-09-05,Stolen,2B,2019,2020,28.2,2020,28.2,2020,28.2
17,17,17,1740,1B,2B,Stolen Base 2B,645277,Ozzie Albies,621097,Jacob Waguespack,518692,Freddie Freeman,R,Danny Jansen,643376,2,0,3,False,2019-09-02,Stolen,2B,2019,2020,28.2,2020,28.2,2020,28.2
18,18,18,1896,1B,2B,Stolen Base 2B,645277,Ozzie Albies,594798,Jacob deGrom,518692,Freddie Freeman,R,Wilson Ramos,467092,0,1,6,True,2019-08-23,Stolen,2B,2019,2020,28.2,2020,28.2,2020,28.2
19,19,19,1934,1B,2B,Stolen Base 2B,645277,Ozzie Albies,592169,Austin Brice,518692,Freddie Freeman,R,Jorge Alfaro,595751,4,1,7,False,2019-08-20,Stolen,2B,2019,2020,28.2,2020,28.2,2020,28.2
20,20,20,2138,1B,2B,Stolen Base 2B,645277,Ozzie Albies,621244,José Berríos,518692,Freddie Freeman,R,Mitch Garver,641598,0,5,5,True,2019-08-06,Stolen,2B,2019,2020,28.2,2020,28.2,2020,28.2
21,21,21,2184,1B,2B,Stolen Base 2B,645277,Ozzie Albies,545333,Trevor Bauer,518692,Freddie Freeman,R,Tucker Barnhart,571466,0,0,1,False,2019-08-03,Stolen,2B,2019,2020,28.2,2020,28.2,2020,28.2
22,22,22,2185,1B,2B,Stolen Base 2B,645277,Ozzie Albies,545333,Trevor Bauer,518626,Josh Donaldson,R,Tucker Barnhart,571466,0,0,3,False,2019-08-03,Stolen,2B,2019,2020,28.2,2020,28.2,2020,28.2
23,23,23,2395,1B,2B,Stolen Base 2B,645277,Ozzie Albies,434671,Aníbal Sánchez,435263,Brian McCann,R,Kurt Suzuki,435559,1,1,4,False,2019-07-20,Stolen,2B,2019,2020,28.2,2020,28.2,2020,28.2
24,24,24,2523,1B,2B,Stolen Base 2B,645277,Ozzie Albies,606131,Luis Perdomo,663586,Austin Riley,R,Francisco Mejía,642336,4,5,10,True,2019-07-13,Stolen,2B,2019,2020,28.2,2020,28.2,2020,28.2
25,25,25,2793,1B,2B,Stolen Base 2B,645277,Ozzie Albies,594840,Matt Grace,435263,Brian McCann,L,Kurt Suzuki,435559,9,12,9,True,2019-06-22,Stolen,2B,2019,2020,28.2,2020,28.2,2020,28.2
26,26,26,2982,1B,2B,Stolen Base 2B,645277,Ozzie Albies,656605,Mitch Keller,452095,Tyler Flowers,R,Elias Díaz,553869,3,0,1,False,2019-06-12,Stolen,2B,2019,2020,28.2,2020,28.2,2020,28.2
27,27,27,3603,1B,2B,Stolen Base 2B,645277,Ozzie Albies,621111,Walker Buehler,518692,Freddie Freeman,R,Austin Barnes,605131,0,0,1,True,2019-05-06,Stolen,2B,2019,2020,28.2,2020,28.2,2020,28.2
28,28,28,3952,1B,2B,Stolen Base 2B,645277,Ozzie Albies,594798,Jacob deGrom,518692,Freddie Freeman,R,Wilson Ramos,467092,1,1,3,False,2019-04-14,Stolen,2B,2019,2020,28.2,2020,28.2,2020,28.2
29,29,29,4155,1B,2B,Stolen Base 2B,645277,Ozzie Albies,452657,Jon Lester,518626,Josh Donaldson,L,Willson Contreras,575929,2,1,5,False,2019-04-03,Stolen,2B,2019,2020,28.2,2020,28.2,2020,28.2
30,30,30,4376,2B,,Caught Stealing 3B,645277,Ozzie Albies,608723,Austin Voth,518692,Freddie Freeman,R,Raudy Read,600466,1,0,4,True,2019-09-14,Caught,3B,2019,2020,28.2,2020,28.2,2020,28.2
31,31,31,4528,1B,2B,Stolen Base 2B,645277,Ozzie Albies,407845,Fernando Rodney,435263,Brian McCann,R,Kurt Suzuki,435559,4,0,8,False,2019-09-05,Stolen,2B,2019,2020,28.2,2020,28.2,2020,28.2
32,32,32,4583,1B,2B,Stolen Base 2B,645277,Ozzie Albies,621097,Jacob Waguespack,518692,Freddie Freeman,R,Danny Jansen,643376,2,0,3,False,2019-09-02,Stolen,2B,2019,2020,28.2,2020,28.2,2020,28.2
33,33,33,4739,1B,2B,Stolen Base 2B,645277,Ozzie Albies,594798,Jacob deGrom,518692,Freddie Freeman,R,Wilson Ramos,467092,0,1,6,True,2019-08-23,Stolen,2B,2019,2020,28.2,2020,28.2,2020,28.2
34,34,34,4777,1B,2B,Stolen Base 2B,645277,Ozzie Albies,592169,Austin Brice,518692,Freddie Freeman,R,Jorge Alfaro,595751,4,1,7,False,2019-08-20,Stolen,2B,2019,2020,28.2,2020,28.2,2020,28.2
35,35,35,4981,1B,2B,Stolen Base 2B,645277,Ozzie Albies,621244,José Berríos,518692,Freddie Freeman,R,Mitch Garver,641598,0,5,5,True,2019-08-06,Stolen,2B,2019,2020,28.2,2020,28.2,2020,28.2
36,36,36,5027,1B,2B,Stolen Base 2B,645277,Ozzie Albies,545333,Trevor Bauer,518692,Freddie Freeman,R,Tucker Barnhart,571466,0,0,1,False,2019-08-03,Stolen,2B,2019,2020,28.2,2020,28.2,2020,28.2
37,37,37,5028,1B,2B,Stolen Base 2B,645277,Ozzie Albies,545333,Trevor Bauer,518626,Josh Donaldson,R,Tucker Barnhart,571466,0,0,3,False,2019-08-03,Stolen,2B,2019,2020,28.2,2020,28.2,2020,28.2
38,38,38,5238,1B,2B,Stolen Base 2B,645277,Ozzie Albies,434671,Aníbal Sánchez,435263,Brian McCann,R,Kurt Suzuki,435559,1,1,4,False,2019-07-20,Stolen,2B,2019,2020,28.2,2020,28.2,2020,28.2
39,39,39,5366,1B,2B,Stolen Base 2B,645277,Ozzie Albies,606131,Luis Perdomo,663586,Austin Riley,R,Francisco Mejía,642336,4,5,10,True,2019-07-13,Stolen,2B,2019,2020,28.2,2020,28.2,2020,28.2
40,40,40,5636,1B,2B,Stolen Base 2B,645277,Ozzie Albies,594840,Matt Grace,435263,Brian McCann,L,Kurt Suzuki,435559,9,12,9,True,2019-06-22,Stolen,2B,2019,2020,28.2,2020,28.2,2020,28.2
41,41,41,5825,1B,2B,Stolen Base 2B,645277,Ozzie Albies,656605,Mitch Keller,452095,Tyler Flowers,R,Elias Díaz,553869,3,0,1,False,2019-06-12,Stolen,2B,2019,2020,28.2,2020,28.2,2020,28.2
42,42,42,6446,1B,2B,Stolen Base 2B,645277,Ozzie Albies,621111,Walker Buehler,518692,Freddie Freeman,R,Austin Barnes,605131,0,0,1,True,2019-05-06,Stolen,2B,2019,2020,28.2,2020,28.2,2020,28.2
43,43,43,6795,1B,2B,Stolen Base 2B,645277,Ozzie Albies,594798,Jacob deGrom,518692,Freddie Freeman,R,Wilson Ramos,467092,1,1,3,False,2019-04-14,Stolen,2B,2019,2020,28.2,2020,28.2,2020,28.2
44,44,44,6998,1B,2B,Stolen Base 2B,645277,Ozzie Albies,452657,Jon Lester,518626,Josh Donaldson,L,Willson Contreras,575929,2,1,5,False,2019-04-03,Stolen,2B,2019,2020,28.2,2020,28.2,2020,28.2
45,45,45,6300,2B,,Caught Stealing 3B,645277,Ozzie Albies,608723,Austin Voth,518692,Freddie Freeman,R,Raudy Read,600466,1,0,4,True,2019-09-14,Caught,3B,2019,2020,28.2,2020,28.2,2020,28.2
46,46,46,6452,1B,2B,Stolen Base 2B,645277,Ozzie Albies,407845,Fernando Rodney,435263,Brian McCann,R,Kurt Suzuki,435559,4,0,8,False,2019-09-05,Stolen,2B,2019,2020,28.2,2020,28.2,2020,28.2
47,47,47,6507,1B,2B,Stolen Base 2B,645277,Ozzie Albies,621097,Jacob Waguespack,518692,Freddie Freeman,R,Danny Jansen,643376,2,0,3,False,2019-09-02,Stolen,2B,2019,2020,28.2,2020,28.2,2020,28.2
48,48,48,6663,1B,2B,Stolen Base 2B,645277,Ozzie Albies,594798,Jacob deGrom,518692,Freddie Freeman,R,Wilson Ramos,467092,0,1,6,True,2019-08-23,Stolen,2B,2019,2020,28.2,2020,28.2,2020,28.2
49,49,49,6701,1B,2B,Stolen Base 2B,645277,Ozzie Albies,592169,Austin Brice,518692,Freddie Freeman,R,Jorge Alfaro,595751,4,1,7,False,2019-08-20,Stolen,2B,2019,2020,28.2,2020,28.2,2020,28.2
50,50,50,6905,1B,2B,Stolen Base 2B,645277,Ozzie Albies,621244,José Berríos,518692,Freddie Freeman,R,Mitch Garver,641598,0,5,5,True,2019-08-06,Stolen,2B,2019,2020,28.2,2020,28.2,2020,28.2
51,51,51,6951,1B,2B,Stolen Base 2B,645277,Ozzie Albies,545333,Trevor Bauer,518692,Freddie Freeman,R,Tucker Barnhart,571466,0,0,1,False,2019-08-03,Stolen,2B,2019,2020,28.2,2020,28.2,2020,28.2
52,52,52,6952,1B,2B,Stolen Base 2B,645277,Ozzie Albies,545333,Trevor Bauer,518626,Josh Donaldson,R,Tucker Barnhart,571466,0,0,3,False,2019-08-03,Stolen,2B,2019,2020,28.2,2020,28.2,2020,28.2
53,53,53,7162,1B,2B,Stolen Base 2B,645277,Ozzie Albies,434671,Aníbal Sánchez,435263,Brian McCann,R,Kurt Suzuki,435559,1,1,4,False,2019-07-20,Stolen,2B,2019,2020,28.2,2020,28.2,2020,28.2
54,54,54,7290,1B,2B,Stolen Base 2B,645277,Ozzie Albies,606131,Luis Perdomo,663586,Austin Riley,R,Francisco Mejía,642336,4,5,10,True,2019-07-13,Stolen,2B,2019,2020,28.2,2020,28.2,2020,28.2
55,55,55,7560,1B,2B,Stolen Base 2B,645277,Ozzie Albies,594840,Matt Grace,435263,Brian McCann,L,Kurt Suzuki,435559,9,12,9,True,2019-06-22,Stolen,2B,2019,2020,28.2,2020,28.2,2020,28.2
56,56,56,7749,1B,2B,Stolen Base 2B,645277,Ozzie Albies,656605,Mitch Keller,452095,Tyler Flowers,R,Elias Díaz,553869,3,0,1,False,2019-06-12,Stolen,2B,2019,2020,28.2,2020,28.2,2020,28.2
57,57,57,8370,1B,2B,Stolen Base 2B,645277,Ozzie Albies,621111,Walker Buehler,518692,Freddie Freeman,R,Austin Barnes,605131,0,0,1,True,2019-05-06,Stolen,2B,2019,2020,28.2,2020,28.2,2020,28.2
58,58,58,8719,1B,2B,Stolen Base 2B,645277,Ozzie Albies,594798,Jacob deGrom,518692,Freddie Freeman,R,Wilson Ramos,467092,1,1,3,False,2019-04-14,Stolen,2B,2019,2020,28.2,2020,28.2,2020,28.2
59,59,59,8922,1B,2B,Stolen Base 2B,645277,Ozzie Albies,452657,Jon Lester,518626,Josh Donaldson,L,Willson Contreras,575929,2,1,5,False,2019-04-03,Stolen,2B,2019,2020,28.2,2020,28.2,2020,28.2
60,60,60,53,1B,2B,Stolen Base 2B,645277,Ozzie Albies,593576,Héctor Neris,663586,Austin Riley,R,J.T. Realmuto,592663,2,0,8,False,2021-09-28,Stolen,2B,2021,2022,27.5,2022,27.5,2022,27.5
61,61,61,99,1B,2B,Stolen Base 2B,645277,Ozzie Albies,489334,Craig Stammen,663586,Austin Riley,R,Webster Rivas,593590,0,3,6,True,2021-09-24,Stolen,2B,2021,2022,27.5,2022,27.5,2022,27.5
62,62,62,278,1B,,Caught Stealing 2B,645277,Ozzie Albies,592351,Jon Gray,518692,Freddie Freeman,R,Elias Díaz,553869,2,4,5,False,2021-09-14,Caught,2B,2021,2022,27.5,2022,27.5,2022,27.5
63,63,63,522,1B,2B,Stolen Base 2B,645277,Ozzie Albies,657277,Logan Webb,624585,Jorge Soler,R,Buster Posey,457763,0,1,1,False,2021-08-28,Stolen,2B,2021,2022,27.5,2022,27.5,2022,27.5
64,64,64,688,1B,2B,Stolen Base 2B,645277,Ozzie Albies,660422,Jorge Guzmán,624585,Jorge Soler,R,Alex Jackson,656577,3,7,8,True,2021-08-18,Stolen,2B,2021,2022,27.5,2022,27.5,2022,27.5
65,65,65,735,1B,2B,Stolen Base 2B,645277,Ozzie Albies,502179,Paolo Espino,624585,Jorge Soler,R,Riley Adams,656180,0,1,2,True,2021-08-15,Stolen,2B,2021,2022,27.5,2022,27.5,2022,27.5
66,66,66,784,1B,2B,Stolen Base 2B,645277,Ozzie Albies,489119,Wade Miley,624585,Jorge Soler,L,Tucker Barnhart,571466,3,0,2,False,2021-08-11,Stolen,2B,2021,2022,27.5,2022,27.5,2022,27.5
67,67,67,1381,1B,2B,Stolen Base 2B,645277,Ozzie Albies,542914,Anthony Bass,621020,Dansby Swanson,R,Jorge Alfaro,595751,1,0,7,False,2021-07-02,Stolen,2B,2021,2022,27.5,2022,27.5,2022,27.5
68,68,68,1394,1B,2B,Stolen Base 2B,645277,Ozzie Albies,543507,Trevor May,663586,Austin Riley,R,James McCann,543510,3,2,8,False,2021-07-01,Stolen,2B,2021,2022,27.5,2022,27.5,2022,27.5
69,69,69,1407,1B,,Caught Stealing 2B,645277,Ozzie Albies,656849,David Peterson,621020,Dansby Swanson,L,Patrick Mazeika,664850,2,2,1,False,2021-06-30,Caught,2B,2021,2022,27.5,2022,27.5,2022,27.5
70,70,70,1408,1B,2B,Stolen Base 2B,645277,Ozzie Albies,656849,David Peterson,663586,Austin Riley,L,Patrick Mazeika,664850,4,2,3,False,2021-06-30,Stolen,2B,2021,2022,27.5,2022,27.5,2022,27.5
71,71,71,1510,1B,2B,Stolen Base 2B,645277,Ozzie Albies,661269,Vladimir Gutierrez,501659,Abraham Almonte,R,Tyler Stephenson,663886,0,0,4,True,2021-06-25,Stolen,2B,2021,2022,27.5,2022,27.5,2022,27.5
72,72,72,1556,1B,2B,Stolen Base 2B,645277,Ozzie Albies,573186,Marcus Stroman,501659,Abraham Almonte,R,James McCann,543510,0,0,1,True,2021-06-22,Stolen,2B,2021,2022,27.5,2022,27.5,2022,27.5
73,73,73,1557,1B,2B,Stolen Base 2B,645277,Ozzie Albies,571901,Aaron Loup,621020,Dansby Swanson,L,James McCann,543510,0,3,8,True,2021-06-22,Stolen,2B,2021,2022,27.5,2022,27.5,2022,27.5
74,74,74,1588,1B,2B,Stolen Base 2B,645277,Ozzie Albies,425794,Adam Wainwright,501659,Abraham Almonte,R,Yadier Molina,425877,1,3,4,False,2021-06-20,Stolen,2B,2021,2022,27.5,2022,27.5,2022,27.5
75,75,75,1598,1B,2B,Stolen Base 2B,645277,Ozzie Albies,425794,Adam Wainwright,501659,Abraham Almonte,R,Yadier Molina,425877,1,3,4,False,2021-06-19,Stolen,2B,2021,2022,27.5,2022,27.5,2022,27.5
76,76,76,1740,1B,2B,Stolen Base 2B,645277,Ozzie Albies,593576,Héctor Neris,663586,Austin Riley,R,Rafael Marchán,665561,1,1,9,True,2021-06-10,Stolen,2B,2021,2022,27.5,2022,27.5,2022,27.5
77,77,77,1812,1B,,Caught Stealing 2B,645277,Ozzie Albies,628711,Julio Urías,663586,Austin Riley,L,Will Smith,669257,1,0,3,False,2021-06-04,Caught,2B,2021,2022,27.5,2022,27.5,2022,27.5
78,78,78,1835,1B,2B,Stolen Base 2B,645277,Ozzie Albies,571578,Patrick Corbin,663586,Austin Riley,L,Alex Avila,488671,0,0,1,False,2021-06-03,Stolen,2B,2021,2022,27.5,2022,27.5,2022,27.5
79,79,79,1844,1B,2B,Stolen Base 2B,645277,Ozzie Albies,452657,Jon Lester,663586,Austin Riley,L,Yan Gomes,543228,0,0,1,False,2021-06-02,Stolen,2B,2021,2022,27.5,2022,27.5,2022,27.5
80,80,80,1969,1B,2B,Stolen Base 2B,645277,Ozzie Albies,493603,Adam Ottavino,663586,Austin Riley,R,Christian Vázquez,543877,7,4,7,True,2021-05-26,Stolen,2B,2021,2022,27.5,2022,27.5,2022,27.5
81,81,81,2181,1B,2B,Stolen Base 2B,645277,Ozzie Albies,548389,Ross Stripling,501303,Ehire Adrianza,R,Danny Jansen,643376,2,0,1,False,2021-05-13,Stolen,2B,2021,2022,27.5,2022,27.5,2022,27.5
82,82,82,2453,1B,2B,Stolen Base 2B,645277,Ozzie Albies,605200,Zach Davies,518595,Travis d'Arnaud,R,Willson Contreras,575929,3,0,1,False,2021-04-26,Stolen,2B,2021,2022,27.5,2022,27.5,2022,27.5
83,83,83,1977,1B,2B,Stolen Base 2B,645277,Ozzie Albies,593576,Héctor Neris,663586,Austin Riley,R,J.T. Realmuto,592663,2,0,8,False,2021-09-28,Stolen,2B,2021,2022,27.5,2022,27.5,2022,27.5
84,84,84,2023,1B,2B,Stolen Base 2B,645277,Ozzie Albies,489334,Craig Stammen,663586,Austin Riley,R,Webster Rivas,593590,0,3,6,True,2021-09-24,Stolen,2B,2021,2022,27.5,2022,27.5,2022,27.5
85,85,85,2202,1B,,Caught Stealing 2B,645277,Ozzie Albies,592351,Jon Gray,518692,Freddie Freeman,R,Elias Díaz,553869,2,4,5,False,2021-09-14,Caught,2B,2021,2022,27.5,2022,27.5,2022,27.5
86,86,86,2446,1B,2B,Stolen Base 2B,645277,Ozzie Albies,657277,Logan Webb,624585,Jorge Soler,R,Buster Posey,457763,0,1,1,False,2021-08-28,Stolen,2B,2021,2022,27.5,2022,27.5,2022,27.5
87,87,87,2612,1B,2B,Stolen Base 2B,645277,Ozzie Albies,660422,Jorge Guzmán,624585,Jorge Soler,R,Alex Jackson,656577,3,7,8,True,2021-08-18,Stolen,2B,2021,2022,27.5,2022,27.5,2022,27.5
88,88,88,2659,1B,2B,Stolen Base 2B,645277,Ozzie Albies,502179,Paolo Espino,624585,Jorge Soler,R,Riley Adams,656180,0,1,2,True,2021-08-15,Stolen,2B,2021,2022,27.5,2022,27.5,2022,27.5
89,89,89,2708,1B,2B,Stolen Base 2B,645277,Ozzie Albies,489119,Wade Miley,624585,Jorge Soler,L,Tucker Barnhart,571466,3,0,2,False,2021-08-11,Stolen,2B,2021,2022,27.5,2022,27.5,2022,27.5
90,90,90,3305,1B,2B,Stolen Base 2B,645277,Ozzie Albies,542914,Anthony Bass,621020,Dansby Swanson,R,Jorge Alfaro,595751,1,0,7,False,2021-07-02,Stolen,2B,2021,2022,27.5,2022,27.5,2022,27.5
91,91,91,3318,1B,2B,Stolen Base 2B,645277,Ozzie Albies,543507,Trevor May,663586,Austin Riley,R,James McCann,543510,3,2,8,False,2021-07-01,Stolen,2B,2021,2022,27.5,2022,27.5,2022,27.5
92,92,92,3331,1B,,Caught Stealing 2B,645277,Ozzie Albies,656849,David Peterson,621020,Dansby Swanson,L,Patrick Mazeika,664850,2,2,1,False,2021-06-30,Caught,2B,2021,2022,27.5,2022,27.5,2022,27.5
93,93,93,3332,1B,2B,Stolen Base 2B,645277,Ozzie Albies,656849,David Peterson,663586,Austin Riley,L,Patrick Mazeika,664850,4,2,3,False,2021-06-30,Stolen,2B,2021,2022,27.5,2022,27.5,2022,27.5
94,94,94,3434,1B,2B,Stolen Base 2B,645277,Ozzie Albies,661269,Vladimir Gutierrez,501659,Abraham Almonte,R,Tyler Stephenson,663886,0,0,4,True,2021-06-25,Stolen,2B,2021,2022,27.5,2022,27.5,2022,27.5
95,95,95,3480,1B,2B,Stolen Base 2B,645277,Ozzie Albies,573186,Marcus Stroman,501659,Abraham Almonte,R,James McCann,543510,0,0,1,True,2021-06-22,Stolen,2B,2021,2022,27.5,2022,27.5,2022,27.5
96,96,96,3481,1B,2B,Stolen Base 2B,645277,Ozzie Albies,571901,Aaron Loup,621020,Dansby Swanson,L,James McCann,543510,0,3,8,True,2021-06-22,Stolen,2B,2021,2022,27.5,2022,27.5,2022,27.5
97,97,97,3512,1B,2B,Stolen Base 2B,645277,Ozzie Albies,425794,Adam Wainwright,501659,Abraham Almonte,R,Yadier Molina,425877,1,3,4,False,2021-06-20,Stolen,2B,2021,2022,27.5,2022,27.5,2022,27.5
98,98,98,3522,1B,2B,Stolen Base 2B,645277,Ozzie Albies,425794,Adam Wainwright,501659,Abraham Almonte,R,Yadier Molina,425877,1,3,4,False,2021-06-19,Stolen,2B,2021,2022,27.5,2022,27.5,2022,27.5
99,99,99,3664,1B,2B,Stolen Base 2B,645277,Ozzie Albies,593576,Héctor Neris,663586,Austin Riley,R,Rafael Marchán,665561,1,1,9,True,2021-06-10,Stolen,2B,2021,2022,27.5,2022,27.5,2022,27.5
100,100,100,3736,1B,,Caught Stealing 2B,645277,Ozzie Albies,628711,Julio Urías,663586,Austin Riley,L,Will Smith,669257,1,0,3,False,2021-06-04,Caught,2B,2021,2022,27.5,2022,27.5,2022,27.5
101,101,101,3759,1B,2B,Stolen Base 2B,645277,Ozzie Albies,571578,Patrick Corbin,663586,Austin Riley,L,Alex Avila,488671,0,0,1,False,2021-06-03,Stolen,2B,2021,2022,27.5,2022,27.5,2022,27.5
102,102,102,3768,1B,2B,Stolen Base 2B,645277,Ozzie Albies,452657,Jon Lester,663586,Austin Riley,L,Yan Gomes,543228,0,0,1,False,2021-06-02,Stolen,2B,2021,2022,27.5,2022,27.5,2022,27.5
103,103,103,3893,1B,2B,Stolen Base 2B,645277,Ozzie Albies,493603,Adam Ottavino,663586,Austin Riley,R,Christian Vázquez,543877,7,4,7,True,2021-05-26,Stolen,2B,2021,2022,27.5,2022,27.5,2022,27.5
104,104,104,4105,1B,2B,Stolen Base 2B,645277,Ozzie Albies,548389,Ross Stripling,501303,Ehire Adrianza,R,Danny Jansen,643376,2,0,1,False,2021-05-13,Stolen,2B,2021,2022,27.5,2022,27.5,2022,27.5
105,105,105,4377,1B,2B,Stolen Base 2B,645277,Ozzie Albies,605200,Zach Davies,518595,Travis d'Arnaud,R,Willson Contreras,575929,3,0,1,False,2021-04-26,Stolen,2B,2021,2022,27.5,2022,27.5,2022,27.5
106,106,106,84,1B,,Caught Stealing 2B,645277,Ozzie Albies,657240,Julian Merryweather,663586,Austin Riley,R,Yan Gomes,543228,3,3,8,False,2023-09-27,Caught,2B,2023,2024,27.2,2024,27.2,2024,27.2
107,107,107,239,1B,2B,Stolen Base 2B,645277,Ozzie Albies,600921,Andrés Machado,663586,Austin Riley,R,Drew Millas,686452,1,5,4,True,2023-09-21,Stolen,2B,2023,2024,27.2,2024,27.2,2024,27.2
108,108,108,517,1B,2B,Stolen Base 2B,645277,Ozzie Albies,641672,Thomas Hatch,663586,Austin Riley,R,Jason Delay,641511,3,2,7,False,2023-09-10,Stolen,2B,2023,2024,27.2,2024,27.2,2024,27.2
109,109,109,1203,1B,2B,Stolen Base 2B,645277,Ozzie Albies,500779,Jose Quintana,663586,Austin Riley,L,Francisco Alvarez,682626,0,0,4,True,2023-08-12,Stolen,2B,2023,2024,27.2,2024,27.2,2024,27.2
110,110,110,1206,1B,2B,Stolen Base 2B,645277,Ozzie Albies,660593,Denyi Reyes,621566,Matt Olson,R,Omar Narváez,553882,0,5,4,True,2023-08-12,Stolen,2B,2023,2024,27.2,2024,27.2,2024,27.2
111,111,111,1244,1B,2B,Stolen Base 2B,645277,Ozzie Albies,663559,Bailey Falter,663586,Austin Riley,L,Jason Delay,641511,0,1,1,True,2023-08-10,Stolen,2B,2023,2024,27.2,2024,27.2,2024,27.2
112,112,112,1386,1B,2B,Stolen Base 2B,645277,Ozzie Albies,605242,Michael Fulmer,663586,Austin Riley,R,Yan Gomes,543228,6,2,5,True,2023-08-05,Stolen,2B,2023,2024,27.2,2024,27.2,2024,27.2
113,113,113,1798,1B,2B,Stolen Base 2B,645277,Ozzie Albies,608665,Kendall Graveman,663586,Austin Riley,R,Seby Zavala,664874,5,6,9,False,2023-07-15,Stolen,2B,2023,2024,27.2,2024,27.2,2024,27.2
