,Start_Base,End_Base,Event,runner_id,runner_name,pitcher_id,pitcher_name,batter_id,batter_name,pitch_hand,credit,credit_id,homeScore,awayScore,inning,isTopInning,Date,Action,Base
1341,1B,2B,Stolen Base 2B,666397,Edouard Julien,668678,Zac Gallen,621043,Carlos Correa,R,Carson Kelly,608348,2,1,6,False,2023-08-06,Stolen,2B
1767,1B,2B,Stolen Base 2B,666397,Edouard Julien,669302,Logan Gilbert,666135,Alex Kirilloff,R,Cal Raleigh,663728,0,0,1,True,2023-07-17,Stolen,2B
2582,1B,2B,Stolen Base 2B,666397,Edouard Julien,670950,Trevor Richards,456781,Donovan Solano,R,Alejandro Kirk,672386,1,0,3,True,2023-06-10,Stolen,2B
3006,1B,2B,Stolen Base 2B,666397,Edouard Julien,672578,Carlos Hernández,467793,Carlos Santana,R,Freddy Fermin,666023,4,2,8,False,2024-05-28,Stolen,2B
3400,1B,2B,Stolen Base 2B,666397,Edouard Julien,657024,Erik Swanson,663616,Trevor Larnach,R,Alejandro Kirk,672386,1,3,8,True,2024-05-12,Stolen,2B
3438,1B,2B,Stolen Base 2B,666397,Edouard Julien,592332,Kevin Gausman,663616,Trevor Larnach,R,Danny Jansen,643376,1,7,3,True,2024-05-11,Stolen,2B
3477,1B,2B,Stolen Base 2B,666397,Edouard Julien,669302,Logan Gilbert,680777,Ryan Jeffers,R,Seby Zavala,664874,0,0,1,False,2024-05-09,Stolen,2B
3601,1B,2B,Stolen Base 2B,666397,Edouard Julien,656557,Tanner Houck,680777,Ryan Jeffers,R,Reese McGuire,624512,0,0,1,False,2024-05-03,Stolen,2B
4322,1B,2B,Stolen Base 2B,666397,Edouard Julien,471911,Carlos Carrasco,621043,Carlos Correa,R,David Fry,681807,1,3,3,False,2024-04-06,Stolen,2B
5755,1B,2B,Stolen Base 2B,666397,Edouard Julien,668678,Zac Gallen,621043,Carlos Correa,R,Carson Kelly,608348,2,1,6,False,2023-08-06,Stolen,2B
6181,1B,2B,Stolen Base 2B,666397,Edouard Julien,669302,Logan Gilbert,666135,Alex Kirilloff,R,Cal Raleigh,663728,0,0,1,True,2023-07-17,Stolen,2B
6996,1B,2B,Stolen Base 2B,666397,Edouard Julien,670950,Trevor Richards,456781,Donovan Solano,R,Alejandro Kirk,672386,1,0,3,True,2023-06-10,Stolen,2B
