,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Start_Base,End_Base,Event,runner_id,runner_name,pitcher_id,pitcher_name,batter_id,batter_name,pitch_hand,credit,credit_id,homeScore,awayScore,inning,isTopInning,Date,Action,Base,Year,Current_Year_x,Sprint_x,Current_Year_y,Sprint_y,Current_Year_x,Sprint_x,Current_Year_y,Sprint_y
0,0,0,0,2B,3B,Stolen Base 3B,607208,Trea Turner,669387,Carmen Mlodzinski,666801,Rodolfo Castro,R,Jason Delay,641511,2,3,8,False,2023-09-28,Stolen,3B,2023,2024,29.6,2024,29.6,2024,29.6,2024,29.6
1,1,1,1,1B,2B,Stolen Base 2B,645277,Ozzie Albies,641672,Thomas Hatch,663586,Austin Riley,R,Jason Delay,641511,3,2,7,False,2023-09-10,Stolen,2B,2023,2024,29.6,2024,29.6,2024,29.6,2024,29.6
2,2,2,2,1B,2B,Stolen Base 2B,661388,William Contreras,675989,Cody Bolton,467793,Carlos Santana,R,Jason Delay,641511,1,3,5,True,2023-09-06,Stolen,2B,2023,2024,29.6,2024,29.6,2024,29.6,2024,29.6
3,3,3,3,1B,2B,Stolen Base 2B,669242,Tommy Edman,670912,Johan Oviedo,663457,Lars Nootbaar,R,Jason Delay,641511,0,1,2,False,2023-09-03,Stolen,2B,2023,2024,29.6,2024,29.6,2024,29.6,2024,29.6
4,4,4,4,2B,3B,Stolen Base 3B,669242,Tommy Edman,669796,Jose E. Hernandez,669357,Nolan Gorman,L,Jason Delay,641511,6,4,8,False,2023-09-03,Stolen,3B,2023,2024,29.6,2024,29.6,2024,29.6,2024,29.6
5,5,5,5,1B,2B,Stolen Base 2B,663457,Lars Nootbaar,669796,Jose E. Hernandez,669357,Nolan Gorman,L,Jason Delay,641511,6,4,8,False,2023-09-03,Stolen,2B,2023,2024,29.6,2024,29.6,2024,29.6,2024,29.6
6,6,6,6,1B,2B,Stolen Base 2B,641355,Cody Bellinger,663559,Bailey Falter,673548,Seiya Suzuki,L,Jason Delay,641511,0,1,1,True,2023-08-27,Stolen,2B,2023,2024,29.6,2024,29.6,2024,29.6,2024,29.6
7,7,7,7,2B,3B,Stolen Base 3B,663538,Nico Hoerner,663559,Bailey Falter,641355,Cody Bellinger,L,Jason Delay,641511,1,5,5,True,2023-08-27,Stolen,3B,2023,2024,29.6,2024,29.6,2024,29.6,2024,29.6
8,8,8,8,1B,2B,Stolen Base 2B,621020,Dansby Swanson,663559,Bailey Falter,641355,Cody Bellinger,L,Jason Delay,641511,1,5,5,True,2023-08-27,Stolen,2B,2023,2024,29.6,2024,29.6,2024,29.6,2024,29.6
9,9,9,9,1B,2B,Stolen Base 2B,691026,Masyn Winn,669796,Jose E. Hernandez,669242,Tommy Edman,L,Jason Delay,641511,3,5,7,True,2023-08-23,Stolen,2B,2023,2024,29.6,2024,29.6,2024,29.6,2024,29.6
