,Start_Base,End_Base,Event,runner_id,runner_name,pitcher_id,pitcher_name,batter_id,batter_name,pitch_hand,credit,credit_id,homeScore,awayScore,inning,isTopInning,Date,Action,Base
674,1B,2B,Stolen Base 2B,485567,Ezequiel Carrera,547888,Masahiro Tanaka,607257,Raffy Lopez,R,Austin Romine,519222,2,0,5,True,2017-09-29,Stolen,2B
1186,1B,2B,Stolen Base 2B,485567,Ezequiel Carrera,592332,Kevin Gausman,456665,Steve Pearce,R,Caleb Joseph,543376,0,0,1,True,2017-09-01,Stolen,2B
1298,1B,2B,Stolen Base 2B,485567,Ezequiel Carrera,595928,John Curtiss,518626,Josh Donaldson,R,Mitch Garver,641598,9,7,8,False,2017-08-26,Stolen,2B
1700,1B,2B,Stolen Base 2B,485567,Ezequiel Carrera,606965,Chris Devenski,456665,Steve Pearce,R,Brian McCann,435263,3,3,8,True,2017-08-05,Stolen,2B
1720,1B,2B,Stolen Base 2B,485567,Ezequiel Carrera,502748,Brad Peacock,608701,Rob Refsnyder,R,Brian McCann,435263,3,2,4,True,2017-08-04,Stolen,2B
2231,1B,2B,Stolen Base 2B,485567,Ezequiel Carrera,547888,Masahiro Tanaka,446381,Darwin Barney,R,Gary Sánchez,596142,2,1,7,True,2017-07-03,Stolen,2B
2306,1B,2B,Stolen Base 2B,485567,Ezequiel Carrera,434622,Ubaldo Jiménez,607680,Kevin Pillar,R,Caleb Joseph,543376,0,1,5,False,2017-06-29,Stolen,2B
2848,1B,2B,Stolen Base 2B,485567,Ezequiel Carrera,476589,Adam Warren,571912,Luke Maile,R,Austin Romine,519222,0,3,7,False,2017-06-03,Stolen,2B
3262,2B,3B,Stolen Base 3B,485567,Ezequiel Carrera,466948,Jean Machi,430832,José Bautista,R,Carlos Ruiz,434563,4,0,7,False,2017-05-12,Stolen,3B
3668,1B,2B,Stolen Base 2B,485567,Ezequiel Carrera,445926,Jesse Chavez,430832,José Bautista,R,Juan Graterol,492802,5,8,13,True,2017-04-21,Stolen,2B
4065,1B,2B,Stolen Base 2B,485567,Ezequiel Carrera,434622,Ubaldo Jiménez,518626,Josh Donaldson,R,Matt Wieters,446308,0,0,1,False,2016-09-29,Stolen,2B
4089,1B,,Caught Stealing 2B,485567,Ezequiel Carrera,501957,Chris Tillman,518626,Josh Donaldson,R,Matt Wieters,446308,2,0,3,False,2016-09-28,Caught,2B
4745,1B,2B,Stolen Base 2B,485567,Ezequiel Carrera,572990,Pat Light,430832,José Bautista,R,Kurt Suzuki,435559,7,5,6,False,2016-08-26,Stolen,2B
5759,1B,2B,Stolen Base 2B,485567,Ezequiel Carrera,502083,Zach McAllister,581527,Devon Travis,R,Chris Gimenez,460269,0,1,1,False,2016-07-02,Stolen,2B
5818,1B,2B,Stolen Base 2B,485567,Ezequiel Carrera,502522,Justin Miller,581527,Devon Travis,R,Nick Hundley,460026,5,11,7,True,2016-06-28,Stolen,2B
6155,1B,,Caught Stealing 2B,485567,Ezequiel Carrera,605541,Mike Wright Jr.,518626,Josh Donaldson,R,Francisco Peña,506747,3,3,5,False,2016-06-11,Caught,2B
6418,1B,2B,Stolen Base 2B,485567,Ezequiel Carrera,518886,Craig Kimbrel,431145,Russell Martin,R,Christian Vázquez,543877,9,9,9,False,2016-05-28,Stolen,2B
6915,1B,,Caught Stealing 2B,485567,Ezequiel Carrera,543606,Jake Odorizzi,431145,Russell Martin,R,Hank Conger,474233,0,1,5,True,2016-05-01,Caught,2B
7080,1B,2B,Stolen Base 2B,485567,Ezequiel Carrera,605135,Chris Bassitt,518626,Josh Donaldson,R,Josh Phegley,572033,5,2,4,False,2016-04-23,Stolen,2B
7170,1B,2B,Stolen Base 2B,485567,Ezequiel Carrera,571710,Mychal Givens,430832,José Bautista,R,Matt Wieters,446308,3,4,9,True,2016-04-19,Stolen,2B
7460,1B,,Caught Stealing 2B,485567,Ezequiel Carrera,457711,Sean O'Sullivan,446381,Darwin Barney,R,Sandy León,506702,2,0,4,False,2016-04-02,Caught,2B
