,Unnamed: 0,Start_Base,End_Base,Event,Respon_Pitcher,runner_id,runner_name,credit,homeScore,awayScore,inning,isTopInning,Date,Action,Base,Year
21,27,1B,,Caught Stealing 2B,,122784,Shannon Stewart,John Flaherty,1,0,2,False,2001-06-05,Caught,2B,2001
22,1,1B,,Caught Stealing 2B,,112155,Roger Cedeno,Jason Varitek,0,0,1,True,2001-06-05,Caught,2B,2001
23,9,1B,2B,Stolen Base 2B,,120194,Dean Palmer,Jason Varitek,0,0,2,True,2001-06-05,Stolen,2B,2001
24,49,1B,2B,Stolen Base 2B,,119811,Trot Nixon,Robert Fick,3,2,5,False,2001-06-05,Stolen,2B,2001
25,63,1B,2B,Stolen Base 2B,,113845,Juan Encarnacion,Jason Varitek,3,2,7,True,2001-06-05,Stolen,2B,2001
26,77,1B,2B,Stolen Base 2B,,113946,Carl Everett,Robert Fick,3,3,8,False,2001-06-05,Stolen,2B,2001
27,123,1B,2B,Stolen Base 2B,,133224,Ryan Jackson,Jason Varitek,3,3,12,True,2001-06-05,Stolen,2B,2001
28,178,1B,2B,Stolen Base 2B,,150197,Jose Macias,Jason Varitek,3,3,18,True,2001-06-05,Stolen,2B,2001
29,93,1B,2B,Stolen Base 2B,,150432,Mike Darr,Benito Santiago,3,1,9,True,2001-06-04,Stolen,2B,2001
30,16,1B,2B,Stolen Base 2B,,111904,Mike Cameron,Ivan Rodriguez,1,2,1,False,2001-06-04,Stolen,2B,2001
31,61,1B,,Caught Stealing 2B,,137002,Gabe Kapler,Tom Lampkin,5,6,5,True,2001-06-04,Caught,2B,2001
32,31,1B,2B,Stolen Base 2B,,123494,Michael Tucker,Mike Matheny,0,1,3,True,2001-06-04,Stolen,2B,2001
33,2,1B,2B,Stolen Base 2B,,117863,Kenny Lofton,A.J. Pierzynski,0,0,1,True,2001-06-04,Stolen,2B,2001
34,93,1B,2B,Stolen Base 2B,,136731,Corey Koskie,Einar Díaz,8,4,6,False,2001-06-04,Stolen,2B,2001
35,105,1B,2B,Stolen Base 2B,,276372,Luis Rivas,Einar Díaz,8,7,7,False,2001-06-04,Stolen,2B,2001
36,20,1B,,Caught Stealing 2B,,150093,Alfonso Soriano,Jason Varitek,1,0,3,False,2001-06-04,Caught,2B,2001
37,7,1B,2B,Stolen Base 2B,,123726,Fernando Vina,Jason LaRue,0,0,1,False,2001-06-03,Stolen,2B,2001
38,92,1B,,Caught Stealing 2B,,113744,Jim Edmonds,Jason LaRue,4,3,8,False,2001-06-03,Caught,2B,2001
39,5,1B,2B,Stolen Base 2B,,400085,Ichiro Suzuki,Mike DiFelice,0,0,1,False,2001-06-03,Stolen,2B,2001
40,29,1B,2B,Stolen Base 2B,,400085,Ichiro Suzuki,Mike DiFelice,2,0,3,False,2001-06-03,Stolen,2B,2001
41,5,1B,2B,Stolen Base 2B,,112116,Luis Castillo,Mike Piazza,0,0,1,False,2001-06-03,Stolen,2B,2001
42,31,1B,,Caught Stealing 2B,,133343,Preston Wilson,Mike Piazza,0,0,4,False,2001-06-03,Caught,2B,2001
43,63,1B,2B,Stolen Base 2B,,121058,Desi Relaford,Mike Redmond,0,0,9,True,2001-06-03,Stolen,2B,2001
44,19,1B,,Caught Stealing 2B,,113291,Delino DeShields,Ramon Hernandez,0,0,3,True,2001-06-03,Caught,2B,2001
45,72,1B,2B,Stolen Base 2B,,113028,Johnny Damon,Greg Myers,3,1,7,False,2001-06-03,Stolen,2B,2001
46,27,1B,2B,Stolen Base 2B,,136860,Carlos Beltrán,Jorge Fabregas,1,1,3,True,2001-06-03,Stolen,2B,2001
47,39,1B,2B,Stolen Base 2B,,150456,Adam Kennedy,A.J. Hinch,5,1,3,False,2001-06-03,Stolen,2B,2001
48,69,1B,,Caught Stealing 2B,,150217,Cristian Guzman,Doug Mirabelli,3,4,6,True,2001-06-03,Caught,2B,2001
49,4,1B,,Caught Stealing 2B,,334393,Juan Pierre,Benito Santiago,0,0,1,False,2001-06-03,Caught,2B,2001
50,26,1B,2B,Stolen Base 2B,,114961,Tom Goodwin,Tony Eusebio,2,3,3,True,2001-06-03,Stolen,2B,2001
51,84,1B,2B,Stolen Base 2B,,114961,Tom Goodwin,Tony Eusebio,8,7,7,True,2001-06-03,Stolen,2B,2001
52,107,1B,,Caught Stealing 2B,,114961,Tom Goodwin,Tony Eusebio,8,8,8,True,2001-06-03,Caught,2B,2001
53,26,1B,2B,Stolen Base 2B,,115394,Jeffrey Hammonds,Todd Hundley,0,0,3,False,2001-06-03,Stolen,2B,2001
54,22,1B,2B,Stolen Base 2B,,150197,Jose Macias,Josh Paul,0,0,3,True,2001-06-03,Stolen,2B,2001
55,30,1B,,Caught Stealing 2B,,133224,Ryan Jackson,Josh Paul,0,0,4,True,2001-06-03,Caught,2B,2001
56,38,1B,2B,Stolen Base 2B,,112897,Deivi Cruz,Josh Paul,0,0,5,True,2001-06-03,Stolen,2B,2001
57,22,1B,2B,Stolen Base 2B,,279577,Rafael Furcal,Craig Wilson,0,1,3,True,2001-06-03,Stolen,2B,2001
58,26,2B,3B,Stolen Base 3B,,279577,Rafael Furcal,Craig Wilson,0,4,3,True,2001-06-03,Stolen,3B,2001
59,27,1B,2B,Stolen Base 2B,,116662,Andruw Jones,Craig Wilson,0,4,3,True,2001-06-03,Stolen,2B,2001
60,1,1B,2B,Stolen Base 2B,,114844,Doug Glanville,Randy Knorr,0,0,1,True,2001-06-03,Stolen,2B,2001
61,3,2B,3B,Stolen Base 3B,,114844,Doug Glanville,Randy Knorr,0,1,1,True,2001-06-03,Stolen,3B,2001
62,49,1B,2B,Stolen Base 2B,,276519,Jimmy Rollins,Randy Knorr,5,1,4,True,2001-06-03,Stolen,2B,2001
63,81,1B,2B,Stolen Base 2B,,116730,Terry Jones,Johnny Estrada,6,3,6,False,2001-06-03,Stolen,2B,2001
64,11,1B,2B,Stolen Base 2B,,119247,Raul Mondesi,Jason Varitek,0,0,1,False,2001-06-03,Stolen,2B,2001
65,80,1B,,Caught Stealing 2B,,119948,Jose Offerman,Darrin Fletcher,4,5,7,True,2001-06-03,Caught,2B,2001
66,87,1B,2B,Stolen Base 2B,,112903,José Cruz Jr.,Jason Varitek,4,5,7,False,2001-06-03,Stolen,2B,2001
67,107,1B,2B,Stolen Base 2B,,112903,José Cruz Jr.,Jason Varitek,4,5,9,False,2001-06-03,Stolen,2B,2001
68,108,2B,3B,Stolen Base 3B,,112903,José Cruz Jr.,Jason Varitek,4,5,9,False,2001-06-03,Stolen,3B,2001
69,31,1B,2B,Caught Stealing 2B,,121673,Reggie Sanders,Ben Davis,0,0,4,False,2001-06-02,Caught,2B,2001
70,26,1B,2B,Stolen Base 2B,,123041,Mike Sweeney,Jorge Fabregas,1,1,3,True,2001-06-02,Stolen,2B,2001
71,79,1B,2B,Stolen Base 2B,,113889,Darin Erstad,A.J. Hinch,2,2,8,False,2001-06-02,Stolen,2B,2001
72,13,1B,,Caught Stealing 2B,,115378,Darryl Hamilton,Charles Johnson,0,2,2,True,2001-06-02,Caught,2B,2001
73,77,1B,2B,Stolen Base 2B,,115529,Lenny Harris,Charles Johnson,1,6,8,True,2001-06-02,Stolen,2B,2001
74,40,1B,2B,Stolen Base 2B,,120194,Dean Palmer,Sandy Alomar Jr.,2,0,5,True,2001-06-02,Stolen,2B,2001
75,84,1B,2B,Stolen Base 2B,,110029,Bobby Abreu,Randy Knorr,6,5,7,True,2001-06-02,Stolen,2B,2001
76,106,1B,2B,Stolen Base 2B,,113137,Russ Davis,Brent Mayne,3,4,9,True,2001-06-02,Stolen,2B,2001
77,117,1B,2B,Stolen Base 2B,,334393,Juan Pierre,Bobby Estalella,5,5,9,False,2001-06-02,Stolen,2B,2001
78,4,1B,,Caught Stealing 2B,,122784,Shannon Stewart,Jason Varitek,0,0,1,False,2001-06-02,Caught,2B,2001
79,30,1B,2B,Stolen Base 2B,,119247,Raul Mondesi,Jason Varitek,0,1,4,False,2001-06-02,Stolen,2B,2001
80,48,1B,,Caught Stealing 2B,,114924,Alex Gonzalez,Jason Varitek,0,1,6,False,2001-06-02,Caught,2B,2001
81,18,1B,2B,Stolen Base 2B,,150020,Jerry Hairston,Tom Wilson,0,4,2,True,2001-06-02,Stolen,2B,2001
82,23,1B,2B,Stolen Base 2B,,110229,Brady Anderson,Tom Wilson,0,5,2,True,2001-06-02,Stolen,2B,2001
83,58,1B,2B,Stolen Base 2B,,150020,Jerry Hairston,Tom Wilson,0,5,6,True,2001-06-02,Stolen,2B,2001
84,60,2B,3B,Stolen Base 3B,,150020,Jerry Hairston,Tom Wilson,0,5,6,True,2001-06-02,Stolen,3B,2001
85,10,1B,,Caught Stealing 2B,,204020,Lance Berkman,Paul Lo Duca,1,0,1,False,2001-06-02,Caught,2B,2001
86,23,1B,2B,Stolen Base 2B,,110385,Brad Ausmus,Paul Lo Duca,1,0,3,False,2001-06-02,Stolen,2B,2001
87,29,1B,2B,Stolen Base 2B,,110987,Craig Biggio,Paul Lo Duca,2,0,3,False,2001-06-02,Stolen,2B,2001
88,96,1B,2B,Stolen Base 2B,,150093,Alfonso Soriano,Einar Díaz,8,4,8,False,2001-06-02,Stolen,2B,2001
89,9,3B,score,Stolen Base Home,"{'id': 367944, 'link': '/api/v1/people/367944'}",136770,J.D. Drew,Jason LaRue,1,0,1,False,2001-06-02,Stolen,Home,2001
90,10,1B,2B,Stolen Base 2B,,120214,Craig Paquette,Jason LaRue,1,0,1,False,2001-06-02,Stolen,2B,2001
91,104,1B,2B,Stolen Base 2B,,119913,Alex Ochoa,Eli Marrero,8,5,9,True,2001-06-02,Stolen,2B,2001
92,3,1B,2B,Stolen Base 2B,,150390,Damian Rolls,Dan Wilson,0,0,1,True,2001-06-01,Stolen,2B,2001
93,29,1B,2B,Stolen Base 2B,,118808,Mark McLemore,Mike DiFelice,2,0,3,False,2001-06-01,Stolen,2B,2001
94,99,2B,3B,Stolen Base 3B,,400085,Ichiro Suzuki,Mike DiFelice,8,4,8,False,2001-06-01,Stolen,3B,2001
95,2,1B,2B,Stolen Base 2B,,136860,Carlos Beltrán,Jorge Fabregas,0,0,1,True,2001-06-01,Stolen,2B,2001
96,27,1B,,Caught Stealing 2B,,237800,Jeff DaVanon,Héctor Ortiz,0,0,3,False,2001-06-01,Caught,2B,2001
97,34,1B,,Caught Stealing 2B,,120922,Joe Randa,Jorge Fabregas,2,0,4,True,2001-06-01,Caught,2B,2001
98,83,1B,2B,Stolen Base 2B,,113889,Darin Erstad,Héctor Ortiz,6,1,7,False,2001-06-01,Stolen,2B,2001
99,38,1B,2B,Stolen Base 2B,,110229,Brady Anderson,Ramon Hernandez,0,3,4,True,2001-06-01,Stolen,2B,2001
100,57,1B,2B,Stolen Base 2B,,113028,Johnny Damon,Brook Fordyce,1,3,6,False,2001-06-01,Stolen,2B,2001
101,68,1B,2B,Stolen Base 2B,,111234,Mike Bordick,Ramon Hernandez,4,3,7,True,2001-06-01,Stolen,2B,2001
102,6,1B,2B,Stolen Base 2B,,136770,J.D. Drew,Jason LaRue,0,0,1,False,2001-06-01,Stolen,2B,2001
103,34,1B,2B,Stolen Base 2B,,123494,Michael Tucker,Mike Matheny,0,1,4,True,2001-06-01,Stolen,2B,2001
104,34,1B,2B,Stolen Base 2B,,150439,Gary Matthews,Raul Casanova,0,2,4,True,2001-06-01,Stolen,2B,2001
105,67,1B,2B,Stolen Base 2B,,124695,Eric Young Sr.,Raul Casanova,2,4,6,True,2001-06-01,Stolen,2B,2001
106,82,1B,2B,Stolen Base 2B,,150071,Ronnie Belliard,Joe Girardi,2,4,7,False,2001-06-01,Stolen,2B,2001
107,21,1B,2B,Stolen Base 2B,,112381,Royce Clayton,Brandon Inge,0,0,3,False,2001-06-01,Stolen,2B,2001
108,59,1B,,Caught Stealing 2B,,110184,Sandy Alomar Jr.,Brandon Inge,3,0,6,False,2001-06-01,Caught,2B,2001
109,65,1B,2B,Stolen Base 2B,,110432,Jeff Bagwell,Paul Lo Duca,5,4,4,False,2001-06-01,Stolen,2B,2001
110,5,1B,2B,Stolen Base 2B,,117197,Chuck Knoblauch,Einar Díaz,0,0,1,False,2001-06-01,Stolen,2B,2001
111,18,1B,2B,Stolen Base 2B,,120028,Paul O'Neill,Einar Díaz,2,0,2,False,2001-06-01,Stolen,2B,2001
112,19,2B,3B,Stolen Base 3B,,120028,Paul O'Neill,Einar Díaz,2,0,2,False,2001-06-01,Stolen,3B,2001
113,49,1B,2B,Stolen Base 2B,,150093,Alfonso Soriano,Einar Díaz,4,1,4,False,2001-06-01,Stolen,2B,2001
114,39,2B,3B,Stolen Base 3B,,114260,Cliff Floyd,Mike Piazza,3,1,3,False,2001-06-01,Stolen,3B,2001
115,41,1B,2B,Stolen Base 2B,,133343,Preston Wilson,Mike Piazza,4,1,3,False,2001-06-01,Stolen,2B,2001
116,2,1B,2B,Stolen Base 2B,,276519,Jimmy Rollins,Michael Barrett,0,1,1,True,2001-06-01,Stolen,2B,2001
117,42,1B,2B,Stolen Base 2B,,113232,Carlos Delgado,Jason Varitek,2,4,4,False,2001-06-01,Stolen,2B,2001
118,132,1B,,Caught Stealing 2B,,150210,Chad Allen,Shawn Wooten,4,4,12,True,2001-05-31,Caught,2B,2001
119,3,1B,2B,Stolen Base 2B,,276537,Chris Richard,Tom Lampkin,0,0,1,True,2001-05-31,Stolen,2B,2001
120,54,1B,2B,Stolen Base 2B,,118808,Mark McLemore,Greg Myers,2,0,5,False,2001-05-31,Stolen,2B,2001
121,71,1B,2B,Stolen Base 2B,,400085,Ichiro Suzuki,Greg Myers,2,1,7,False,2001-05-31,Stolen,2B,2001
122,90,1B,,Caught Stealing 2B,,111904,Mike Cameron,Greg Myers,2,1,8,False,2001-05-31,Caught,2B,2001
123,36,1B,2B,Stolen Base 2B,,137005,Kerry Robinson,Raul Casanova,0,6,2,False,2001-05-31,Stolen,2B,2001
124,1,1B,2B,Stolen Base 2B,,111369,Darren Bragg,Charles Johnson,0,0,1,True,2001-05-31,Stolen,2B,2001
125,3,2B,,Caught Stealing 3B,,111369,Darren Bragg,Charles Johnson,0,0,1,True,2001-05-31,Caught,3B,2001
126,64,1B,,Caught Stealing 2B,,111369,Darren Bragg,Charles Johnson,0,3,7,True,2001-05-31,Caught,2B,2001
127,78,1B,2B,Stolen Base 2B,,112116,Luis Castillo,Mike Piazza,5,3,7,False,2001-05-31,Stolen,2B,2001
128,3,1B,2B,Stolen Base 2B,,110029,Bobby Abreu,Michael Barrett,0,1,1,True,2001-05-31,Stolen,2B,2001
129,87,1B,2B,Stolen Base 2B,,110029,Bobby Abreu,Michael Barrett,2,2,9,True,2001-05-31,Stolen,2B,2001
130,15,1B,,Caught Stealing 2B,,112106,Vinny Castilla,Ben Davis,0,4,1,True,2001-05-31,Caught,2B,2001
131,42,3B,,Caught Stealing Home,,112106,Vinny Castilla,Ben Davis,1,5,4,True,2001-05-31,Caught,Home,2001
132,12,1B,,Caught Stealing 2B,,123173,Miguel Tejada,Mike DiFelice,3,0,1,False,2001-05-31,Caught,2B,2001
133,5,1B,2B,Stolen Base 2B,,121358,Ivan Rodriguez,A.J. Hinch,0,0,1,False,2001-05-31,Stolen,2B,2001
134,43,1B,2B,Stolen Base 2B,,137002,Gabe Kapler,A.J. Hinch,1,0,4,False,2001-05-31,Stolen,2B,2001
135,46,1B,,Caught Stealing 2B,,112131,Frank Catalanotto,A.J. Hinch,1,0,4,False,2001-05-31,Caught,2B,2001
136,60,2B,3B,Stolen Base 3B,,123041,Mike Sweeney,Ivan Rodriguez,1,3,5,True,2001-05-31,Stolen,3B,2001
137,71,1B,2B,Stolen Base 2B,,116999,Jeff Kent,Damian Miller,3,4,6,False,2001-05-30,Stolen,2B,2001
138,88,1B,2B,Stolen Base 2B,,124523,Tony Womack,Bobby Estalella,3,4,8,True,2001-05-30,Stolen,2B,2001
139,1,1B,2B,Stolen Base 2B,,113291,Delino DeShields,Dan Wilson,0,0,1,True,2001-05-30,Stolen,2B,2001
140,12,1B,2B,Stolen Base 2B,,118808,Mark McLemore,Fernando Lunar,0,1,1,False,2001-05-30,Stolen,2B,2001
141,53,1B,,Caught Stealing 2B,,400085,Ichiro Suzuki,Fernando Lunar,2,1,5,False,2001-05-30,Caught,2B,2001
142,55,1B,2B,Stolen Base 2B,,118808,Mark McLemore,Fernando Lunar,2,1,5,False,2001-05-30,Stolen,2B,2001
143,87,1B,2B,Stolen Base 2B,,118808,Mark McLemore,Fernando Lunar,4,2,7,False,2001-05-30,Stolen,2B,2001
144,88,2B,3B,Stolen Base 3B,,118808,Mark McLemore,Fernando Lunar,4,2,7,False,2001-05-30,Stolen,3B,2001
145,113,2B,3B,Stolen Base 3B,,400085,Ichiro Suzuki,Fernando Lunar,8,3,8,False,2001-05-30,Stolen,3B,2001
146,21,1B,2B,Stolen Base 2B,,110184,Sandy Alomar Jr.,Alberto Castillo,0,0,3,False,2001-05-30,Stolen,2B,2001
147,46,1B,,Caught Stealing 2B,,112381,Royce Clayton,Alberto Castillo,1,1,5,False,2001-05-30,Caught,2B,2001
148,53,1B,,Caught Stealing 2B,,132660,Jolbert Cabrera,Robert Fick,1,3,5,True,2001-05-30,Caught,2B,2001
149,58,1B,2B,Stolen Base 2B,,123744,Omar Vizquel,Robert Fick,1,3,6,True,2001-05-30,Stolen,2B,2001
150,59,1B,,Caught Stealing 2B,,123494,Michael Tucker,Todd Hundley,1,3,6,False,2001-05-30,Caught,2B,2001
151,71,1B,,Caught Stealing 2B,,340392,Timo Perez,Johnny Estrada,3,2,6,False,2001-05-30,Caught,2B,2001
152,100,1B,2B,Stolen Base 2B,,276519,Jimmy Rollins,Mike Piazza,3,5,9,True,2001-05-30,Stolen,2B,2001
153,2,1B,2B,Stolen Base 2B,,120766,Curtis Pride,Javy Lopez,0,0,1,True,2001-05-30,Stolen,2B,2001
154,65,1B,2B,Stolen Base 2B,,150398,Geoff Blum,Javy Lopez,0,4,6,True,2001-05-30,Stolen,2B,2001
155,47,1B,2B,Stolen Base 2B,,110712,Danny Bautista,Benito Santiago,0,0,6,True,2001-05-29,Stolen,2B,2001
156,83,1B,2B,Stolen Base 2B,,124523,Tony Womack,Benito Santiago,0,0,10,True,2001-05-29,Stolen,2B,2001
157,86,2B,3B,Stolen Base 3B,,124523,Tony Womack,Benito Santiago,0,0,10,True,2001-05-29,Stolen,3B,2001
158,99,2B,,Caught Stealing 3B,,110383,Rich Aurilia,Damian Miller,0,0,11,False,2001-05-29,Caught,3B,2001
159,4,2B,3B,Stolen Base 3B,,334393,Juan Pierre,Chad Kreuter,0,0,1,True,2001-05-29,Stolen,3B,2001
160,5,1B,2B,Stolen Base 2B,,120413,Neifi Perez,Chad Kreuter,0,0,1,True,2001-05-29,Stolen,2B,2001
161,23,1B,,Caught Stealing 2B,,134181,Adrian Beltré,Ben Petrick,1,0,2,False,2001-05-29,Caught,2B,2001
162,40,1B,,Caught Stealing 2B,,115174,Marquis Grissom,Ben Petrick,1,2,4,False,2001-05-29,Caught,2B,2001
163,73,2B,,Caught Stealing 3B,,120413,Neifi Perez,Chad Kreuter,1,5,7,True,2001-05-29,Caught,3B,2001
164,74,1B,2B,Caught Stealing 3B,,123833,Larry Walker,Chad Kreuter,1,5,7,True,2001-05-29,Caught,3B,2001
165,43,1B,2B,Stolen Base 2B,,150218,Jacque Jones,Shawn Wooten,2,1,4,True,2001-05-29,Stolen,2B,2001
166,69,3B,score,Stolen Base Home,"{'id': 150009, 'link': '/api/v1/people/150009'}",150218,Jacque Jones,Shawn Wooten,2,3,6,True,2001-05-29,Stolen,Home,2001
167,70,1B,2B,Stolen Base 2B,,150229,A.J. Pierzynski,Shawn Wooten,2,3,6,True,2001-05-29,Stolen,2B,2001
168,131,1B,2B,Stolen Base 2B,,150217,Cristian Guzman,Shawn Wooten,4,5,11,True,2001-05-29,Stolen,2B,2001
169,141,1B,2B,Stolen Base 2B,,136267,Troy Glaus,A.J. Pierzynski,4,6,11,False,2001-05-29,Stolen,2B,2001
170,4,1B,2B,Stolen Base 2B,,113028,Johnny Damon,Mike DiFelice,0,0,1,False,2001-05-29,Stolen,2B,2001
171,8,1B,2B,Stolen Base 2B,,118808,Mark McLemore,Brook Fordyce,0,0,1,False,2001-05-29,Stolen,2B,2001
172,83,2B,3B,Stolen Base 3B,,110229,Brady Anderson,Tom Lampkin,3,2,8,True,2001-05-29,Stolen,3B,2001
173,3,1B,,Caught Stealing 2B,,110987,Craig Biggio,Ben Davis,0,0,1,True,2001-05-29,Caught,2B,2001
174,28,1B,,Caught Stealing 2B,,110432,Jeff Bagwell,Ben Davis,0,0,4,True,2001-05-29,Caught,2B,2001
175,21,1B,,Caught Stealing 2B,,136582,Héctor Ortiz,Ivan Rodriguez,2,0,3,True,2001-05-29,Caught,2B,2001
176,28,2B,,Caught Stealing 3B,,121347,Alex Rodriguez,Héctor Ortiz,2,0,3,False,2001-05-29,Caught,3B,2001
177,44,1B,2B,Stolen Base 2B,,122784,Shannon Stewart,Josh Paul,0,2,5,True,2001-05-29,Stolen,2B,2001
178,79,1B,2B,Stolen Base 2B,,112903,José Cruz Jr.,Josh Paul,0,3,8,True,2001-05-29,Stolen,2B,2001
179,29,1B,2B,Stolen Base 2B,,123700,Quilvio Veras,Michael Barrett,1,1,3,False,2001-05-29,Stolen,2B,2001
180,75,1B,2B,Stolen Base 2B,,123700,Quilvio Veras,Michael Barrett,6,4,7,False,2001-05-29,Stolen,2B,2001
181,52,1B,2B,Stolen Base 2B,,121409,Scott Rolen,Mike Piazza,1,3,6,True,2001-05-29,Stolen,2B,2001
182,21,1B,,Caught Stealing 2B,,116974,Jason Kendall,Charles Johnson,0,0,3,False,2001-05-29,Caught,2B,2001
183,55,2B,3B,Stolen Base 3B,,114260,Cliff Floyd,Jason Kendall,0,2,6,True,2001-05-29,Stolen,3B,2001
184,69,1B,2B,Stolen Base 2B,,112116,Luis Castillo,Jason Kendall,0,2,7,True,2001-05-29,Stolen,2B,2001
185,49,1B,2B,Stolen Base 2B,,112155,Roger Cedeno,Einar Díaz,3,3,4,False,2001-05-29,Stolen,2B,2001
186,35,1B,2B,Stolen Base 2B,,123494,Michael Tucker,Todd Hundley,3,2,3,False,2001-05-29,Stolen,2B,2001
187,36,2B,score,Stolen Base 2B,"{'id': 110891, 'link': '/api/v1/people/110891'}",123494,Michael Tucker,Todd Hundley,3,2,3,False,2001-05-29,Stolen,2B,2001
188,94,1B,2B,Stolen Base 2B,,121668,Deion Sanders,Todd Hundley,4,9,7,False,2001-05-29,Stolen,2B,2001
189,102,1B,,Caught Stealing 2B,,111548,Emil Brown,Charles Johnson,8,5,8,False,2001-05-28,Caught,2B,2001
190,79,1B,2B,Stolen Base 2B,,111851,Orlando Cabrera,Javy Lopez,4,2,8,True,2001-05-28,Stolen,2B,2001
191,2,1B,2B,Stolen Base 2B,,116539,Derek Jeter,Jason Varitek,0,0,1,True,2001-05-28,Stolen,2B,2001
192,23,1B,,Caught Stealing 2B,,150093,Alfonso Soriano,Jason Varitek,0,2,2,True,2001-05-28,Caught,2B,2001
193,103,1B,2B,Stolen Base 2B,,117197,Chuck Knoblauch,Jason Varitek,3,4,8,True,2001-05-28,Stolen,2B,2001
194,111,1B,2B,Stolen Base 2B,,124288,Bernie Williams,Jason Varitek,3,4,9,True,2001-05-28,Stolen,2B,2001
195,18,1B,2B,Stolen Base 2B,,117244,Paul Konerko,Darrin Fletcher,0,0,2,False,2001-05-28,Stolen,2B,2001
196,4,1B,,Caught Stealing 2B,,133160,Randy Winn,Jorge Fabregas,0,0,1,False,2001-05-28,Caught,2B,2001
197,93,3B,,Caught Stealing Home,,150456,Adam Kennedy,Mike DiFelice,1,3,9,True,2001-05-28,Caught,Home,2001
198,7,1B,2B,Stolen Base 2B,,115174,Marquis Grissom,Brent Mayne,1,0,1,False,2001-05-28,Stolen,2B,2001
199,64,1B,2B,Stolen Base 2B,,123833,Larry Walker,Paul Lo Duca,3,8,5,True,2001-05-28,Stolen,2B,2001
200,99,1B,2B,Stolen Base 2B,,115094,Shawn Green,Brent Mayne,9,8,7,False,2001-05-28,Stolen,2B,2001
201,110,2B,3B,Stolen Base 3B,,334393,Juan Pierre,Paul Lo Duca,9,10,8,True,2001-05-28,Stolen,3B,2001
202,113,1B,2B,Stolen Base 2B,,120413,Neifi Perez,Paul Lo Duca,9,10,8,True,2001-05-28,Stolen,2B,2001
203,122,1B,2B,Stolen Base 2B,,114961,Tom Goodwin,Brent Mayne,10,10,8,False,2001-05-28,Stolen,2B,2001
204,45,1B,,Caught Stealing 2B,,124523,Tony Womack,Benito Santiago,0,0,6,True,2001-05-28,Caught,2B,2001
205,93,1B,2B,Stolen Base 2B,,121693,Benito Santiago,Damian Miller,1,1,10,False,2001-05-28,Stolen,2B,2001
