,Unnamed: 0,Start_Base,End_Base,Event,Respon_Pitcher,runner_id,runner_name,credit,homeScore,awayScore,inning,isTopInning,Date,Action,Base,Year
78,65,1B,2B,Stolen Base 2B,,123173,Miguel Tejada,Dan Wilson,2,0,7,True,2002-09-26,Stolen,2B,2002
79,92,1B,2B,Stolen Base 2B,,407899,Luis Ugueto,Ramon Hernandez,2,2,9,False,2002-09-26,Stolen,2B,2002
80,29,1B,2B,Stolen Base 2B,,113889,Darin Erstad,Todd Greene,1,0,4,True,2002-09-26,Stolen,2B,2002
81,43,1B,,Caught Stealing 2B,,235194,Gookie Dawkins,Mike Mahoney,0,1,5,True,2002-09-26,Caught,2B,2002
82,51,1B,,Caught Stealing 2B,,407930,Bobby Hill,Corky Miller,0,1,5,False,2002-09-26,Caught,2B,2002
83,72,1B,2B,Stolen Base 2B,,111213,Aaron Boone,Mike Mahoney,0,1,8,True,2002-09-26,Stolen,2B,2002
84,80,1B,2B,Stolen Base 2B,,137140,Russell Branyan,Mike Mahoney,0,1,9,True,2002-09-26,Stolen,2B,2002
85,59,1B,2B,Stolen Base 2B,,124755,Todd Zeile,Paul Lo Duca,1,2,6,True,2002-09-25,Stolen,2B,2002
86,78,1B,2B,Stolen Base 2B,,121693,Benito Santiago,Wil Nieves,6,0,8,False,2002-09-25,Stolen,2B,2002
87,49,1B,2B,Stolen Base 2B,,217100,Willie Bloomquist,Ramon Hernandez,1,2,5,False,2002-09-25,Stolen,2B,2002
88,93,1B,,Caught Stealing 2B,,407835,Jason Lane,Robert Machado,6,5,7,False,2002-09-25,Caught,2B,2002
89,32,1B,2B,Stolen Base 2B,,120044,Magglio Ordonez,Jason Varitek,1,0,4,False,2002-09-25,Stolen,2B,2002
90,43,2B,,Caught Stealing 3B,,116338,Torii Hunter,Victor Martinez,3,3,3,False,2002-09-25,Caught,3B,2002
91,93,1B,2B,Stolen Base 2B,,123272,Jim Thome,A.J. Pierzynski,4,5,9,True,2002-09-25,Stolen,2B,2002
92,102,1B,2B,Stolen Base 2B,,150212,Michael Cuddyer,Victor Martinez,5,5,9,False,2002-09-25,Stolen,2B,2002
93,111,1B,2B,Stolen Base 2B,,116338,Torii Hunter,Victor Martinez,5,5,10,False,2002-09-25,Stolen,2B,2002
94,72,1B,2B,Stolen Base 2B,,407556,Angel Berroa,Brandon Inge,5,5,6,False,2002-09-25,Stolen,2B,2002
95,78,1B,,Caught Stealing 2B,,400083,Andres Torres,A.J. Hinch,5,5,7,True,2002-09-25,Caught,2B,2002
96,141,1B,2B,Stolen Base 2B,,136601,George Lombard,A.J. Hinch,6,7,12,True,2002-09-25,Stolen,2B,2002
97,41,1B,2B,Stolen Base 2B,,116539,Derek Jeter,Toby Hall,1,3,3,False,2002-09-25,Stolen,2B,2002
98,26,1B,,Caught Stealing 2B,,346795,Endy Chavez,Ramon Castro,0,0,3,False,2002-09-25,Caught,2B,2002
99,43,2B,3B,Stolen Base 3B,,114353,Andy Fox,Michael Barrett,0,1,5,True,2002-09-25,Stolen,3B,2002
100,83,2B,3B,Stolen Base 3B,,111851,Orlando Cabrera,Ramon Castro,2,5,6,False,2002-09-25,Stolen,3B,2002
101,109,1B,2B,Stolen Base 2B,,113845,Juan Encarnacion,Michael Barrett,2,9,8,True,2002-09-25,Stolen,2B,2002
102,110,2B,3B,Stolen Base 2B,,113845,Juan Encarnacion,Michael Barrett,2,9,8,True,2002-09-25,Stolen,2B,2002
103,1,1B,2B,Stolen Base 2B,,150020,Jerry Hairston,Tom Wilson,0,0,1,True,2002-09-25,Stolen,2B,2002
104,32,1B,,Caught Stealing 2B,,111234,Mike Bordick,Tom Wilson,2,1,3,True,2002-09-25,Caught,2B,2002
105,72,1B,2B,Stolen Base 2B,,122784,Shannon Stewart,Brook Fordyce,3,1,7,False,2002-09-25,Stolen,2B,2002
106,33,1B,2B,Stolen Base 2B,,406670,Rob Mackowiak,Mike Piazza,3,0,2,False,2002-09-25,Stolen,2B,2002
107,43,1B,,Caught Stealing 2B,,114789,Brian Giles,Mike Piazza,3,0,3,False,2002-09-25,Caught,2B,2002
108,3,1B,2B,Stolen Base 2B,,137002,Gabe Kapler,Paul Lo Duca,0,1,1,True,2002-09-24,Stolen,2B,2002
109,20,1B,2B,Stolen Base 2B,,113660,Ray Durham,Ben Davis,1,1,3,True,2002-09-24,Stolen,2B,2002
110,21,1B,,Caught Stealing 2B,,150160,Junior Spivey,Mike Matheny,0,0,4,True,2002-09-24,Caught,2B,2002
111,40,1B,2B,Stolen Base 2B,,111867,Miguel Cairo,Chad Moeller,0,0,5,False,2002-09-24,Stolen,2B,2002
112,84,1B,2B,Stolen Base 2B,,408039,So Taguchi,Chad Moeller,2,2,9,False,2002-09-24,Stolen,2B,2002
113,93,1B,2B,Stolen Base 2B,,424825,Coco Crisp,A.J. Pierzynski,3,3,9,True,2002-09-24,Stolen,2B,2002
114,86,1B,,Caught Stealing 2B,,122596,Scott Spiezio,Ivan Rodriguez,2,1,9,True,2002-09-24,Caught,2B,2002
115,7,1B,,Caught Stealing 2B,,110840,Mark Bellhorn,Kelly Stinnett,0,1,1,False,2002-09-24,Caught,2B,2002
116,66,1B,2B,Stolen Base 2B,,111213,Aaron Boone,Todd Hundley,0,1,8,True,2002-09-24,Stolen,2B,2002
117,10,1B,,Caught Stealing 2B,,117601,Derrek Lee,Brian Schneider,0,1,2,True,2002-09-24,Caught,2B,2002
118,17,1B,2B,Stolen Base 2B,,111851,Orlando Cabrera,Ramon Castro,0,1,2,False,2002-09-24,Stolen,2B,2002
119,72,1B,2B,Stolen Base 2B,,111851,Orlando Cabrera,Ramon Castro,3,4,6,False,2002-09-24,Stolen,2B,2002
120,65,1B,2B,Stolen Base 2B,,122111,Gary Sheffield,Mike Lieberthal,3,1,5,True,2002-09-24,Stolen,2B,2002
121,84,1B,2B,Stolen Base 2B,,114844,Doug Glanville,Javy Lopez,3,2,6,False,2002-09-24,Stolen,2B,2002
122,28,1B,2B,Stolen Base 2B,,122784,Shannon Stewart,Brook Fordyce,0,1,3,False,2002-09-24,Stolen,2B,2002
123,79,1B,2B,Stolen Base 2B,,121009,Pokey Reese,Mike Piazza,2,3,7,False,2002-09-24,Stolen,2B,2002
124,105,1B,2B,Stolen Base 2B,,111531,Adrian Brown,Mike Piazza,6,3,8,False,2002-09-24,Stolen,2B,2002
125,19,1B,2B,Stolen Base 2B,,122109,Andy Sheets,Jorge Posada,0,2,2,True,2002-09-23,Stolen,2B,2002
126,2,1B,2B,Stolen Base 2B,,113028,Johnny Damon,Geronimo Gil,0,0,1,True,2002-09-23,Stolen,2B,2002
127,27,1B,2B,Stolen Base 2B,,206551,Melvin Mora,Jason Varitek,1,2,2,False,2002-09-23,Stolen,2B,2002
128,75,1B,2B,Stolen Base 2B,,114260,Cliff Floyd,Geronimo Gil,2,3,8,True,2002-09-23,Stolen,2B,2002
129,115,1B,2B,Stolen Base 2B,,150439,Gary Matthews,Jason Varitek,3,3,12,False,2002-09-23,Stolen,2B,2002
130,139,1B,,Caught Stealing 2B,,400158,Jay Gibbons,Jason Varitek,4,4,14,False,2002-09-23,Caught,2B,2002
131,141,1B,2B,Stolen Base 2B,,150459,Jose Leon,Jason Varitek,4,4,14,False,2002-09-23,Stolen,2B,2002
132,76,1B,2B,Stolen Base 2B,,150212,Michael Cuddyer,Mark Johnson,7,2,6,True,2002-09-22,Stolen,2B,2002
133,56,2B,,Caught Stealing 3B,,115094,Shawn Green,Wil Nieves,3,2,6,True,2002-09-22,Caught,3B,2002
134,76,1B,2B,Stolen Base 2B,,406678,Cesar Crespo,Paul Lo Duca,3,3,8,False,2002-09-22,Stolen,2B,2002
135,82,1B,2B,Stolen Base 2B,,115210,Mark Grudzielanek,Wil Nieves,3,3,9,True,2002-09-22,Stolen,2B,2002
136,93,1B,2B,Stolen Base 2B,,136767,Eric Chavez,Ivan Rodriguez,6,5,7,False,2002-09-22,Stolen,2B,2002
137,27,1B,2B,Stolen Base 2B,,334393,Juan Pierre,Damian Miller,1,0,2,False,2002-09-22,Stolen,2B,2002
138,74,1B,,Caught Stealing 2B,,119853,Greg Norton,Damian Miller,5,6,4,False,2002-09-22,Caught,2B,2002
139,6,1B,,Caught Stealing 2B,,110432,Jeff Bagwell,Mike Matheny,0,2,1,True,2002-09-22,Caught,2B,2002
140,8,1B,,Caught Stealing 2B,,123726,Fernando Vina,Brad Ausmus,0,2,1,False,2002-09-22,Caught,2B,2002
141,65,1B,2B,Stolen Base 2B,,123726,Fernando Vina,Brad Ausmus,6,3,7,False,2002-09-22,Stolen,2B,2002
142,84,1B,2B,Stolen Base 2B,,342992,Greg LaRocca,Brent Mayne,3,5,8,True,2002-09-22,Stolen,2B,2002
143,58,1B,2B,Stolen Base 2B,,333292,Jack Wilson,Joe Girardi,4,3,5,False,2002-09-22,Stolen,2B,2002
144,66,1B,2B,Stolen Base 2B,,407887,Tony Alvarez,Joe Girardi,4,3,6,False,2002-09-22,Stolen,2B,2002
145,71,1B,2B,Stolen Base 2B,,111531,Adrian Brown,Joe Girardi,4,3,6,False,2002-09-22,Stolen,2B,2002
146,25,1B,2B,Stolen Base 2B,,110029,Bobby Abreu,Kelly Stinnett,1,2,3,True,2002-09-22,Stolen,2B,2002
147,43,1B,2B,Stolen Base 2B,,111213,Aaron Boone,Johnny Estrada,2,2,4,False,2002-09-22,Stolen,2B,2002
148,49,1B,2B,Stolen Base 2B,,110029,Bobby Abreu,Kelly Stinnett,2,3,5,True,2002-09-22,Stolen,2B,2002
149,65,1B,2B,Stolen Base 2B,,111213,Aaron Boone,Johnny Estrada,2,3,6,False,2002-09-22,Stolen,2B,2002
150,18,1B,2B,Stolen Base 2B,,150390,Damian Rolls,Ken Huckaby,0,3,1,False,2002-09-22,Stolen,2B,2002
151,5,1B,,Caught Stealing 2B,,115223,Vladimir Guerrero,Mike Piazza,0,0,1,True,2002-09-22,Caught,2B,2002
152,38,2B,3B,Stolen Base 3B,,115223,Vladimir Guerrero,Mike Piazza,0,2,3,True,2002-09-22,Stolen,3B,2002
153,79,1B,2B,Stolen Base 2B,,340392,Timo Perez,Michael Barrett,0,5,6,False,2002-09-22,Stolen,2B,2002
154,28,1B,,Caught Stealing 2B,,116706,Chipper Jones,Ramon Castro,0,1,4,False,2002-09-22,Caught,2B,2002
155,68,3B,,Caught Stealing Home,,117854,Keith Lockhart,Ramon Castro,4,1,6,False,2002-09-22,Caught,Home,2002
156,69,2B,3B,Caught Stealing Home,,112106,Vinny Castilla,Ramon Castro,4,1,6,False,2002-09-22,Caught,Home,2002
157,70,1B,2B,Caught Stealing Home,,111072,Henry Blanco,Ramon Castro,4,1,6,False,2002-09-22,Caught,Home,2002
158,42,1B,,Caught Stealing 2B,,408299,Omar Infante,Chris Widger,2,4,3,False,2002-09-22,Caught,2B,2002
159,76,1B,,Caught Stealing 2B,,114567,Ron Gant,Paul Lo Duca,3,3,8,False,2002-09-21,Caught,2B,2002
160,101,1B,,Caught Stealing 2B,,406678,Cesar Crespo,Paul Lo Duca,3,5,9,False,2002-09-21,Caught,2B,2002
161,21,1B,,Caught Stealing 2B,,346795,Endy Chavez,Jason Phillips,0,1,3,True,2002-09-21,Caught,2B,2002
162,76,1B,2B,Stolen Base 2B,,110135,Edgardo Alfonzo,Michael Barrett,2,3,9,False,2002-09-21,Stolen,2B,2002
163,63,1B,2B,Stolen Base 2B,,110189,Moises Alou,Jason Kendall,1,1,6,True,2002-09-21,Stolen,2B,2002
164,71,2B,3B,Stolen Base 3B,,136608,Armando Rios,Todd Hundley,2,1,6,False,2002-09-21,Stolen,3B,2002
165,72,1B,2B,Stolen Base 2B,,406670,Rob Mackowiak,Todd Hundley,2,1,6,False,2002-09-21,Stolen,2B,2002
166,36,1B,2B,Stolen Base 2B,,408227,Kit Pellow,Josh Bard,0,0,4,False,2002-09-21,Stolen,2B,2002
167,82,2B,3B,Stolen Base 3B,,123041,Mike Sweeney,Josh Bard,2,2,7,False,2002-09-21,Stolen,3B,2002
168,83,1B,2B,Stolen Base 2B,,116380,Raul Ibanez,Josh Bard,2,2,7,False,2002-09-21,Stolen,2B,2002
169,1,1B,2B,Stolen Base 2B,,113028,Johnny Damon,Brook Fordyce,0,0,1,True,2002-09-21,Stolen,2B,2002
170,7,1B,,Caught Stealing 2B,,408307,Carl Crawford,Ken Huckaby,0,0,1,False,2002-09-21,Caught,2B,2002
171,16,1B,2B,Stolen Base 2B,,110385,Brad Ausmus,Mike Matheny,0,2,2,True,2002-09-21,Stolen,2B,2002
172,91,1B,2B,Stolen Base 2B,,113679,Jermaine Dye,Todd Greene,3,3,7,False,2002-09-21,Stolen,2B,2002
173,109,2B,3B,Stolen Base 3B,,150107,Jose Flores,Todd Greene,6,3,8,False,2002-09-21,Stolen,3B,2002
174,88,1B,2B,Stolen Base 2B,,133420,Charles Gipson,Bengie Molina,6,4,8,False,2002-09-21,Stolen,2B,2002
175,90,2B,3B,Stolen Base 3B,,133420,Charles Gipson,Bengie Molina,6,4,8,False,2002-09-21,Stolen,3B,2002
176,91,1B,2B,Stolen Base 2B,,121058,Desi Relaford,Bengie Molina,6,4,8,False,2002-09-21,Stolen,2B,2002
177,105,1B,2B,Stolen Base 2B,,400099,Jason Romano,Damian Miller,8,8,5,False,2002-09-21,Stolen,2B,2002
178,120,1B,,Caught Stealing 2B,,124755,Todd Zeile,Damian Miller,8,8,6,False,2002-09-21,Caught,2B,2002
179,5,1B,2B,Stolen Base 2B,,400083,Andres Torres,Jorge Posada,0,0,1,False,2002-09-21,Stolen,2B,2002
180,18,1B,,Caught Stealing 2B,,407781,Marlon Byrd,Jason LaRue,0,3,2,True,2002-09-21,Caught,2B,2002
181,63,1B,2B,Stolen Base 2B,,276055,Adam Dunn,Mike Lieberthal,3,4,5,False,2002-09-21,Stolen,2B,2002
182,76,1B,2B,Stolen Base 2B,,276519,Jimmy Rollins,Kelly Stinnett,2,2,6,True,2002-09-21,Stolen,2B,2002
183,76,1B,2B,Stolen Base 2B,,276519,Jimmy Rollins,Kelly Stinnett,2,2,6,True,2002-09-20,Stolen,2B,2002
184,50,1B,,Caught Stealing 2B,,110236,Garret Anderson,Ben Davis,1,7,5,True,2002-09-20,Caught,2B,2002
185,17,1B,2B,Stolen Base 2B,,117094,Gene Kingsale,Paul Lo Duca,0,0,2,False,2002-09-20,Stolen,2B,2002
186,63,2B,3B,Stolen Base 3B,,117148,Ryan Klesko,Paul Lo Duca,5,3,4,False,2002-09-20,Stolen,3B,2002
187,73,1B,,Caught Stealing 2B,,150353,Dave Roberts,Tom Lampkin,6,3,5,True,2002-09-20,Caught,2B,2002
188,67,1B,2B,Stolen Base 2B,,114935,Luis Gonzalez,Gary Bennett,4,4,5,True,2002-09-20,Stolen,2B,2002
189,109,2B,3B,Stolen Base 3B,,334393,Juan Pierre,Damian Miller,8,4,8,False,2002-09-20,Stolen,3B,2002
190,60,1B,2B,Stolen Base 2B,,118305,Eli Marrero,Brad Ausmus,4,1,4,False,2002-09-20,Stolen,2B,2002
191,31,1B,2B,Stolen Base 2B,,117863,Kenny Lofton,Jorge Fabregas,1,4,2,True,2002-09-20,Stolen,2B,2002
192,21,1B,2B,Stolen Base 2B,,119348,Mike Mordecai,Javy Lopez,0,0,3,True,2002-09-20,Stolen,2B,2002
193,98,1B,2B,Stolen Base 2B,,136780,Mike Lowell,Javy Lopez,2,6,9,True,2002-09-20,Stolen,2B,2002
194,6,1B,2B,Stolen Base 2B,,133160,Randy Winn,Kevin Cash,0,0,1,False,2002-09-20,Stolen,2B,2002
195,74,1B,2B,Stolen Base 2B,,115132,Ben Grieve,Kevin Cash,11,5,4,False,2002-09-20,Stolen,2B,2002
196,3,2B,3B,Stolen Base 3B,,115223,Vladimir Guerrero,Mike Piazza,0,0,1,True,2002-09-20,Stolen,3B,2002
197,29,1B,2B,Stolen Base 2B,,425206,Jamey Carroll,Mike Piazza,1,1,3,True,2002-09-20,Stolen,2B,2002
198,32,1B,2B,Stolen Base 2B,,115223,Vladimir Guerrero,Mike Piazza,1,1,3,True,2002-09-20,Stolen,2B,2002
199,59,2B,3B,Stolen Base 3B,,115223,Vladimir Guerrero,Mike Piazza,1,3,5,True,2002-09-20,Stolen,3B,2002
200,53,1B,2B,Stolen Base 2B,,400083,Andres Torres,Jorge Posada,0,2,5,False,2002-09-20,Stolen,2B,2002
201,74,1B,2B,Stolen Base 2B,,124388,Enrique Wilson,Mike Rivera,1,2,7,True,2002-09-20,Stolen,2B,2002
202,7,1B,2B,Stolen Base 2B,,400085,Ichiro Suzuki,Ivan Rodriguez,0,0,1,False,2002-09-19,Stolen,2B,2002
203,9,2B,,Caught Stealing 3B,,400085,Ichiro Suzuki,Ivan Rodriguez,0,0,1,False,2002-09-19,Caught,3B,2002
204,10,1B,2B,Caught Stealing 3B,,217100,Willie Bloomquist,Ivan Rodriguez,0,0,1,False,2002-09-19,Caught,3B,2002
205,2,1B,2B,Stolen Base 2B,,136860,Carlos Beltrán,Mark Johnson,0,0,1,True,2002-09-19,Stolen,2B,2002
206,11,1B,,Caught Stealing 2B,,123494,Michael Tucker,Mark Johnson,0,0,2,True,2002-09-19,Caught,2B,2002
207,62,1B,2B,Stolen Base 2B,,136866,Carlos Febles,Mark Johnson,0,2,8,True,2002-09-19,Stolen,2B,2002
