,Unnamed: 0,Start_Base,End_Base,Event,Respon_Pitcher,runner_id,runner_name,credit,homeScore,awayScore,inning,isTopInning,Date,Action,Base,Year
63,104,1B,2B,Stolen Base 2B,,115079,Scarborough Green,Joe Oliver,6,10,7,True,2000-09-28,Stolen,2B,2000
64,1,1B,,Caught Stealing 2B,,113889,Darin Erstad,Ramon Hernandez,0,1,1,True,2000-09-28,Caught,2B,2000
65,50,1B,2B,Stolen Base 2B,,136767,Eric Chavez,Bengie Molina,0,3,5,False,2000-09-28,Stolen,2B,2000
66,107,1B,2B,Stolen Base 2B,,132200,Justin Baughman,Ramon Hernandez,3,3,11,True,2000-09-28,Stolen,2B,2000
67,3,2B,3B,Stolen Base 3B,,114844,Doug Glanville,Jeff Reed,0,0,1,True,2000-09-28,Stolen,3B,2000
68,24,1B,2B,Stolen Base 2B,,115263,Ricky Gutierrez,Gary Bennett,0,1,2,False,2000-09-28,Stolen,2B,2000
69,72,1B,2B,Stolen Base 2B,,114844,Doug Glanville,Jeff Reed,1,3,7,True,2000-09-28,Stolen,2B,2000
70,26,1B,2B,Stolen Base 2B,,116730,Terry Jones,Ramon Castro,3,1,3,True,2000-09-28,Stolen,2B,2000
71,43,1B,,Caught Stealing 2B,,117601,Derrek Lee,Brian Schneider,3,3,4,False,2000-09-28,Caught,2B,2000
72,40,1B,2B,Stolen Base 2B,,112963,Chad Curtis,Joe Oliver,2,2,3,True,2000-09-27,Stolen,2B,2000
73,83,1B,2B,Stolen Base 2B,,115749,Rickey Henderson,Randy Knorr,5,3,6,False,2000-09-27,Stolen,2B,2000
74,9,1B,,Caught Stealing 2B,,123107,Fernando Tatis,Ben Davis,0,0,2,True,2000-09-27,Caught,2B,2000
75,64,1B,2B,Stolen Base 2B,,121074,Edgar Renteria,Ben Davis,0,3,7,True,2000-09-27,Stolen,2B,2000
76,84,1B,2B,Stolen Base 2B,,134002,Ramon Martinez,Chad Kreuter,0,4,9,True,2000-09-27,Stolen,2B,2000
77,101,1B,2B,Stolen Base 2B,,112736,Craig Counsell,Brent Mayne,6,4,9,True,2000-09-27,Stolen,2B,2000
78,21,1B,,Caught Stealing 2B,,150055,Chris Sexton,Raul Casanova,0,3,3,True,2000-09-27,Caught,2B,2000
79,43,1B,2B,Stolen Base 2B,,119913,Alex Ochoa,Raul Casanova,1,3,6,True,2000-09-27,Stolen,2B,2000
80,6,1B,2B,Stolen Base 2B,,150334,Chris Singleton,Jason Varitek,0,0,1,False,2000-09-27,Stolen,2B,2000
81,35,1B,,Caught Stealing 2B,,120044,Magglio Ordonez,Jason Varitek,1,1,4,False,2000-09-27,Caught,2B,2000
82,24,1B,2B,Stolen Base 2B,,120658,Luis Polonia,John Flaherty,4,0,3,True,2000-09-27,Stolen,2B,2000
83,12,1B,,Caught Stealing 2B,,114353,Andy Fox,Michael Barrett,0,0,2,False,2000-09-27,Caught,2B,2000
84,31,1B,2B,Stolen Base 2B,,112116,Luis Castillo,Michael Barrett,0,1,4,False,2000-09-27,Stolen,2B,2000
85,51,1B,2B,Stolen Base 2B,,112116,Luis Castillo,Michael Barrett,3,1,5,False,2000-09-27,Stolen,2B,2000
86,89,1B,2B,Stolen Base 2B,,114353,Andy Fox,Michael Barrett,6,2,7,False,2000-09-27,Stolen,2B,2000
87,92,1B,2B,Stolen Base 2B,,115224,Wilton Guerrero,Sandy Martinez,6,2,8,True,2000-09-27,Stolen,2B,2000
88,16,1B,2B,Stolen Base 2B,,122784,Shannon Stewart,Brook Fordyce,0,4,2,True,2000-09-27,Stolen,2B,2000
89,3,2B,3B,Stolen Base 3B,,150061,Julio Lugo,Jason Kendall,0,1,1,True,2000-09-27,Stolen,3B,2000
90,4,1B,2B,Stolen Base 2B,,111148,Tim Bogar,Jason Kendall,0,1,1,True,2000-09-27,Stolen,2B,2000
91,22,2B,,Caught Stealing 3B,,150067,Chris Truby,Jason Kendall,0,2,2,True,2000-09-27,Caught,3B,2000
92,69,1B,2B,Stolen Base 2B,,122644,Matt Stairs,Matt Walbeck,5,3,4,False,2000-09-27,Stolen,2B,2000
93,105,1B,2B,Stolen Base 2B,,291565,Eric Byrnes,Matt Walbeck,7,6,6,False,2000-09-27,Stolen,2B,2000
94,28,1B,2B,Stolen Base 2B,,115210,Mark Grudzielanek,Bobby Estalella,1,0,3,False,2000-09-26,Stolen,2B,2000
95,67,1B,2B,Stolen Base 2B,,114961,Tom Goodwin,Bobby Estalella,4,0,7,False,2000-09-26,Stolen,2B,2000
96,3,1B,2B,Stolen Base 2B,,112381,Royce Clayton,Joe Oliver,0,0,1,True,2000-09-26,Stolen,2B,2000
97,36,1B,,Caught Stealing 2B,,133342,Ricky Ledee,Joe Oliver,3,0,4,True,2000-09-26,Caught,2B,2000
98,48,1B,,Caught Stealing 2B,,136770,J.D. Drew,Ben Davis,0,4,5,True,2000-09-26,Caught,2B,2000
99,68,1B,,Caught Stealing 2B,,123726,Fernando Vina,Ben Davis,1,4,7,True,2000-09-26,Caught,2B,2000
100,18,1B,2B,Stolen Base 2B,,116075,Todd Hollandsworth,Kelly Stinnett,0,2,2,False,2000-09-26,Stolen,2B,2000
101,11,1B,,Caught Stealing 2B,,119913,Alex Ochoa,Raul Casanova,1,0,2,True,2000-09-26,Caught,2B,2000
102,51,1B,2B,Stolen Base 2B,,123660,Jason Varitek,Josh Paul,0,3,7,True,2000-09-26,Stolen,2B,2000
103,76,2B,,Caught Stealing 3B,,119975,Troy O'Leary,Josh Paul,2,4,9,True,2000-09-26,Caught,3B,2000
104,81,2B,3B,Stolen Base 3B,,120044,Magglio Ordonez,Jason Varitek,3,4,9,False,2000-09-26,Stolen,3B,2000
105,4,1B,,Caught Stealing 2B,,114844,Doug Glanville,Joe Girardi,0,0,1,True,2000-09-26,Caught,2B,2000
106,55,1B,2B,Stolen Base 2B,,120771,Tom Prince,Joe Girardi,1,2,5,True,2000-09-26,Stolen,2B,2000
107,60,1B,2B,Stolen Base 2B,,276519,Jimmy Rollins,Joe Girardi,1,3,5,True,2000-09-26,Stolen,2B,2000
108,31,1B,2B,Stolen Base 2B,,113845,Juan Encarnacion,Gregg Zaun,1,3,3,True,2000-09-26,Stolen,2B,2000
109,58,1B,,Caught Stealing 2B,,110385,Brad Ausmus,Gregg Zaun,1,5,6,True,2000-09-26,Caught,2B,2000
110,73,1B,2B,Stolen Base 2B,,113845,Juan Encarnacion,Gregg Zaun,3,5,7,True,2000-09-26,Stolen,2B,2000
111,71,1B,,Caught Stealing 2B,,134360,Bobby Smith,Jorge Posada,1,0,8,False,2000-09-26,Caught,2B,2000
112,20,2B,3B,Stolen Base 3B,,121673,Reggie Sanders,Mike Piazza,0,0,3,True,2000-09-26,Stolen,3B,2000
113,23,1B,2B,Stolen Base 2B,,279577,Rafael Furcal,Mike Piazza,0,0,3,True,2000-09-26,Stolen,2B,2000
114,70,2B,3B,Stolen Base 3B,,116662,Andruw Jones,Mike Piazza,1,6,7,True,2000-09-26,Stolen,3B,2000
115,3,1B,2B,Stolen Base 2B,,282905,Andy Tracy,Ramon Castro,0,0,1,True,2000-09-26,Stolen,2B,2000
116,81,1B,2B,Stolen Base 2B,,114260,Cliff Floyd,Brian Schneider,4,4,8,False,2000-09-26,Stolen,2B,2000
117,84,1B,2B,Stolen Base 2B,,133343,Preston Wilson,Brian Schneider,4,4,8,False,2000-09-26,Stolen,2B,2000
118,57,1B,2B,Stolen Base 2B,,123744,Omar Vizquel,Chad Moeller,2,2,6,False,2000-09-26,Stolen,2B,2000
119,37,1B,,Caught Stealing 2B,,122784,Shannon Stewart,Brook Fordyce,0,1,5,True,2000-09-26,Caught,2B,2000
120,69,1B,2B,Stolen Base 2B,,276537,Chris Richard,Darrin Fletcher,2,1,7,False,2000-09-26,Stolen,2B,2000
121,19,1B,2B,Stolen Base 2B,,114464,Jeff Frye,Kelly Stinnett,1,0,2,False,2000-09-25,Stolen,2B,2000
122,33,1B,2B,Stolen Base 2B,,122205,Terry Shumpert,Kelly Stinnett,1,1,3,False,2000-09-25,Stolen,2B,2000
123,26,1B,,Caught Stealing 2B,,111673,Damon Buford,Gary Bennett,1,1,2,False,2000-09-25,Caught,2B,2000
124,95,1B,,Caught Stealing 2B,,150353,Dave Roberts,A.J. Pierzynski,3,4,8,False,2000-09-25,Caught,2B,2000
125,1,1B,2B,Stolen Base 2B,,124314,Gerald Williams,Darrin Fletcher,0,0,1,True,2000-09-25,Stolen,2B,2000
126,65,2B,,Caught Stealing 3B,,124314,Gerald Williams,Darrin Fletcher,0,4,7,True,2000-09-25,Caught,3B,2000
127,39,3B,,Caught Stealing Home,,115223,Vladimir Guerrero,Javy Lopez,0,1,4,False,2000-09-25,Caught,Home,2000
128,30,1B,2B,Stolen Base 2B,,117863,Kenny Lofton,Mark Johnson,0,1,3,False,2000-09-25,Stolen,2B,2000
129,50,1B,2B,Stolen Base 2B,,150334,Chris Singleton,Einar Díaz,1,2,5,True,2000-09-25,Stolen,2B,2000
130,10,1B,2B,Stolen Base 2B,,111904,Mike Cameron,Ramon Hernandez,0,0,1,False,2000-09-24,Stolen,2B,2000
131,4,1B,2B,Stolen Base 2B,,150432,Mike Darr,Chad Kreuter,0,0,1,True,2000-09-24,Stolen,2B,2000
132,44,3B,score,Stolen Base Home,"{'id': 133260, 'link': '/api/v1/people/133260'}",115732,Todd Helton,Ramon Castro,4,1,3,False,2000-09-24,Stolen,Home,2000
133,45,1B,2B,Stolen Base 2B,,116357,Butch Huskey,Ramon Castro,4,1,3,False,2000-09-24,Stolen,2B,2000
134,55,1B,2B,Stolen Base 2B,,114567,Ron Gant,Randy Knorr,2,2,5,True,2000-09-24,Stolen,2B,2000
135,10,1B,,Caught Stealing 2B,,150255,Warren Morris,Henry Blanco,0,0,2,True,2000-09-24,Caught,2B,2000
136,77,1B,,Caught Stealing 2B,,117922,Luis Lopez,Jason Kendall,5,5,6,False,2000-09-24,Caught,2B,2000
137,6,1B,2B,Stolen Base 2B,,113028,Johnny Damon,Sandy Alomar Jr.,0,0,1,False,2000-09-24,Stolen,2B,2000
138,6,1B,2B,Stolen Base 2B,,150395,Peter Bergeron,Javy Lopez,0,1,1,False,2000-09-24,Stolen,2B,2000
139,52,1B,2B,Stolen Base 2B,,279577,Rafael Furcal,Brian Schneider,3,6,4,True,2000-09-24,Stolen,2B,2000
140,54,2B,,Caught Stealing 3B,,279577,Rafael Furcal,Brian Schneider,3,6,4,True,2000-09-24,Caught,3B,2000
141,8,2B,3B,Stolen Base 3B,,110029,Bobby Abreu,Mike Piazza,0,0,1,False,2000-09-24,Stolen,3B,2000
142,44,1B,2B,Stolen Base 2B,,150061,Julio Lugo,Benito Santiago,0,1,6,True,2000-09-24,Stolen,2B,2000
143,4,1B,2B,Stolen Base 2B,,117197,Chuck Knoblauch,Brad Ausmus,0,0,1,False,2000-09-24,Stolen,2B,2000
144,74,1B,,Caught Stealing 2B,,111515,Scott Brosius,Brad Ausmus,4,3,7,False,2000-09-24,Caught,2B,2000
145,82,1B,2B,Stolen Base 2B,,115915,Bobby Higginson,Jorge Posada,4,3,8,True,2000-09-24,Stolen,2B,2000
146,1,1B,2B,Stolen Base 2B,,150244,Jason Tyner,Darrin Fletcher,0,0,1,True,2000-09-24,Stolen,2B,2000
147,18,1B,2B,Stolen Base 2B,,275928,Luis Matos,Scott Hatteberg,0,0,3,True,2000-09-24,Stolen,2B,2000
148,47,1B,,Caught Stealing 2B,,206551,Melvin Mora,Scott Hatteberg,0,0,7,True,2000-09-24,Caught,2B,2000
149,65,1B,2B,Stolen Base 2B,,275928,Luis Matos,Scott Hatteberg,0,1,8,True,2000-09-24,Stolen,2B,2000
150,22,1B,2B,Stolen Base 2B,,121058,Desi Relaford,Todd Hundley,0,1,4,True,2000-09-23,Stolen,2B,2000
151,67,2B,3B,Stolen Base 3B,,116423,Damian Jackson,Todd Hundley,2,1,9,True,2000-09-23,Stolen,3B,2000
152,8,1B,,Caught Stealing 2B,,110183,Roberto Alomar,Jorge Fabregas,0,1,1,True,2000-09-23,Caught,2B,2000
153,4,2B,,Caught Stealing 3B,,115017,Tony Graffanino,Matthew LeCroy,0,0,1,True,2000-09-23,Caught,3B,2000
154,21,1B,2B,Stolen Base 2B,,123610,Jose Valentin,Matthew LeCroy,0,1,3,True,2000-09-23,Stolen,2B,2000
155,72,1B,2B,Stolen Base 2B,,123610,Jose Valentin,Matthew LeCroy,2,5,7,True,2000-09-23,Stolen,2B,2000
156,98,1B,,Caught Stealing 2B,,150211,Brian Buchanan,Charles Johnson,3,5,9,False,2000-09-23,Caught,2B,2000
157,4,1B,2B,Stolen Base 2B,,116706,Chipper Jones,Brian Schneider,0,0,1,True,2000-09-23,Stolen,2B,2000
158,36,1B,2B,Stolen Base 2B,,121673,Reggie Sanders,Brian Schneider,0,0,5,True,2000-09-23,Stolen,2B,2000
159,53,1B,2B,Stolen Base 2B,,116706,Chipper Jones,Brian Schneider,0,2,6,True,2000-09-23,Stolen,2B,2000
160,56,1B,2B,Stolen Base 2B,,150253,Alex Hernandez,Raul Casanova,0,2,6,True,2000-09-23,Stolen,2B,2000
161,111,1B,,Caught Stealing 2B,,111742,Jeromy Burnitz,Keith Osik,4,4,9,False,2000-09-23,Caught,2B,2000
162,65,1B,2B,Stolen Base 2B,,111531,Adrian Brown,Raul Casanova,2,4,5,True,2000-09-23,Stolen,2B,2000
163,101,1B,,Caught Stealing 2B,,110862,Mike Benjamin,Raul Casanova,2,4,9,True,2000-09-23,Caught,2B,2000
164,109,1B,2B,Stolen Base 2B,,150080,Santiago Perez,Jason Kendall,2,4,9,False,2000-09-23,Stolen,2B,2000
165,64,1B,2B,Stolen Base 2B,,113291,Delino DeShields,Scott Hatteberg,6,3,6,True,2000-09-23,Stolen,2B,2000
166,102,1B,2B,Stolen Base 2B,,150020,Jerry Hairston,Scott Hatteberg,6,6,9,True,2000-09-23,Stolen,2B,2000
167,82,1B,2B,Stolen Base 2B,,111904,Mike Cameron,Ramon Hernandez,2,8,7,False,2000-09-23,Stolen,2B,2000
168,18,1B,,Caught Stealing 2B,,118366,Felix Martinez,Darrin Fletcher,0,3,2,True,2000-09-23,Caught,2B,2000
169,101,1B,2B,Stolen Base 2B,,124523,Tony Womack,Scott Servais,9,4,7,True,2000-09-23,Stolen,2B,2000
170,16,1B,2B,Stolen Base 2B,,116075,Todd Hollandsworth,Mike Redmond,0,0,2,False,2000-09-23,Stolen,2B,2000
171,30,1B,2B,Stolen Base 2B,,136780,Mike Lowell,Brent Mayne,0,2,4,True,2000-09-23,Stolen,2B,2000
172,71,1B,2B,Stolen Base 2B,,110385,Brad Ausmus,Jorge Posada,5,7,6,True,2000-09-23,Stolen,2B,2000
173,65,1B,2B,Stolen Base 2B,,115815,Carlos Hernandez,Joe Girardi,2,4,6,True,2000-09-23,Stolen,2B,2000
174,123,1B,2B,Stolen Base 2B,,150439,Gary Matthews,Carlos Hernandez,5,6,8,False,2000-09-23,Stolen,2B,2000
175,47,3B,,Caught Stealing Home,,112155,Roger Cedeno,Jason LaRue,2,4,4,True,2000-09-23,Caught,Home,2000
176,48,1B,2B,Caught Stealing Home,,111148,Tim Bogar,Jason LaRue,2,4,4,True,2000-09-23,Caught,Home,2000
177,53,1B,,Caught Stealing 2B,,150055,Chris Sexton,Mitch Meluskey,2,4,4,False,2000-09-23,Caught,2B,2000
178,11,2B,3B,Stolen Base 3B,,114961,Tom Goodwin,Ben Davis,0,2,1,False,2000-09-22,Stolen,3B,2000
179,12,1B,2B,Stolen Base 2B,,115210,Mark Grudzielanek,Ben Davis,0,2,1,False,2000-09-22,Stolen,2B,2000
180,16,1B,2B,Stolen Base 2B,,150432,Mike Darr,Chad Kreuter,0,2,2,True,2000-09-22,Stolen,2B,2000
181,34,1B,2B,Stolen Base 2B,,117148,Ryan Klesko,Chad Kreuter,1,2,3,True,2000-09-22,Stolen,2B,2000
182,42,1B,2B,Stolen Base 2B,,276527,Kory DeHaan,Chad Kreuter,1,2,4,True,2000-09-22,Stolen,2B,2000
183,75,1B,2B,Stolen Base 2B,,121058,Desi Relaford,Chad Kreuter,2,2,7,True,2000-09-22,Stolen,2B,2000
184,29,1B,,Caught Stealing 2B,,150052,Ben Petrick,Ramon Castro,2,2,2,False,2000-09-22,Caught,2B,2000
185,104,1B,,Caught Stealing 2B,,133343,Preston Wilson,Ben Petrick,4,8,8,True,2000-09-22,Caught,2B,2000
186,65,1B,,Caught Stealing 2B,,110236,Garret Anderson,Randy Knorr,1,1,6,True,2000-09-22,Caught,2B,2000
187,42,2B,,Caught Stealing 3B,,121663,Rey Sanchez,Sandy Alomar Jr.,1,2,3,False,2000-09-22,Caught,3B,2000
188,74,1B,2B,Stolen Base 2B,,120922,Joe Randa,Sandy Alomar Jr.,2,2,6,False,2000-09-22,Stolen,2B,2000
189,14,1B,2B,Stolen Base 2B,,116798,David Justice,Brad Ausmus,0,0,2,False,2000-09-22,Stolen,2B,2000
190,31,1B,,Caught Stealing 2B,,120194,Dean Palmer,Jorge Posada,0,0,4,True,2000-09-22,Caught,2B,2000
191,5,1B,2B,Stolen Base 2B,,123494,Michael Tucker,Mitch Meluskey,0,0,1,False,2000-09-22,Stolen,2B,2000
192,11,1B,,Caught Stealing 2B,,206551,Melvin Mora,Jason Varitek,0,0,2,True,2000-09-22,Caught,2B,2000
193,68,1B,2B,Stolen Base 2B,,150020,Jerry Hairston,Jason Varitek,1,3,8,True,2000-09-22,Stolen,2B,2000
194,83,1B,,Caught Stealing 2B,,136770,J.D. Drew,Jeff Reed,3,4,6,True,2000-09-22,Caught,2B,2000
195,86,1B,,Caught Stealing 2B,,120993,Jeff Reed,Mike Matheny,3,4,6,False,2000-09-22,Caught,2B,2000
196,106,2B,,Caught Stealing 3B,,279913,Corey Patterson,Mike Matheny,4,4,8,False,2000-09-22,Caught,3B,2000
197,107,1B,2B,Caught Stealing 3B,,111673,Damon Buford,Mike Matheny,4,4,8,False,2000-09-22,Caught,3B,2000
198,115,1B,2B,Stolen Base 2B,,124695,Eric Young Sr.,Mike Matheny,5,4,9,False,2000-09-22,Stolen,2B,2000
199,60,2B,,Caught Stealing 3B,,114429,Hanley Frias,Doug Mirabelli,4,6,6,True,2000-09-21,Caught,3B,2000
200,10,1B,2B,Stolen Base 2B,,121347,Alex Rodriguez,Ramon Hernandez,1,0,1,False,2000-09-21,Stolen,2B,2000
201,30,1B,2B,Stolen Base 2B,,111904,Mike Cameron,Ramon Hernandez,2,0,3,False,2000-09-21,Stolen,2B,2000
202,69,3B,,Caught Stealing Home,,122644,Matt Stairs,Joe Oliver,2,5,6,True,2000-09-21,Caught,Home,2000
203,45,1B,,Caught Stealing 2B,,111742,Jeromy Burnitz,Jason Kendall,5,1,3,False,2000-09-21,Caught,2B,2000
204,11,1B,,Caught Stealing 2B,,110029,Bobby Abreu,Vance Wilson,0,0,1,False,2000-09-21,Caught,2B,2000
205,40,2B,,Caught Stealing 3B,,124755,Todd Zeile,Tom Prince,2,0,4,True,2000-09-21,Caught,3B,2000
206,41,1B,2B,Caught Stealing 3B,,133742,Benny Agbayani,Tom Prince,2,0,4,True,2000-09-21,Caught,3B,2000
207,56,1B,,Caught Stealing 2B,,118943,Carlos Mendoza,Ben Davis,4,2,6,False,2000-09-21,Caught,2B,2000
208,66,2B,3B,Stolen Base 3B,,112297,Jeff Cirillo,Ben Davis,7,2,7,False,2000-09-21,Stolen,3B,2000
