,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Start_Base,End_Base,Event,runner_id,runner_name,pitcher_id,pitcher_name,batter_id,batter_name,pitch_hand,credit,credit_id,homeScore,awayScore,inning,isTopInning,Date,Action,Base,Year,Current_Year_x,Sprint,Current_Year_y,Arm_Strength_x,Exchange_x,Current_Year_x,Arm_Strength_y,Exchange_y,Current_Year_y,Arm_Strength,Exchange
10,10,10,10,2B,3B,Stolen Base 3B,622761,Jorge Mateo,579328,Yusei Kikuchi,683002,Gunnar Henderson,L,Danny Jansen,643376,2,3,5,False,2023-08-22,Stolen,3B,2023,2024,29.8,2024,78.9,0.64,2024,78.9,0.64,2024, 78.9, 0.64
11,11,11,11,1B,2B,Stolen Base 2B,668939,Adley Rutschman,579328,Yusei Kikuchi,683002,Gunnar Henderson,L,Danny Jansen,643376,2,3,5,False,2023-08-22,Stolen,2B,2023,2024,29.8,2024,78.9,0.64,2024,78.9,0.64,2024, 78.9, 0.64
12,12,12,12,1B,,Caught Stealing 2B,663538,Nico Hoerner,547943,Hyun Jin Ryu,664023,Ian Happ,L,Danny Jansen,643376,5,2,3,True,2023-08-13,Caught,2B,2023,2024,29.8,2024,78.9,0.64,2024,78.9,0.64,2024, 78.9, 0.64
13,13,13,13,1B,,Caught Stealing 2B,657077,Alex Verdugo,666201,Alek Manoah,807799,Masataka Yoshida,R,Danny Jansen,643376,0,2,1,False,2023-08-04,Caught,2B,2023,2024,29.8,2024,78.9,0.64,2024,78.9,0.64,2024, 78.9, 0.64
14,14,14,14,1B,2B,Stolen Base 2B,663624,Ryan Mountcastle,579328,Yusei Kikuchi,669720,Austin Hays,L,Danny Jansen,643376,0,0,1,True,2023-08-02,Stolen,2B,2023,2024,29.8,2024,78.9,0.64,2024,78.9,0.64,2024, 78.9, 0.64
15,15,15,15,1B,2B,Stolen Base 2B,622761,Jorge Mateo,650893,Génesis Cabrera,668939,Adley Rutschman,L,Danny Jansen,643376,3,4,7,True,2023-08-01,Stolen,2B,2023,2024,29.8,2024,78.9,0.64,2024,78.9,0.64,2024, 78.9, 0.64
16,16,16,16,1B,2B,Stolen Base 2B,666160,Mickey Moniak,621244,José Berríos,642136,Matt Thaiss,R,Danny Jansen,643376,0,0,1,True,2023-07-30,Stolen,2B,2023,2024,29.8,2024,78.9,0.64,2024,78.9,0.64,2024, 78.9, 0.64
17,17,17,17,1B,,Caught Stealing 2B,666160,Mickey Moniak,592332,Kevin Gausman,621493,Taylor Ward,R,Danny Jansen,643376,1,1,3,True,2023-07-28,Caught,2B,2023,2024,29.8,2024,78.9,0.64,2024,78.9,0.64,2024, 78.9, 0.64
18,18,18,18,1B,2B,Stolen Base 2B,676609,José Caballero,657024,Erik Swanson,677594,Julio Rodríguez,R,Danny Jansen,643376,1,2,7,False,2023-07-21,Stolen,2B,2023,2024,29.8,2024,78.9,0.64,2024,78.9,0.64,2024, 78.9, 0.64
19,19,19,19,2B,3B,Stolen Base 3B,663757,Trent Grisham,621244,José Berríos,665742,Juan Soto,R,Danny Jansen,643376,0,0,5,True,2023-07-19,Stolen,3B,2023,2024,29.8,2024,78.9,0.64,2024,78.9,0.64,2024, 78.9, 0.64
20,20,20,20,1B,2B,Stolen Base 2B,673490,Ha-Seong Kim,621244,José Berríos,665742,Juan Soto,R,Danny Jansen,643376,0,0,5,True,2023-07-19,Stolen,2B,2023,2024,29.8,2024,78.9,0.64,2024,78.9,0.64,2024, 78.9, 0.64
21,21,21,21,1B,2B,Stolen Base 2B,665487,Fernando Tatis Jr.,666201,Alek Manoah,665742,Juan Soto,R,Danny Jansen,643376,0,2,1,True,2023-07-18,Stolen,2B,2023,2024,29.8,2024,78.9,0.64,2024,78.9,0.64,2024, 78.9, 0.64
22,22,22,22,2B,3B,Stolen Base 3B,605113,Nick Ahmed,579328,Yusei Kikuchi,664983,Jake McCarthy,L,Danny Jansen,643376,0,1,2,True,2023-07-16,Stolen,3B,2023,2024,29.8,2024,78.9,0.64,2024,78.9,0.64,2024, 78.9, 0.64
23,23,23,23,2B,,Caught Stealing 3B,682998,Corbin Carroll,621244,José Berríos,572233,Christian Walker,R,Danny Jansen,643376,0,0,1,True,2023-07-14,Caught,3B,2023,2024,29.8,2024,78.9,0.64,2024,78.9,0.64,2024, 78.9, 0.64
24,24,24,24,1B,2B,Stolen Base 2B,807799,Masataka Yoshida,663423,Trent Thornton,646240,Rafael Devers,R,Danny Jansen,643376,0,4,8,True,2023-06-30,Stolen,2B,2023,2024,29.8,2024,78.9,0.64,2024,78.9,0.64,2024, 78.9, 0.64
25,25,25,25,1B,2B,Stolen Base 2B,642731,Thairo Estrada,592332,Kevin Gausman,672275,Patrick Bailey,R,Danny Jansen,643376,0,1,5,True,2023-06-27,Stolen,2B,2023,2024,29.8,2024,78.9,0.64,2024,78.9,0.64,2024, 78.9, 0.64
26,26,26,26,1B,2B,Stolen Base 2B,643393,Tony Kemp,605135,Chris Bassitt,676116,Ryan Noda,R,Danny Jansen,643376,0,0,1,True,2023-06-23,Stolen,2B,2023,2024,29.8,2024,78.9,0.64,2024,78.9,0.64,2024, 78.9, 0.64
27,27,27,27,1B,,Caught Stealing 2B,677649,Ezequiel Duran,643256,Adam Cimber,665750,Leody Taveras,R,Danny Jansen,643376,4,2,8,False,2023-06-17,Caught,2B,2023,2024,29.8,2024,78.9,0.64,2024,78.9,0.64,2024, 78.9, 0.64
28,28,28,28,1B,2B,Stolen Base 2B,622761,Jorge Mateo,579328,Yusei Kikuchi,687401,Joey Ortiz,L,Danny Jansen,643376,1,0,2,False,2023-06-15,Stolen,2B,2023,2024,29.8,2024,78.9,0.64,2024,78.9,0.64,2024, 78.9, 0.64
29,29,29,29,2B,3B,Stolen Base 3B,622761,Jorge Mateo,579328,Yusei Kikuchi,663630,Ryan McKenna,L,Danny Jansen,643376,1,0,2,False,2023-06-15,Stolen,3B,2023,2024,29.8,2024,78.9,0.64,2024,78.9,0.64,2024, 78.9, 0.64
30,30,30,30,1B,2B,Stolen Base 2B,622761,Jorge Mateo,657024,Erik Swanson,624428,Adam Frazier,R,Danny Jansen,643376,2,6,9,True,2023-05-19,Stolen,2B,2023,2024,29.8,2024,78.9,0.64,2024,78.9,0.64,2024, 78.9, 0.64
31,31,31,31,1B,2B,Stolen Base 2B,660670,Ronald Acuña Jr.,554340,Yimi García,621566,Matt Olson,R,Danny Jansen,643376,2,2,7,True,2023-05-13,Stolen,2B,2023,2024,29.8,2024,78.9,0.64,2024,78.9,0.64,2024, 78.9, 0.64
32,32,32,32,2B,3B,Stolen Base 3B,660670,Ronald Acuña Jr.,554340,Yimi García,621566,Matt Olson,R,Danny Jansen,643376,2,2,7,True,2023-05-13,Stolen,3B,2023,2024,29.8,2024,78.9,0.64,2024,78.9,0.64,2024, 78.9, 0.64
33,33,33,33,1B,2B,Stolen Base 2B,592206,Nick Castellanos,592332,Kevin Gausman,656941,Kyle Schwarber,R,Danny Jansen,643376,0,0,1,False,2023-05-10,Stolen,2B,2023,2024,29.8,2024,78.9,0.64,2024,78.9,0.64,2024, 78.9, 0.64
34,34,34,34,1B,2B,Stolen Base 2B,663647,Ke'Bryan Hayes,579328,Yusei Kikuchi,467793,Carlos Santana,L,Danny Jansen,643376,0,1,1,False,2023-05-07,Stolen,2B,2023,2024,29.8,2024,78.9,0.64,2024,78.9,0.64,2024, 78.9, 0.64
35,35,35,35,2B,3B,Stolen Base 3B,663647,Ke'Bryan Hayes,579328,Yusei Kikuchi,666801,Rodolfo Castro,L,Danny Jansen,643376,0,5,6,False,2023-05-07,Stolen,3B,2023,2024,29.8,2024,78.9,0.64,2024,78.9,0.64,2024, 78.9, 0.64
36,36,36,36,1B,2B,Stolen Base 2B,467793,Carlos Santana,579328,Yusei Kikuchi,666801,Rodolfo Castro,L,Danny Jansen,643376,0,5,6,False,2023-05-07,Stolen,2B,2023,2024,29.8,2024,78.9,0.64,2024,78.9,0.64,2024, 78.9, 0.64
37,37,37,37,1B,2B,Stolen Base 2B,678225,Ji Hwan Bae,605135,Chris Bassitt,668804,Bryan Reynolds,R,Danny Jansen,643376,0,1,1,False,2023-05-05,Stolen,2B,2023,2024,29.8,2024,78.9,0.64,2024,78.9,0.64,2024, 78.9, 0.64
38,38,38,38,2B,,Caught Stealing 3B,678225,Ji Hwan Bae,605135,Chris Bassitt,668804,Bryan Reynolds,R,Danny Jansen,643376,0,1,1,False,2023-05-05,Caught,3B,2023,2024,29.8,2024,78.9,0.64,2024,78.9,0.64,2024, 78.9, 0.64
39,39,39,39,1B,2B,Stolen Base 2B,457759,Justin Turner,592332,Kevin Gausman,680776,Jarren Duran,R,Danny Jansen,643376,1,0,1,False,2023-05-04,Stolen,2B,2023,2024,29.8,2024,78.9,0.64,2024,78.9,0.64,2024, 78.9, 0.64
40,40,40,40,1B,2B,Stolen Base 2B,606132,Raimel Tapia,592332,Kevin Gausman,807799,Masataka Yoshida,R,Danny Jansen,643376,4,0,2,False,2023-05-04,Stolen,2B,2023,2024,29.8,2024,78.9,0.64,2024,78.9,0.64,2024, 78.9, 0.64
41,41,41,41,1B,2B,Stolen Base 2B,680776,Jarren Duran,592332,Kevin Gausman,671213,Triston Casas,R,Danny Jansen,643376,6,0,2,False,2023-05-04,Stolen,2B,2023,2024,29.8,2024,78.9,0.64,2024,78.9,0.64,2024, 78.9, 0.64
42,42,42,42,1B,2B,Stolen Base 2B,680776,Jarren Duran,657024,Erik Swanson,671213,Triston Casas,R,Danny Jansen,643376,8,4,6,False,2023-05-04,Stolen,2B,2023,2024,29.8,2024,78.9,0.64,2024,78.9,0.64,2024, 78.9, 0.64
43,43,43,43,1B,2B,Stolen Base 2B,606132,Raimel Tapia,647315,Zach Pop,807799,Masataka Yoshida,R,Danny Jansen,643376,8,4,8,False,2023-05-04,Stolen,2B,2023,2024,29.8,2024,78.9,0.64,2024,78.9,0.64,2024, 78.9, 0.64
44,44,44,44,1B,2B,Stolen Base 2B,665839,Enmanuel Valdez,621244,José Berríos,657077,Alex Verdugo,R,Danny Jansen,643376,2,3,2,False,2023-05-01,Stolen,2B,2023,2024,29.8,2024,78.9,0.64,2024,78.9,0.64,2024, 78.9, 0.64
45,45,45,45,1B,2B,Stolen Base 2B,657077,Alex Verdugo,641835,Tim Mayza,807799,Masataka Yoshida,L,Danny Jansen,643376,5,3,6,False,2023-05-01,Stolen,2B,2023,2024,29.8,2024,78.9,0.64,2024,78.9,0.64,2024, 78.9, 0.64
46,46,46,46,1B,2B,Stolen Base 2B,606132,Raimel Tapia,663878,Nate Pearson,665839,Enmanuel Valdez,R,Danny Jansen,643376,5,5,8,False,2023-05-01,Stolen,2B,2023,2024,29.8,2024,78.9,0.64,2024,78.9,0.64,2024, 78.9, 0.64
47,47,47,47,1B,2B,Stolen Base 2B,677594,Julio Rodríguez,592332,Kevin Gausman,672284,Jarred Kelenic,R,Danny Jansen,643376,0,0,3,True,2023-04-29,Stolen,2B,2023,2024,29.8,2024,78.9,0.64,2024,78.9,0.64,2024, 78.9, 0.64
48,48,48,48,1B,2B,Stolen Base 2B,643396,Isiah Kiner-Falefa,592332,Kevin Gausman,683011,Anthony Volpe,R,Danny Jansen,643376,0,0,3,False,2023-04-23,Stolen,2B,2023,2024,29.8,2024,78.9,0.64,2024,78.9,0.64,2024, 78.9, 0.64
49,49,49,49,1B,,Caught Stealing 2B,650402,Gleyber Torres,579328,Yusei Kikuchi,518934,DJ LeMahieu,L,Danny Jansen,643376,1,2,3,False,2023-04-21,Caught,2B,2023,2024,29.8,2024,78.9,0.64,2024,78.9,0.64,2024, 78.9, 0.64
50,50,50,50,1B,2B,Stolen Base 2B,664040,Brandon Lowe,621244,José Berríos,677551,Wander Franco,R,Danny Jansen,643376,2,0,4,True,2023-04-14,Stolen,2B,2023,2024,29.8,2024,78.9,0.64,2024,78.9,0.64,2024, 78.9, 0.64
51,51,51,51,1B,,Caught Stealing 2B,663837,Matt Vierling,592332,Kevin Gausman,665155,Nick Maton,R,Danny Jansen,643376,1,1,6,True,2023-04-12,Caught,2B,2023,2024,29.8,2024,78.9,0.64,2024,78.9,0.64,2024, 78.9, 0.64
52,52,52,52,1B,2B,Stolen Base 2B,669242,Tommy Edman,605135,Chris Bassitt,680977,Brendan Donovan,R,Danny Jansen,643376,8,3,4,False,2023-04-02,Stolen,2B,2023,2024,29.8,2024,78.9,0.64,2024,78.9,0.64,2024, 78.9, 0.64
53,53,53,53,1B,2B,Stolen Base 2B,691023,Jordan Walker,657024,Erik Swanson,668800,Andrew Knizner,R,Danny Jansen,643376,4,1,8,False,2023-04-01,Stolen,2B,2023,2024,29.8,2024,78.9,0.64,2024,78.9,0.64,2024, 78.9, 0.64
54,54,54,54,1B,2B,Stolen Base 2B,682928,CJ Abrams,621244,José Berríos,657041,Lane Thomas,R,Danny Jansen,643376,0,2,3,True,2023-08-29,Stolen,2B,2023,2024,29.8,2024,78.9,0.64,2024,78.9,0.64,2024, 78.9, 0.64
55,55,55,55,1B,2B,Stolen Base 2B,696285,Jacob Young,670102,Bowden Francis,657041,Lane Thomas,R,Danny Jansen,643376,1,5,7,True,2023-08-29,Stolen,2B,2023,2024,29.8,2024,78.9,0.64,2024,78.9,0.64,2024, 78.9, 0.64
56,56,56,56,1B,2B,Stolen Base 2B,682928,CJ Abrams,592332,Kevin Gausman,657041,Lane Thomas,R,Danny Jansen,643376,0,0,1,True,2023-08-28,Stolen,2B,2023,2024,29.8,2024,78.9,0.64,2024,78.9,0.64,2024, 78.9, 0.64
57,57,57,57,1B,2B,Stolen Base 2B,682928,CJ Abrams,592332,Kevin Gausman,608841,Joey Meneses,R,Danny Jansen,643376,4,1,3,True,2023-08-28,Stolen,2B,2023,2024,29.8,2024,78.9,0.64,2024,78.9,0.64,2024, 78.9, 0.64
58,58,58,58,2B,3B,Stolen Base 3B,682928,CJ Abrams,592332,Kevin Gausman,608841,Joey Meneses,R,Danny Jansen,643376,5,3,5,True,2023-08-28,Stolen,3B,2023,2024,29.8,2024,78.9,0.64,2024,78.9,0.64,2024, 78.9, 0.64
59,59,59,59,1B,2B,Stolen Base 2B,657041,Lane Thomas,592332,Kevin Gausman,608841,Joey Meneses,R,Danny Jansen,643376,5,3,5,True,2023-08-28,Stolen,2B,2023,2024,29.8,2024,78.9,0.64,2024,78.9,0.64,2024, 78.9, 0.64
60,60,60,60,1B,2B,Stolen Base 2B,664702,Myles Straw,579328,Yusei Kikuchi,680757,Steven Kwan,L,Danny Jansen,643376,2,4,4,True,2023-08-27,Stolen,2B,2023,2024,29.8,2024,78.9,0.64,2024,78.9,0.64,2024, 78.9, 0.64
61,61,61,61,1B,2B,Stolen Base 2B,608070,José Ramírez,663855,Jordan Hicks,686823,Will Brennan,R,Danny Jansen,643376,5,4,7,True,2023-08-27,Stolen,2B,2023,2024,29.8,2024,78.9,0.64,2024,78.9,0.64,2024, 78.9, 0.64
62,62,62,62,1B,2B,Stolen Base 2B,606992,Eric Haase,605447,Jordan Romano,664702,Myles Straw,R,Danny Jansen,643376,5,6,8,True,2023-08-27,Stolen,2B,2023,2024,29.8,2024,78.9,0.64,2024,78.9,0.64,2024, 78.9, 0.64
63,63,63,63,1B,2B,Stolen Base 2B,683002,Gunnar Henderson,579328,Yusei Kikuchi,669720,Austin Hays,L,Danny Jansen,643376,1,0,1,False,2023-08-22,Stolen,2B,2023,2024,29.8,2024,78.9,0.64,2024,78.9,0.64,2024, 78.9, 0.64
64,64,64,64,2B,3B,Stolen Base 3B,622761,Jorge Mateo,579328,Yusei Kikuchi,683002,Gunnar Henderson,L,Danny Jansen,643376,2,3,5,False,2023-08-22,Stolen,3B,2023,2024,29.8,2024,78.9,0.64,2024,78.9,0.64,2024, 78.9, 0.64
65,65,65,65,1B,2B,Stolen Base 2B,668939,Adley Rutschman,579328,Yusei Kikuchi,683002,Gunnar Henderson,L,Danny Jansen,643376,2,3,5,False,2023-08-22,Stolen,2B,2023,2024,29.8,2024,78.9,0.64,2024,78.9,0.64,2024, 78.9, 0.64
66,66,66,66,1B,,Caught Stealing 2B,663538,Nico Hoerner,547943,Hyun Jin Ryu,664023,Ian Happ,L,Danny Jansen,643376,5,2,3,True,2023-08-13,Caught,2B,2023,2024,29.8,2024,78.9,0.64,2024,78.9,0.64,2024, 78.9, 0.64
67,67,67,67,1B,,Caught Stealing 2B,657077,Alex Verdugo,666201,Alek Manoah,807799,Masataka Yoshida,R,Danny Jansen,643376,0,2,1,False,2023-08-04,Caught,2B,2023,2024,29.8,2024,78.9,0.64,2024,78.9,0.64,2024, 78.9, 0.64
68,68,68,68,1B,2B,Stolen Base 2B,663624,Ryan Mountcastle,579328,Yusei Kikuchi,669720,Austin Hays,L,Danny Jansen,643376,0,0,1,True,2023-08-02,Stolen,2B,2023,2024,29.8,2024,78.9,0.64,2024,78.9,0.64,2024, 78.9, 0.64
69,69,69,69,1B,2B,Stolen Base 2B,622761,Jorge Mateo,650893,Génesis Cabrera,668939,Adley Rutschman,L,Danny Jansen,643376,3,4,7,True,2023-08-01,Stolen,2B,2023,2024,29.8,2024,78.9,0.64,2024,78.9,0.64,2024, 78.9, 0.64
70,70,70,70,1B,2B,Stolen Base 2B,666160,Mickey Moniak,621244,José Berríos,642136,Matt Thaiss,R,Danny Jansen,643376,0,0,1,True,2023-07-30,Stolen,2B,2023,2024,29.8,2024,78.9,0.64,2024,78.9,0.64,2024, 78.9, 0.64
71,71,71,71,1B,,Caught Stealing 2B,666160,Mickey Moniak,592332,Kevin Gausman,621493,Taylor Ward,R,Danny Jansen,643376,1,1,3,True,2023-07-28,Caught,2B,2023,2024,29.8,2024,78.9,0.64,2024,78.9,0.64,2024, 78.9, 0.64
72,72,72,72,1B,2B,Stolen Base 2B,676609,José Caballero,657024,Erik Swanson,677594,Julio Rodríguez,R,Danny Jansen,643376,1,2,7,False,2023-07-21,Stolen,2B,2023,2024,29.8,2024,78.9,0.64,2024,78.9,0.64,2024, 78.9, 0.64
73,73,73,73,2B,3B,Stolen Base 3B,663757,Trent Grisham,621244,José Berríos,665742,Juan Soto,R,Danny Jansen,643376,0,0,5,True,2023-07-19,Stolen,3B,2023,2024,29.8,2024,78.9,0.64,2024,78.9,0.64,2024, 78.9, 0.64
74,74,74,74,1B,2B,Stolen Base 2B,673490,Ha-Seong Kim,621244,José Berríos,665742,Juan Soto,R,Danny Jansen,643376,0,0,5,True,2023-07-19,Stolen,2B,2023,2024,29.8,2024,78.9,0.64,2024,78.9,0.64,2024, 78.9, 0.64
75,75,75,75,1B,2B,Stolen Base 2B,665487,Fernando Tatis Jr.,666201,Alek Manoah,665742,Juan Soto,R,Danny Jansen,643376,0,2,1,True,2023-07-18,Stolen,2B,2023,2024,29.8,2024,78.9,0.64,2024,78.9,0.64,2024, 78.9, 0.64
76,76,76,76,2B,3B,Stolen Base 3B,605113,Nick Ahmed,579328,Yusei Kikuchi,664983,Jake McCarthy,L,Danny Jansen,643376,0,1,2,True,2023-07-16,Stolen,3B,2023,2024,29.8,2024,78.9,0.64,2024,78.9,0.64,2024, 78.9, 0.64
77,77,77,77,2B,,Caught Stealing 3B,682998,Corbin Carroll,621244,José Berríos,572233,Christian Walker,R,Danny Jansen,643376,0,0,1,True,2023-07-14,Caught,3B,2023,2024,29.8,2024,78.9,0.64,2024,78.9,0.64,2024, 78.9, 0.64
78,78,78,78,1B,2B,Stolen Base 2B,807799,Masataka Yoshida,663423,Trent Thornton,646240,Rafael Devers,R,Danny Jansen,643376,0,4,8,True,2023-06-30,Stolen,2B,2023,2024,29.8,2024,78.9,0.64,2024,78.9,0.64,2024, 78.9, 0.64
79,79,79,79,1B,2B,Stolen Base 2B,642731,Thairo Estrada,592332,Kevin Gausman,672275,Patrick Bailey,R,Danny Jansen,643376,0,1,5,True,2023-06-27,Stolen,2B,2023,2024,29.8,2024,78.9,0.64,2024,78.9,0.64,2024, 78.9, 0.64
80,80,80,80,1B,2B,Stolen Base 2B,643393,Tony Kemp,605135,Chris Bassitt,676116,Ryan Noda,R,Danny Jansen,643376,0,0,1,True,2023-06-23,Stolen,2B,2023,2024,29.8,2024,78.9,0.64,2024,78.9,0.64,2024, 78.9, 0.64
81,81,81,81,1B,,Caught Stealing 2B,677649,Ezequiel Duran,643256,Adam Cimber,665750,Leody Taveras,R,Danny Jansen,643376,4,2,8,False,2023-06-17,Caught,2B,2023,2024,29.8,2024,78.9,0.64,2024,78.9,0.64,2024, 78.9, 0.64
82,82,82,82,1B,2B,Stolen Base 2B,622761,Jorge Mateo,579328,Yusei Kikuchi,687401,Joey Ortiz,L,Danny Jansen,643376,1,0,2,False,2023-06-15,Stolen,2B,2023,2024,29.8,2024,78.9,0.64,2024,78.9,0.64,2024, 78.9, 0.64
83,83,83,83,2B,3B,Stolen Base 3B,622761,Jorge Mateo,579328,Yusei Kikuchi,663630,Ryan McKenna,L,Danny Jansen,643376,1,0,2,False,2023-06-15,Stolen,3B,2023,2024,29.8,2024,78.9,0.64,2024,78.9,0.64,2024, 78.9, 0.64
84,84,84,84,1B,2B,Stolen Base 2B,622761,Jorge Mateo,657024,Erik Swanson,624428,Adam Frazier,R,Danny Jansen,643376,2,6,9,True,2023-05-19,Stolen,2B,2023,2024,29.8,2024,78.9,0.64,2024,78.9,0.64,2024, 78.9, 0.64
85,85,85,85,1B,2B,Stolen Base 2B,660670,Ronald Acuña Jr.,554340,Yimi García,621566,Matt Olson,R,Danny Jansen,643376,2,2,7,True,2023-05-13,Stolen,2B,2023,2024,29.8,2024,78.9,0.64,2024,78.9,0.64,2024, 78.9, 0.64
86,86,86,86,2B,3B,Stolen Base 3B,660670,Ronald Acuña Jr.,554340,Yimi García,621566,Matt Olson,R,Danny Jansen,643376,2,2,7,True,2023-05-13,Stolen,3B,2023,2024,29.8,2024,78.9,0.64,2024,78.9,0.64,2024, 78.9, 0.64
87,87,87,87,1B,2B,Stolen Base 2B,592206,Nick Castellanos,592332,Kevin Gausman,656941,Kyle Schwarber,R,Danny Jansen,643376,0,0,1,False,2023-05-10,Stolen,2B,2023,2024,29.8,2024,78.9,0.64,2024,78.9,0.64,2024, 78.9, 0.64
88,88,88,88,1B,2B,Stolen Base 2B,663647,Ke'Bryan Hayes,579328,Yusei Kikuchi,467793,Carlos Santana,L,Danny Jansen,643376,0,1,1,False,2023-05-07,Stolen,2B,2023,2024,29.8,2024,78.9,0.64,2024,78.9,0.64,2024, 78.9, 0.64
89,89,89,89,2B,3B,Stolen Base 3B,663647,Ke'Bryan Hayes,579328,Yusei Kikuchi,666801,Rodolfo Castro,L,Danny Jansen,643376,0,5,6,False,2023-05-07,Stolen,3B,2023,2024,29.8,2024,78.9,0.64,2024,78.9,0.64,2024, 78.9, 0.64
90,90,90,90,1B,2B,Stolen Base 2B,467793,Carlos Santana,579328,Yusei Kikuchi,666801,Rodolfo Castro,L,Danny Jansen,643376,0,5,6,False,2023-05-07,Stolen,2B,2023,2024,29.8,2024,78.9,0.64,2024,78.9,0.64,2024, 78.9, 0.64
91,91,91,91,1B,2B,Stolen Base 2B,678225,Ji Hwan Bae,605135,Chris Bassitt,668804,Bryan Reynolds,R,Danny Jansen,643376,0,1,1,False,2023-05-05,Stolen,2B,2023,2024,29.8,2024,78.9,0.64,2024,78.9,0.64,2024, 78.9, 0.64
92,92,92,92,2B,,Caught Stealing 3B,678225,Ji Hwan Bae,605135,Chris Bassitt,668804,Bryan Reynolds,R,Danny Jansen,643376,0,1,1,False,2023-05-05,Caught,3B,2023,2024,29.8,2024,78.9,0.64,2024,78.9,0.64,2024, 78.9, 0.64
93,93,93,93,1B,2B,Stolen Base 2B,457759,Justin Turner,592332,Kevin Gausman,680776,Jarren Duran,R,Danny Jansen,643376,1,0,1,False,2023-05-04,Stolen,2B,2023,2024,29.8,2024,78.9,0.64,2024,78.9,0.64,2024, 78.9, 0.64
94,94,94,94,1B,2B,Stolen Base 2B,606132,Raimel Tapia,592332,Kevin Gausman,807799,Masataka Yoshida,R,Danny Jansen,643376,4,0,2,False,2023-05-04,Stolen,2B,2023,2024,29.8,2024,78.9,0.64,2024,78.9,0.64,2024, 78.9, 0.64
95,95,95,95,1B,2B,Stolen Base 2B,680776,Jarren Duran,592332,Kevin Gausman,671213,Triston Casas,R,Danny Jansen,643376,6,0,2,False,2023-05-04,Stolen,2B,2023,2024,29.8,2024,78.9,0.64,2024,78.9,0.64,2024, 78.9, 0.64
