,Unnamed: 0,Start_Base,End_Base,Event,runner_id,runner_name,pitcher_id,pitcher_name,batter_id,batter_name,pitch_hand,credit,credit_id,homeScore,awayScore,inning,isTopInning,Date,Action,Base,Year,Current_Year_x,Sprint,Current_Year_y,Arm_Strength,Exchange
0,0,1B,2B,Stolen Base 2B,666181,Will Benson,596271,Casey Lawrence,663697,Jonathan India,R,Andrew Knizner,668800,2,8,4,True,2023-09-29,Stolen,2B,2023,2024,29.8,2024, 79.8, 0.69
1,1,1B,2B,Stolen Base 2B,665487,Fernando Tatis Jr.,669467,Andre Pallante,665742,Juan Soto,R,Andrew Knizner,668800,1,0,5,False,2023-09-23,Stolen,2B,2023,2024,29.8,2024, 79.8, 0.69
2,2,1B,2B,Stolen Base 2B,621438,Tyrone Taylor,669467,Andre Pallante,686217,Sal Frelick,R,Andrew Knizner,668800,3,5,8,True,2023-09-19,Stolen,2B,2023,2024,29.8,2024, 79.8, 0.69
3,3,1B,2B,Stolen Base 2B,661388,William Contreras,596271,Casey Lawrence,467793,Carlos Santana,R,Andrew Knizner,668800,3,6,9,True,2023-09-19,Stolen,2B,2023,2024,29.8,2024, 79.8, 0.69
4,4,1B,2B,Stolen Base 2B,679032,Johan Rojas,667463,John King,592206,Nick Castellanos,L,Andrew Knizner,668800,5,5,8,True,2023-09-17,Stolen,2B,2023,2024,29.8,2024, 79.8, 0.69
5,5,1B,2B,Stolen Base 2B,592206,Nick Castellanos,667463,John King,656941,Kyle Schwarber,L,Andrew Knizner,668800,5,5,8,True,2023-09-17,Stolen,2B,2023,2024,29.8,2024, 79.8, 0.69
6,6,1B,2B,Stolen Base 2B,622761,Jorge Mateo,680723,Drew Rom,668939,Adley Rutschman,L,Andrew Knizner,668800,0,0,3,False,2023-09-13,Stolen,2B,2023,2024,29.8,2024, 79.8, 0.69
7,7,1B,2B,Stolen Base 2B,663697,Jonathan India,669467,Andre Pallante,571912,Luke Maile,R,Andrew Knizner,668800,5,1,6,False,2023-09-10,Stolen,2B,2023,2024,29.8,2024, 79.8, 0.69
8,8,1B,,Caught Stealing 2B,678894,Liover Peguero,668868,Zack Thompson,669261,Jack Suwinski,L,Andrew Knizner,668800,0,1,2,True,2023-09-03,Caught,2B,2023,2024,29.8,2024, 79.8, 0.69
9,9,2B,3B,Stolen Base 3B,668804,Bryan Reynolds,669467,Andre Pallante,656582,Connor Joe,R,Andrew Knizner,668800,6,3,8,True,2023-09-03,Stolen,3B,2023,2024,29.8,2024, 79.8, 0.69
