,Unnamed: 0,Start_Base,End_Base,Event,runner_id,runner_name,pitcher_id,pitcher_name,batter_id,batter_name,pitch_hand,credit,credit_id,homeScore,awayScore,inning,isTopInning,Date,Action,Base,Year,Current_Year_x,Sprint,Current_Year_y,Arm_Strength,Exchange
0,0,1B,2B,Stolen Base 2B,669242,Tommy Edman,683175,Connor Phillips,502671,Paul Goldschmidt,R,Tyler Stephenson,663886,0,0,1,False,2023-09-30,Stolen,2B,2023,2024,29.8,2024, 82.1, 0.70
1,1,2B,3B,Stolen Base 3B,657656,Ramón Laureano,671096,Andrew Abbott,671289,Tyler Freeman,L,Tyler Stephenson,663886,1,0,2,False,2023-09-27,Stolen,3B,2023,2024,29.8,2024, 82.1, 0.70
2,2,1B,2B,Stolen Base 2B,671289,Tyler Freeman,671096,Andrew Abbott,677587,Brayan Rocchio,L,Tyler Stephenson,663886,2,0,2,False,2023-09-27,Stolen,2B,2023,2024,29.8,2024, 82.1, 0.70
3,3,2B,,Caught Stealing 3B,664702,Myles Straw,671096,Andrew Abbott,595956,Cam Gallagher,L,Tyler Stephenson,663886,2,0,2,False,2023-09-27,Caught,3B,2023,2024,29.8,2024, 82.1, 0.70
4,4,1B,2B,Caught Stealing 3B,677588,José Tena,671096,Andrew Abbott,595956,Cam Gallagher,L,Tyler Stephenson,663886,2,0,2,False,2023-09-27,Caught,3B,2023,2024,29.8,2024, 82.1, 0.70
5,5,1B,,Caught Stealing 2B,647304,Josh Naylor,650960,Daniel Duarte,671289,Tyler Freeman,R,Tyler Stephenson,663886,3,0,3,False,2023-09-27,Caught,2B,2023,2024,29.8,2024, 82.1, 0.70
6,6,2B,,Caught Stealing 3B,678225,Ji Hwan Bae,571882,Derek Law,675961,Alika Williams,R,Tyler Stephenson,663886,9,13,8,True,2023-09-23,Caught,3B,2023,2024,29.8,2024, 82.1, 0.70
7,7,1B,2B,Stolen Base 2B,678225,Ji Hwan Bae,664139,Ian Gibaut,656582,Connor Joe,R,Tyler Stephenson,663886,5,4,7,True,2023-09-22,Stolen,2B,2023,2024,29.8,2024, 82.1, 0.70
8,8,1B,2B,Stolen Base 2B,596146,Max Kepler,518585,Fernando Cruz,650489,Willi Castro,R,Tyler Stephenson,663886,0,0,2,True,2023-09-19,Stolen,2B,2023,2024,29.8,2024, 82.1, 0.70
9,9,1B,2B,Stolen Base 2B,668901,Mark Vientos,686730,Carson Spiers,621466,DJ Stewart,R,Tyler Stephenson,663886,4,2,5,False,2023-09-17,Stolen,2B,2023,2024,29.8,2024, 82.1, 0.70
10,10,1B,2B,Stolen Base 2B,677595,Ronny Mauricio,671096,Andrew Abbott,643446,Jeff McNeil,L,Tyler Stephenson,663886,1,1,3,False,2023-09-16,Stolen,2B,2023,2024,29.8,2024, 82.1, 0.70
11,11,1B,2B,Stolen Base 2B,663837,Matt Vierling,571882,Derek Law,679529,Spencer Torkelson,R,Tyler Stephenson,663886,0,0,1,False,2023-09-14,Stolen,2B,2023,2024,29.8,2024, 82.1, 0.70
12,12,1B,2B,Stolen Base 2B,595879,Javier Báez,594902,Ben Lively,663837,Matt Vierling,R,Tyler Stephenson,663886,3,0,4,False,2023-09-14,Stolen,2B,2023,2024,29.8,2024, 82.1, 0.70
13,13,1B,2B,Stolen Base 2B,678009,Parker Meadows,664747,Alexis Díaz,663837,Matt Vierling,R,Tyler Stephenson,663886,5,5,9,False,2023-09-12,Stolen,2B,2023,2024,29.8,2024, 82.1, 0.70
14,14,1B,2B,Stolen Base 2B,668731,Akil Baddoo,571656,Buck Farmer,681481,Kerry Carpenter,R,Tyler Stephenson,663886,5,6,10,False,2023-09-12,Stolen,2B,2023,2024,29.8,2024, 82.1, 0.70
15,15,1B,2B,Stolen Base 2B,691026,Masyn Winn,594580,Sam Moll,663457,Lars Nootbaar,L,Tyler Stephenson,663886,3,4,4,True,2023-09-09,Stolen,2B,2023,2024,29.8,2024, 82.1, 0.70
16,16,1B,2B,Stolen Base 2B,664238,Dylan Moore,664747,Alexis Díaz,645801,Mike Ford,R,Tyler Stephenson,663886,6,6,9,True,2023-09-05,Stolen,2B,2023,2024,29.8,2024, 82.1, 0.70
17,17,1B,2B,Stolen Base 2B,643565,Mike Tauchman,664028,Brett Kennedy,663538,Nico Hoerner,R,Tyler Stephenson,663886,5,9,8,True,2023-09-03,Stolen,2B,2023,2024,29.8,2024, 82.1, 0.70
18,18,1B,2B,Stolen Base 2B,664023,Ian Happ,664028,Brett Kennedy,621020,Dansby Swanson,R,Tyler Stephenson,663886,5,12,8,True,2023-09-03,Stolen,2B,2023,2024,29.8,2024, 82.1, 0.70
19,19,1B,2B,Stolen Base 2B,663538,Nico Hoerner,671096,Andrew Abbott,621020,Dansby Swanson,L,Tyler Stephenson,663886,0,0,5,True,2023-09-02,Stolen,2B,2023,2024,29.8,2024, 82.1, 0.70
20,20,1B,2B,Stolen Base 2B,663538,Nico Hoerner,594580,Sam Moll,664023,Ian Happ,L,Tyler Stephenson,663886,1,2,5,True,2023-09-01,Stolen,2B,2023,2024,29.8,2024, 82.1, 0.70
21,21,1B,2B,Stolen Base 2B,664023,Ian Happ,594580,Sam Moll,641355,Cody Bellinger,L,Tyler Stephenson,663886,1,2,5,True,2023-09-01,Stolen,2B,2023,2024,29.8,2024, 82.1, 0.70
22,22,1B,,Caught Stealing 2B,641355,Cody Bellinger,664139,Ian Gibaut,621020,Dansby Swanson,R,Tyler Stephenson,663886,1,2,8,True,2023-09-01,Caught,2B,2023,2024,29.8,2024, 82.1, 0.70
23,23,1B,,Caught Stealing 2B,663538,Nico Hoerner,668933,Graham Ashcraft,664023,Ian Happ,R,Tyler Stephenson,663886,0,0,4,True,2023-09-01,Caught,2B,2023,2024,29.8,2024, 82.1, 0.70
24,24,1B,2B,Stolen Base 2B,641355,Cody Bellinger,608371,Lucas Sims,621020,Dansby Swanson,R,Tyler Stephenson,663886,1,3,6,True,2023-09-01,Stolen,2B,2023,2024,29.8,2024, 82.1, 0.70
25,25,1B,2B,Stolen Base 2B,682998,Corbin Carroll,664139,Ian Gibaut,606466,Ketel Marte,R,Tyler Stephenson,663886,2,2,8,False,2023-08-27,Stolen,2B,2023,2024,29.8,2024, 82.1, 0.70
26,26,1B,2B,Stolen Base 2B,502054,Tommy Pham,608371,Lucas Sims,666971,Lourdes Gurriel Jr.,R,Tyler Stephenson,663886,3,2,8,False,2023-08-27,Stolen,2B,2023,2024,29.8,2024, 82.1, 0.70
27,27,2B,3B,Stolen Base 3B,672695,Geraldo Perdomo,594580,Sam Moll,606466,Ketel Marte,L,Tyler Stephenson,663886,1,0,3,False,2023-08-26,Stolen,3B,2023,2024,29.8,2024, 82.1, 0.70
28,28,1B,2B,Stolen Base 2B,502054,Tommy Pham,664747,Alexis Díaz,572233,Christian Walker,R,Tyler Stephenson,663886,7,7,10,False,2023-08-26,Stolen,2B,2023,2024,29.8,2024, 82.1, 0.70
29,29,1B,,Caught Stealing 2B,666160,Mickey Moniak,664747,Alexis Díaz,545341,Randal Grichuk,R,Tyler Stephenson,663886,3,4,9,False,2023-08-22,Caught,2B,2023,2024,29.8,2024, 82.1, 0.70
30,30,1B,2B,Stolen Base 2B,662139,Daulton Varsho,571882,Derek Law,666182,Bo Bichette,R,Tyler Stephenson,663886,3,4,9,True,2023-08-19,Stolen,2B,2023,2024,29.8,2024, 82.1, 0.70
31,31,1B,2B,Stolen Base 2B,593160,Whit Merrifield,664028,Brett Kennedy,665489,Vladimir Guerrero Jr.,R,Tyler Stephenson,663886,0,0,1,True,2023-08-18,Stolen,2B,2023,2024,29.8,2024, 82.1, 0.70
32,32,1B,2B,Stolen Base 2B,686823,Will Brennan,668933,Graham Ashcraft,672356,Gabriel Arias,R,Tyler Stephenson,663886,0,2,1,True,2023-08-15,Stolen,2B,2023,2024,29.8,2024, 82.1, 0.70
33,33,1B,2B,Stolen Base 2B,664702,Myles Straw,668933,Graham Ashcraft,680757,Steven Kwan,R,Tyler Stephenson,663886,0,2,2,True,2023-08-15,Stolen,2B,2023,2024,29.8,2024, 82.1, 0.70
34,34,1B,2B,Stolen Base 2B,664702,Myles Straw,668933,Graham Ashcraft,680757,Steven Kwan,R,Tyler Stephenson,663886,0,3,7,True,2023-08-15,Stolen,2B,2023,2024,29.8,2024, 82.1, 0.70
35,35,1B,2B,Stolen Base 2B,682928,CJ Abrams,680689,Lyon Richardson,657041,Lane Thomas,R,Tyler Stephenson,663886,0,4,2,True,2023-08-06,Stolen,2B,2023,2024,29.8,2024, 82.1, 0.70
36,36,3B,,Caught Stealing Home,669743,Alex Call,571656,Buck Farmer,657041,Lane Thomas,R,Tyler Stephenson,663886,3,5,4,True,2023-08-06,Caught,Home,2023,2024,29.8,2024, 82.1, 0.70
37,37,1B,2B,Caught Stealing Home,682928,CJ Abrams,571656,Buck Farmer,657041,Lane Thomas,R,Tyler Stephenson,663886,3,5,4,True,2023-08-06,Caught,Home,2023,2024,29.8,2024, 82.1, 0.70
38,38,1B,2B,Stolen Base 2B,682928,CJ Abrams,518585,Fernando Cruz,657041,Lane Thomas,R,Tyler Stephenson,663886,3,5,6,True,2023-08-06,Stolen,2B,2023,2024,29.8,2024, 82.1, 0.70
39,39,1B,2B,Stolen Base 2B,666906,Jake Alu,664139,Ian Gibaut,545121,Ildemaro Vargas,R,Tyler Stephenson,663886,3,6,9,True,2023-08-06,Stolen,2B,2023,2024,29.8,2024, 82.1, 0.70
40,40,1B,2B,Stolen Base 2B,657041,Lane Thomas,671096,Andrew Abbott,608841,Joey Meneses,L,Tyler Stephenson,663886,0,0,1,True,2023-08-05,Stolen,2B,2023,2024,29.8,2024, 82.1, 0.70
41,41,2B,3B,Stolen Base 3B,657041,Lane Thomas,671096,Andrew Abbott,608841,Joey Meneses,L,Tyler Stephenson,663886,0,5,4,True,2023-08-05,Stolen,3B,2023,2024,29.8,2024, 82.1, 0.70
42,42,1B,2B,Stolen Base 2B,669023,Jeter Downs,571882,Derek Law,660688,Keibert Ruiz,R,Tyler Stephenson,663886,3,6,8,True,2023-08-05,Stolen,2B,2023,2024,29.8,2024, 82.1, 0.70
