,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Start_Base,End_Base,Event,runner_id,runner_name,pitcher_id,pitcher_name,batter_id,batter_name,pitch_hand,credit,credit_id,homeScore,awayScore,inning,isTopInning,Date,Action,Base,Year,Current_Year_x,Sprint,Current_Year_y,Arm_Strength_x,Exchange_x,Current_Year_x,Arm_Strength_y,Exchange_y,Current_Year_y,Arm_Strength,Exchange
23,23,23,23,1B,2B,Stolen Base 2B,669720,Austin Hays,623167,Chris Flexen,656775,Cedric Mullins,R,Elias Díaz,553869,0,2,5,False,2023-08-26,Stolen,2B,2023,2024,29.8,2024,84.1,0.65,2024,84.1,0.65,2024, 84.1, 0.65
24,24,24,24,1B,2B,Stolen Base 2B,676059,Jordan Westburg,608718,Brent Suter,656775,Cedric Mullins,L,Elias Díaz,553869,5,4,8,False,2023-08-25,Stolen,2B,2023,2024,29.8,2024,84.1,0.65,2024,84.1,0.65,2024, 84.1, 0.65
25,25,25,25,2B,3B,Stolen Base 3B,642350,Jose Siri,664875,Justin Lawrence,650907,René Pinto,R,Elias Díaz,553869,3,5,9,False,2023-08-23,Stolen,3B,2023,2024,29.8,2024,84.1,0.65,2024,84.1,0.65,2024, 84.1, 0.65
26,26,26,26,1B,2B,Stolen Base 2B,666139,Josh Lowe,664875,Justin Lawrence,650907,René Pinto,R,Elias Díaz,553869,3,5,9,False,2023-08-23,Stolen,2B,2023,2024,29.8,2024,84.1,0.65,2024,84.1,0.65,2024, 84.1, 0.65
27,27,27,27,3B,score,Stolen Base Home,462101,Elvis Andrus,607536,Kyle Freeland,660162,Yoán Moncada,L,Elias Díaz,553869,0,1,1,True,2023-08-19,Stolen,Home,2023,2024,29.8,2024,84.1,0.65,2024,84.1,0.65,2024, 84.1, 0.65
28,28,28,28,1B,2B,Stolen Base 2B,666971,Lourdes Gurriel Jr.,641755,Tyler Kinley,607054,Jace Peterson,R,Elias Díaz,553869,5,8,9,True,2023-08-15,Stolen,2B,2023,2024,29.8,2024,84.1,0.65,2024,84.1,0.65,2024, 84.1, 0.65
29,29,29,29,1B,,Caught Stealing 2B,642708,Amed Rosario,596295,Austin Gomber,571771,Enrique Hernández,L,Elias Díaz,553869,2,1,5,False,2023-08-11,Caught,2B,2023,2024,29.8,2024,84.1,0.65,2024,84.1,0.65,2024, 84.1, 0.65
30,30,30,30,3B,,Caught Stealing Home,605141,Mookie Betts,656234,Jake Bird,642708,Amed Rosario,R,Elias Díaz,553869,6,1,6,False,2023-08-11,Caught,Home,2023,2024,29.8,2024,84.1,0.65,2024,84.1,0.65,2024, 84.1, 0.65
31,31,31,31,1B,2B,Stolen Base 2B,655316,Andruw Monasterio,607536,Kyle Freeland,605170,Victor Caratini,L,Elias Díaz,553869,0,0,2,False,2023-08-08,Stolen,2B,2023,2024,29.8,2024,84.1,0.65,2024,84.1,0.65,2024, 84.1, 0.65
32,32,32,32,1B,,Caught Stealing 2B,686894,Joey Wiemer,607536,Kyle Freeland,668930,Brice Turang,L,Elias Díaz,553869,1,1,5,False,2023-08-08,Caught,2B,2023,2024,29.8,2024,84.1,0.65,2024,84.1,0.65,2024, 84.1, 0.65
33,33,33,33,1B,2B,Stolen Base 2B,668930,Brice Turang,663567,Peter Lambert,621438,Tyrone Taylor,R,Elias Díaz,553869,0,1,2,False,2023-08-07,Stolen,2B,2023,2024,29.8,2024,84.1,0.65,2024,84.1,0.65,2024, 84.1, 0.65
34,34,34,34,1B,2B,Stolen Base 2B,630105,Jake Cronenworth,656234,Jake Bird,669134,Luis Campusano,R,Elias Díaz,553869,4,6,9,True,2023-08-01,Stolen,2B,2023,2024,29.8,2024,84.1,0.65,2024,84.1,0.65,2024, 84.1, 0.65
35,35,35,35,1B,2B,Stolen Base 2B,673490,Ha-Seong Kim,656234,Jake Bird,665487,Fernando Tatis Jr.,R,Elias Díaz,553869,4,8,9,True,2023-08-01,Stolen,2B,2023,2024,29.8,2024,84.1,0.65,2024,84.1,0.65,2024, 84.1, 0.65
36,36,36,36,1B,2B,Stolen Base 2B,680869,Zack Gelof,656234,Jake Bird,668709,JJ Bleday,R,Elias Díaz,553869,2,6,6,True,2023-07-29,Stolen,2B,2023,2024,29.8,2024,84.1,0.65,2024,84.1,0.65,2024, 84.1, 0.65
37,37,37,37,2B,3B,Stolen Base 3B,680869,Zack Gelof,656234,Jake Bird,668709,JJ Bleday,R,Elias Díaz,553869,2,6,6,True,2023-07-29,Stolen,3B,2023,2024,29.8,2024,84.1,0.65,2024,84.1,0.65,2024, 84.1, 0.65
38,38,38,38,1B,2B,Stolen Base 2B,682928,CJ Abrams,664875,Justin Lawrence,657041,Lane Thomas,R,Elias Díaz,553869,2,5,8,False,2023-07-25,Stolen,2B,2023,2024,29.8,2024,84.1,0.65,2024,84.1,0.65,2024, 84.1, 0.65
39,39,39,39,1B,2B,Stolen Base 2B,663656,Kyle Tucker,543272,Brad Hand,608324,Alex Bregman,L,Elias Díaz,553869,0,4,8,True,2023-07-19,Stolen,2B,2023,2024,29.8,2024,84.1,0.65,2024,84.1,0.65,2024, 84.1, 0.65
40,40,40,40,2B,3B,Stolen Base 3B,663656,Kyle Tucker,543272,Brad Hand,676801,Chas McCormick,L,Elias Díaz,553869,0,4,8,True,2023-07-19,Stolen,3B,2023,2024,29.8,2024,84.1,0.65,2024,84.1,0.65,2024, 84.1, 0.65
41,41,41,41,1B,2B,Stolen Base 2B,672724,Oswald Peraza,453268,Daniel Bard,518934,DJ LeMahieu,R,Elias Díaz,553869,5,4,9,True,2023-07-16,Stolen,2B,2023,2024,29.8,2024,84.1,0.65,2024,84.1,0.65,2024, 84.1, 0.65
42,42,42,42,1B,2B,Stolen Base 2B,665828,Oswaldo Cabrera,668970,Gavin Hollowell,543309,Kyle Higashioka,R,Elias Díaz,553869,5,6,11,True,2023-07-16,Stolen,2B,2023,2024,29.8,2024,84.1,0.65,2024,84.1,0.65,2024, 84.1, 0.65
43,43,43,43,1B,,Caught Stealing 2B,663656,Kyle Tucker,502624,Chase Anderson,547989,José Abreu,R,Elias Díaz,553869,1,0,4,False,2023-07-05,Caught,2B,2023,2024,29.8,2024,84.1,0.65,2024,84.1,0.65,2024, 84.1, 0.65
44,44,44,44,1B,2B,Stolen Base 2B,676694,Jake Meyers,607536,Kyle Freeland,666197,Grae Kessinger,L,Elias Díaz,553869,3,0,6,False,2023-07-04,Stolen,2B,2023,2024,29.8,2024,84.1,0.65,2024,84.1,0.65,2024, 84.1, 0.65
45,45,45,45,1B,2B,Stolen Base 2B,667452,Corey Julks,668970,Gavin Hollowell,608324,Alex Bregman,R,Elias Díaz,553869,3,0,7,False,2023-07-04,Stolen,2B,2023,2024,29.8,2024,84.1,0.65,2024,84.1,0.65,2024, 84.1, 0.65
46,46,46,46,1B,2B,Stolen Base 2B,545350,Jake Marisnick,596295,Austin Gomber,663837,Matt Vierling,L,Elias Díaz,553869,5,0,3,True,2023-06-30,Stolen,2B,2023,2024,29.8,2024,84.1,0.65,2024,84.1,0.65,2024, 84.1, 0.65
47,47,47,47,1B,2B,Stolen Base 2B,605141,Mookie Betts,607536,Kyle Freeland,669257,Will Smith,L,Elias Díaz,553869,0,0,1,True,2023-06-28,Stolen,2B,2023,2024,29.8,2024,84.1,0.65,2024,84.1,0.65,2024, 84.1, 0.65
48,48,48,48,1B,2B,Stolen Base 2B,502110,J.D. Martinez,607536,Kyle Freeland,500743,Miguel Rojas,L,Elias Díaz,553869,4,6,5,True,2023-06-28,Stolen,2B,2023,2024,29.8,2024,84.1,0.65,2024,84.1,0.65,2024, 84.1, 0.65
49,49,49,49,1B,2B,Stolen Base 2B,623205,Andrew Velazquez,453268,Daniel Bard,545361,Mike Trout,R,Elias Díaz,553869,4,2,8,True,2023-06-25,Stolen,2B,2023,2024,29.8,2024,84.1,0.65,2024,84.1,0.65,2024, 84.1, 0.65
50,50,50,50,1B,,Caught Stealing 2B,680574,Matt McLain,663562,Noah Davis,663697,Jonathan India,R,Elias Díaz,553869,3,1,2,False,2023-06-20,Caught,2B,2023,2024,29.8,2024,84.1,0.65,2024,84.1,0.65,2024, 84.1, 0.65
51,51,51,51,1B,2B,Stolen Base 2B,668715,Spencer Steer,543272,Brad Hand,458015,Joey Votto,L,Elias Díaz,553869,5,4,8,False,2023-06-19,Stolen,2B,2023,2024,29.8,2024,84.1,0.65,2024,84.1,0.65,2024, 84.1, 0.65
52,52,52,52,1B,2B,Stolen Base 2B,641584,Jake Fraley,664875,Justin Lawrence,663886,Tyler Stephenson,R,Elias Díaz,553869,5,4,8,False,2023-06-19,Stolen,2B,2023,2024,29.8,2024,84.1,0.65,2024,84.1,0.65,2024, 84.1, 0.65
53,53,53,53,2B,3B,Stolen Base 3B,606115,Orlando Arcia,657756,Connor Seabold,671739,Michael Harris II,R,Elias Díaz,553869,5,0,2,False,2023-06-17,Stolen,3B,2023,2024,29.8,2024,84.1,0.65,2024,84.1,0.65,2024, 84.1, 0.65
54,54,54,54,1B,2B,Stolen Base 2B,680776,Jarren Duran,664875,Justin Lawrence,624414,Christian Arroyo,R,Elias Díaz,553869,4,4,8,False,2023-06-13,Stolen,2B,2023,2024,29.8,2024,84.1,0.65,2024,84.1,0.65,2024, 84.1, 0.65
55,55,55,55,2B,3B,Stolen Base 3B,680776,Jarren Duran,664875,Justin Lawrence,624512,Reese McGuire,R,Elias Díaz,553869,4,4,8,False,2023-06-13,Stolen,3B,2023,2024,29.8,2024,84.1,0.65,2024,84.1,0.65,2024, 84.1, 0.65
56,56,56,56,1B,,Caught Stealing 2B,592518,Manny Machado,607536,Kyle Freeland,593428,Xander Bogaerts,L,Elias Díaz,553869,1,1,3,True,2023-06-10,Caught,2B,2023,2024,29.8,2024,84.1,0.65,2024,84.1,0.65,2024, 84.1, 0.65
57,57,57,57,1B,2B,Stolen Base 2B,642731,Thairo Estrada,571539,Matt Carasiti,592626,Joc Pederson,R,Elias Díaz,553869,4,3,7,True,2023-06-08,Stolen,2B,2023,2024,29.8,2024,84.1,0.65,2024,84.1,0.65,2024, 84.1, 0.65
58,58,58,58,1B,2B,Stolen Base 2B,677951,Bobby Witt Jr.,596295,Austin Gomber,686469,Vinnie Pasquantino,L,Elias Díaz,553869,1,5,3,False,2023-06-03,Stolen,2B,2023,2024,29.8,2024,84.1,0.65,2024,84.1,0.65,2024, 84.1, 0.65
59,59,59,59,1B,,Caught Stealing 2B,677951,Bobby Witt Jr.,502624,Chase Anderson,686469,Vinnie Pasquantino,R,Elias Díaz,553869,2,1,3,False,2023-06-02,Caught,2B,2023,2024,29.8,2024,84.1,0.65,2024,84.1,0.65,2024, 84.1, 0.65
60,60,60,60,1B,2B,Stolen Base 2B,664983,Jake McCarthy,607536,Kyle Freeland,606466,Ketel Marte,L,Elias Díaz,553869,3,0,2,False,2023-05-30,Stolen,2B,2023,2024,29.8,2024,84.1,0.65,2024,84.1,0.65,2024, 84.1, 0.65
61,61,61,61,1B,2B,Stolen Base 2B,682998,Corbin Carroll,607536,Kyle Freeland,672515,Gabriel Moreno,L,Elias Díaz,553869,4,0,4,False,2023-05-30,Stolen,2B,2023,2024,29.8,2024,84.1,0.65,2024,84.1,0.65,2024, 84.1, 0.65
62,62,62,62,2B,3B,Stolen Base 3B,682998,Corbin Carroll,607536,Kyle Freeland,672515,Gabriel Moreno,L,Elias Díaz,553869,4,0,4,False,2023-05-30,Stolen,3B,2023,2024,29.8,2024,84.1,0.65,2024,84.1,0.65,2024, 84.1, 0.65
63,63,63,63,1B,2B,Stolen Base 2B,664983,Jake McCarthy,607536,Kyle Freeland,606466,Ketel Marte,L,Elias Díaz,553869,4,0,4,False,2023-05-30,Stolen,2B,2023,2024,29.8,2024,84.1,0.65,2024,84.1,0.65,2024, 84.1, 0.65
64,64,64,64,2B,3B,Stolen Base 3B,668942,Josh Rojas,666154,Karl Kauffmann,672695,Geraldo Perdomo,R,Elias Díaz,553869,2,4,2,False,2023-05-29,Stolen,3B,2023,2024,29.8,2024,84.1,0.65,2024,84.1,0.65,2024, 84.1, 0.65
65,65,65,65,1B,2B,Stolen Base 2B,664983,Jake McCarthy,666154,Karl Kauffmann,672695,Geraldo Perdomo,R,Elias Díaz,553869,2,4,2,False,2023-05-29,Stolen,2B,2023,2024,29.8,2024,84.1,0.65,2024,84.1,0.65,2024, 84.1, 0.65
66,66,66,66,2B,3B,Stolen Base 3B,672515,Gabriel Moreno,543272,Brad Hand,664983,Jake McCarthy,L,Elias Díaz,553869,7,5,8,False,2023-05-29,Stolen,3B,2023,2024,29.8,2024,84.1,0.65,2024,84.1,0.65,2024, 84.1, 0.65
67,67,67,67,1B,2B,Stolen Base 2B,664983,Jake McCarthy,543272,Brad Hand,605113,Nick Ahmed,L,Elias Díaz,553869,7,5,8,False,2023-05-29,Stolen,2B,2023,2024,29.8,2024,84.1,0.65,2024,84.1,0.65,2024, 84.1, 0.65
68,68,68,68,1B,2B,Stolen Base 2B,493329,Yuli Gurriel,666154,Karl Kauffmann,621563,Joey Wendle,R,Elias Díaz,553869,1,2,4,True,2023-05-24,Stolen,2B,2023,2024,29.8,2024,84.1,0.65,2024,84.1,0.65,2024, 84.1, 0.65
69,69,69,69,3B,score,Stolen Base Home,650559,Bryan De La Cruz,666154,Karl Kauffmann,621563,Joey Wendle,R,Elias Díaz,553869,1,2,4,True,2023-05-24,Stolen,Home,2023,2024,29.8,2024,84.1,0.65,2024,84.1,0.65,2024, 84.1, 0.65
70,70,70,70,1B,2B,Stolen Base 2B,677649,Ezequiel Duran,472551,Fernando Abad,665750,Leody Taveras,L,Elias Díaz,553869,7,2,8,False,2023-05-19,Stolen,2B,2023,2024,29.8,2024,84.1,0.65,2024,84.1,0.65,2024, 84.1, 0.65
71,71,71,71,1B,2B,Stolen Base 2B,641584,Jake Fraley,502624,Chase Anderson,668715,Spencer Steer,R,Elias Díaz,553869,0,0,4,True,2023-05-16,Stolen,2B,2023,2024,29.8,2024,84.1,0.65,2024,84.1,0.65,2024, 84.1, 0.65
72,72,72,72,1B,2B,Stolen Base 2B,681082,Bryson Stott,607536,Kyle Freeland,607208,Trea Turner,L,Elias Díaz,553869,0,0,1,True,2023-05-14,Stolen,2B,2023,2024,29.8,2024,84.1,0.65,2024,84.1,0.65,2024, 84.1, 0.65
73,73,73,73,1B,2B,Stolen Base 2B,607208,Trea Turner,663372,Ryan Feltner,547180,Bryce Harper,R,Elias Díaz,553869,0,0,1,True,2023-05-13,Stolen,2B,2023,2024,29.8,2024,84.1,0.65,2024,84.1,0.65,2024, 84.1, 0.65
74,74,74,74,1B,,Caught Stealing 2B,592206,Nick Castellanos,663567,Peter Lambert,664761,Alec Bohm,R,Elias Díaz,553869,3,4,5,True,2023-05-13,Caught,2B,2023,2024,29.8,2024,84.1,0.65,2024,84.1,0.65,2024, 84.1, 0.65
75,75,75,75,2B,3B,Stolen Base 3B,547180,Bryce Harper,664875,Justin Lawrence,592206,Nick Castellanos,R,Elias Díaz,553869,3,6,8,True,2023-05-12,Stolen,3B,2023,2024,29.8,2024,84.1,0.65,2024,84.1,0.65,2024, 84.1, 0.65
76,76,76,76,1B,,Caught Stealing 2B,663647,Ke'Bryan Hayes,607536,Kyle Freeland,457705,Andrew McCutchen,L,Elias Díaz,553869,0,0,1,False,2023-05-08,Caught,2B,2023,2024,29.8,2024,84.1,0.65,2024,84.1,0.65,2024, 84.1, 0.65
77,77,77,77,2B,,Caught Stealing 3B,666801,Rodolfo Castro,607536,Kyle Freeland,572008,Chris Owings,L,Elias Díaz,553869,0,0,5,False,2023-05-08,Caught,3B,2023,2024,29.8,2024,84.1,0.65,2024,84.1,0.65,2024, 84.1, 0.65
78,78,78,78,1B,,Caught Stealing 2B,663647,Ke'Bryan Hayes,453268,Daniel Bard,467793,Carlos Santana,R,Elias Díaz,553869,2,0,8,False,2023-05-08,Caught,2B,2023,2024,29.8,2024,84.1,0.65,2024,84.1,0.65,2024, 84.1, 0.65
79,79,79,79,1B,,Caught Stealing 2B,680911,Owen Miller,607536,Kyle Freeland,686894,Joey Wiemer,L,Elias Díaz,553869,0,0,3,True,2023-05-03,Caught,2B,2023,2024,29.8,2024,84.1,0.65,2024,84.1,0.65,2024, 84.1, 0.65
80,80,80,80,1B,2B,Stolen Base 2B,668930,Brice Turang,663372,Ryan Feltner,621438,Tyrone Taylor,R,Elias Díaz,553869,0,0,2,True,2023-05-02,Stolen,2B,2023,2024,29.8,2024,84.1,0.65,2024,84.1,0.65,2024, 84.1, 0.65
81,81,81,81,1B,,Caught Stealing 2B,682998,Corbin Carroll,663562,Noah Davis,572233,Christian Walker,R,Elias Díaz,553869,0,1,1,True,2023-04-29,Caught,2B,2023,2024,29.8,2024,84.1,0.65,2024,84.1,0.65,2024, 84.1, 0.65
82,82,82,82,2B,3B,Stolen Base 3B,668942,Josh Rojas,664875,Justin Lawrence,677950,Alek Thomas,R,Elias Díaz,553869,1,4,7,True,2023-04-28,Stolen,3B,2023,2024,29.8,2024,84.1,0.65,2024,84.1,0.65,2024, 84.1, 0.65
83,83,83,83,1B,2B,Stolen Base 2B,680757,Steven Kwan,663372,Ryan Feltner,642708,Amed Rosario,R,Elias Díaz,553869,1,5,6,False,2023-04-25,Stolen,2B,2023,2024,29.8,2024,84.1,0.65,2024,84.1,0.65,2024, 84.1, 0.65
84,84,84,84,2B,3B,Stolen Base 3B,592663,J.T. Realmuto,543272,Brad Hand,543281,Josh Harrison,L,Elias Díaz,553869,3,3,8,False,2023-04-21,Stolen,3B,2023,2024,29.8,2024,84.1,0.65,2024,84.1,0.65,2024, 84.1, 0.65
85,85,85,85,1B,2B,Stolen Base 2B,663647,Ke'Bryan Hayes,570632,José Ureña,668804,Bryan Reynolds,R,Elias Díaz,553869,3,1,3,True,2023-04-18,Stolen,2B,2023,2024,29.8,2024,84.1,0.65,2024,84.1,0.65,2024, 84.1, 0.65
86,86,86,86,1B,,Caught Stealing 2B,678225,Ji Hwan Bae,570632,José Ureña,672779,Tucupita Marcano,R,Elias Díaz,553869,3,4,4,True,2023-04-18,Caught,2B,2023,2024,29.8,2024,84.1,0.65,2024,84.1,0.65,2024, 84.1, 0.65
87,87,87,87,1B,,Caught Stealing 2B,663647,Ke'Bryan Hayes,659275,Dinelson Lamet,656582,Connor Joe,R,Elias Díaz,553869,3,5,7,True,2023-04-18,Caught,2B,2023,2024,29.8,2024,84.1,0.65,2024,84.1,0.65,2024, 84.1, 0.65
88,88,88,88,2B,3B,Stolen Base 3B,678225,Ji Hwan Bae,607536,Kyle Freeland,663647,Ke'Bryan Hayes,L,Elias Díaz,553869,0,5,2,True,2023-04-17,Stolen,3B,2023,2024,29.8,2024,84.1,0.65,2024,84.1,0.65,2024, 84.1, 0.65
89,89,89,89,1B,2B,Stolen Base 2B,595978,Austin Hedges,607536,Kyle Freeland,663647,Ke'Bryan Hayes,L,Elias Díaz,553869,0,5,2,True,2023-04-17,Stolen,2B,2023,2024,29.8,2024,84.1,0.65,2024,84.1,0.65,2024, 84.1, 0.65
90,90,90,90,1B,2B,Stolen Base 2B,672284,Jarred Kelenic,663562,Noah Davis,572041,AJ Pollock,R,Elias Díaz,553869,0,0,5,False,2023-04-16,Stolen,2B,2023,2024,29.8,2024,84.1,0.65,2024,84.1,0.65,2024, 84.1, 0.65
91,91,91,91,1B,2B,Stolen Base 2B,664059,Sam Haggerty,596295,Austin Gomber,641487,J.P. Crawford,L,Elias Díaz,553869,2,1,2,False,2023-04-14,Stolen,2B,2023,2024,29.8,2024,84.1,0.65,2024,84.1,0.65,2024, 84.1, 0.65
92,92,92,92,1B,2B,Stolen Base 2B,641933,Tyler O'Neill,608718,Brent Suter,600301,Taylor Motter,L,Elias Díaz,553869,2,4,7,True,2023-04-12,Stolen,2B,2023,2024,29.8,2024,84.1,0.65,2024,84.1,0.65,2024, 84.1, 0.65
93,93,93,93,1B,2B,Stolen Base 2B,645302,Victor Robles,621389,Ty Blach,669743,Alex Call,L,Elias Díaz,553869,2,8,5,True,2023-04-07,Stolen,2B,2023,2024,29.8,2024,84.1,0.65,2024,84.1,0.65,2024, 84.1, 0.65
94,94,94,94,1B,,Caught Stealing 2B,682928,CJ Abrams,607536,Kyle Freeland,657041,Lane Thomas,L,Elias Díaz,553869,0,0,3,True,2023-04-06,Caught,2B,2023,2024,29.8,2024,84.1,0.65,2024,84.1,0.65,2024, 84.1, 0.65
95,95,95,95,1B,,Caught Stealing 2B,605141,Mookie Betts,608566,Germán Márquez,518692,Freddie Freeman,R,Elias Díaz,553869,4,0,5,False,2023-04-04,Caught,2B,2023,2024,29.8,2024,84.1,0.65,2024,84.1,0.65,2024, 84.1, 0.65
96,96,96,96,2B,3B,Stolen Base 3B,640492,José Azocar,596295,Austin Gomber,593428,Xander Bogaerts,L,Elias Díaz,553869,3,0,3,False,2023-04-02,Stolen,3B,2023,2024,29.8,2024,84.1,0.65,2024,84.1,0.65,2024, 84.1, 0.65
