,Unnamed: 0,Start_Base,End_Base,Event,runner_id,runner_name,pitcher_id,pitcher_name,batter_id,batter_name,pitch_hand,credit,credit_id,homeScore,awayScore,inning,isTopInning,Date,Action,Base,Year,Current_Year_x,Sprint,Current_Year_y,Arm_Strength,Exchange
0,0,1B,2B,Stolen Base 2B,657041,Lane Thomas,605182,Mike Clevinger,608841,Joey Meneses,R,Yasmani Grandal,518735,0,0,1,False,2023-09-18,Stolen,2B,2023,2024,29.8,2024, 77.8, 0.71
1,1,1B,2B,Stolen Base 2B,682928,CJ Abrams,605182,Mike Clevinger,657041,Lane Thomas,R,Yasmani Grandal,518735,0,0,3,False,2023-09-18,Stolen,2B,2023,2024,29.8,2024, 77.8, 0.71
2,2,1B,2B,Stolen Base 2B,677951,Bobby Witt Jr.,605182,Mike Clevinger,521692,Salvador Perez,R,Yasmani Grandal,518735,0,0,1,True,2023-09-13,Stolen,2B,2023,2024,29.8,2024, 77.8, 0.71
3,3,2B,3B,Stolen Base 3B,677951,Bobby Witt Jr.,605182,Mike Clevinger,669004,MJ Melendez,R,Yasmani Grandal,518735,0,0,1,True,2023-09-13,Stolen,3B,2023,2024,29.8,2024, 77.8, 0.71
4,4,1B,2B,Stolen Base 2B,671221,Drew Waters,607481,Aaron Bummer,664728,Kyle Isbel,L,Yasmani Grandal,518735,0,2,7,True,2023-09-13,Stolen,2B,2023,2024,29.8,2024, 77.8, 0.71
5,5,1B,2B,Stolen Base 2B,624428,Adam Frazier,656302,Dylan Cease,676059,Jordan Westburg,R,Yasmani Grandal,518735,4,0,1,False,2023-08-30,Stolen,2B,2023,2024,29.8,2024, 77.8, 0.71
6,6,1B,2B,Stolen Base 2B,665923,Esteury Ruiz,605182,Mike Clevinger,676116,Ryan Noda,R,Yasmani Grandal,518735,3,0,6,True,2023-08-27,Stolen,2B,2023,2024,29.8,2024, 77.8, 0.71
7,7,2B,3B,Stolen Base 3B,665923,Esteury Ruiz,605182,Mike Clevinger,680869,Zack Gelof,R,Yasmani Grandal,518735,3,1,6,True,2023-08-27,Stolen,3B,2023,2024,29.8,2024, 77.8, 0.71
8,8,1B,,Caught Stealing 2B,676609,José Caballero,669424,Jimmy Lambert,668942,Josh Rojas,R,Yasmani Grandal,518735,2,6,7,True,2023-08-22,Caught,2B,2023,2024,29.8,2024, 77.8, 0.71
9,9,1B,2B,Stolen Base 2B,687799,Cade Marlowe,657053,Touki Toussaint,645801,Mike Ford,R,Yasmani Grandal,518735,0,4,1,True,2023-08-21,Stolen,2B,2023,2024,29.8,2024, 77.8, 0.71
10,10,1B,2B,Stolen Base 2B,663538,Nico Hoerner,621383,Tanner Banks,664023,Ian Happ,L,Yasmani Grandal,518735,3,3,5,False,2023-08-15,Stolen,2B,2023,2024,29.8,2024, 77.8, 0.71
11,11,1B,2B,Stolen Base 2B,600869,Jeimer Candelario,682010,Lane Ramsey,673548,Seiya Suzuki,R,Yasmani Grandal,518735,3,3,6,False,2023-08-15,Stolen,2B,2023,2024,29.8,2024, 77.8, 0.71
12,12,1B,,Caught Stealing 2B,663538,Nico Hoerner,607481,Aaron Bummer,664023,Ian Happ,L,Yasmani Grandal,518735,3,4,7,False,2023-08-15,Caught,2B,2023,2024,29.8,2024, 77.8, 0.71
13,13,1B,2B,Stolen Base 2B,592885,Christian Yelich,656629,Michael Kopech,661388,William Contreras,R,Yasmani Grandal,518735,0,1,1,True,2023-08-11,Stolen,2B,2023,2024,29.8,2024, 77.8, 0.71
14,14,1B,2B,Stolen Base 2B,686217,Sal Frelick,656629,Michael Kopech,655316,Andruw Monasterio,R,Yasmani Grandal,518735,2,2,3,True,2023-08-11,Stolen,2B,2023,2024,29.8,2024, 77.8, 0.71
