,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Start_Base,End_Base,Event,runner_id,runner_name,pitcher_id,pitcher_name,batter_id,batter_name,pitch_hand,credit,credit_id,homeScore,awayScore,inning,isTopInning,Date,Action,Base,Year,Current_Year_x,Sprint,Current_Year_y,Arm_Strength_x,Exchange_x,Current_Year_x,Arm_Strength_y,Exchange_y,Current_Year_y,Arm_Strength,Exchange
25,25,25,25,1B,2B,Stolen Base 2B,543807,George Springer,665152,Dean Kremer,666182,Bo Bichette,R,James McCann,543510,0,0,1,False,2023-05-21,Stolen,2B,2023,2024,29.8,2024,81.6,0.64,2024,81.6,0.64,2024, 81.6, 0.64
26,26,26,26,1B,,Caught Stealing 2B,666182,Bo Bichette,665152,Dean Kremer,474832,Brandon Belt,R,James McCann,543510,0,0,1,False,2023-05-21,Caught,2B,2023,2024,29.8,2024,81.6,0.64,2024,81.6,0.64,2024, 81.6, 0.64
27,27,27,27,1B,,Caught Stealing 2B,624415,Cavan Biggio,543056,Danny Coulombe,595281,Kevin Kiermaier,L,James McCann,543510,2,2,8,False,2023-05-21,Caught,2B,2023,2024,29.8,2024,81.6,0.64,2024,81.6,0.64,2024, 81.6, 0.64
28,28,28,28,1B,2B,Stolen Base 2B,650859,Luis Rengifo,657508,Mike Baumann,687263,Zach Neto,R,James McCann,543510,3,4,6,True,2023-05-18,Stolen,2B,2023,2024,29.8,2024,81.6,0.64,2024,81.6,0.64,2024, 81.6, 0.64
29,29,29,29,1B,,Caught Stealing 2B,678225,Ji Hwan Bae,502043,Kyle Gibson,641943,Joshua Palacios,R,James McCann,543510,0,4,3,True,2023-05-14,Caught,2B,2023,2024,29.8,2024,81.6,0.64,2024,81.6,0.64,2024, 81.6, 0.64
30,30,30,30,1B,2B,Stolen Base 2B,668804,Bryan Reynolds,608723,Austin Voth,467793,Carlos Santana,R,James McCann,543510,0,4,9,True,2023-05-14,Stolen,2B,2023,2024,29.8,2024,81.6,0.64,2024,81.6,0.64,2024, 81.6, 0.64
31,31,31,31,1B,2B,Stolen Base 2B,671739,Michael Harris II,642585,Félix Bautista,606115,Orlando Arcia,R,James McCann,543510,2,2,10,False,2023-05-07,Stolen,2B,2023,2024,29.8,2024,81.6,0.64,2024,81.6,0.64,2024, 81.6, 0.64
32,32,32,32,2B,3B,Stolen Base 3B,672580,Maikel Garcia,543056,Danny Coulombe,686681,Michael Massey,L,James McCann,543510,7,8,7,False,2023-05-04,Stolen,3B,2023,2024,29.8,2024,81.6,0.64,2024,81.6,0.64,2024, 81.6, 0.64
33,33,33,33,1B,,Caught Stealing 2B,677951,Bobby Witt Jr.,666974,Yennier Cano,686469,Vinnie Pasquantino,R,James McCann,543510,9,8,7,False,2023-05-04,Caught,2B,2023,2024,29.8,2024,81.6,0.64,2024,81.6,0.64,2024, 81.6, 0.64
34,34,34,34,1B,,Caught Stealing 2B,663837,Matt Vierling,665152,Dean Kremer,668670,Jake Rogers,R,James McCann,543510,5,1,5,False,2023-04-29,Caught,2B,2023,2024,29.8,2024,81.6,0.64,2024,81.6,0.64,2024, 81.6, 0.64
35,35,35,35,1B,,Caught Stealing 2B,657136,Connor Wong,641329,Bryan Baker,624414,Christian Arroyo,R,James McCann,543510,5,4,7,True,2023-04-24,Caught,2B,2023,2024,29.8,2024,81.6,0.64,2024,81.6,0.64,2024, 81.6, 0.64
36,36,36,36,1B,2B,Stolen Base 2B,595879,Javier Báez,502043,Kyle Gibson,682985,Riley Greene,R,James McCann,543510,0,0,1,True,2023-04-22,Stolen,2B,2023,2024,29.8,2024,81.6,0.64,2024,81.6,0.64,2024, 81.6, 0.64
37,37,37,37,2B,3B,Stolen Base 3B,657656,Ramón Laureano,672335,Cionel Pérez,607054,Jace Peterson,L,James McCann,543510,4,8,9,True,2023-04-12,Stolen,3B,2023,2024,29.8,2024,81.6,0.64,2024,81.6,0.64,2024, 81.6, 0.64
38,38,38,38,1B,2B,Stolen Base 2B,665923,Esteury Ruiz,672335,Cionel Pérez,607054,Jace Peterson,L,James McCann,543510,4,8,9,True,2023-04-12,Stolen,2B,2023,2024,29.8,2024,81.6,0.64,2024,81.6,0.64,2024, 81.6, 0.64
39,39,39,39,1B,,Caught Stealing 2B,457759,Justin Turner,502043,Kyle Gibson,807799,Masataka Yoshida,R,James McCann,543510,0,0,3,True,2023-09-30,Caught,2B,2023,2024,29.8,2024,81.6,0.64,2024,81.6,0.64,2024, 81.6, 0.64
40,40,40,40,1B,2B,Stolen Base 2B,596115,Trevor Story,605347,Jorge López,657136,Connor Wong,R,James McCann,543510,0,2,8,True,2023-09-29,Stolen,2B,2023,2024,29.8,2024,81.6,0.64,2024,81.6,0.64,2024, 81.6, 0.64
41,41,41,41,1B,2B,Stolen Base 2B,678882,Ceddanne Rafaela,660261,Shintaro Fujinami,646240,Rafael Devers,R,James McCann,543510,0,3,9,True,2023-09-29,Stolen,2B,2023,2024,29.8,2024,81.6,0.64,2024,81.6,0.64,2024, 81.6, 0.64
42,42,42,42,1B,2B,Stolen Base 2B,657136,Connor Wong,672335,Cionel Pérez,646240,Rafael Devers,L,James McCann,543510,1,0,8,True,2023-09-28,Stolen,2B,2023,2024,29.8,2024,81.6,0.64,2024,81.6,0.64,2024, 81.6, 0.64
43,43,43,43,1B,2B,Stolen Base 2B,682928,CJ Abrams,680570,Grayson Rodriguez,657041,Lane Thomas,R,James McCann,543510,4,1,6,True,2023-09-27,Stolen,2B,2023,2024,29.8,2024,81.6,0.64,2024,81.6,0.64,2024, 81.6, 0.64
44,44,44,44,2B,3B,Stolen Base 3B,666139,Josh Lowe,660261,Shintaro Fujinami,670623,Isaac Paredes,R,James McCann,543510,2,3,9,True,2023-09-17,Stolen,3B,2023,2024,29.8,2024,81.6,0.64,2024,81.6,0.64,2024, 81.6, 0.64
45,45,45,45,2B,3B,Stolen Base 3B,596115,Trevor Story,660261,Shintaro Fujinami,657136,Connor Wong,R,James McCann,543510,6,7,5,False,2023-09-09,Stolen,3B,2023,2024,29.8,2024,81.6,0.64,2024,81.6,0.64,2024, 81.6, 0.64
46,46,46,46,1B,2B,Stolen Base 2B,677800,Wilyer Abreu,660261,Shintaro Fujinami,657136,Connor Wong,R,James McCann,543510,6,7,5,False,2023-09-09,Stolen,2B,2023,2024,29.8,2024,81.6,0.64,2024,81.6,0.64,2024, 81.6, 0.64
47,47,47,47,1B,,Caught Stealing 2B,681351,Logan O'Hoppe,680570,Grayson Rodriguez,683021,Michael Stefanic,R,James McCann,543510,0,0,2,False,2023-09-04,Caught,2B,2023,2024,29.8,2024,81.6,0.64,2024,81.6,0.64,2024, 81.6, 0.64
48,48,48,48,1B,2B,Stolen Base 2B,678662,Ezequiel Tovar,656427,Jack Flaherty,663898,Brendan Rodgers,R,James McCann,543510,0,1,4,True,2023-08-27,Stolen,2B,2023,2024,29.8,2024,81.6,0.64,2024,81.6,0.64,2024, 81.6, 0.64
49,49,49,49,1B,2B,Stolen Base 2B,662139,Daulton Varsho,666974,Yennier Cano,656305,Matt Chapman,R,James McCann,543510,3,3,8,True,2023-08-22,Stolen,2B,2023,2024,29.8,2024,81.6,0.64,2024,81.6,0.64,2024, 81.6, 0.64
50,50,50,50,1B,,Caught Stealing 2B,665923,Esteury Ruiz,608344,Cole Irvin,680869,Zack Gelof,L,James McCann,543510,0,0,1,False,2023-08-19,Caught,2B,2023,2024,29.8,2024,81.6,0.64,2024,81.6,0.64,2024, 81.6, 0.64
51,51,51,51,1B,2B,Stolen Base 2B,665487,Fernando Tatis Jr.,672335,Cionel Pérez,665742,Juan Soto,L,James McCann,543510,5,2,7,False,2023-08-16,Stolen,2B,2023,2024,29.8,2024,81.6,0.64,2024,81.6,0.64,2024, 81.6, 0.64
52,52,52,52,3B,score,Stolen Base Home,665487,Fernando Tatis Jr.,672335,Cionel Pérez,665742,Juan Soto,L,James McCann,543510,5,2,7,False,2023-08-16,Stolen,Home,2023,2024,29.8,2024,81.6,0.64,2024,81.6,0.64,2024, 81.6, 0.64
53,53,53,53,1B,,Caught Stealing 2B,665742,Juan Soto,672335,Cionel Pérez,592518,Manny Machado,L,James McCann,543510,5,2,7,False,2023-08-16,Caught,2B,2023,2024,29.8,2024,81.6,0.64,2024,81.6,0.64,2024, 81.6, 0.64
54,54,54,54,1B,2B,Stolen Base 2B,663656,Kyle Tucker,666974,Yennier Cano,673237,Yainer Diaz,R,James McCann,543510,6,2,8,True,2023-08-08,Stolen,2B,2023,2024,29.8,2024,81.6,0.64,2024,81.6,0.64,2024, 81.6, 0.64
55,55,55,55,1B,2B,Stolen Base 2B,596019,Francisco Lindor,680694,Kyle Bradish,624413,Pete Alonso,R,James McCann,543510,0,0,5,True,2023-08-06,Stolen,2B,2023,2024,29.8,2024,81.6,0.64,2024,81.6,0.64,2024, 81.6, 0.64
56,56,56,56,2B,,Caught Stealing 3B,596019,Francisco Lindor,665152,Dean Kremer,624413,Pete Alonso,R,James McCann,543510,0,0,1,True,2023-08-04,Caught,3B,2023,2024,29.8,2024,81.6,0.64,2024,81.6,0.64,2024, 81.6, 0.64
57,57,57,57,1B,2B,Stolen Base 2B,679032,Johan Rojas,665152,Dean Kremer,656941,Kyle Schwarber,R,James McCann,543510,1,1,5,False,2023-07-24,Stolen,2B,2023,2024,29.8,2024,81.6,0.64,2024,81.6,0.64,2024, 81.6, 0.64
58,58,58,58,1B,2B,Stolen Base 2B,679032,Johan Rojas,543056,Danny Coulombe,656941,Kyle Schwarber,L,James McCann,543510,1,2,8,False,2023-07-24,Stolen,2B,2023,2024,29.8,2024,81.6,0.64,2024,81.6,0.64,2024, 81.6, 0.64
59,59,59,59,1B,,Caught Stealing 2B,677551,Wander Franco,543056,Danny Coulombe,670042,Luke Raley,L,James McCann,543510,2,5,6,False,2023-07-22,Caught,2B,2023,2024,29.8,2024,81.6,0.64,2024,81.6,0.64,2024, 81.6, 0.64
60,60,60,60,1B,2B,Stolen Base 2B,668227,Randy Arozarena,672335,Cionel Pérez,664040,Brandon Lowe,L,James McCann,543510,5,5,8,False,2023-07-22,Stolen,2B,2023,2024,29.8,2024,81.6,0.64,2024,81.6,0.64,2024, 81.6, 0.64
61,61,61,61,1B,2B,Stolen Base 2B,650489,Willi Castro,657508,Mike Baumann,666135,Alex Kirilloff,R,James McCann,543510,1,1,7,False,2023-07-07,Stolen,2B,2023,2024,29.8,2024,81.6,0.64,2024,81.6,0.64,2024, 81.6, 0.64
62,62,62,62,1B,,Caught Stealing 2B,650489,Willi Castro,642585,Félix Bautista,666135,Alex Kirilloff,R,James McCann,543510,1,1,9,False,2023-07-07,Caught,2B,2023,2024,29.8,2024,81.6,0.64,2024,81.6,0.64,2024, 81.6, 0.64
63,63,63,63,1B,,Caught Stealing 2B,658668,Edward Olivares,502043,Kyle Gibson,671221,Drew Waters,R,James McCann,543510,6,3,4,True,2023-06-11,Caught,2B,2023,2024,29.8,2024,81.6,0.64,2024,81.6,0.64,2024, 81.6, 0.64
64,64,64,64,1B,2B,Stolen Base 2B,543807,George Springer,665152,Dean Kremer,666182,Bo Bichette,R,James McCann,543510,0,0,1,False,2023-05-21,Stolen,2B,2023,2024,29.8,2024,81.6,0.64,2024,81.6,0.64,2024, 81.6, 0.64
65,65,65,65,1B,,Caught Stealing 2B,666182,Bo Bichette,665152,Dean Kremer,474832,Brandon Belt,R,James McCann,543510,0,0,1,False,2023-05-21,Caught,2B,2023,2024,29.8,2024,81.6,0.64,2024,81.6,0.64,2024, 81.6, 0.64
66,66,66,66,1B,,Caught Stealing 2B,624415,Cavan Biggio,543056,Danny Coulombe,595281,Kevin Kiermaier,L,James McCann,543510,2,2,8,False,2023-05-21,Caught,2B,2023,2024,29.8,2024,81.6,0.64,2024,81.6,0.64,2024, 81.6, 0.64
67,67,67,67,1B,2B,Stolen Base 2B,650859,Luis Rengifo,657508,Mike Baumann,687263,Zach Neto,R,James McCann,543510,3,4,6,True,2023-05-18,Stolen,2B,2023,2024,29.8,2024,81.6,0.64,2024,81.6,0.64,2024, 81.6, 0.64
68,68,68,68,1B,,Caught Stealing 2B,678225,Ji Hwan Bae,502043,Kyle Gibson,641943,Joshua Palacios,R,James McCann,543510,0,4,3,True,2023-05-14,Caught,2B,2023,2024,29.8,2024,81.6,0.64,2024,81.6,0.64,2024, 81.6, 0.64
69,69,69,69,1B,2B,Stolen Base 2B,668804,Bryan Reynolds,608723,Austin Voth,467793,Carlos Santana,R,James McCann,543510,0,4,9,True,2023-05-14,Stolen,2B,2023,2024,29.8,2024,81.6,0.64,2024,81.6,0.64,2024, 81.6, 0.64
70,70,70,70,1B,2B,Stolen Base 2B,671739,Michael Harris II,642585,Félix Bautista,606115,Orlando Arcia,R,James McCann,543510,2,2,10,False,2023-05-07,Stolen,2B,2023,2024,29.8,2024,81.6,0.64,2024,81.6,0.64,2024, 81.6, 0.64
71,71,71,71,2B,3B,Stolen Base 3B,672580,Maikel Garcia,543056,Danny Coulombe,686681,Michael Massey,L,James McCann,543510,7,8,7,False,2023-05-04,Stolen,3B,2023,2024,29.8,2024,81.6,0.64,2024,81.6,0.64,2024, 81.6, 0.64
72,72,72,72,1B,,Caught Stealing 2B,677951,Bobby Witt Jr.,666974,Yennier Cano,686469,Vinnie Pasquantino,R,James McCann,543510,9,8,7,False,2023-05-04,Caught,2B,2023,2024,29.8,2024,81.6,0.64,2024,81.6,0.64,2024, 81.6, 0.64
73,73,73,73,1B,,Caught Stealing 2B,663837,Matt Vierling,665152,Dean Kremer,668670,Jake Rogers,R,James McCann,543510,5,1,5,False,2023-04-29,Caught,2B,2023,2024,29.8,2024,81.6,0.64,2024,81.6,0.64,2024, 81.6, 0.64
74,74,74,74,1B,,Caught Stealing 2B,657136,Connor Wong,641329,Bryan Baker,624414,Christian Arroyo,R,James McCann,543510,5,4,7,True,2023-04-24,Caught,2B,2023,2024,29.8,2024,81.6,0.64,2024,81.6,0.64,2024, 81.6, 0.64
75,75,75,75,1B,2B,Stolen Base 2B,595879,Javier Báez,502043,Kyle Gibson,682985,Riley Greene,R,James McCann,543510,0,0,1,True,2023-04-22,Stolen,2B,2023,2024,29.8,2024,81.6,0.64,2024,81.6,0.64,2024, 81.6, 0.64
76,76,76,76,2B,3B,Stolen Base 3B,657656,Ramón Laureano,672335,Cionel Pérez,607054,Jace Peterson,L,James McCann,543510,4,8,9,True,2023-04-12,Stolen,3B,2023,2024,29.8,2024,81.6,0.64,2024,81.6,0.64,2024, 81.6, 0.64
77,77,77,77,1B,2B,Stolen Base 2B,665923,Esteury Ruiz,672335,Cionel Pérez,607054,Jace Peterson,L,James McCann,543510,4,8,9,True,2023-04-12,Stolen,2B,2023,2024,29.8,2024,81.6,0.64,2024,81.6,0.64,2024, 81.6, 0.64
78,78,78,78,1B,2B,Stolen Base 2B,663743,Nick Fortes,471911,Carlos Carrasco,542932,Jon Berti,R,James McCann,543510,1,0,5,True,2022-07-09,Stolen,2B,2022,2023,29.4,2023,83.0,0.68,2023,83.0,0.68,2023, 83.0, 0.68
79,79,79,79,1B,2B,Stolen Base 2B,542932,Jon Berti,493603,Adam Ottavino,643265,Garrett Cooper,R,James McCann,543510,3,2,7,True,2022-07-09,Stolen,2B,2022,2023,29.4,2023,83.0,0.68,2023,83.0,0.68,2023, 83.0, 0.68
80,80,80,80,1B,2B,Stolen Base 2B,592273,Brandon Drury,656849,David Peterson,502054,Tommy Pham,L,James McCann,543510,2,1,3,False,2022-07-06,Stolen,2B,2022,2023,29.4,2023,83.0,0.68,2023,83.0,0.68,2023, 83.0, 0.68
81,81,81,81,1B,2B,Stolen Base 2B,543760,Marcus Semien,471911,Carlos Carrasco,608369,Corey Seager,R,James McCann,543510,1,1,3,True,2022-07-03,Stolen,2B,2022,2023,29.4,2023,83.0,0.68,2023,83.0,0.68,2023, 83.0, 0.68
82,82,82,82,1B,2B,Stolen Base 2B,663656,Kyle Tucker,471911,Carlos Carrasco,676801,Chas McCormick,R,James McCann,543510,0,4,4,True,2022-06-28,Stolen,2B,2022,2023,29.4,2023,83.0,0.68,2023,83.0,0.68,2023, 83.0, 0.68
83,83,83,83,1B,,Caught Stealing 2B,543829,Dee Strange-Gordon,622098,Drew Smith,656180,Riley Adams,R,James McCann,543510,2,3,7,False,2022-05-10,Caught,2B,2022,2023,29.4,2023,83.0,0.68,2023,83.0,0.68,2023, 83.0, 0.68
84,84,84,84,1B,,Caught Stealing 2B,516416,Jean Segura,453286,Max Scherzer,622666,Johan Camargo,R,James McCann,543510,1,0,2,False,2022-05-08,Caught,2B,2022,2023,29.4,2023,83.0,0.68,2023,83.0,0.68,2023, 83.0, 0.68
85,85,85,85,1B,2B,Stolen Base 2B,656941,Kyle Schwarber,570257,Joely Rodríguez,547180,Bryce Harper,L,James McCann,543510,3,2,7,False,2022-05-08,Stolen,2B,2022,2023,29.4,2023,83.0,0.68,2023,83.0,0.68,2023, 83.0, 0.68
86,86,86,86,1B,2B,Stolen Base 2B,664761,Alec Bohm,493603,Adam Ottavino,544369,Didi Gregorius,R,James McCann,543510,1,2,7,True,2022-04-30,Stolen,2B,2022,2023,29.4,2023,83.0,0.68,2023,83.0,0.68,2023, 83.0, 0.68
87,87,87,87,1B,2B,Stolen Base 2B,656941,Kyle Schwarber,656731,Tylor Megill,664761,Alec Bohm,R,James McCann,543510,0,0,5,True,2022-04-29,Stolen,2B,2022,2023,29.4,2023,83.0,0.68,2023,83.0,0.68,2023, 83.0, 0.68
88,88,88,88,1B,2B,Stolen Base 2B,669242,Tommy Edman,605135,Chris Bassitt,641933,Tyler O'Neill,R,James McCann,543510,0,2,3,False,2022-04-26,Stolen,2B,2022,2023,29.4,2023,83.0,0.68,2023,83.0,0.68,2023, 83.0, 0.68
89,89,89,89,1B,2B,Stolen Base 2B,669242,Tommy Edman,493603,Adam Ottavino,641933,Tyler O'Neill,R,James McCann,543510,0,2,8,False,2022-04-26,Stolen,2B,2022,2023,29.4,2023,83.0,0.68,2023,83.0,0.68,2023, 83.0, 0.68
90,90,90,90,1B,2B,Stolen Base 2B,642731,Thairo Estrada,656887,Sean Reid-Foley,621453,Steven Duggar,R,James McCann,543510,2,5,9,True,2022-04-20,Stolen,2B,2022,2023,29.4,2023,83.0,0.68,2023,83.0,0.68,2023, 83.0, 0.68
91,91,91,91,1B,,Caught Stealing 2B,613564,Jason Vosler,656731,Tylor Megill,663698,Joey Bart,R,James McCann,543510,1,2,2,True,2022-04-19,Caught,2B,2022,2023,29.4,2023,83.0,0.68,2023,83.0,0.68,2023, 83.0, 0.68
92,92,92,92,1B,2B,Stolen Base 2B,621453,Steven Duggar,607625,Seth Lugo,613564,Jason Vosler,R,James McCann,543510,4,4,8,True,2022-04-19,Stolen,2B,2022,2023,29.4,2023,83.0,0.68,2023,83.0,0.68,2023, 83.0, 0.68
93,93,93,93,1B,2B,Stolen Base 2B,660634,Yonny Hernández,471911,Carlos Carrasco,606466,Ketel Marte,R,James McCann,543510,0,0,5,True,2022-04-16,Stolen,2B,2022,2023,29.4,2023,83.0,0.68,2023,83.0,0.68,2023, 83.0, 0.68
94,94,94,94,1B,2B,Stolen Base 2B,662139,Daulton Varsho,493603,Adam Ottavino,606466,Ketel Marte,R,James McCann,543510,2,3,9,True,2022-04-16,Stolen,2B,2022,2023,29.4,2023,83.0,0.68,2023,83.0,0.68,2023, 83.0, 0.68
95,95,95,95,1B,,Caught Stealing 2B,672695,Geraldo Perdomo,605135,Chris Bassitt,662139,Daulton Varsho,R,James McCann,543510,1,0,3,True,2022-04-15,Caught,2B,2022,2023,29.4,2023,83.0,0.68,2023,83.0,0.68,2023, 83.0, 0.68
