,Unnamed: 0,Start_Base,End_Base,Event,runner_id,runner_name,pitcher_id,pitcher_name,batter_id,batter_name,pitch_hand,credit,credit_id,homeScore,awayScore,inning,isTopInning,Date,Action,Base,Year,Current_Year_x,Sprint,Current_Year_y,Arm_Strength,Exchange
0,0,1B,2B,Stolen Base 2B,664314,Estevan Florial,605135,Chris Bassitt,518934,DJ LeMahieu,R,Alejandro Kirk,672386,0,0,3,True,2023-09-28,Stolen,2B,2023,2024,29.8,2024, 79.8, 0.64
1,1,1B,2B,Stolen Base 2B,643396,Isiah Kiner-Falefa,592332,Kevin Gausman,665828,Oswaldo Cabrera,R,Alejandro Kirk,672386,0,0,7,True,2023-09-26,Stolen,2B,2023,2024,29.8,2024, 79.8, 0.64
2,2,1B,2B,Stolen Base 2B,666139,Josh Lowe,605135,Chris Bassitt,623912,Harold Ramírez,R,Alejandro Kirk,672386,1,4,6,False,2023-09-22,Stolen,2B,2023,2024,29.8,2024, 79.8, 0.64
3,3,1B,2B,Stolen Base 2B,518934,DJ LeMahieu,663878,Nate Pearson,592450,Aaron Judge,R,Alejandro Kirk,672386,5,0,7,False,2023-09-21,Stolen,2B,2023,2024,29.8,2024, 79.8, 0.64
4,4,1B,2B,Stolen Base 2B,677800,Wilyer Abreu,605135,Chris Bassitt,646240,Rafael Devers,R,Alejandro Kirk,672386,0,2,6,True,2023-09-16,Stolen,2B,2023,2024,29.8,2024, 79.8, 0.64
5,5,1B,2B,Stolen Base 2B,596115,Trevor Story,663855,Jordan Hicks,649966,Luis Urías,R,Alejandro Kirk,672386,2,3,12,True,2023-09-16,Stolen,2B,2023,2024,29.8,2024, 79.8, 0.64
6,6,1B,2B,Stolen Base 2B,543257,Robbie Grossman,592332,Kevin Gausman,641680,Jonah Heim,R,Alejandro Kirk,672386,2,4,5,True,2023-09-14,Stolen,2B,2023,2024,29.8,2024, 79.8, 0.64
7,7,1B,2B,Stolen Base 2B,694497,Evan Carter,670950,Trevor Richards,665750,Leody Taveras,R,Alejandro Kirk,672386,2,5,9,True,2023-09-12,Stolen,2B,2023,2024,29.8,2024, 79.8, 0.64
8,8,1B,2B,Stolen Base 2B,665750,Leody Taveras,605135,Chris Bassitt,669701,Josh Smith,R,Alejandro Kirk,672386,0,1,2,True,2023-09-11,Stolen,2B,2023,2024,29.8,2024, 79.8, 0.64
9,9,1B,,Caught Stealing 2B,672580,Maikel Garcia,621244,José Berríos,677951,Bobby Witt Jr.,R,Alejandro Kirk,672386,0,1,6,True,2023-09-10,Caught,2B,2023,2024,29.8,2024, 79.8, 0.64
10,10,2B,3B,Stolen Base 3B,677951,Bobby Witt Jr.,621244,José Berríos,521692,Salvador Perez,R,Alejandro Kirk,672386,0,2,6,True,2023-09-10,Stolen,3B,2023,2024,29.8,2024, 79.8, 0.64
11,11,1B,2B,Stolen Base 2B,677951,Bobby Witt Jr.,554340,Yimi García,521692,Salvador Perez,R,Alejandro Kirk,672386,3,2,8,True,2023-09-10,Stolen,2B,2023,2024,29.8,2024, 79.8, 0.64
12,12,1B,2B,Stolen Base 2B,664728,Kyle Isbel,643338,Chad Green,680118,Dairon Blanco,R,Alejandro Kirk,672386,1,2,7,True,2023-09-08,Stolen,2B,2023,2024,29.8,2024, 79.8, 0.64
13,13,1B,2B,Stolen Base 2B,669397,Nick Allen,547943,Hyun Jin Ryu,680869,Zack Gelof,L,Alejandro Kirk,672386,0,1,3,False,2023-09-06,Stolen,2B,2023,2024,29.8,2024, 79.8, 0.64
