,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Start_Base,End_Base,Event,runner_id,runner_name,pitcher_id,pitcher_name,batter_id,batter_name,pitch_hand,credit,credit_id,homeScore,awayScore,inning,isTopInning,Date,Action,Base,Year,Current_Year_x,Sprint,Current_Year_y,Arm_Strength_x,Exchange_x,Current_Year_x,Arm_Strength_y,Exchange_y,Current_Year_y,Arm_Strength,Exchange
13,13,13,13,1B,2B,Stolen Base 2B,596115,Trevor Story,628711,Julio Urías,624512,Reese McGuire,L,Will Smith,669257,6,4,6,False,2023-08-26,Stolen,2B,2023,2024,29.8,2024,82.7,0.62,2024,82.7,0.62,2024, 82.7, 0.62
14,14,14,14,1B,2B,Stolen Base 2B,657136,Connor Wong,681402,Gus Varland,657077,Alex Verdugo,R,Will Smith,669257,6,4,7,False,2023-08-26,Stolen,2B,2023,2024,29.8,2024,82.7,0.62,2024,82.7,0.62,2024, 82.7, 0.62
15,15,15,15,1B,2B,Stolen Base 2B,608070,José Ramírez,624647,Victor González,657656,Ramón Laureano,L,Will Smith,669257,1,3,3,False,2023-08-24,Stolen,2B,2023,2024,29.8,2024,82.7,0.62,2024,82.7,0.62,2024, 82.7, 0.62
16,16,16,16,2B,3B,Stolen Base 3B,608070,José Ramírez,624647,Victor González,657656,Ramón Laureano,L,Will Smith,669257,1,3,3,False,2023-08-24,Stolen,3B,2023,2024,29.8,2024,82.7,0.62,2024,82.7,0.62,2024, 82.7, 0.62
17,17,17,17,1B,2B,Stolen Base 2B,608070,José Ramírez,624647,Victor González,657656,Ramón Laureano,L,Will Smith,669257,1,3,3,False,2023-08-23,Stolen,2B,2023,2024,29.8,2024,82.7,0.62,2024,82.7,0.62,2024, 82.7, 0.62
18,18,18,18,2B,3B,Stolen Base 3B,608070,José Ramírez,624647,Victor González,657656,Ramón Laureano,L,Will Smith,669257,1,3,3,False,2023-08-23,Stolen,3B,2023,2024,29.8,2024,82.7,0.62,2024,82.7,0.62,2024, 82.7, 0.62
19,19,19,19,1B,2B,Stolen Base 2B,665926,Andrés Giménez,676272,Bobby Miller,672356,Gabriel Arias,R,Will Smith,669257,2,3,4,False,2023-08-22,Stolen,2B,2023,2024,29.8,2024,82.7,0.62,2024,82.7,0.62,2024, 82.7, 0.62
20,20,20,20,1B,2B,Stolen Base 2B,686823,Will Brennan,676272,Bobby Miller,666310,Bo Naylor,R,Will Smith,669257,2,3,7,False,2023-08-22,Stolen,2B,2023,2024,29.8,2024,82.7,0.62,2024,82.7,0.62,2024, 82.7, 0.62
21,21,21,21,2B,3B,Stolen Base 3B,665862,Jazz Chisholm Jr.,660813,Brusdar Graterol,660821,Jesús Sánchez,R,Will Smith,669257,3,1,9,True,2023-08-19,Stolen,3B,2023,2024,29.8,2024,82.7,0.62,2024,82.7,0.62,2024, 82.7, 0.62
22,22,22,22,1B,2B,Stolen Base 2B,541645,Avisaíl García,660813,Brusdar Graterol,660821,Jesús Sánchez,R,Will Smith,669257,3,1,9,True,2023-08-19,Stolen,2B,2023,2024,29.8,2024,82.7,0.62,2024,82.7,0.62,2024, 82.7, 0.62
23,23,23,23,1B,,Caught Stealing 2B,686668,Brenton Doyle,622075,Yency Almonte,595777,Jurickson Profar,R,Will Smith,669257,6,1,8,True,2023-08-11,Caught,2B,2023,2024,29.8,2024,82.7,0.62,2024,82.7,0.62,2024, 82.7, 0.62
24,24,24,24,1B,,Caught Stealing 2B,502054,Tommy Pham,628711,Julio Urías,572233,Christian Walker,L,Will Smith,669257,0,0,1,False,2023-08-08,Caught,2B,2023,2024,29.8,2024,82.7,0.62,2024,82.7,0.62,2024, 82.7, 0.62
25,25,25,25,1B,2B,Stolen Base 2B,664983,Jake McCarthy,518489,Ryan Brasier,672695,Geraldo Perdomo,R,Will Smith,669257,0,4,7,False,2023-08-08,Stolen,2B,2023,2024,29.8,2024,82.7,0.62,2024,82.7,0.62,2024, 82.7, 0.62
26,26,26,26,1B,2B,Stolen Base 2B,673490,Ha-Seong Kim,676272,Bobby Miller,665742,Juan Soto,R,Will Smith,669257,0,0,1,False,2023-08-04,Stolen,2B,2023,2024,29.8,2024,82.7,0.62,2024,82.7,0.62,2024, 82.7, 0.62
27,27,27,27,1B,2B,Stolen Base 2B,673490,Ha-Seong Kim,676272,Bobby Miller,665742,Juan Soto,R,Will Smith,669257,0,1,3,False,2023-08-04,Stolen,2B,2023,2024,29.8,2024,82.7,0.62,2024,82.7,0.62,2024, 82.7, 0.62
28,28,28,28,1B,,Caught Stealing 2B,662139,Daulton Varsho,675627,Michael Grove,672386,Alejandro Kirk,R,Will Smith,669257,1,0,4,True,2023-07-24,Caught,2B,2023,2024,29.8,2024,82.7,0.62,2024,82.7,0.62,2024, 82.7, 0.62
29,29,29,29,1B,,Caught Stealing 2B,673962,Josh Jung,664062,Tony Gonsolin,677649,Ezequiel Duran,R,Will Smith,669257,4,3,4,False,2023-07-21,Caught,2B,2023,2024,29.8,2024,82.7,0.62,2024,82.7,0.62,2024, 82.7, 0.62
30,30,30,30,1B,,Caught Stealing 2B,693304,Nick Gonzales,675627,Michael Grove,669707,Jared Triolo,R,Will Smith,669257,2,1,4,True,2023-07-03,Caught,2B,2023,2024,29.8,2024,82.7,0.62,2024,82.7,0.62,2024, 82.7, 0.62
31,31,31,31,2B,,Caught Stealing 3B,672580,Maikel Garcia,628711,Julio Urías,521692,Salvador Perez,L,Will Smith,669257,5,3,2,False,2023-07-01,Caught,3B,2023,2024,29.8,2024,82.7,0.62,2024,82.7,0.62,2024, 82.7, 0.62
32,32,32,32,1B,2B,Caught Stealing 3B,677951,Bobby Witt Jr.,628711,Julio Urías,521692,Salvador Perez,L,Will Smith,669257,5,3,2,False,2023-07-01,Caught,3B,2023,2024,29.8,2024,82.7,0.62,2024,82.7,0.62,2024, 82.7, 0.62
33,33,33,33,1B,2B,Stolen Base 2B,680118,Dairon Blanco,518489,Ryan Brasier,672580,Maikel Garcia,R,Will Smith,669257,5,3,7,False,2023-07-01,Stolen,2B,2023,2024,29.8,2024,82.7,0.62,2024,82.7,0.62,2024, 82.7, 0.62
34,34,34,34,2B,3B,Stolen Base 3B,680118,Dairon Blanco,518489,Ryan Brasier,677951,Bobby Witt Jr.,R,Will Smith,669257,6,3,7,False,2023-07-01,Stolen,3B,2023,2024,29.8,2024,82.7,0.62,2024,82.7,0.62,2024, 82.7, 0.62
35,35,35,35,1B,,Caught Stealing 2B,658668,Edward Olivares,660813,Brusdar Graterol,670032,Nicky Lopez,R,Will Smith,669257,6,4,8,False,2023-07-01,Caught,2B,2023,2024,29.8,2024,82.7,0.62,2024,82.7,0.62,2024, 82.7, 0.62
36,36,36,36,1B,2B,Stolen Base 2B,671221,Drew Waters,676272,Bobby Miller,670032,Nicky Lopez,R,Will Smith,669257,0,2,3,False,2023-06-30,Stolen,2B,2023,2024,29.8,2024,82.7,0.62,2024,82.7,0.62,2024, 82.7, 0.62
37,37,37,37,1B,2B,Stolen Base 2B,672580,Maikel Garcia,676272,Bobby Miller,668472,Nick Pratto,R,Will Smith,669257,2,4,4,False,2023-06-30,Stolen,2B,2023,2024,29.8,2024,82.7,0.62,2024,82.7,0.62,2024, 82.7, 0.62
38,38,38,38,1B,2B,Stolen Base 2B,672580,Maikel Garcia,676272,Bobby Miller,668472,Nick Pratto,R,Will Smith,669257,2,5,6,False,2023-06-30,Stolen,2B,2023,2024,29.8,2024,82.7,0.62,2024,82.7,0.62,2024, 82.7, 0.62
39,39,39,39,1B,2B,Stolen Base 2B,595777,Jurickson Profar,675627,Michael Grove,641857,Ryan McMahon,R,Will Smith,669257,0,0,1,False,2023-06-28,Stolen,2B,2023,2024,29.8,2024,82.7,0.62,2024,82.7,0.62,2024, 82.7, 0.62
40,40,40,40,1B,2B,Stolen Base 2B,686668,Brenton Doyle,675627,Michael Grove,595777,Jurickson Profar,R,Will Smith,669257,4,6,4,False,2023-06-28,Stolen,2B,2023,2024,29.8,2024,82.7,0.62,2024,82.7,0.62,2024, 82.7, 0.62
41,41,41,41,1B,2B,Stolen Base 2B,676801,Chas McCormick,664062,Tony Gonsolin,665161,Jeremy Peña,R,Will Smith,669257,1,2,2,True,2023-06-25,Stolen,2B,2023,2024,29.8,2024,82.7,0.62,2024,82.7,0.62,2024, 82.7, 0.62
42,42,42,42,1B,2B,Stolen Base 2B,676694,Jake Meyers,664062,Tony Gonsolin,455117,Martín Maldonado,R,Will Smith,669257,1,4,5,True,2023-06-25,Stolen,2B,2023,2024,29.8,2024,82.7,0.62,2024,82.7,0.62,2024, 82.7, 0.62
43,43,43,43,1B,2B,Stolen Base 2B,667452,Corey Julks,518489,Ryan Brasier,676694,Jake Meyers,R,Will Smith,669257,1,4,7,True,2023-06-25,Stolen,2B,2023,2024,29.8,2024,82.7,0.62,2024,82.7,0.62,2024, 82.7, 0.62
44,44,44,44,1B,,Caught Stealing 2B,676801,Chas McCormick,623465,Evan Phillips,667452,Corey Julks,R,Will Smith,669257,4,4,9,True,2023-06-25,Caught,2B,2023,2024,29.8,2024,82.7,0.62,2024,82.7,0.62,2024, 82.7, 0.62
45,45,45,45,1B,2B,Stolen Base 2B,514888,Jose Altuve,676272,Bobby Miller,608324,Alex Bregman,R,Will Smith,669257,3,1,3,True,2023-06-24,Stolen,2B,2023,2024,29.8,2024,82.7,0.62,2024,82.7,0.62,2024, 82.7, 0.62
46,46,46,46,1B,2B,Stolen Base 2B,623205,Andrew Velazquez,477132,Clayton Kershaw,621493,Taylor Ward,L,Will Smith,669257,0,0,3,False,2023-06-20,Stolen,2B,2023,2024,29.8,2024,82.7,0.62,2024,82.7,0.62,2024, 82.7, 0.62
47,47,47,47,1B,2B,Stolen Base 2B,642731,Thairo Estrada,664062,Tony Gonsolin,624424,Michael Conforto,R,Will Smith,669257,2,3,6,True,2023-06-18,Stolen,2B,2023,2024,29.8,2024,82.7,0.62,2024,82.7,0.62,2024, 82.7, 0.62
48,48,48,48,1B,2B,Stolen Base 2B,642731,Thairo Estrada,686218,Emmet Sheehan,527038,Wilmer Flores,R,Will Smith,669257,0,0,4,True,2023-06-16,Stolen,2B,2023,2024,29.8,2024,82.7,0.62,2024,82.7,0.62,2024, 82.7, 0.62
49,49,49,49,1B,2B,Stolen Base 2B,643217,Andrew Benintendi,623465,Evan Phillips,650391,Eloy Jiménez,R,Will Smith,669257,4,4,10,True,2023-06-15,Stolen,2B,2023,2024,29.8,2024,82.7,0.62,2024,82.7,0.62,2024, 82.7, 0.62
50,50,50,50,1B,2B,Stolen Base 2B,673357,Luis Robert Jr.,664062,Tony Gonsolin,683734,Andrew Vaughn,R,Will Smith,669257,0,0,1,True,2023-06-13,Stolen,2B,2023,2024,29.8,2024,82.7,0.62,2024,82.7,0.62,2024, 82.7, 0.62
51,51,51,51,2B,3B,Stolen Base 3B,607208,Trea Turner,605463,Tayler Scott,664761,Alec Bohm,R,Will Smith,669257,1,0,3,False,2023-06-11,Stolen,3B,2023,2024,29.8,2024,82.7,0.62,2024,82.7,0.62,2024, 82.7, 0.62
52,52,52,52,1B,2B,Stolen Base 2B,547180,Bryce Harper,605463,Tayler Scott,664761,Alec Bohm,R,Will Smith,669257,1,0,3,False,2023-06-11,Stolen,2B,2023,2024,29.8,2024,82.7,0.62,2024,82.7,0.62,2024, 82.7, 0.62
53,53,53,53,1B,2B,Stolen Base 2B,592663,J.T. Realmuto,571946,Shelby Miller,681082,Bryson Stott,R,Will Smith,669257,4,4,8,False,2023-06-09,Stolen,2B,2023,2024,29.8,2024,82.7,0.62,2024,82.7,0.62,2024, 82.7, 0.62
54,54,54,54,1B,2B,Stolen Base 2B,680574,Matt McLain,592789,Noah Syndergaard,663697,Jonathan India,R,Will Smith,669257,0,2,1,False,2023-06-07,Stolen,2B,2023,2024,29.8,2024,82.7,0.62,2024,82.7,0.62,2024, 82.7, 0.62
55,55,55,55,1B,2B,Stolen Base 2B,668715,Spencer Steer,592789,Noah Syndergaard,663886,Tyler Stephenson,R,Will Smith,669257,2,2,1,False,2023-06-07,Stolen,2B,2023,2024,29.8,2024,82.7,0.62,2024,82.7,0.62,2024, 82.7, 0.62
56,56,56,56,1B,2B,Stolen Base 2B,621028,Kevin Newman,592789,Noah Syndergaard,656413,Stuart Fairchild,R,Will Smith,669257,2,3,2,False,2023-06-07,Stolen,2B,2023,2024,29.8,2024,82.7,0.62,2024,82.7,0.62,2024, 82.7, 0.62
57,57,57,57,1B,2B,Stolen Base 2B,668715,Spencer Steer,592789,Noah Syndergaard,663886,Tyler Stephenson,R,Will Smith,669257,6,6,3,False,2023-06-07,Stolen,2B,2023,2024,29.8,2024,82.7,0.62,2024,82.7,0.62,2024, 82.7, 0.62
58,58,58,58,1B,2B,Stolen Base 2B,650402,Gleyber Torres,676272,Bobby Miller,519317,Giancarlo Stanton,R,Will Smith,669257,0,0,3,True,2023-06-04,Stolen,2B,2023,2024,29.8,2024,82.7,0.62,2024,82.7,0.62,2024, 82.7, 0.62
59,59,59,59,1B,2B,Stolen Base 2B,669743,Alex Call,592789,Noah Syndergaard,657041,Lane Thomas,R,Will Smith,669257,4,3,4,True,2023-05-31,Stolen,2B,2023,2024,29.8,2024,82.7,0.62,2024,82.7,0.62,2024, 82.7, 0.62
60,60,60,60,1B,2B,Stolen Base 2B,600869,Jeimer Candelario,681911,Alex Vesia,642086,Dominic Smith,L,Will Smith,669257,4,5,7,True,2023-05-31,Stolen,2B,2023,2024,29.8,2024,82.7,0.62,2024,82.7,0.62,2024, 82.7, 0.62
61,61,61,61,2B,3B,Stolen Base 3B,670764,Taylor Walls,477132,Clayton Kershaw,677551,Wander Franco,L,Will Smith,669257,0,1,3,False,2023-05-27,Stolen,3B,2023,2024,29.8,2024,82.7,0.62,2024,82.7,0.62,2024, 82.7, 0.62
62,62,62,62,1B,2B,Stolen Base 2B,666139,Josh Lowe,592789,Noah Syndergaard,670764,Taylor Walls,R,Will Smith,669257,2,1,1,False,2023-05-26,Stolen,2B,2023,2024,29.8,2024,82.7,0.62,2024,82.7,0.62,2024, 82.7, 0.62
63,63,63,63,1B,2B,Stolen Base 2B,670764,Taylor Walls,592789,Noah Syndergaard,542194,Christian Bethancourt,R,Will Smith,669257,5,2,3,False,2023-05-26,Stolen,2B,2023,2024,29.8,2024,82.7,0.62,2024,82.7,0.62,2024, 82.7, 0.62
64,64,64,64,2B,3B,Stolen Base 3B,670764,Taylor Walls,592789,Noah Syndergaard,542194,Christian Bethancourt,R,Will Smith,669257,5,2,3,False,2023-05-26,Stolen,3B,2023,2024,29.8,2024,82.7,0.62,2024,82.7,0.62,2024, 82.7, 0.62
65,65,65,65,1B,2B,Stolen Base 2B,677551,Wander Franco,677865,Justin Bruihl,664040,Brandon Lowe,L,Will Smith,669257,7,2,7,False,2023-05-26,Stolen,2B,2023,2024,29.8,2024,82.7,0.62,2024,82.7,0.62,2024, 82.7, 0.62
66,66,66,66,1B,2B,Stolen Base 2B,660670,Ronald Acuña Jr.,676272,Bobby Miller,621566,Matt Olson,R,Will Smith,669257,1,4,3,False,2023-05-23,Stolen,2B,2023,2024,29.8,2024,82.7,0.62,2024,82.7,0.62,2024, 82.7, 0.62
67,67,67,67,2B,3B,Stolen Base 3B,660670,Ronald Acuña Jr.,694813,Gavin Stone,621566,Matt Olson,R,Will Smith,669257,4,6,5,False,2023-05-22,Stolen,3B,2023,2024,29.8,2024,82.7,0.62,2024,82.7,0.62,2024, 82.7, 0.62
68,68,68,68,1B,,Caught Stealing 2B,640458,Óscar Mercado,677865,Justin Bruihl,663457,Lars Nootbaar,L,Will Smith,669257,7,3,5,False,2023-05-21,Caught,2B,2023,2024,29.8,2024,82.7,0.62,2024,82.7,0.62,2024, 82.7, 0.62
69,69,69,69,1B,2B,Stolen Base 2B,502671,Paul Goldschmidt,664062,Tony Gonsolin,669357,Nolan Gorman,R,Will Smith,669257,0,0,3,False,2023-05-19,Stolen,2B,2023,2024,29.8,2024,82.7,0.62,2024,82.7,0.62,2024, 82.7, 0.62
70,70,70,70,1B,2B,Stolen Base 2B,640458,Óscar Mercado,628711,Julio Urías,502671,Paul Goldschmidt,L,Will Smith,669257,0,2,3,False,2023-05-18,Stolen,2B,2023,2024,29.8,2024,82.7,0.62,2024,82.7,0.62,2024, 82.7, 0.62
71,71,71,71,1B,2B,Stolen Base 2B,502671,Paul Goldschmidt,641360,Phil Bickford,575929,Willson Contreras,R,Will Smith,669257,7,2,4,False,2023-05-18,Stolen,2B,2023,2024,29.8,2024,82.7,0.62,2024,82.7,0.62,2024, 82.7, 0.62
72,72,72,72,3B,score,Stolen Base Home,640458,Óscar Mercado,641360,Phil Bickford,575929,Willson Contreras,R,Will Smith,669257,7,2,4,False,2023-05-18,Stolen,Home,2023,2024,29.8,2024,82.7,0.62,2024,82.7,0.62,2024, 82.7, 0.62
73,73,73,73,2B,3B,Stolen Base 3B,650489,Willi Castro,657571,Caleb Ferguson,666135,Alex Kirilloff,L,Will Smith,669257,2,3,7,True,2023-05-17,Stolen,3B,2023,2024,29.8,2024,82.7,0.62,2024,82.7,0.62,2024, 82.7, 0.62
74,74,74,74,1B,2B,Stolen Base 2B,593871,Jorge Polanco,592789,Noah Syndergaard,571657,Kyle Farmer,R,Will Smith,669257,3,1,2,True,2023-05-15,Stolen,2B,2023,2024,29.8,2024,82.7,0.62,2024,82.7,0.62,2024, 82.7, 0.62
75,75,75,75,2B,3B,Stolen Base 3B,593428,Xander Bogaerts,669160,Dustin May,572761,Matt Carpenter,R,Will Smith,669257,2,0,7,True,2023-05-12,Stolen,3B,2023,2024,29.8,2024,82.7,0.62,2024,82.7,0.62,2024, 82.7, 0.62
76,76,76,76,1B,2B,Stolen Base 2B,621438,Tyrone Taylor,641360,Phil Bickford,686894,Joey Wiemer,R,Will Smith,669257,0,4,3,False,2023-05-09,Stolen,2B,2023,2024,29.8,2024,82.7,0.62,2024,82.7,0.62,2024, 82.7, 0.62
77,77,77,77,1B,,Caught Stealing 2B,673490,Ha-Seong Kim,477132,Clayton Kershaw,543592,Austin Nola,L,Will Smith,669257,1,1,4,False,2023-05-05,Caught,2B,2023,2024,29.8,2024,82.7,0.62,2024,82.7,0.62,2024, 82.7, 0.62
78,78,78,78,1B,2B,Stolen Base 2B,593428,Xander Bogaerts,571946,Shelby Miller,630105,Jake Cronenworth,R,Will Smith,669257,4,2,7,False,2023-05-05,Stolen,2B,2023,2024,29.8,2024,82.7,0.62,2024,82.7,0.62,2024, 82.7, 0.62
79,79,79,79,1B,2B,Stolen Base 2B,593428,Xander Bogaerts,593833,Wander Suero,572761,Matt Carpenter,R,Will Smith,669257,5,2,8,False,2023-05-05,Stolen,2B,2023,2024,29.8,2024,82.7,0.62,2024,82.7,0.62,2024, 82.7, 0.62
80,80,80,80,1B,2B,Stolen Base 2B,666165,Blake Sabol,571946,Shelby Miller,669369,Bryce Johnson,R,Will Smith,669257,2,0,7,False,2023-04-11,Stolen,2B,2023,2024,29.8,2024,82.7,0.62,2024,82.7,0.62,2024, 82.7, 0.62
81,81,81,81,1B,2B,Stolen Base 2B,681584,David Villar,628711,Julio Urías,543063,Brandon Crawford,L,Will Smith,669257,0,1,2,False,2023-04-10,Stolen,2B,2023,2024,29.8,2024,82.7,0.62,2024,82.7,0.62,2024, 82.7, 0.62
82,82,82,82,1B,2B,Stolen Base 2B,682998,Corbin Carroll,592789,Noah Syndergaard,664983,Jake McCarthy,R,Will Smith,669257,5,4,3,False,2023-04-08,Stolen,2B,2023,2024,29.8,2024,82.7,0.62,2024,82.7,0.62,2024, 82.7, 0.62
83,83,83,83,1B,2B,Stolen Base 2B,682998,Corbin Carroll,681911,Alex Vesia,672515,Gabriel Moreno,L,Will Smith,669257,6,5,5,False,2023-04-08,Stolen,2B,2023,2024,29.8,2024,82.7,0.62,2024,82.7,0.62,2024, 82.7, 0.62
84,84,84,84,1B,2B,Stolen Base 2B,682998,Corbin Carroll,592789,Noah Syndergaard,672695,Geraldo Perdomo,R,Will Smith,669257,1,1,5,True,2023-04-02,Stolen,2B,2023,2024,29.8,2024,82.7,0.62,2024,82.7,0.62,2024, 82.7, 0.62
85,85,85,85,2B,3B,Stolen Base 3B,682998,Corbin Carroll,592789,Noah Syndergaard,672695,Geraldo Perdomo,R,Will Smith,669257,1,1,5,True,2023-04-02,Stolen,3B,2023,2024,29.8,2024,82.7,0.62,2024,82.7,0.62,2024, 82.7, 0.62
86,86,86,86,1B,2B,Stolen Base 2B,664983,Jake McCarthy,657571,Caleb Ferguson,677950,Alek Thomas,L,Will Smith,669257,1,1,7,True,2023-04-02,Stolen,2B,2023,2024,29.8,2024,82.7,0.62,2024,82.7,0.62,2024, 82.7, 0.62
87,87,87,87,1B,2B,Stolen Base 2B,682998,Corbin Carroll,660813,Brusdar Graterol,664983,Jake McCarthy,R,Will Smith,669257,1,2,9,True,2023-04-02,Stolen,2B,2023,2024,29.8,2024,82.7,0.62,2024,82.7,0.62,2024, 82.7, 0.62
88,88,88,88,1B,,Caught Stealing 2B,666134,Nolan Jones,686218,Emmet Sheehan,663898,Brendan Rodgers,R,Will Smith,669257,1,1,3,False,2023-09-27,Caught,2B,2023,2024,29.8,2024,82.7,0.62,2024,82.7,0.62,2024, 82.7, 0.62
89,89,89,89,1B,,Caught Stealing 2B,642731,Thairo Estrada,458681,Lance Lynn,624424,Michael Conforto,R,Will Smith,669257,2,2,6,True,2023-09-24,Caught,2B,2023,2024,29.8,2024,82.7,0.62,2024,82.7,0.62,2024, 82.7, 0.62
90,90,90,90,1B,2B,Stolen Base 2B,682617,Marco Luciano,642232,Ryan Yarbrough,666149,Tyler Fitzgerald,L,Will Smith,669257,0,3,7,True,2023-09-22,Stolen,2B,2023,2024,29.8,2024,82.7,0.62,2024,82.7,0.62,2024, 82.7, 0.62
91,91,91,91,2B,,Caught Stealing 3B,677594,Julio Rodríguez,477132,Clayton Kershaw,606192,Teoscar Hernández,L,Will Smith,669257,0,0,3,False,2023-09-16,Caught,3B,2023,2024,29.8,2024,82.7,0.62,2024,82.7,0.62,2024, 82.7, 0.62
92,92,92,92,1B,2B,Stolen Base 2B,673490,Ha-Seong Kim,694813,Gavin Stone,665487,Fernando Tatis Jr.,R,Will Smith,669257,0,0,1,True,2023-09-11,Stolen,2B,2023,2024,29.8,2024,82.7,0.62,2024,82.7,0.62,2024, 82.7, 0.62
93,93,93,93,1B,2B,Stolen Base 2B,640492,José Azocar,571946,Shelby Miller,669134,Luis Campusano,R,Will Smith,669257,7,7,8,True,2023-09-11,Stolen,2B,2023,2024,29.8,2024,82.7,0.62,2024,82.7,0.62,2024, 82.7, 0.62
94,94,94,94,1B,2B,Stolen Base 2B,545121,Ildemaro Vargas,676272,Bobby Miller,671277,Luis García Jr.,R,Will Smith,669257,2,1,5,False,2023-09-09,Stolen,2B,2023,2024,29.8,2024,82.7,0.62,2024,82.7,0.62,2024, 82.7, 0.62
95,95,95,95,1B,2B,Stolen Base 2B,657041,Lane Thomas,676272,Bobby Miller,660688,Keibert Ruiz,R,Will Smith,669257,3,1,5,False,2023-09-09,Stolen,2B,2023,2024,29.8,2024,82.7,0.62,2024,82.7,0.62,2024, 82.7, 0.62
96,96,96,96,2B,3B,Stolen Base 3B,682928,CJ Abrams,686218,Emmet Sheehan,660688,Keibert Ruiz,R,Will Smith,669257,3,2,1,False,2023-09-08,Stolen,3B,2023,2024,29.8,2024,82.7,0.62,2024,82.7,0.62,2024, 82.7, 0.62
97,97,97,97,1B,,Caught Stealing 2B,663586,Austin Riley,676272,Bobby Miller,621566,Matt Olson,R,Will Smith,669257,0,0,1,True,2023-09-03,Caught,2B,2023,2024,29.8,2024,82.7,0.62,2024,82.7,0.62,2024, 82.7, 0.62
