,Unnamed: 0,Start_Base,End_Base,Event,runner_id,runner_name,pitcher_id,pitcher_name,batter_id,batter_name,pitch_hand,credit,credit_id,homeScore,awayScore,inning,isTopInning,Date,Action,Base,Year,Current_Year_x,Sprint,Current_Year_y,Arm_Strength,Exchange
0,0,1B,2B,Stolen Base 2B,642215,Weston Wilson,493603,Adam Ottavino,595909,Jake Cave,R,Omar Narváez,553882,4,3,9,True,2023-09-30,Stolen,2B,2023,2024,29.8,2024, 78.2, 0.64
1,1,2B,3B,Stolen Base 3B,642215,Weston Wilson,493603,Adam Ottavino,595909,Jake Cave,R,Omar Narváez,553882,4,3,9,True,2023-09-30,Stolen,3B,2023,2024,29.8,2024, 78.2, 0.64
2,2,1B,2B,Stolen Base 2B,669364,Xavier Edwards,641360,Phil Bickford,542932,Jon Berti,R,Omar Narváez,553882,2,2,7,True,2023-09-27,Stolen,2B,2023,2024,29.8,2024, 78.2, 0.64
3,3,1B,2B,Stolen Base 2B,669364,Xavier Edwards,493603,Adam Ottavino,542932,Jon Berti,R,Omar Narváez,553882,2,2,9,True,2023-09-27,Stolen,2B,2023,2024,29.8,2024, 78.2, 0.64
4,4,1B,2B,Stolen Base 2B,542932,Jon Berti,493603,Adam Ottavino,605137,Josh Bell,R,Omar Narváez,553882,2,2,9,True,2023-09-27,Stolen,2B,2023,2024,29.8,2024, 78.2, 0.64
5,5,1B,2B,Stolen Base 2B,669364,Xavier Edwards,641360,Phil Bickford,542932,Jon Berti,R,Omar Narváez,553882,2,2,7,True,2023-09-26,Stolen,2B,2023,2024,29.8,2024, 78.2, 0.64
6,6,1B,2B,Stolen Base 2B,669364,Xavier Edwards,493603,Adam Ottavino,542932,Jon Berti,R,Omar Narváez,553882,2,2,9,True,2023-09-26,Stolen,2B,2023,2024,29.8,2024, 78.2, 0.64
7,7,1B,2B,Stolen Base 2B,542932,Jon Berti,493603,Adam Ottavino,605137,Josh Bell,R,Omar Narváez,553882,2,2,9,True,2023-09-26,Stolen,2B,2023,2024,29.8,2024, 78.2, 0.64
8,8,1B,2B,Stolen Base 2B,592663,J.T. Realmuto,676130,José Buttó,592206,Nick Castellanos,R,Omar Narváez,553882,0,0,2,False,2023-09-24,Stolen,2B,2023,2024,29.8,2024, 78.2, 0.64
9,9,1B,2B,Stolen Base 2B,681082,Bryson Stott,676130,José Buttó,592663,J.T. Realmuto,R,Omar Narváez,553882,2,0,4,False,2023-09-24,Stolen,2B,2023,2024,29.8,2024, 78.2, 0.64
10,10,1B,2B,Stolen Base 2B,592206,Nick Castellanos,641743,Anthony Kay,669016,Brandon Marsh,L,Omar Narváez,553882,5,2,6,False,2023-09-24,Stolen,2B,2023,2024,29.8,2024, 78.2, 0.64
11,11,1B,2B,Stolen Base 2B,592663,J.T. Realmuto,500779,Jose Quintana,592206,Nick Castellanos,L,Omar Narváez,553882,6,2,5,False,2023-09-23,Stolen,2B,2023,2024,29.8,2024, 78.2, 0.64
12,12,1B,,Caught Stealing 2B,592663,J.T. Realmuto,657585,Reed Garrett,592206,Nick Castellanos,R,Omar Narváez,553882,7,5,7,False,2023-09-23,Caught,2B,2023,2024,29.8,2024, 78.2, 0.64
13,13,1B,2B,Stolen Base 2B,679032,Johan Rojas,641360,Phil Bickford,656941,Kyle Schwarber,R,Omar Narváez,553882,4,2,7,False,2023-09-22,Stolen,2B,2023,2024,29.8,2024, 78.2, 0.64
14,14,1B,2B,Stolen Base 2B,607208,Trea Turner,641360,Phil Bickford,547180,Bryce Harper,R,Omar Narváez,553882,4,2,7,False,2023-09-22,Stolen,2B,2023,2024,29.8,2024, 78.2, 0.64
15,15,1B,,Caught Stealing 2B,681082,Bryson Stott,622098,Drew Smith,592663,J.T. Realmuto,R,Omar Narváez,553882,4,3,8,False,2023-09-22,Caught,2B,2023,2024,29.8,2024, 78.2, 0.64
16,16,1B,2B,Stolen Base 2B,542932,Jon Berti,673540,Kodai Senga,607732,Jacob Stallings,R,Omar Narváez,553882,1,3,4,False,2023-09-20,Stolen,2B,2023,2024,29.8,2024, 78.2, 0.64
17,17,1B,2B,Stolen Base 2B,502054,Tommy Pham,664192,Joey Lucchesi,572233,Christian Walker,L,Omar Narváez,553882,0,0,1,True,2023-09-13,Stolen,2B,2023,2024,29.8,2024, 78.2, 0.64
18,18,1B,2B,Stolen Base 2B,666135,Alex Kirilloff,656731,Tylor Megill,668904,Royce Lewis,R,Omar Narváez,553882,0,0,3,False,2023-09-10,Stolen,2B,2023,2024,29.8,2024, 78.2, 0.64
19,19,1B,2B,Stolen Base 2B,668904,Royce Lewis,641360,Phil Bickford,596146,Max Kepler,R,Omar Narváez,553882,0,0,6,False,2023-09-10,Stolen,2B,2023,2024,29.8,2024, 78.2, 0.64
20,20,1B,,Caught Stealing 2B,571657,Kyle Farmer,656849,David Peterson,680777,Ryan Jeffers,L,Omar Narváez,553882,3,2,3,False,2023-09-09,Caught,2B,2023,2024,29.8,2024, 78.2, 0.64
