,Unnamed: 0,Start_Base,End_Base,Event,runner_id,runner_name,pitcher_id,pitcher_name,batter_id,batter_name,pitch_hand,credit,credit_id,homeScore,awayScore,inning,isTopInning,Date,Action,Base,Year,Current_Year_x,Sprint,Current_Year_y,Arm_Strength,Exchange
0,0,1B,2B,Stolen Base 2B,608070,José Ramírez,668881,Hunter Greene,594777,Kole Calhoun,R,Luke Maile,571912,5,4,3,False,2023-09-26,Stolen,2B,2023,2024,29.8,2024, 82.7, 0.65
1,1,1B,2B,Stolen Base 2B,650489,Willi Castro,664747,Alexis Díaz,571657,Kyle Farmer,R,Luke Maile,571912,3,3,9,True,2023-09-20,Stolen,2B,2023,2024,29.8,2024, 82.7, 0.65
2,2,2B,3B,Stolen Base 3B,571657,Kyle Farmer,594580,Sam Moll,663616,Trevor Larnach,L,Luke Maile,571912,3,3,9,True,2023-09-20,Stolen,3B,2023,2024,29.8,2024, 82.7, 0.65
3,3,1B,2B,Stolen Base 2B,543877,Christian Vázquez,594580,Sam Moll,663616,Trevor Larnach,L,Luke Maile,571912,3,3,9,True,2023-09-20,Stolen,2B,2023,2024,29.8,2024, 82.7, 0.65
4,4,1B,2B,Stolen Base 2B,542364,Rafael Ortega,668881,Hunter Greene,553882,Omar Narváez,R,Luke Maile,571912,0,0,3,False,2023-09-15,Stolen,2B,2023,2024,29.8,2024, 82.7, 0.65
5,5,1B,2B,Stolen Base 2B,678009,Parker Meadows,683175,Connor Phillips,608348,Carson Kelly,R,Luke Maile,571912,2,4,4,False,2023-09-13,Stolen,2B,2023,2024,29.8,2024, 82.7, 0.65
6,6,1B,2B,Stolen Base 2B,670097,Zack Short,664747,Alexis Díaz,678009,Parker Meadows,R,Luke Maile,571912,3,4,9,False,2023-09-13,Stolen,2B,2023,2024,29.8,2024, 82.7, 0.65
7,7,1B,2B,Stolen Base 2B,668800,Andrew Knizner,668881,Hunter Greene,691026,Masyn Winn,R,Luke Maile,571912,2,1,4,True,2023-09-10,Stolen,2B,2023,2024,29.8,2024, 82.7, 0.65
8,8,1B,2B,Stolen Base 2B,669242,Tommy Edman,518585,Fernando Cruz,641933,Tyler O'Neill,R,Luke Maile,571912,4,6,7,True,2023-09-08,Stolen,2B,2023,2024,29.8,2024, 82.7, 0.65
9,9,1B,2B,Stolen Base 2B,672695,Geraldo Perdomo,668881,Hunter Greene,682998,Corbin Carroll,R,Luke Maile,571912,0,1,3,False,2023-08-25,Stolen,2B,2023,2024,29.8,2024, 82.7, 0.65
10,10,1B,2B,Stolen Base 2B,682998,Corbin Carroll,668881,Hunter Greene,606466,Ketel Marte,R,Luke Maile,571912,3,1,4,False,2023-08-25,Stolen,2B,2023,2024,29.8,2024, 82.7, 0.65
11,11,1B,2B,Stolen Base 2B,672695,Geraldo Perdomo,664028,Brett Kennedy,682998,Corbin Carroll,R,Luke Maile,571912,7,4,7,False,2023-08-25,Stolen,2B,2023,2024,29.8,2024, 82.7, 0.65
12,12,1B,2B,Stolen Base 2B,641355,Cody Bellinger,596133,Luke Weaver,621020,Dansby Swanson,R,Luke Maile,571912,2,1,3,False,2023-08-03,Stolen,2B,2023,2024,29.8,2024, 82.7, 0.65
13,13,1B,2B,Stolen Base 2B,663611,Nick Madrigal,608371,Lucas Sims,663538,Nico Hoerner,R,Luke Maile,571912,4,6,7,False,2023-07-31,Stolen,2B,2023,2024,29.8,2024, 82.7, 0.65
14,14,1B,2B,Stolen Base 2B,621438,Tyrone Taylor,664747,Alexis Díaz,642715,Willy Adames,R,Luke Maile,571912,3,4,9,False,2023-07-25,Stolen,2B,2023,2024,29.8,2024, 82.7, 0.65
15,15,1B,,Caught Stealing 2B,642715,Willy Adames,671096,Andrew Abbott,621438,Tyrone Taylor,L,Luke Maile,571912,0,2,4,True,2023-07-15,Caught,2B,2023,2024,29.8,2024, 82.7, 0.65
16,16,1B,2B,Stolen Base 2B,663368,Blake Perkins,571656,Buck Farmer,655316,Andruw Monasterio,R,Luke Maile,571912,0,3,7,True,2023-07-15,Stolen,2B,2023,2024,29.8,2024, 82.7, 0.65
17,17,1B,2B,Stolen Base 2B,668930,Brice Turang,622065,Alex Young,686894,Joey Wiemer,L,Luke Maile,571912,0,3,7,True,2023-07-15,Stolen,2B,2023,2024,29.8,2024, 82.7, 0.65
18,18,1B,2B,Stolen Base 2B,621438,Tyrone Taylor,650960,Daniel Duarte,655316,Andruw Monasterio,R,Luke Maile,571912,0,3,9,True,2023-07-15,Stolen,2B,2023,2024,29.8,2024, 82.7, 0.65
19,19,1B,,Caught Stealing 2B,656775,Cedric Mullins,608371,Lucas Sims,676059,Jordan Westburg,R,Luke Maile,571912,1,2,7,False,2023-06-27,Caught,2B,2023,2024,29.8,2024, 82.7, 0.65
20,20,1B,2B,Caught Stealing 2B,656811,Ryan O'Hearn,664747,Alexis Díaz,624428,Adam Frazier,R,Luke Maile,571912,1,3,9,False,2023-06-27,Caught,2B,2023,2024,29.8,2024, 82.7, 0.65
21,21,1B,2B,Stolen Base 2B,660670,Ronald Acuña Jr.,650960,Daniel Duarte,645277,Ozzie Albies,R,Luke Maile,571912,4,5,4,True,2023-06-23,Stolen,2B,2023,2024,29.8,2024, 82.7, 0.65
22,22,1B,2B,Stolen Base 2B,645277,Ozzie Albies,664139,Ian Gibaut,663586,Austin Riley,R,Luke Maile,571912,9,7,6,True,2023-06-23,Stolen,2B,2023,2024,29.8,2024, 82.7, 0.65
23,23,1B,2B,Stolen Base 2B,663656,Kyle Tucker,671096,Andrew Abbott,547989,José Abreu,L,Luke Maile,571912,0,0,4,False,2023-06-16,Stolen,2B,2023,2024,29.8,2024, 82.7, 0.65
24,24,1B,2B,Stolen Base 2B,676801,Chas McCormick,664747,Alexis Díaz,667452,Corey Julks,R,Luke Maile,571912,1,2,9,False,2023-06-16,Stolen,2B,2023,2024,29.8,2024, 82.7, 0.65
25,25,2B,3B,Stolen Base 3B,669357,Nolan Gorman,608371,Lucas Sims,657557,Paul DeJong,R,Luke Maile,571912,0,1,8,True,2023-05-25,Stolen,3B,2023,2024,29.8,2024, 82.7, 0.65
26,26,1B,2B,Stolen Base 2B,668800,Andrew Knizner,641427,Alan Busenitz,640458,Óscar Mercado,R,Luke Maile,571912,0,2,9,True,2023-05-25,Stolen,2B,2023,2024,29.8,2024, 82.7, 0.65
27,27,1B,,Caught Stealing 2B,643396,Isiah Kiner-Falefa,668881,Hunter Greene,543309,Kyle Higashioka,R,Luke Maile,571912,1,0,3,True,2023-05-21,Caught,2B,2023,2024,29.8,2024, 82.7, 0.65
