,Unnamed: 0,Start_Base,End_Base,Event,runner_id,runner_name,pitcher_id,pitcher_name,batter_id,batter_name,pitch_hand,credit,credit_id,homeScore,awayScore,inning,isTopInning,Date,Action,Base,Year,Current_Year_x,Sprint,Current_Year_y,Arm_Strength,Exchange
0,0,2B,3B,Stolen Base 3B,462101,Elvis Andrus,663804,Jackson Kowar,686676,Korey Lee,R,Salvador Perez,521692,6,1,6,False,2023-09-12,Stolen,3B,2023,2024,29.8,2024, 80.1, 0.63
1,1,1B,,Caught Stealing 2B,621545,Zach Remillard,641745,Brad Keller,657757,Gavin Sheets,R,Salvador Perez,521692,6,2,8,False,2023-09-12,Caught,2B,2023,2024,29.8,2024, 80.1, 0.63
2,2,1B,2B,Stolen Base 2B,595281,Kevin Kiermaier,663804,Jackson Kowar,543807,George Springer,R,Salvador Perez,521692,5,2,8,False,2023-09-10,Stolen,2B,2023,2024,29.8,2024, 80.1, 0.63
3,3,1B,2B,Stolen Base 2B,641313,Tim Anderson,672582,Angel Zerpa,643217,Andrew Benintendi,L,Salvador Perez,521692,4,6,6,True,2023-09-05,Stolen,2B,2023,2024,29.8,2024, 80.1, 0.63
4,4,1B,2B,Stolen Base 2B,677594,Julio Rodríguez,663903,Brady Singer,663728,Cal Raleigh,R,Salvador Perez,521692,2,0,1,False,2023-08-25,Stolen,2B,2023,2024,29.8,2024, 80.1, 0.63
5,5,1B,2B,Stolen Base 2B,680869,Zack Gelof,425844,Zack Greinke,542208,Carlos Pérez,R,Salvador Perez,521692,5,4,7,False,2023-08-22,Stolen,2B,2023,2024,29.8,2024, 80.1, 0.63
6,6,2B,3B,Stolen Base 3B,676609,José Caballero,679525,Alec Marsh,668942,Josh Rojas,R,Salvador Perez,521692,1,3,2,True,2023-08-16,Stolen,3B,2023,2024,29.8,2024, 80.1, 0.63
7,7,1B,2B,Stolen Base 2B,677594,Julio Rodríguez,679525,Alec Marsh,553993,Eugenio Suárez,R,Salvador Perez,521692,3,4,6,True,2023-08-16,Stolen,2B,2023,2024,29.8,2024, 80.1, 0.63
8,8,2B,3B,Stolen Base 3B,677594,Julio Rodríguez,679525,Alec Marsh,606192,Teoscar Hernández,R,Salvador Perez,521692,3,4,6,True,2023-08-16,Stolen,3B,2023,2024,29.8,2024, 80.1, 0.63
9,9,1B,2B,Stolen Base 2B,664238,Dylan Moore,669395,Dylan Coleman,553993,Eugenio Suárez,R,Salvador Perez,521692,4,4,8,True,2023-08-16,Stolen,2B,2023,2024,29.8,2024, 80.1, 0.63
10,10,2B,3B,Stolen Base 3B,677594,Julio Rodríguez,672578,Carlos Hernández,553993,Eugenio Suárez,R,Salvador Perez,521692,5,4,8,True,2023-08-14,Stolen,3B,2023,2024,29.8,2024, 80.1, 0.63
11,11,3B,score,Stolen Base Home,650489,Willi Castro,663903,Brady Singer,608336,Joey Gallo,R,Salvador Perez,521692,1,2,4,True,2023-07-28,Stolen,Home,2023,2024,29.8,2024, 80.1, 0.63
12,12,1B,2B,Stolen Base 2B,680777,Ryan Jeffers,663903,Brady Singer,608336,Joey Gallo,R,Salvador Perez,521692,1,2,4,True,2023-07-28,Stolen,2B,2023,2024,29.8,2024, 80.1, 0.63
13,13,1B,,Caught Stealing 2B,571657,Kyle Farmer,664199,Taylor Clarke,621043,Carlos Correa,R,Salvador Perez,521692,4,5,10,True,2023-07-28,Caught,2B,2023,2024,29.8,2024, 80.1, 0.63
14,14,2B,3B,Stolen Base 3B,683011,Anthony Volpe,663903,Brady Singer,641856,Billy McKinney,R,Salvador Perez,521692,1,1,3,False,2023-07-22,Stolen,3B,2023,2024,29.8,2024, 80.1, 0.63
15,15,1B,2B,Stolen Base 2B,641856,Billy McKinney,680735,Austin Cox,650402,Gleyber Torres,L,Salvador Perez,521692,3,2,8,False,2023-07-22,Stolen,2B,2023,2024,29.8,2024, 80.1, 0.63
16,16,1B,2B,Stolen Base 2B,664056,Harrison Bader,669395,Dylan Coleman,518934,DJ LeMahieu,R,Salvador Perez,521692,5,2,8,False,2023-07-22,Stolen,2B,2023,2024,29.8,2024, 80.1, 0.63
17,17,1B,2B,Stolen Base 2B,670042,Luke Raley,679525,Alec Marsh,666139,Josh Lowe,R,Salvador Perez,521692,1,2,6,True,2023-07-15,Stolen,2B,2023,2024,29.8,2024, 80.1, 0.63
18,18,1B,2B,Stolen Base 2B,670042,Luke Raley,679525,Alec Marsh,666139,Josh Lowe,R,Salvador Perez,521692,1,2,6,True,2023-07-14,Stolen,2B,2023,2024,29.8,2024, 80.1, 0.63
19,19,1B,2B,Stolen Base 2B,665926,Andrés Giménez,607237,Amir Garrett,605137,Josh Bell,L,Salvador Perez,521692,3,1,6,False,2023-07-06,Stolen,2B,2023,2024,29.8,2024, 80.1, 0.63
20,20,2B,3B,Stolen Base 3B,665926,Andrés Giménez,607237,Amir Garrett,686823,Will Brennan,L,Salvador Perez,521692,4,1,6,False,2023-07-06,Stolen,3B,2023,2024,29.8,2024, 80.1, 0.63
21,21,1B,2B,Stolen Base 2B,665926,Andrés Giménez,605130,Scott Barlow,605137,Josh Bell,R,Salvador Perez,521692,5,1,8,False,2023-07-06,Stolen,2B,2023,2024,29.8,2024, 80.1, 0.63
