,Unnamed: 0,Start_Base,End_Base,Event,runner_id,runner_name,pitcher_id,pitcher_name,batter_id,batter_name,pitch_hand,credit,credit_id,homeScore,awayScore,inning,isTopInning,Date,Action,Base,Year,Current_Year_x,Sprint,Current_Year_y,Arm_Strength,Exchange
0,0,1B,,Caught Stealing 2B,672356,Gabriel Arias,542585,José Cisnero,666310,Bo Naylor,R,Eric Haase,606992,4,1,8,False,2023-08-18,Caught,2B,2023,2024,29.8,2024, 82.9, 0.65
1,1,1B,,Caught Stealing 2B,672356,Gabriel Arias,542585,José Cisnero,666310,Bo Naylor,R,Eric Haase,606992,4,1,8,False,2023-08-17,Caught,2B,2023,2024,29.8,2024, 82.9, 0.65
2,2,1B,2B,Stolen Base 2B,572191,Michael A. Taylor,656412,Alex Faedo,593871,Jorge Polanco,R,Eric Haase,606992,0,2,3,False,2023-08-15,Stolen,2B,2023,2024,29.8,2024, 82.9, 0.65
3,3,2B,3B,Stolen Base 3B,593871,Jorge Polanco,686839,Brendan White,668904,Royce Lewis,R,Eric Haase,606992,5,2,7,False,2023-08-15,Stolen,3B,2023,2024,29.8,2024, 82.9, 0.65
4,4,2B,3B,Stolen Base 3B,650489,Willi Castro,686839,Brendan White,680777,Ryan Jeffers,R,Eric Haase,606992,5,4,6,True,2023-08-09,Stolen,3B,2023,2024,29.8,2024, 82.9, 0.65
5,5,1B,2B,Stolen Base 2B,656669,Jordan Luplow,663947,Tyler Holton,571657,Kyle Farmer,L,Eric Haase,606992,5,4,6,True,2023-08-09,Stolen,2B,2023,2024,29.8,2024, 82.9, 0.65
6,6,1B,,Caught Stealing 2B,663550,Trey Cabbage,547179,Michael Lorenzen,595453,Chad Wallach,R,Eric Haase,606992,0,3,4,True,2023-07-27,Caught,2B,2023,2024,29.8,2024, 82.9, 0.65
7,7,1B,2B,Stolen Base 2B,669392,Samad Taylor,671345,Jason Foley,664728,Kyle Isbel,R,Eric Haase,606992,2,3,8,False,2023-07-17,Stolen,2B,2023,2024,29.8,2024, 82.9, 0.65
8,8,2B,,Caught Stealing 3B,593160,Whit Merrifield,666159,Matt Manning,672386,Alejandro Kirk,R,Eric Haase,606992,2,0,2,True,2023-07-08,Caught,3B,2023,2024,29.8,2024, 82.9, 0.65
9,9,1B,2B,Stolen Base 2B,686668,Brenton Doyle,669438,Mason Englert,595777,Jurickson Profar,R,Eric Haase,606992,8,5,8,False,2023-06-30,Stolen,2B,2023,2024,29.8,2024, 82.9, 0.65
10,10,1B,2B,Stolen Base 2B,658668,Edward Olivares,571510,Matthew Boyd,666023,Freddy Fermin,L,Eric Haase,606992,4,2,4,True,2023-06-21,Stolen,2B,2023,2024,29.8,2024, 82.9, 0.65
11,11,1B,2B,Stolen Base 2B,660670,Ronald Acuña Jr.,686839,Brendan White,621566,Matt Olson,R,Eric Haase,606992,5,8,7,True,2023-06-14,Stolen,2B,2023,2024,29.8,2024, 82.9, 0.65
12,12,1B,2B,Stolen Base 2B,671739,Michael Harris II,668754,Braden Bristo,660670,Ronald Acuña Jr.,R,Eric Haase,606992,5,10,8,True,2023-06-14,Stolen,2B,2023,2024,29.8,2024, 82.9, 0.65
13,13,2B,3B,Stolen Base 3B,682998,Corbin Carroll,656638,Alex Lange,666971,Lourdes Gurriel Jr.,R,Eric Haase,606992,5,3,8,True,2023-06-11,Stolen,3B,2023,2024,29.8,2024, 82.9, 0.65
14,14,1B,,Caught Stealing 2B,656941,Kyle Schwarber,666214,Joey Wentz,592206,Nick Castellanos,L,Eric Haase,606992,3,0,4,False,2023-06-05,Caught,2B,2023,2024,29.8,2024, 82.9, 0.65
15,15,2B,3B,Stolen Base 3B,592663,J.T. Realmuto,669438,Mason Englert,656403,Drew Ellis,R,Eric Haase,606992,7,3,7,False,2023-06-05,Stolen,3B,2023,2024,29.8,2024, 82.9, 0.65
16,16,1B,2B,Stolen Base 2B,643217,Andrew Benintendi,547179,Michael Lorenzen,650391,Eloy Jiménez,R,Eric Haase,606992,0,0,4,False,2023-06-03,Stolen,2B,2023,2024,29.8,2024, 82.9, 0.65
17,17,1B,2B,Stolen Base 2B,663853,Romy Gonzalez,671345,Jason Foley,518735,Yasmani Grandal,R,Eric Haase,606992,1,1,8,False,2023-06-03,Stolen,2B,2023,2024,29.8,2024, 82.9, 0.65
18,18,2B,3B,Stolen Base 3B,608671,Travis Jankowski,669438,Mason Englert,663993,Nathaniel Lowe,R,Eric Haase,606992,0,5,7,True,2023-05-29,Stolen,3B,2023,2024,29.8,2024, 82.9, 0.65
19,19,1B,2B,Stolen Base 2B,669394,Jake Burger,656412,Alex Faedo,641313,Tim Anderson,R,Eric Haase,606992,0,1,3,True,2023-05-25,Stolen,2B,2023,2024,29.8,2024, 82.9, 0.65
20,20,2B,3B,Stolen Base 3B,672580,Maikel Garcia,571510,Matthew Boyd,686469,Vinnie Pasquantino,L,Eric Haase,606992,1,1,5,False,2023-05-24,Stolen,3B,2023,2024,29.8,2024, 82.9, 0.65
21,21,1B,2B,Stolen Base 2B,677594,Julio Rodríguez,676684,Will Vest,553993,Eugenio Suárez,R,Eric Haase,606992,0,3,9,True,2023-05-13,Stolen,2B,2023,2024,29.8,2024, 82.9, 0.65
22,22,1B,2B,Stolen Base 2B,663457,Lars Nootbaar,605513,Spencer Turnbull,502671,Paul Goldschmidt,R,Eric Haase,606992,3,0,2,False,2023-05-06,Stolen,2B,2023,2024,29.8,2024, 82.9, 0.65
23,23,1B,,Caught Stealing 2B,683002,Gunnar Henderson,671345,Jason Foley,663630,Ryan McKenna,R,Eric Haase,606992,4,6,8,True,2023-04-29,Caught,2B,2023,2024,29.8,2024, 82.9, 0.65
24,24,1B,,Caught Stealing 2B,683002,Gunnar Henderson,671345,Jason Foley,663630,Ryan McKenna,R,Eric Haase,606992,4,6,8,True,2023-04-28,Caught,2B,2023,2024,29.8,2024, 82.9, 0.65
25,25,1B,2B,Stolen Base 2B,665926,Andrés Giménez,656638,Alex Lange,605137,Josh Bell,R,Eric Haase,606992,1,3,8,True,2023-04-19,Stolen,2B,2023,2024,29.8,2024, 82.9, 0.65
26,26,1B,,Caught Stealing 2B,672356,Gabriel Arias,542585,José Cisnero,666310,Bo Naylor,R,Eric Haase,606992,4,1,8,False,2023-08-18,Caught,2B,2023,2024,29.8,2024, 82.9, 0.65
27,27,1B,,Caught Stealing 2B,672356,Gabriel Arias,542585,José Cisnero,666310,Bo Naylor,R,Eric Haase,606992,4,1,8,False,2023-08-17,Caught,2B,2023,2024,29.8,2024, 82.9, 0.65
28,28,1B,2B,Stolen Base 2B,572191,Michael A. Taylor,656412,Alex Faedo,593871,Jorge Polanco,R,Eric Haase,606992,0,2,3,False,2023-08-15,Stolen,2B,2023,2024,29.8,2024, 82.9, 0.65
29,29,2B,3B,Stolen Base 3B,593871,Jorge Polanco,686839,Brendan White,668904,Royce Lewis,R,Eric Haase,606992,5,2,7,False,2023-08-15,Stolen,3B,2023,2024,29.8,2024, 82.9, 0.65
30,30,2B,3B,Stolen Base 3B,650489,Willi Castro,686839,Brendan White,680777,Ryan Jeffers,R,Eric Haase,606992,5,4,6,True,2023-08-09,Stolen,3B,2023,2024,29.8,2024, 82.9, 0.65
31,31,1B,2B,Stolen Base 2B,656669,Jordan Luplow,663947,Tyler Holton,571657,Kyle Farmer,L,Eric Haase,606992,5,4,6,True,2023-08-09,Stolen,2B,2023,2024,29.8,2024, 82.9, 0.65
32,32,1B,,Caught Stealing 2B,663550,Trey Cabbage,547179,Michael Lorenzen,595453,Chad Wallach,R,Eric Haase,606992,0,3,4,True,2023-07-27,Caught,2B,2023,2024,29.8,2024, 82.9, 0.65
33,33,1B,2B,Stolen Base 2B,669392,Samad Taylor,671345,Jason Foley,664728,Kyle Isbel,R,Eric Haase,606992,2,3,8,False,2023-07-17,Stolen,2B,2023,2024,29.8,2024, 82.9, 0.65
34,34,2B,,Caught Stealing 3B,593160,Whit Merrifield,666159,Matt Manning,672386,Alejandro Kirk,R,Eric Haase,606992,2,0,2,True,2023-07-08,Caught,3B,2023,2024,29.8,2024, 82.9, 0.65
35,35,1B,2B,Stolen Base 2B,686668,Brenton Doyle,669438,Mason Englert,595777,Jurickson Profar,R,Eric Haase,606992,8,5,8,False,2023-06-30,Stolen,2B,2023,2024,29.8,2024, 82.9, 0.65
36,36,1B,2B,Stolen Base 2B,658668,Edward Olivares,571510,Matthew Boyd,666023,Freddy Fermin,L,Eric Haase,606992,4,2,4,True,2023-06-21,Stolen,2B,2023,2024,29.8,2024, 82.9, 0.65
37,37,1B,2B,Stolen Base 2B,660670,Ronald Acuña Jr.,686839,Brendan White,621566,Matt Olson,R,Eric Haase,606992,5,8,7,True,2023-06-14,Stolen,2B,2023,2024,29.8,2024, 82.9, 0.65
38,38,1B,2B,Stolen Base 2B,671739,Michael Harris II,668754,Braden Bristo,660670,Ronald Acuña Jr.,R,Eric Haase,606992,5,10,8,True,2023-06-14,Stolen,2B,2023,2024,29.8,2024, 82.9, 0.65
39,39,2B,3B,Stolen Base 3B,682998,Corbin Carroll,656638,Alex Lange,666971,Lourdes Gurriel Jr.,R,Eric Haase,606992,5,3,8,True,2023-06-11,Stolen,3B,2023,2024,29.8,2024, 82.9, 0.65
40,40,1B,,Caught Stealing 2B,656941,Kyle Schwarber,666214,Joey Wentz,592206,Nick Castellanos,L,Eric Haase,606992,3,0,4,False,2023-06-05,Caught,2B,2023,2024,29.8,2024, 82.9, 0.65
41,41,2B,3B,Stolen Base 3B,592663,J.T. Realmuto,669438,Mason Englert,656403,Drew Ellis,R,Eric Haase,606992,7,3,7,False,2023-06-05,Stolen,3B,2023,2024,29.8,2024, 82.9, 0.65
42,42,1B,2B,Stolen Base 2B,643217,Andrew Benintendi,547179,Michael Lorenzen,650391,Eloy Jiménez,R,Eric Haase,606992,0,0,4,False,2023-06-03,Stolen,2B,2023,2024,29.8,2024, 82.9, 0.65
43,43,1B,2B,Stolen Base 2B,663853,Romy Gonzalez,671345,Jason Foley,518735,Yasmani Grandal,R,Eric Haase,606992,1,1,8,False,2023-06-03,Stolen,2B,2023,2024,29.8,2024, 82.9, 0.65
44,44,2B,3B,Stolen Base 3B,608671,Travis Jankowski,669438,Mason Englert,663993,Nathaniel Lowe,R,Eric Haase,606992,0,5,7,True,2023-05-29,Stolen,3B,2023,2024,29.8,2024, 82.9, 0.65
45,45,1B,2B,Stolen Base 2B,669394,Jake Burger,656412,Alex Faedo,641313,Tim Anderson,R,Eric Haase,606992,0,1,3,True,2023-05-25,Stolen,2B,2023,2024,29.8,2024, 82.9, 0.65
46,46,2B,3B,Stolen Base 3B,672580,Maikel Garcia,571510,Matthew Boyd,686469,Vinnie Pasquantino,L,Eric Haase,606992,1,1,5,False,2023-05-24,Stolen,3B,2023,2024,29.8,2024, 82.9, 0.65
47,47,1B,2B,Stolen Base 2B,677594,Julio Rodríguez,676684,Will Vest,553993,Eugenio Suárez,R,Eric Haase,606992,0,3,9,True,2023-05-13,Stolen,2B,2023,2024,29.8,2024, 82.9, 0.65
48,48,1B,2B,Stolen Base 2B,663457,Lars Nootbaar,605513,Spencer Turnbull,502671,Paul Goldschmidt,R,Eric Haase,606992,3,0,2,False,2023-05-06,Stolen,2B,2023,2024,29.8,2024, 82.9, 0.65
49,49,1B,,Caught Stealing 2B,683002,Gunnar Henderson,671345,Jason Foley,663630,Ryan McKenna,R,Eric Haase,606992,4,6,8,True,2023-04-29,Caught,2B,2023,2024,29.8,2024, 82.9, 0.65
50,50,1B,,Caught Stealing 2B,683002,Gunnar Henderson,671345,Jason Foley,663630,Ryan McKenna,R,Eric Haase,606992,4,6,8,True,2023-04-28,Caught,2B,2023,2024,29.8,2024, 82.9, 0.65
51,51,1B,2B,Stolen Base 2B,665926,Andrés Giménez,656638,Alex Lange,605137,Josh Bell,R,Eric Haase,606992,1,3,8,True,2023-04-19,Stolen,2B,2023,2024,29.8,2024, 82.9, 0.65
52,52,2B,3B,Stolen Base 3B,677951,Bobby Witt Jr.,641302,Tyler Alexander,641531,Hunter Dozier,L,Eric Haase,606992,5,1,3,False,2022-07-11,Stolen,3B,2022,2023,29.4,2023, 83.1, 0.71
53,53,1B,2B,Stolen Base 2B,677951,Bobby Witt Jr.,501381,Michael Pineda,686469,Vinnie Pasquantino,R,Eric Haase,606992,0,0,1,False,2022-07-11,Stolen,2B,2022,2023,29.4,2023, 83.1, 0.71
54,54,1B,2B,Stolen Base 2B,677951,Bobby Witt Jr.,501381,Michael Pineda,686469,Vinnie Pasquantino,R,Eric Haase,606992,2,1,6,False,2022-07-11,Stolen,2B,2022,2023,29.4,2023, 83.1, 0.71
55,55,1B,,Caught Stealing 2B,658668,Edward Olivares,676684,Will Vest,664728,Kyle Isbel,R,Eric Haase,606992,3,1,8,False,2022-07-11,Caught,2B,2022,2023,29.4,2023, 83.1, 0.71
56,56,1B,,Caught Stealing 2B,665926,Andrés Giménez,656412,Alex Faedo,680700,Richie Palacios,R,Eric Haase,606992,0,0,2,True,2022-07-04,Caught,2B,2022,2023,29.4,2023, 83.1, 0.71
57,57,1B,2B,Stolen Base 2B,593160,Whit Merrifield,689225,Beau Brieske,643217,Andrew Benintendi,R,Eric Haase,606992,0,0,1,True,2022-07-02,Stolen,2B,2022,2023,29.4,2023, 83.1, 0.71
58,58,2B,3B,Stolen Base 3B,593160,Whit Merrifield,501381,Michael Pineda,643217,Andrew Benintendi,R,Eric Haase,606992,0,1,3,True,2022-07-01,Stolen,3B,2022,2023,29.4,2023, 83.1, 0.71
59,59,1B,,Caught Stealing 2B,643217,Andrew Benintendi,501381,Michael Pineda,686469,Vinnie Pasquantino,R,Eric Haase,606992,0,1,3,True,2022-07-01,Caught,2B,2022,2023,29.4,2023, 83.1, 0.71
60,60,1B,2B,Stolen Base 2B,680776,Jarren Duran,656412,Alex Faedo,646240,Rafael Devers,R,Eric Haase,606992,0,0,1,False,2022-06-20,Stolen,2B,2022,2023,29.4,2023, 83.1, 0.71
61,61,2B,3B,Stolen Base 3B,598265,Jackie Bradley Jr.,656412,Alex Faedo,646240,Rafael Devers,R,Eric Haase,606992,3,1,4,False,2022-06-20,Stolen,3B,2022,2023,29.4,2023, 83.1, 0.71
62,62,1B,2B,Stolen Base 2B,680776,Jarren Duran,656412,Alex Faedo,646240,Rafael Devers,R,Eric Haase,606992,3,1,4,False,2022-06-20,Stolen,2B,2022,2023,29.4,2023, 83.1, 0.71
63,63,1B,,Caught Stealing 2B,644374,Yu Chang,656412,Alex Faedo,663647,Ke'Bryan Hayes,R,Eric Haase,606992,1,1,5,False,2022-06-08,Caught,2B,2022,2023,29.4,2023, 83.1, 0.71
64,64,1B,2B,Stolen Base 2B,643396,Isiah Kiner-Falefa,665621,Rony García,624431,Jose Trevino,R,Eric Haase,606992,0,2,5,False,2022-06-05,Stolen,2B,2022,2023,29.4,2023, 83.1, 0.71
65,65,1B,2B,Stolen Base 2B,519203,Anthony Rizzo,605242,Michael Fulmer,650402,Gleyber Torres,R,Eric Haase,606992,4,4,8,False,2022-06-05,Stolen,2B,2022,2023,29.4,2023, 83.1, 0.71
66,66,1B,2B,Stolen Base 2B,624503,Nick Gordon,671345,Jason Foley,570482,Gio Urshela,R,Eric Haase,606992,1,2,6,True,2022-06-02,Stolen,2B,2022,2023,29.4,2023, 83.1, 0.71
