,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Start_Base,End_Base,Event,runner_id,runner_name,pitcher_id,pitcher_name,batter_id,batter_name,pitch_hand,credit,credit_id,homeScore,awayScore,inning,isTopInning,Date,Action,Base,Year,Current_Year_x,Sprint,Current_Year_y,Arm_Strength_x,Exchange_x,Current_Year_x,Arm_Strength_y,Exchange_y,Current_Year_y,Arm_Strength,Exchange
10,10,10,10,1B,2B,Stolen Base 2B,621035,Chris Taylor,450203,Charlie Morton,681546,James Outman,R,Travis d'Arnaud,518595,0,0,2,False,2023-09-03,Stolen,2B,2023,2024,29.8,2024,82.3,0.67,2024,82.3,0.67,2024, 82.3, 0.67
11,11,11,11,1B,2B,Stolen Base 2B,676701,Alan Trejo,670241,Darius Vines,686668,Brenton Doyle,R,Travis d'Arnaud,518595,0,1,3,False,2023-08-30,Stolen,2B,2023,2024,29.8,2024,82.3,0.67,2024,82.3,0.67,2024, 82.3, 0.67
12,12,12,12,1B,2B,Stolen Base 2B,596019,Francisco Lindor,693821,Bryce Elder,643446,Jeff McNeil,R,Travis d'Arnaud,518595,2,0,4,True,2023-08-22,Stolen,2B,2023,2024,29.8,2024,82.3,0.67,2024,82.3,0.67,2024, 82.3, 0.67
13,13,13,13,1B,2B,Stolen Base 2B,643446,Jeff McNeil,621345,A.J. Minter,624413,Pete Alonso,L,Travis d'Arnaud,518595,3,2,8,True,2023-08-22,Stolen,2B,2023,2024,29.8,2024,82.3,0.67,2024,82.3,0.67,2024, 82.3, 0.67
14,14,14,14,1B,2B,Stolen Base 2B,665828,Oswaldo Cabrera,608331,Max Fried,643396,Isiah Kiner-Falefa,L,Travis d'Arnaud,518595,1,2,2,True,2023-08-14,Stolen,2B,2023,2024,29.8,2024,82.3,0.67,2024,82.3,0.67,2024, 82.3, 0.67
15,15,15,15,1B,2B,Stolen Base 2B,596019,Francisco Lindor,675911,Spencer Strider,624413,Pete Alonso,R,Travis d'Arnaud,518595,0,0,1,False,2023-08-12,Stolen,2B,2023,2024,29.8,2024,82.3,0.67,2024,82.3,0.67,2024, 82.3, 0.67
16,16,16,16,1B,2B,Stolen Base 2B,542364,Rafael Ortega,450203,Charlie Morton,660620,Jonathan Araúz,R,Travis d'Arnaud,518595,0,3,4,False,2023-08-11,Stolen,2B,2023,2024,29.8,2024,82.3,0.67,2024,82.3,0.67,2024, 82.3, 0.67
17,17,17,17,1B,2B,Stolen Base 2B,678894,Liover Peguero,641729,Joe Jiménez,641511,Jason Delay,R,Travis d'Arnaud,518595,5,4,6,False,2023-08-10,Stolen,2B,2023,2024,29.8,2024,82.3,0.67,2024,82.3,0.67,2024, 82.3, 0.67
18,18,18,18,1B,2B,Stolen Base 2B,600869,Jeimer Candelario,450203,Charlie Morton,666624,Christopher Morel,R,Travis d'Arnaud,518595,0,0,2,False,2023-08-06,Stolen,2B,2023,2024,29.8,2024,82.3,0.67,2024,82.3,0.67,2024, 82.3, 0.67
19,19,19,19,1B,2B,Stolen Base 2B,643565,Mike Tauchman,450203,Charlie Morton,663538,Nico Hoerner,R,Travis d'Arnaud,518595,2,3,5,False,2023-08-06,Stolen,2B,2023,2024,29.8,2024,82.3,0.67,2024,82.3,0.67,2024, 82.3, 0.67
20,20,20,20,1B,2B,Stolen Base 2B,641355,Cody Bellinger,641729,Joe Jiménez,621020,Dansby Swanson,R,Travis d'Arnaud,518595,6,4,7,False,2023-08-06,Stolen,2B,2023,2024,29.8,2024,82.3,0.67,2024,82.3,0.67,2024, 82.3, 0.67
21,21,21,21,1B,,Caught Stealing 2B,621550,Patrick Wisdom,489446,Kirby Yates,663538,Nico Hoerner,R,Travis d'Arnaud,518595,6,4,8,False,2023-08-06,Caught,2B,2023,2024,29.8,2024,82.3,0.67,2024,82.3,0.67,2024, 82.3, 0.67
22,22,22,22,1B,2B,Stolen Base 2B,663538,Nico Hoerner,489446,Kirby Yates,664023,Ian Happ,R,Travis d'Arnaud,518595,6,4,8,False,2023-08-06,Stolen,2B,2023,2024,29.8,2024,82.3,0.67,2024,82.3,0.67,2024, 82.3, 0.67
23,23,23,23,1B,2B,Stolen Base 2B,680911,Owen Miller,678226,Daysbel Hernández,663368,Blake Perkins,R,Travis d'Arnaud,518595,2,1,7,False,2023-07-23,Stolen,2B,2023,2024,29.8,2024,82.3,0.67,2024,82.3,0.67,2024, 82.3, 0.67
24,24,24,24,1B,2B,Stolen Base 2B,682998,Corbin Carroll,675911,Spencer Strider,572233,Christian Walker,R,Travis d'Arnaud,518595,1,0,7,True,2023-07-20,Stolen,2B,2023,2024,29.8,2024,82.3,0.67,2024,82.3,0.67,2024, 82.3, 0.67
25,25,25,25,1B,2B,Stolen Base 2B,668227,Randy Arozarena,543859,Michael Tonkin,666018,Jonathan Aranda,R,Travis d'Arnaud,518595,7,2,5,False,2023-07-09,Stolen,2B,2023,2024,29.8,2024,82.3,0.67,2024,82.3,0.67,2024, 82.3, 0.67
26,26,26,26,1B,2B,Stolen Base 2B,650489,Willi Castro,663465,Kolby Allard,543877,Christian Vázquez,L,Travis d'Arnaud,518595,1,0,2,True,2023-06-28,Stolen,2B,2023,2024,29.8,2024,82.3,0.67,2024,82.3,0.67,2024, 82.3, 0.67
27,27,27,27,1B,2B,Stolen Base 2B,670770,TJ Friedl,694363,Jared Shuster,680574,Matt McLain,L,Travis d'Arnaud,518595,2,3,3,False,2023-06-24,Stolen,2B,2023,2024,29.8,2024,82.3,0.67,2024,82.3,0.67,2024, 82.3, 0.67
28,28,28,28,1B,2B,Stolen Base 2B,682829,Elly De La Cruz,543859,Michael Tonkin,668715,Spencer Steer,R,Travis d'Arnaud,518595,4,6,5,False,2023-06-24,Stolen,2B,2023,2024,29.8,2024,82.3,0.67,2024,82.3,0.67,2024, 82.3, 0.67
29,29,29,29,1B,2B,Stolen Base 2B,670770,TJ Friedl,700363,AJ Smith-Shawver,680574,Matt McLain,R,Travis d'Arnaud,518595,2,5,3,False,2023-06-23,Stolen,2B,2023,2024,29.8,2024,82.3,0.67,2024,82.3,0.67,2024, 82.3, 0.67
30,30,30,30,2B,3B,Stolen Base 3B,670770,TJ Friedl,700363,AJ Smith-Shawver,663697,Jonathan India,R,Travis d'Arnaud,518595,2,5,3,False,2023-06-23,Stolen,3B,2023,2024,29.8,2024,82.3,0.67,2024,82.3,0.67,2024, 82.3, 0.67
31,31,31,31,1B,2B,Stolen Base 2B,682829,Elly De La Cruz,543521,Collin McHugh,641584,Jake Fraley,R,Travis d'Arnaud,518595,6,7,5,False,2023-06-23,Stolen,2B,2023,2024,29.8,2024,82.3,0.67,2024,82.3,0.67,2024, 82.3, 0.67
32,32,32,32,3B,,Caught Stealing Home,682829,Elly De La Cruz,489446,Kirby Yates,458015,Joey Votto,R,Travis d'Arnaud,518595,11,7,6,False,2023-06-23,Caught,Home,2023,2024,29.8,2024,82.3,0.67,2024,82.3,0.67,2024, 82.3, 0.67
33,33,33,33,1B,2B,Stolen Base 2B,680574,Matt McLain,641729,Joe Jiménez,641584,Jake Fraley,R,Travis d'Arnaud,518595,11,10,8,False,2023-06-23,Stolen,2B,2023,2024,29.8,2024,82.3,0.67,2024,82.3,0.67,2024, 82.3, 0.67
34,34,34,34,1B,2B,Stolen Base 2B,607208,Trea Turner,693821,Bryce Elder,592663,J.T. Realmuto,R,Travis d'Arnaud,518595,0,0,4,False,2023-06-22,Stolen,2B,2023,2024,29.8,2024,82.3,0.67,2024,82.3,0.67,2024, 82.3, 0.67
35,35,35,35,1B,2B,Stolen Base 2B,681082,Bryson Stott,675911,Spencer Strider,664761,Alec Bohm,R,Travis d'Arnaud,518595,0,0,4,False,2023-06-20,Stolen,2B,2023,2024,29.8,2024,82.3,0.67,2024,82.3,0.67,2024, 82.3, 0.67
36,36,36,36,1B,,Caught Stealing 2B,678662,Ezequiel Tovar,694363,Jared Shuster,553869,Elias Díaz,L,Travis d'Arnaud,518595,0,0,1,True,2023-06-16,Caught,2B,2023,2024,29.8,2024,82.3,0.67,2024,82.3,0.67,2024, 82.3, 0.67
37,37,37,37,2B,3B,Stolen Base 3B,596019,Francisco Lindor,675911,Spencer Strider,502054,Tommy Pham,R,Travis d'Arnaud,518595,3,6,3,True,2023-06-08,Stolen,3B,2023,2024,29.8,2024,82.3,0.67,2024,82.3,0.67,2024, 82.3, 0.67
38,38,38,38,1B,2B,Stolen Base 2B,683146,Brett Baty,675911,Spencer Strider,502054,Tommy Pham,R,Travis d'Arnaud,518595,3,6,3,True,2023-06-08,Stolen,2B,2023,2024,29.8,2024,82.3,0.67,2024,82.3,0.67,2024, 82.3, 0.67
39,39,39,39,1B,2B,Stolen Base 2B,664983,Jake McCarthy,621345,A.J. Minter,672515,Gabriel Moreno,L,Travis d'Arnaud,518595,5,4,8,False,2023-06-04,Stolen,2B,2023,2024,29.8,2024,82.3,0.67,2024,82.3,0.67,2024, 82.3, 0.67
40,40,40,40,2B,3B,Stolen Base 3B,664983,Jake McCarthy,621345,A.J. Minter,672515,Gabriel Moreno,L,Travis d'Arnaud,518595,5,4,8,False,2023-06-04,Stolen,3B,2023,2024,29.8,2024,82.3,0.67,2024,82.3,0.67,2024, 82.3, 0.67
41,41,41,41,1B,2B,Stolen Base 2B,665923,Esteury Ruiz,694363,Jared Shuster,667670,Brent Rooker,L,Travis d'Arnaud,518595,0,0,1,False,2023-05-31,Stolen,2B,2023,2024,29.8,2024,82.3,0.67,2024,82.3,0.67,2024, 82.3, 0.67
42,42,42,42,2B,,Caught Stealing 3B,665923,Esteury Ruiz,694363,Jared Shuster,676116,Ryan Noda,L,Travis d'Arnaud,518595,0,0,1,False,2023-05-31,Caught,3B,2023,2024,29.8,2024,82.3,0.67,2024,82.3,0.67,2024, 82.3, 0.67
43,43,43,43,1B,2B,Stolen Base 2B,681082,Bryson Stott,694363,Jared Shuster,607208,Trea Turner,L,Travis d'Arnaud,518595,0,0,3,True,2023-05-26,Stolen,2B,2023,2024,29.8,2024,82.3,0.67,2024,82.3,0.67,2024, 82.3, 0.67
44,44,44,44,1B,2B,Stolen Base 2B,681082,Bryson Stott,476595,Lucas Luetge,607208,Trea Turner,L,Travis d'Arnaud,518595,3,5,7,True,2023-05-26,Stolen,2B,2023,2024,29.8,2024,82.3,0.67,2024,82.3,0.67,2024, 82.3, 0.67
45,45,45,45,1B,2B,Stolen Base 2B,681082,Bryson Stott,543521,Collin McHugh,607208,Trea Turner,R,Travis d'Arnaud,518595,3,6,8,True,2023-05-26,Stolen,2B,2023,2024,29.8,2024,82.3,0.67,2024,82.3,0.67,2024, 82.3, 0.67
46,46,46,46,1B,2B,Stolen Base 2B,676609,José Caballero,694363,Jared Shuster,641487,J.P. Crawford,L,Travis d'Arnaud,518595,1,1,3,True,2023-05-21,Stolen,2B,2023,2024,29.8,2024,82.3,0.67,2024,82.3,0.67,2024, 82.3, 0.67
47,47,47,47,2B,3B,Stolen Base 3B,676609,José Caballero,694363,Jared Shuster,641487,J.P. Crawford,L,Travis d'Arnaud,518595,1,1,3,True,2023-05-21,Stolen,3B,2023,2024,29.8,2024,82.3,0.67,2024,82.3,0.67,2024, 82.3, 0.67
48,48,48,48,1B,2B,Stolen Base 2B,676609,José Caballero,694363,Jared Shuster,641487,J.P. Crawford,L,Travis d'Arnaud,518595,2,1,6,True,2023-05-21,Stolen,2B,2023,2024,29.8,2024,82.3,0.67,2024,82.3,0.67,2024, 82.3, 0.67
49,49,49,49,1B,2B,Stolen Base 2B,593160,Whit Merrifield,543859,Michael Tonkin,474832,Brandon Belt,R,Travis d'Arnaud,518595,3,4,3,False,2023-05-14,Stolen,2B,2023,2024,29.8,2024,82.3,0.67,2024,82.3,0.67,2024, 82.3, 0.67
50,50,50,50,1B,,Caught Stealing 2B,665839,Enmanuel Valdez,664849,Danny Young,657077,Alex Verdugo,L,Travis d'Arnaud,518595,0,2,5,True,2023-05-10,Caught,2B,2023,2024,29.8,2024,82.3,0.67,2024,82.3,0.67,2024, 82.3, 0.67
51,51,51,51,1B,2B,Stolen Base 2B,680776,Jarren Duran,621345,A.J. Minter,671213,Triston Casas,L,Travis d'Arnaud,518595,2,2,7,True,2023-05-10,Stolen,2B,2023,2024,29.8,2024,82.3,0.67,2024,82.3,0.67,2024, 82.3, 0.67
52,52,52,52,1B,2B,Stolen Base 2B,696285,Jacob Young,642216,Allan Winans,682928,CJ Abrams,R,Travis d'Arnaud,518595,2,0,3,True,2023-09-29,Stolen,2B,2023,2024,29.8,2024,82.3,0.67,2024,82.3,0.67,2024, 82.3, 0.67
53,53,53,53,1B,2B,Stolen Base 2B,696285,Jacob Young,543272,Brad Hand,682928,CJ Abrams,L,Travis d'Arnaud,518595,6,7,6,True,2023-09-29,Stolen,2B,2023,2024,29.8,2024,82.3,0.67,2024,82.3,0.67,2024, 82.3, 0.67
54,54,54,54,1B,2B,Stolen Base 2B,643565,Mike Tauchman,700363,AJ Smith-Shawver,663538,Nico Hoerner,R,Travis d'Arnaud,518595,0,0,1,True,2023-09-28,Stolen,2B,2023,2024,29.8,2024,82.3,0.67,2024,82.3,0.67,2024, 82.3, 0.67
55,55,55,55,1B,2B,Stolen Base 2B,657041,Lane Thomas,675911,Spencer Strider,660688,Keibert Ruiz,R,Travis d'Arnaud,518595,2,0,3,False,2023-09-24,Stolen,2B,2023,2024,29.8,2024,82.3,0.67,2024,82.3,0.67,2024, 82.3, 0.67
56,56,56,56,1B,2B,Stolen Base 2B,657041,Lane Thomas,675911,Spencer Strider,660688,Keibert Ruiz,R,Travis d'Arnaud,518595,2,0,3,False,2023-09-23,Stolen,2B,2023,2024,29.8,2024,82.3,0.67,2024,82.3,0.67,2024, 82.3, 0.67
57,57,57,57,1B,2B,Stolen Base 2B,607208,Trea Turner,675911,Spencer Strider,547180,Bryce Harper,R,Travis d'Arnaud,518595,7,3,6,True,2023-09-19,Stolen,2B,2023,2024,29.8,2024,82.3,0.67,2024,82.3,0.67,2024, 82.3, 0.67
58,58,58,58,1B,2B,Stolen Base 2B,607208,Trea Turner,543859,Michael Tonkin,664761,Alec Bohm,R,Travis d'Arnaud,518595,2,6,7,False,2023-09-12,Stolen,2B,2023,2024,29.8,2024,82.3,0.67,2024,82.3,0.67,2024, 82.3, 0.67
59,59,59,59,1B,2B,Stolen Base 2B,679032,Johan Rojas,621345,A.J. Minter,656941,Kyle Schwarber,L,Travis d'Arnaud,518595,5,6,8,False,2023-09-12,Stolen,2B,2023,2024,29.8,2024,82.3,0.67,2024,82.3,0.67,2024, 82.3, 0.67
60,60,60,60,1B,2B,Stolen Base 2B,663845,Alfonso Rivas III,693821,Bryce Elder,675961,Alika Williams,R,Travis d'Arnaud,518595,0,0,3,True,2023-09-08,Stolen,2B,2023,2024,29.8,2024,82.3,0.67,2024,82.3,0.67,2024, 82.3, 0.67
61,61,61,61,1B,,Caught Stealing 2B,669242,Tommy Edman,608331,Max Fried,571448,Nolan Arenado,L,Travis d'Arnaud,518595,0,0,1,True,2023-09-07,Caught,2B,2023,2024,29.8,2024,82.3,0.67,2024,82.3,0.67,2024, 82.3, 0.67
62,62,62,62,1B,2B,Stolen Base 2B,621035,Chris Taylor,450203,Charlie Morton,681546,James Outman,R,Travis d'Arnaud,518595,0,0,2,False,2023-09-03,Stolen,2B,2023,2024,29.8,2024,82.3,0.67,2024,82.3,0.67,2024, 82.3, 0.67
63,63,63,63,1B,2B,Stolen Base 2B,676701,Alan Trejo,670241,Darius Vines,686668,Brenton Doyle,R,Travis d'Arnaud,518595,0,1,3,False,2023-08-30,Stolen,2B,2023,2024,29.8,2024,82.3,0.67,2024,82.3,0.67,2024, 82.3, 0.67
64,64,64,64,1B,2B,Stolen Base 2B,596019,Francisco Lindor,693821,Bryce Elder,643446,Jeff McNeil,R,Travis d'Arnaud,518595,2,0,4,True,2023-08-22,Stolen,2B,2023,2024,29.8,2024,82.3,0.67,2024,82.3,0.67,2024, 82.3, 0.67
65,65,65,65,1B,2B,Stolen Base 2B,643446,Jeff McNeil,621345,A.J. Minter,624413,Pete Alonso,L,Travis d'Arnaud,518595,3,2,8,True,2023-08-22,Stolen,2B,2023,2024,29.8,2024,82.3,0.67,2024,82.3,0.67,2024, 82.3, 0.67
66,66,66,66,1B,2B,Stolen Base 2B,665828,Oswaldo Cabrera,608331,Max Fried,643396,Isiah Kiner-Falefa,L,Travis d'Arnaud,518595,1,2,2,True,2023-08-14,Stolen,2B,2023,2024,29.8,2024,82.3,0.67,2024,82.3,0.67,2024, 82.3, 0.67
67,67,67,67,1B,2B,Stolen Base 2B,596019,Francisco Lindor,675911,Spencer Strider,624413,Pete Alonso,R,Travis d'Arnaud,518595,0,0,1,False,2023-08-12,Stolen,2B,2023,2024,29.8,2024,82.3,0.67,2024,82.3,0.67,2024, 82.3, 0.67
68,68,68,68,1B,2B,Stolen Base 2B,542364,Rafael Ortega,450203,Charlie Morton,660620,Jonathan Araúz,R,Travis d'Arnaud,518595,0,3,4,False,2023-08-11,Stolen,2B,2023,2024,29.8,2024,82.3,0.67,2024,82.3,0.67,2024, 82.3, 0.67
69,69,69,69,1B,2B,Stolen Base 2B,678894,Liover Peguero,641729,Joe Jiménez,641511,Jason Delay,R,Travis d'Arnaud,518595,5,4,6,False,2023-08-10,Stolen,2B,2023,2024,29.8,2024,82.3,0.67,2024,82.3,0.67,2024, 82.3, 0.67
70,70,70,70,1B,2B,Stolen Base 2B,600869,Jeimer Candelario,450203,Charlie Morton,666624,Christopher Morel,R,Travis d'Arnaud,518595,0,0,2,False,2023-08-06,Stolen,2B,2023,2024,29.8,2024,82.3,0.67,2024,82.3,0.67,2024, 82.3, 0.67
71,71,71,71,1B,2B,Stolen Base 2B,643565,Mike Tauchman,450203,Charlie Morton,663538,Nico Hoerner,R,Travis d'Arnaud,518595,2,3,5,False,2023-08-06,Stolen,2B,2023,2024,29.8,2024,82.3,0.67,2024,82.3,0.67,2024, 82.3, 0.67
72,72,72,72,1B,2B,Stolen Base 2B,641355,Cody Bellinger,641729,Joe Jiménez,621020,Dansby Swanson,R,Travis d'Arnaud,518595,6,4,7,False,2023-08-06,Stolen,2B,2023,2024,29.8,2024,82.3,0.67,2024,82.3,0.67,2024, 82.3, 0.67
73,73,73,73,1B,,Caught Stealing 2B,621550,Patrick Wisdom,489446,Kirby Yates,663538,Nico Hoerner,R,Travis d'Arnaud,518595,6,4,8,False,2023-08-06,Caught,2B,2023,2024,29.8,2024,82.3,0.67,2024,82.3,0.67,2024, 82.3, 0.67
74,74,74,74,1B,2B,Stolen Base 2B,663538,Nico Hoerner,489446,Kirby Yates,664023,Ian Happ,R,Travis d'Arnaud,518595,6,4,8,False,2023-08-06,Stolen,2B,2023,2024,29.8,2024,82.3,0.67,2024,82.3,0.67,2024, 82.3, 0.67
75,75,75,75,1B,2B,Stolen Base 2B,680911,Owen Miller,678226,Daysbel Hernández,663368,Blake Perkins,R,Travis d'Arnaud,518595,2,1,7,False,2023-07-23,Stolen,2B,2023,2024,29.8,2024,82.3,0.67,2024,82.3,0.67,2024, 82.3, 0.67
76,76,76,76,1B,2B,Stolen Base 2B,682998,Corbin Carroll,675911,Spencer Strider,572233,Christian Walker,R,Travis d'Arnaud,518595,1,0,7,True,2023-07-20,Stolen,2B,2023,2024,29.8,2024,82.3,0.67,2024,82.3,0.67,2024, 82.3, 0.67
77,77,77,77,1B,2B,Stolen Base 2B,668227,Randy Arozarena,543859,Michael Tonkin,666018,Jonathan Aranda,R,Travis d'Arnaud,518595,7,2,5,False,2023-07-09,Stolen,2B,2023,2024,29.8,2024,82.3,0.67,2024,82.3,0.67,2024, 82.3, 0.67
78,78,78,78,1B,2B,Stolen Base 2B,650489,Willi Castro,663465,Kolby Allard,543877,Christian Vázquez,L,Travis d'Arnaud,518595,1,0,2,True,2023-06-28,Stolen,2B,2023,2024,29.8,2024,82.3,0.67,2024,82.3,0.67,2024, 82.3, 0.67
79,79,79,79,1B,2B,Stolen Base 2B,670770,TJ Friedl,694363,Jared Shuster,680574,Matt McLain,L,Travis d'Arnaud,518595,2,3,3,False,2023-06-24,Stolen,2B,2023,2024,29.8,2024,82.3,0.67,2024,82.3,0.67,2024, 82.3, 0.67
80,80,80,80,1B,2B,Stolen Base 2B,682829,Elly De La Cruz,543859,Michael Tonkin,668715,Spencer Steer,R,Travis d'Arnaud,518595,4,6,5,False,2023-06-24,Stolen,2B,2023,2024,29.8,2024,82.3,0.67,2024,82.3,0.67,2024, 82.3, 0.67
81,81,81,81,1B,2B,Stolen Base 2B,670770,TJ Friedl,700363,AJ Smith-Shawver,680574,Matt McLain,R,Travis d'Arnaud,518595,2,5,3,False,2023-06-23,Stolen,2B,2023,2024,29.8,2024,82.3,0.67,2024,82.3,0.67,2024, 82.3, 0.67
82,82,82,82,2B,3B,Stolen Base 3B,670770,TJ Friedl,700363,AJ Smith-Shawver,663697,Jonathan India,R,Travis d'Arnaud,518595,2,5,3,False,2023-06-23,Stolen,3B,2023,2024,29.8,2024,82.3,0.67,2024,82.3,0.67,2024, 82.3, 0.67
83,83,83,83,1B,2B,Stolen Base 2B,682829,Elly De La Cruz,543521,Collin McHugh,641584,Jake Fraley,R,Travis d'Arnaud,518595,6,7,5,False,2023-06-23,Stolen,2B,2023,2024,29.8,2024,82.3,0.67,2024,82.3,0.67,2024, 82.3, 0.67
84,84,84,84,3B,,Caught Stealing Home,682829,Elly De La Cruz,489446,Kirby Yates,458015,Joey Votto,R,Travis d'Arnaud,518595,11,7,6,False,2023-06-23,Caught,Home,2023,2024,29.8,2024,82.3,0.67,2024,82.3,0.67,2024, 82.3, 0.67
85,85,85,85,1B,2B,Stolen Base 2B,680574,Matt McLain,641729,Joe Jiménez,641584,Jake Fraley,R,Travis d'Arnaud,518595,11,10,8,False,2023-06-23,Stolen,2B,2023,2024,29.8,2024,82.3,0.67,2024,82.3,0.67,2024, 82.3, 0.67
86,86,86,86,1B,2B,Stolen Base 2B,607208,Trea Turner,693821,Bryce Elder,592663,J.T. Realmuto,R,Travis d'Arnaud,518595,0,0,4,False,2023-06-22,Stolen,2B,2023,2024,29.8,2024,82.3,0.67,2024,82.3,0.67,2024, 82.3, 0.67
87,87,87,87,1B,2B,Stolen Base 2B,681082,Bryson Stott,675911,Spencer Strider,664761,Alec Bohm,R,Travis d'Arnaud,518595,0,0,4,False,2023-06-20,Stolen,2B,2023,2024,29.8,2024,82.3,0.67,2024,82.3,0.67,2024, 82.3, 0.67
88,88,88,88,1B,,Caught Stealing 2B,678662,Ezequiel Tovar,694363,Jared Shuster,553869,Elias Díaz,L,Travis d'Arnaud,518595,0,0,1,True,2023-06-16,Caught,2B,2023,2024,29.8,2024,82.3,0.67,2024,82.3,0.67,2024, 82.3, 0.67
89,89,89,89,2B,3B,Stolen Base 3B,596019,Francisco Lindor,675911,Spencer Strider,502054,Tommy Pham,R,Travis d'Arnaud,518595,3,6,3,True,2023-06-08,Stolen,3B,2023,2024,29.8,2024,82.3,0.67,2024,82.3,0.67,2024, 82.3, 0.67
90,90,90,90,1B,2B,Stolen Base 2B,683146,Brett Baty,675911,Spencer Strider,502054,Tommy Pham,R,Travis d'Arnaud,518595,3,6,3,True,2023-06-08,Stolen,2B,2023,2024,29.8,2024,82.3,0.67,2024,82.3,0.67,2024, 82.3, 0.67
91,91,91,91,1B,2B,Stolen Base 2B,664983,Jake McCarthy,621345,A.J. Minter,672515,Gabriel Moreno,L,Travis d'Arnaud,518595,5,4,8,False,2023-06-04,Stolen,2B,2023,2024,29.8,2024,82.3,0.67,2024,82.3,0.67,2024, 82.3, 0.67
92,92,92,92,2B,3B,Stolen Base 3B,664983,Jake McCarthy,621345,A.J. Minter,672515,Gabriel Moreno,L,Travis d'Arnaud,518595,5,4,8,False,2023-06-04,Stolen,3B,2023,2024,29.8,2024,82.3,0.67,2024,82.3,0.67,2024, 82.3, 0.67
93,93,93,93,1B,2B,Stolen Base 2B,665923,Esteury Ruiz,694363,Jared Shuster,667670,Brent Rooker,L,Travis d'Arnaud,518595,0,0,1,False,2023-05-31,Stolen,2B,2023,2024,29.8,2024,82.3,0.67,2024,82.3,0.67,2024, 82.3, 0.67
94,94,94,94,2B,,Caught Stealing 3B,665923,Esteury Ruiz,694363,Jared Shuster,676116,Ryan Noda,L,Travis d'Arnaud,518595,0,0,1,False,2023-05-31,Caught,3B,2023,2024,29.8,2024,82.3,0.67,2024,82.3,0.67,2024, 82.3, 0.67
