,Unnamed: 0,Start_Base,End_Base,Event,runner_id,runner_name,pitcher_id,pitcher_name,batter_id,batter_name,pitch_hand,credit,credit_id,homeScore,awayScore,inning,isTopInning,Date,Action,Base,Year,Current_Year_x,Sprint,Current_Year_y,Arm_Strength,Exchange
0,0,1B,2B,Stolen Base 2B,666624,Christopher Morel,676961,Caleb Boushley,643565,Mike Tauchman,R,Victor Caratini,605170,3,3,10,True,2023-09-29,Stolen,2B,2023,2024,29.8,2024, 80.4, 0.66
1,1,1B,2B,Stolen Base 2B,671277,Luis García Jr.,605540,Brandon Woodruff,686452,Drew Millas,R,Victor Caratini,605170,0,1,5,True,2023-09-17,Stolen,2B,2023,2024,29.8,2024, 80.4, 0.66
2,2,1B,2B,Stolen Base 2B,696285,Jacob Young,600986,Thyago Vieira,682928,CJ Abrams,R,Victor Caratini,605170,1,1,10,True,2023-09-17,Stolen,2B,2023,2024,29.8,2024, 80.4, 0.66
3,3,1B,2B,Stolen Base 2B,643396,Isiah Kiner-Falefa,669203,Corbin Burnes,683011,Anthony Volpe,R,Victor Caratini,605170,0,0,5,False,2023-09-10,Stolen,2B,2023,2024,29.8,2024, 80.4, 0.66
4,4,1B,2B,Stolen Base 2B,592663,J.T. Realmuto,605177,Andrew Chafin,681082,Bryson Stott,L,Victor Caratini,605170,2,4,8,True,2023-09-03,Stolen,2B,2023,2024,29.8,2024, 80.4, 0.66
5,5,1B,2B,Stolen Base 2B,679032,Johan Rojas,669060,Bryse Wilson,592206,Nick Castellanos,R,Victor Caratini,605170,2,4,9,True,2023-09-03,Stolen,2B,2023,2024,29.8,2024, 80.4, 0.66
6,6,2B,3B,Stolen Base 3B,678662,Ezequiel Tovar,489119,Wade Miley,553869,Elias Díaz,L,Victor Caratini,605170,0,0,1,True,2023-08-08,Stolen,3B,2023,2024,29.8,2024, 80.4, 0.66
7,7,1B,2B,Stolen Base 2B,678894,Liover Peguero,669203,Corbin Burnes,675961,Alika Williams,R,Victor Caratini,605170,0,0,5,True,2023-08-05,Stolen,2B,2023,2024,29.8,2024, 80.4, 0.66
8,8,1B,2B,Stolen Base 2B,668804,Bryan Reynolds,669203,Corbin Burnes,663845,Alfonso Rivas III,R,Victor Caratini,605170,1,2,6,True,2023-08-05,Stolen,2B,2023,2024,29.8,2024, 80.4, 0.66
9,9,1B,,Caught Stealing 2B,669743,Alex Call,669203,Corbin Burnes,682928,CJ Abrams,R,Victor Caratini,605170,1,1,5,False,2023-07-31,Caught,2B,2023,2024,29.8,2024, 80.4, 0.66
10,10,1B,2B,Stolen Base 2B,682928,CJ Abrams,669203,Corbin Burnes,657041,Lane Thomas,R,Victor Caratini,605170,2,1,5,False,2023-07-31,Stolen,2B,2023,2024,29.8,2024, 80.4, 0.66
11,11,1B,2B,Stolen Base 2B,660670,Ronald Acuña Jr.,527054,Julio Teheran,645277,Ozzie Albies,R,Victor Caratini,605170,1,0,1,False,2023-07-29,Stolen,2B,2023,2024,29.8,2024, 80.4, 0.66
12,12,1B,2B,Stolen Base 2B,641584,Jake Fraley,669060,Bryse Wilson,458015,Joey Votto,R,Victor Caratini,605170,0,2,8,True,2023-07-25,Stolen,2B,2023,2024,29.8,2024, 80.4, 0.66
13,13,1B,2B,Stolen Base 2B,660670,Ronald Acuña Jr.,527054,Julio Teheran,645277,Ozzie Albies,R,Victor Caratini,605170,0,0,1,True,2023-07-23,Stolen,2B,2023,2024,29.8,2024, 80.4, 0.66
14,14,1B,2B,Stolen Base 2B,682829,Elly De La Cruz,669203,Corbin Burnes,458015,Joey Votto,R,Victor Caratini,605170,4,2,5,True,2023-07-07,Stolen,2B,2023,2024,29.8,2024, 80.4, 0.66
15,15,2B,3B,Stolen Base 3B,663538,Nico Hoerner,642547,Freddy Peralta,673548,Seiya Suzuki,R,Victor Caratini,605170,0,1,3,True,2023-07-06,Stolen,3B,2023,2024,29.8,2024, 80.4, 0.66
