,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Start_Base,End_Base,Event,runner_id,runner_name,pitcher_id,pitcher_name,batter_id,batter_name,pitch_hand,credit,credit_id,homeScore,awayScore,inning,isTopInning,Date,Action,Base,Year,Current_Year_x,Sprint,Current_Year_y,Arm_Strength_x,Exchange_x,Current_Year_x,Arm_Strength_y,Exchange_y,Current_Year_y,Arm_Strength,Exchange
11,11,11,11,1B,2B,Stolen Base 2B,663743,Nick Fortes,621381,Matt Strahm,641658,Garrett Hampson,L,J.T. Realmuto,592663,3,3,7,True,2023-09-10,Stolen,2B,2023,2024,29.8,2024,85.1,0.65,2024,85.1,0.65,2024, 85.1, 0.65
12,12,12,12,1B,2B,Stolen Base 2B,663757,Trent Grisham,592836,Taijuan Walker,673490,Ha-Seong Kim,R,J.T. Realmuto,592663,4,8,4,False,2023-09-04,Stolen,2B,2023,2024,29.8,2024,85.1,0.65,2024,85.1,0.65,2024, 85.1, 0.65
13,13,13,13,1B,2B,Stolen Base 2B,665487,Fernando Tatis Jr.,518886,Craig Kimbrel,665742,Juan Soto,R,J.T. Realmuto,592663,7,9,8,False,2023-09-04,Stolen,2B,2023,2024,29.8,2024,85.1,0.65,2024,85.1,0.65,2024, 85.1, 0.65
14,14,14,14,2B,3B,Stolen Base 3B,665487,Fernando Tatis Jr.,518886,Craig Kimbrel,592518,Manny Machado,R,J.T. Realmuto,592663,7,9,8,False,2023-09-04,Stolen,3B,2023,2024,29.8,2024,85.1,0.65,2024,85.1,0.65,2024, 85.1, 0.65
15,15,15,15,1B,2B,Stolen Base 2B,665742,Juan Soto,518886,Craig Kimbrel,592518,Manny Machado,R,J.T. Realmuto,592663,7,9,8,False,2023-09-04,Stolen,2B,2023,2024,29.8,2024,85.1,0.65,2024,85.1,0.65,2024, 85.1, 0.65
16,16,16,16,1B,2B,Stolen Base 2B,592192,Mark Canha,621381,Matt Strahm,642715,Willy Adames,L,J.T. Realmuto,592663,2,4,7,False,2023-09-03,Stolen,2B,2023,2024,29.8,2024,85.1,0.65,2024,85.1,0.65,2024, 85.1, 0.65
17,17,17,17,1B,2B,Stolen Base 2B,668930,Brice Turang,605400,Aaron Nola,621438,Tyrone Taylor,R,J.T. Realmuto,592663,2,2,2,False,2023-09-02,Stolen,2B,2023,2024,29.8,2024,85.1,0.65,2024,85.1,0.65,2024, 85.1, 0.65
18,18,18,18,2B,,Caught Stealing 3B,660271,Shohei Ohtani,547179,Michael Lorenzen,650859,Luis Rengifo,R,J.T. Realmuto,592663,2,4,5,True,2023-08-29,Caught,3B,2023,2024,29.8,2024,85.1,0.65,2024,85.1,0.65,2024, 85.1, 0.65
19,19,19,19,1B,2B,Stolen Base 2B,642731,Thairo Estrada,656546,Jeff Hoffman,527038,Wilmer Flores,R,J.T. Realmuto,592663,2,4,7,True,2023-08-23,Stolen,2B,2023,2024,29.8,2024,85.1,0.65,2024,85.1,0.65,2024, 85.1, 0.65
20,20,20,20,1B,2B,Stolen Base 2B,624415,Cavan Biggio,605400,Aaron Nola,672386,Alejandro Kirk,R,J.T. Realmuto,592663,0,1,2,False,2023-08-16,Stolen,2B,2023,2024,29.8,2024,85.1,0.65,2024,85.1,0.65,2024, 85.1, 0.65
21,21,21,21,1B,2B,Stolen Base 2B,543807,George Springer,605400,Aaron Nola,624415,Cavan Biggio,R,J.T. Realmuto,592663,4,2,3,False,2023-08-16,Stolen,2B,2023,2024,29.8,2024,85.1,0.65,2024,85.1,0.65,2024, 85.1, 0.65
22,22,22,22,1B,,Caught Stealing 2B,662139,Daulton Varsho,554430,Zack Wheeler,669289,Santiago Espinal,R,J.T. Realmuto,592663,1,1,7,False,2023-08-15,Caught,2B,2023,2024,29.8,2024,85.1,0.65,2024,85.1,0.65,2024, 85.1, 0.65
23,23,23,23,1B,2B,Stolen Base 2B,682928,CJ Abrams,605400,Aaron Nola,657041,Lane Thomas,R,J.T. Realmuto,592663,0,0,3,True,2023-08-10,Stolen,2B,2023,2024,29.8,2024,85.1,0.65,2024,85.1,0.65,2024, 85.1, 0.65
24,24,24,24,1B,2B,Stolen Base 2B,672580,Maikel Garcia,650911,Cristopher Sánchez,677951,Bobby Witt Jr.,L,J.T. Realmuto,592663,3,5,5,True,2023-08-05,Stolen,2B,2023,2024,29.8,2024,85.1,0.65,2024,85.1,0.65,2024, 85.1, 0.65
25,25,25,25,2B,3B,Stolen Base 3B,672580,Maikel Garcia,650911,Cristopher Sánchez,622110,Matt Duffy,L,J.T. Realmuto,592663,3,6,5,True,2023-08-05,Stolen,3B,2023,2024,29.8,2024,85.1,0.65,2024,85.1,0.65,2024, 85.1, 0.65
26,26,26,26,1B,2B,Stolen Base 2B,677951,Bobby Witt Jr.,605400,Aaron Nola,686681,Michael Massey,R,J.T. Realmuto,592663,4,2,5,True,2023-08-04,Stolen,2B,2023,2024,29.8,2024,85.1,0.65,2024,85.1,0.65,2024, 85.1, 0.65
27,27,27,27,1B,2B,Stolen Base 2B,680118,Dairon Blanco,628708,Yunior Marte,672580,Maikel Garcia,R,J.T. Realmuto,592663,4,6,6,True,2023-08-04,Stolen,2B,2023,2024,29.8,2024,85.1,0.65,2024,85.1,0.65,2024, 85.1, 0.65
28,28,28,28,1B,2B,Stolen Base 2B,680118,Dairon Blanco,656546,Jeff Hoffman,664728,Kyle Isbel,R,J.T. Realmuto,592663,5,7,8,True,2023-08-04,Stolen,2B,2023,2024,29.8,2024,85.1,0.65,2024,85.1,0.65,2024, 85.1, 0.65
29,29,29,29,2B,3B,Stolen Base 3B,680118,Dairon Blanco,656546,Jeff Hoffman,672580,Maikel Garcia,R,J.T. Realmuto,592663,5,7,8,True,2023-08-04,Stolen,3B,2023,2024,29.8,2024,85.1,0.65,2024,85.1,0.65,2024, 85.1, 0.65
30,30,30,30,1B,2B,Stolen Base 2B,665862,Jazz Chisholm Jr.,592836,Taijuan Walker,542932,Jon Berti,R,J.T. Realmuto,592663,2,2,6,False,2023-07-31,Stolen,2B,2023,2024,29.8,2024,85.1,0.65,2024,85.1,0.65,2024, 85.1, 0.65
31,31,31,31,1B,,Caught Stealing 2B,664702,Myles Straw,554430,Zack Wheeler,666310,Bo Naylor,R,J.T. Realmuto,592663,1,0,7,False,2023-07-22,Caught,2B,2023,2024,29.8,2024,85.1,0.65,2024,85.1,0.65,2024, 85.1, 0.65
32,32,32,32,1B,2B,Stolen Base 2B,608070,José Ramírez,624133,Ranger Suárez,647304,Josh Naylor,L,J.T. Realmuto,592663,0,0,1,False,2023-07-21,Stolen,2B,2023,2024,29.8,2024,85.1,0.65,2024,85.1,0.65,2024, 85.1, 0.65
33,33,33,33,1B,2B,Stolen Base 2B,608070,José Ramírez,624133,Ranger Suárez,647304,Josh Naylor,L,J.T. Realmuto,592663,2,1,3,False,2023-07-21,Stolen,2B,2023,2024,29.8,2024,85.1,0.65,2024,85.1,0.65,2024, 85.1, 0.65
34,34,34,34,1B,2B,Stolen Base 2B,663368,Blake Perkins,656546,Jeff Hoffman,686894,Joey Wiemer,R,J.T. Realmuto,592663,3,3,7,True,2023-07-19,Stolen,2B,2023,2024,29.8,2024,85.1,0.65,2024,85.1,0.65,2024, 85.1, 0.65
35,35,35,35,1B,2B,Stolen Base 2B,606132,Raimel Tapia,605400,Aaron Nola,655316,Andruw Monasterio,R,J.T. Realmuto,592663,3,1,5,True,2023-07-18,Stolen,2B,2023,2024,29.8,2024,85.1,0.65,2024,85.1,0.65,2024, 85.1, 0.65
36,36,36,36,1B,2B,Stolen Base 2B,668930,Brice Turang,605400,Aaron Nola,686894,Joey Wiemer,R,J.T. Realmuto,592663,3,2,5,True,2023-07-18,Stolen,2B,2023,2024,29.8,2024,85.1,0.65,2024,85.1,0.65,2024, 85.1, 0.65
37,37,37,37,1B,,Caught Stealing 2B,676946,Matthew Batten,624133,Ranger Suárez,673490,Ha-Seong Kim,L,J.T. Realmuto,592663,0,3,5,True,2023-07-15,Caught,2B,2023,2024,29.8,2024,85.1,0.65,2024,85.1,0.65,2024, 85.1, 0.65
38,38,38,38,2B,3B,Stolen Base 3B,593428,Xander Bogaerts,621381,Matt Strahm,596142,Gary Sánchez,L,J.T. Realmuto,592663,3,4,8,True,2023-07-15,Stolen,3B,2023,2024,29.8,2024,85.1,0.65,2024,85.1,0.65,2024, 85.1, 0.65
39,39,39,39,1B,2B,Stolen Base 2B,663757,Trent Grisham,650911,Cristopher Sánchez,673490,Ha-Seong Kim,L,J.T. Realmuto,592663,0,1,3,True,2023-07-14,Stolen,2B,2023,2024,29.8,2024,85.1,0.65,2024,85.1,0.65,2024, 85.1, 0.65
40,40,40,40,1B,,Caught Stealing 2B,667472,Dane Myers,624133,Ranger Suárez,663743,Nick Fortes,L,J.T. Realmuto,592663,3,1,1,False,2023-07-08,Caught,2B,2023,2024,29.8,2024,85.1,0.65,2024,85.1,0.65,2024, 85.1, 0.65
41,41,41,41,1B,2B,Stolen Base 2B,542932,Jon Berti,624133,Ranger Suárez,667472,Dane Myers,L,J.T. Realmuto,592663,4,3,5,False,2023-07-08,Stolen,2B,2023,2024,29.8,2024,85.1,0.65,2024,85.1,0.65,2024, 85.1, 0.65
42,42,42,42,1B,2B,Stolen Base 2B,670764,Taylor Walls,592836,Taijuan Walker,642336,Francisco Mejía,R,J.T. Realmuto,592663,3,2,2,False,2023-07-05,Stolen,2B,2023,2024,29.8,2024,85.1,0.65,2024,85.1,0.65,2024, 85.1, 0.65
43,43,43,43,1B,2B,Stolen Base 2B,670623,Isaac Paredes,605400,Aaron Nola,664040,Brandon Lowe,R,J.T. Realmuto,592663,0,1,4,False,2023-07-04,Stolen,2B,2023,2024,29.8,2024,85.1,0.65,2024,85.1,0.65,2024, 85.1, 0.65
44,44,44,44,1B,2B,Stolen Base 2B,677551,Wander Franco,605400,Aaron Nola,670042,Luke Raley,R,J.T. Realmuto,592663,0,1,6,False,2023-07-04,Stolen,2B,2023,2024,29.8,2024,85.1,0.65,2024,85.1,0.65,2024, 85.1, 0.65
45,45,45,45,1B,2B,Stolen Base 2B,596019,Francisco Lindor,518886,Craig Kimbrel,596129,Daniel Vogelbach,R,J.T. Realmuto,592663,5,1,9,True,2023-06-23,Stolen,2B,2023,2024,29.8,2024,85.1,0.65,2024,85.1,0.65,2024, 85.1, 0.65
46,46,46,46,1B,2B,Stolen Base 2B,671739,Michael Harris II,628708,Yunior Marte,660670,Ronald Acuña Jr.,R,J.T. Realmuto,592663,0,1,10,True,2023-06-22,Stolen,2B,2023,2024,29.8,2024,85.1,0.65,2024,85.1,0.65,2024, 85.1, 0.65
47,47,47,47,1B,2B,Stolen Base 2B,660670,Ronald Acuña Jr.,628708,Yunior Marte,645277,Ozzie Albies,R,J.T. Realmuto,592663,0,1,10,True,2023-06-22,Stolen,2B,2023,2024,29.8,2024,85.1,0.65,2024,85.1,0.65,2024, 85.1, 0.65
48,48,48,48,2B,3B,Stolen Base 3B,660670,Ronald Acuña Jr.,592229,Dylan Covey,518595,Travis d'Arnaud,R,J.T. Realmuto,592663,1,4,9,True,2023-06-20,Stolen,3B,2023,2024,29.8,2024,85.1,0.65,2024,85.1,0.65,2024, 85.1, 0.65
49,49,49,49,1B,2B,Stolen Base 2B,668709,JJ Bleday,554430,Zack Wheeler,643393,Tony Kemp,R,J.T. Realmuto,592663,0,1,4,False,2023-06-18,Stolen,2B,2023,2024,29.8,2024,85.1,0.65,2024,85.1,0.65,2024, 85.1, 0.65
50,50,50,50,2B,3B,Stolen Base 3B,665923,Esteury Ruiz,650911,Cristopher Sánchez,681146,Jonah Bride,L,J.T. Realmuto,592663,0,0,4,False,2023-06-17,Stolen,3B,2023,2024,29.8,2024,85.1,0.65,2024,85.1,0.65,2024, 85.1, 0.65
51,51,51,51,1B,2B,Stolen Base 2B,668709,JJ Bleday,650911,Cristopher Sánchez,681146,Jonah Bride,L,J.T. Realmuto,592663,0,0,4,False,2023-06-17,Stolen,2B,2023,2024,29.8,2024,85.1,0.65,2024,85.1,0.65,2024, 85.1, 0.65
52,52,52,52,1B,2B,Stolen Base 2B,665923,Esteury Ruiz,592836,Taijuan Walker,676116,Ryan Noda,R,J.T. Realmuto,592663,1,2,3,False,2023-06-16,Stolen,2B,2023,2024,29.8,2024,85.1,0.65,2024,85.1,0.65,2024, 85.1, 0.65
53,53,53,53,2B,3B,Stolen Base 3B,665923,Esteury Ruiz,592836,Taijuan Walker,667670,Brent Rooker,R,J.T. Realmuto,592663,1,4,6,False,2023-06-16,Stolen,3B,2023,2024,29.8,2024,85.1,0.65,2024,85.1,0.65,2024, 85.1, 0.65
54,54,54,54,2B,3B,Stolen Base 3B,672695,Geraldo Perdomo,518886,Craig Kimbrel,656896,Emmanuel Rivera,R,J.T. Realmuto,592663,3,3,9,False,2023-06-14,Stolen,3B,2023,2024,29.8,2024,85.1,0.65,2024,85.1,0.65,2024, 85.1, 0.65
55,55,55,55,1B,2B,Stolen Base 2B,669743,Alex Call,641401,Connor Brogdon,657041,Lane Thomas,R,J.T. Realmuto,592663,8,7,8,False,2023-06-02,Stolen,2B,2023,2024,29.8,2024,85.1,0.65,2024,85.1,0.65,2024, 85.1, 0.65
56,56,56,56,1B,2B,Stolen Base 2B,516782,Starling Marte,624133,Ranger Suárez,643446,Jeff McNeil,L,J.T. Realmuto,592663,0,0,2,False,2023-05-30,Stolen,2B,2023,2024,29.8,2024,85.1,0.65,2024,85.1,0.65,2024, 85.1, 0.65
57,57,57,57,1B,2B,Stolen Base 2B,671739,Michael Harris II,656546,Jeff Hoffman,660670,Ronald Acuña Jr.,R,J.T. Realmuto,592663,7,0,1,False,2023-05-28,Stolen,2B,2023,2024,29.8,2024,85.1,0.65,2024,85.1,0.65,2024, 85.1, 0.65
58,58,58,58,1B,,Caught Stealing 2B,660670,Ronald Acuña Jr.,656546,Jeff Hoffman,621566,Matt Olson,R,J.T. Realmuto,592663,7,0,1,False,2023-05-28,Caught,2B,2023,2024,29.8,2024,85.1,0.65,2024,85.1,0.65,2024, 85.1, 0.65
59,59,59,59,1B,,Caught Stealing 2B,592696,Eddie Rosario,592836,Taijuan Walker,645277,Ozzie Albies,R,J.T. Realmuto,592663,3,4,6,False,2023-05-26,Caught,2B,2023,2024,29.8,2024,85.1,0.65,2024,85.1,0.65,2024, 85.1, 0.65
60,60,60,60,2B,3B,Stolen Base 3B,660670,Ronald Acuña Jr.,605400,Aaron Nola,663586,Austin Riley,R,J.T. Realmuto,592663,3,3,3,False,2023-05-25,Stolen,3B,2023,2024,29.8,2024,85.1,0.65,2024,85.1,0.65,2024, 85.1, 0.65
61,61,61,61,1B,2B,Stolen Base 2B,621566,Matt Olson,605400,Aaron Nola,663586,Austin Riley,R,J.T. Realmuto,592663,3,3,3,False,2023-05-25,Stolen,2B,2023,2024,29.8,2024,85.1,0.65,2024,85.1,0.65,2024, 85.1, 0.65
62,62,62,62,1B,2B,Stolen Base 2B,660670,Ronald Acuña Jr.,656546,Jeff Hoffman,663586,Austin Riley,R,J.T. Realmuto,592663,8,5,8,False,2023-05-25,Stolen,2B,2023,2024,29.8,2024,85.1,0.65,2024,85.1,0.65,2024, 85.1, 0.65
63,63,63,63,1B,2B,Stolen Base 2B,672695,Geraldo Perdomo,571479,Andrew Bellatti,656976,Pavin Smith,R,J.T. Realmuto,592663,3,5,9,True,2023-05-22,Stolen,2B,2023,2024,29.8,2024,85.1,0.65,2024,85.1,0.65,2024, 85.1, 0.65
64,64,64,64,1B,2B,Stolen Base 2B,643565,Mike Tauchman,621381,Matt Strahm,641820,Trey Mancini,L,J.T. Realmuto,592663,0,0,7,True,2023-05-21,Stolen,2B,2023,2024,29.8,2024,85.1,0.65,2024,85.1,0.65,2024, 85.1, 0.65
65,65,65,65,2B,3B,Stolen Base 3B,673548,Seiya Suzuki,657272,Erich Uelmen,543228,Yan Gomes,R,J.T. Realmuto,592663,1,5,5,True,2023-05-19,Stolen,3B,2023,2024,29.8,2024,85.1,0.65,2024,85.1,0.65,2024, 85.1, 0.65
66,66,66,66,1B,2B,Stolen Base 2B,670156,Miles Mastrobuoni,657272,Erich Uelmen,543228,Yan Gomes,R,J.T. Realmuto,592663,1,5,5,True,2023-05-19,Stolen,2B,2023,2024,29.8,2024,85.1,0.65,2024,85.1,0.65,2024, 85.1, 0.65
67,67,67,67,1B,,Caught Stealing 2B,641857,Ryan McMahon,605400,Aaron Nola,678662,Ezequiel Tovar,R,J.T. Realmuto,592663,2,0,1,False,2023-05-14,Caught,2B,2023,2024,29.8,2024,85.1,0.65,2024,85.1,0.65,2024, 85.1, 0.65
68,68,68,68,1B,2B,Stolen Base 2B,686668,Brenton Doyle,605400,Aaron Nola,453568,Charlie Blackmon,R,J.T. Realmuto,592663,2,0,2,False,2023-05-14,Stolen,2B,2023,2024,29.8,2024,85.1,0.65,2024,85.1,0.65,2024, 85.1, 0.65
69,69,69,69,1B,2B,Stolen Base 2B,595281,Kevin Kiermaier,642397,Gregory Soto,665489,Vladimir Guerrero Jr.,L,J.T. Realmuto,592663,0,1,8,True,2023-05-10,Stolen,2B,2023,2024,29.8,2024,85.1,0.65,2024,85.1,0.65,2024, 85.1, 0.65
70,70,70,70,1B,,Caught Stealing 2B,606132,Raimel Tapia,592836,Taijuan Walker,646240,Rafael Devers,R,J.T. Realmuto,592663,0,0,4,True,2023-05-07,Caught,2B,2023,2024,29.8,2024,85.1,0.65,2024,85.1,0.65,2024, 85.1, 0.65
71,71,71,71,1B,2B,Stolen Base 2B,606132,Raimel Tapia,656546,Jeff Hoffman,624512,Reese McGuire,R,J.T. Realmuto,592663,4,7,8,True,2023-05-06,Stolen,2B,2023,2024,29.8,2024,85.1,0.65,2024,85.1,0.65,2024, 85.1, 0.65
72,72,72,72,1B,2B,Stolen Base 2B,657077,Alex Verdugo,656546,Jeff Hoffman,457759,Justin Turner,R,J.T. Realmuto,592663,4,7,8,True,2023-05-06,Stolen,2B,2023,2024,29.8,2024,85.1,0.65,2024,85.1,0.65,2024, 85.1, 0.65
73,73,73,73,1B,2B,Stolen Base 2B,665839,Enmanuel Valdez,641401,Connor Brogdon,657136,Connor Wong,R,J.T. Realmuto,592663,3,5,6,True,2023-05-05,Stolen,2B,2023,2024,29.8,2024,85.1,0.65,2024,85.1,0.65,2024, 85.1, 0.65
74,74,74,74,1B,2B,Stolen Base 2B,683737,Michael Busch,518886,Craig Kimbrel,605141,Mookie Betts,R,J.T. Realmuto,592663,11,4,7,False,2023-05-01,Stolen,2B,2023,2024,29.8,2024,85.1,0.65,2024,85.1,0.65,2024, 85.1, 0.65
75,75,75,75,1B,2B,Stolen Base 2B,667452,Corey Julks,554430,Zack Wheeler,676694,Jake Meyers,R,J.T. Realmuto,592663,0,0,2,False,2023-04-29,Stolen,2B,2023,2024,29.8,2024,85.1,0.65,2024,85.1,0.65,2024, 85.1, 0.65
76,76,76,76,1B,2B,Stolen Base 2B,676609,José Caballero,663559,Bailey Falter,641487,J.P. Crawford,L,J.T. Realmuto,592663,0,2,5,True,2023-04-25,Stolen,2B,2023,2024,29.8,2024,85.1,0.65,2024,85.1,0.65,2024, 85.1, 0.65
77,77,77,77,1B,2B,Stolen Base 2B,641487,J.P. Crawford,641401,Connor Brogdon,664034,Ty France,R,J.T. Realmuto,592663,2,5,7,True,2023-04-25,Stolen,2B,2023,2024,29.8,2024,85.1,0.65,2024,85.1,0.65,2024, 85.1, 0.65
78,78,78,78,1B,,Caught Stealing 2B,693049,Oscar Colás,592836,Taijuan Walker,462101,Elvis Andrus,R,J.T. Realmuto,592663,2,2,2,False,2023-04-19,Caught,2B,2023,2024,29.8,2024,85.1,0.65,2024,85.1,0.65,2024, 85.1, 0.65
79,79,79,79,1B,2B,Stolen Base 2B,462101,Elvis Andrus,518886,Craig Kimbrel,673357,Luis Robert Jr.,R,J.T. Realmuto,592663,2,5,8,False,2023-04-19,Stolen,2B,2023,2024,29.8,2024,85.1,0.65,2024,85.1,0.65,2024, 85.1, 0.65
80,80,80,80,1B,2B,Stolen Base 2B,571976,Wil Myers,592836,Taijuan Walker,668715,Spencer Steer,R,J.T. Realmuto,592663,0,2,2,False,2023-04-14,Stolen,2B,2023,2024,29.8,2024,85.1,0.65,2024,85.1,0.65,2024, 85.1, 0.65
81,81,81,81,1B,2B,Stolen Base 2B,668715,Spencer Steer,622554,Seranthony Domínguez,669222,Nick Senzel,R,J.T. Realmuto,592663,1,5,7,False,2023-04-14,Stolen,2B,2023,2024,29.8,2024,85.1,0.65,2024,85.1,0.65,2024, 85.1, 0.65
82,82,82,82,2B,3B,Stolen Base 3B,663697,Jonathan India,663559,Bailey Falter,668715,Spencer Steer,L,J.T. Realmuto,592663,1,1,1,False,2023-04-13,Stolen,3B,2023,2024,29.8,2024,85.1,0.65,2024,85.1,0.65,2024, 85.1, 0.65
83,83,83,83,1B,2B,Stolen Base 2B,542932,Jon Berti,554430,Zack Wheeler,665862,Jazz Chisholm Jr.,R,J.T. Realmuto,592663,1,1,5,True,2023-04-12,Stolen,2B,2023,2024,29.8,2024,85.1,0.65,2024,85.1,0.65,2024, 85.1, 0.65
84,84,84,84,1B,2B,Stolen Base 2B,665862,Jazz Chisholm Jr.,605400,Aaron Nola,643265,Garrett Cooper,R,J.T. Realmuto,592663,0,1,3,True,2023-04-11,Stolen,2B,2023,2024,29.8,2024,85.1,0.65,2024,85.1,0.65,2024, 85.1, 0.65
85,85,85,85,1B,2B,Stolen Base 2B,542932,Jon Berti,571479,Andrew Bellatti,665862,Jazz Chisholm Jr.,R,J.T. Realmuto,592663,3,7,8,True,2023-04-11,Stolen,2B,2023,2024,29.8,2024,85.1,0.65,2024,85.1,0.65,2024, 85.1, 0.65
86,86,86,86,1B,,Caught Stealing 2B,571976,Wil Myers,592836,Taijuan Walker,613564,Jason Vosler,R,J.T. Realmuto,592663,1,0,2,True,2023-04-09,Caught,2B,2023,2024,29.8,2024,85.1,0.65,2024,85.1,0.65,2024, 85.1, 0.65
87,87,87,87,1B,2B,Stolen Base 2B,656413,Stuart Fairchild,622554,Seranthony Domínguez,663697,Jonathan India,R,J.T. Realmuto,592663,4,3,9,True,2023-04-09,Stolen,2B,2023,2024,29.8,2024,85.1,0.65,2024,85.1,0.65,2024, 85.1, 0.65
88,88,88,88,1B,,Caught Stealing 2B,676480,Jose Barrero,554430,Zack Wheeler,663697,Jonathan India,R,J.T. Realmuto,592663,1,0,3,True,2023-04-07,Caught,2B,2023,2024,29.8,2024,85.1,0.65,2024,85.1,0.65,2024, 85.1, 0.65
89,89,89,89,1B,,Caught Stealing 2B,676480,Jose Barrero,554430,Zack Wheeler,663697,Jonathan India,R,J.T. Realmuto,592663,1,0,3,True,2023-04-06,Caught,2B,2023,2024,29.8,2024,85.1,0.65,2024,85.1,0.65,2024, 85.1, 0.65
90,90,90,90,1B,2B,Stolen Base 2B,592450,Aaron Judge,605400,Aaron Nola,650402,Gleyber Torres,R,J.T. Realmuto,592663,1,0,1,False,2023-04-05,Stolen,2B,2023,2024,29.8,2024,85.1,0.65,2024,85.1,0.65,2024, 85.1, 0.65
91,91,91,91,1B,,Caught Stealing 2B,650402,Gleyber Torres,605400,Aaron Nola,518626,Josh Donaldson,R,J.T. Realmuto,592663,1,0,1,False,2023-04-05,Caught,2B,2023,2024,29.8,2024,85.1,0.65,2024,85.1,0.65,2024, 85.1, 0.65
92,92,92,92,1B,2B,Stolen Base 2B,650402,Gleyber Torres,605400,Aaron Nola,643396,Isiah Kiner-Falefa,R,J.T. Realmuto,592663,2,0,6,False,2023-04-05,Stolen,2B,2023,2024,29.8,2024,85.1,0.65,2024,85.1,0.65,2024, 85.1, 0.65
93,93,93,93,2B,3B,Stolen Base 3B,650402,Gleyber Torres,622554,Seranthony Domínguez,643396,Isiah Kiner-Falefa,R,J.T. Realmuto,592663,4,2,8,False,2023-04-05,Stolen,3B,2023,2024,29.8,2024,85.1,0.65,2024,85.1,0.65,2024, 85.1, 0.65
94,94,94,94,1B,2B,Stolen Base 2B,650402,Gleyber Torres,592836,Taijuan Walker,543305,Aaron Hicks,R,J.T. Realmuto,592663,2,0,1,False,2023-04-03,Stolen,2B,2023,2024,29.8,2024,85.1,0.65,2024,85.1,0.65,2024, 85.1, 0.65
