,Unnamed: 0,Start_Base,End_Base,Event,runner_id,runner_name,pitcher_id,pitcher_name,batter_id,batter_name,pitch_hand,credit,credit_id,homeScore,awayScore,inning,isTopInning,Date,Action,Base,Year,Current_Year_x,Sprint,Current_Year_y,Arm_Strength,Exchange
0,0,2B,,Caught Stealing 3B,687263,Zach Neto,657746,Joe Ryan,592273,Brandon Drury,R,Ryan Jeffers,680777,2,3,5,True,2023-09-24,Caught,3B,2023,2024,29.8,2024, 84.2, 0.65
1,1,2B,3B,Stolen Base 3B,668715,Spencer Steer,628317,Kenta Maeda,663886,Tyler Stephenson,R,Ryan Jeffers,680777,0,2,4,False,2023-09-19,Stolen,3B,2023,2024,29.8,2024, 84.2, 0.65
2,2,1B,2B,Stolen Base 2B,641584,Jake Fraley,628317,Kenta Maeda,663886,Tyler Stephenson,R,Ryan Jeffers,680777,0,2,4,False,2023-09-19,Stolen,2B,2023,2024,29.8,2024, 84.2, 0.65
3,3,1B,,Caught Stealing 2B,643217,Andrew Benintendi,543243,Sonny Gray,683734,Andrew Vaughn,R,Ryan Jeffers,680777,0,0,1,False,2023-09-17,Caught,2B,2023,2024,29.8,2024, 84.2, 0.65
4,4,1B,2B,Stolen Base 2B,666139,Josh Lowe,680739,Josh Winder,660644,Vidal Bruján,R,Ryan Jeffers,680777,4,7,8,True,2023-09-11,Stolen,2B,2023,2024,29.8,2024, 84.2, 0.65
5,5,1B,2B,Stolen Base 2B,643446,Jeff McNeil,628317,Kenta Maeda,596129,Daniel Vogelbach,R,Ryan Jeffers,680777,0,2,1,True,2023-09-09,Stolen,2B,2023,2024,29.8,2024, 84.2, 0.65
6,6,1B,2B,Stolen Base 2B,686823,Will Brennan,657746,Joe Ryan,664702,Myles Straw,R,Ryan Jeffers,680777,1,0,2,False,2023-09-06,Stolen,2B,2023,2024,29.8,2024, 84.2, 0.65
7,7,1B,2B,Stolen Base 2B,665926,Andrés Giménez,657746,Joe Ryan,672356,Gabriel Arias,R,Ryan Jeffers,680777,1,0,4,False,2023-09-06,Stolen,2B,2023,2024,29.8,2024, 84.2, 0.65
8,8,1B,2B,Stolen Base 2B,665750,Leody Taveras,571670,Dylan Floro,543760,Marcus Semien,R,Ryan Jeffers,680777,5,6,4,False,2023-09-02,Stolen,2B,2023,2024,29.8,2024, 84.2, 0.65
9,9,1B,2B,Stolen Base 2B,665750,Leody Taveras,573204,Caleb Thielbar,608369,Corey Seager,L,Ryan Jeffers,680777,5,6,7,False,2023-09-02,Stolen,2B,2023,2024,29.8,2024, 84.2, 0.65
10,10,1B,2B,Stolen Base 2B,608070,José Ramírez,681892,Kody Funderburk,594777,Kole Calhoun,L,Ryan Jeffers,680777,2,5,10,True,2023-08-30,Stolen,2B,2023,2024,29.8,2024, 84.2, 0.65
11,11,1B,2B,Stolen Base 2B,592885,Christian Yelich,628317,Kenta Maeda,661388,William Contreras,R,Ryan Jeffers,680777,0,1,1,False,2023-08-23,Stolen,2B,2023,2024,29.8,2024, 84.2, 0.65
12,12,1B,2B,Stolen Base 2B,592885,Christian Yelich,661395,Jhoan Duran,661388,William Contreras,R,Ryan Jeffers,680777,6,6,9,False,2023-08-23,Stolen,2B,2023,2024,29.8,2024, 84.2, 0.65
13,13,1B,,Caught Stealing 2B,668731,Akil Baddoo,641927,Bailey Ober,679529,Spencer Torkelson,R,Ryan Jeffers,680777,0,0,1,True,2023-08-15,Caught,2B,2023,2024,29.8,2024, 84.2, 0.65
14,14,1B,2B,Stolen Base 2B,682998,Corbin Carroll,628317,Kenta Maeda,572233,Christian Walker,R,Ryan Jeffers,680777,0,0,1,True,2023-08-05,Stolen,2B,2023,2024,29.8,2024, 84.2, 0.65
15,15,1B,2B,Stolen Base 2B,607054,Jace Peterson,628317,Kenta Maeda,677950,Alek Thomas,R,Ryan Jeffers,680777,0,1,2,True,2023-08-05,Stolen,2B,2023,2024,29.8,2024, 84.2, 0.65
16,16,1B,2B,Stolen Base 2B,677951,Bobby Witt Jr.,571670,Dylan Floro,669004,MJ Melendez,R,Ryan Jeffers,680777,4,2,8,False,2023-07-28,Stolen,2B,2023,2024,29.8,2024, 84.2, 0.65
17,17,1B,2B,Stolen Base 2B,669392,Samad Taylor,643377,Griffin Jax,664728,Kyle Isbel,R,Ryan Jeffers,680777,4,4,9,False,2023-07-28,Stolen,2B,2023,2024,29.8,2024, 84.2, 0.65
18,18,2B,3B,Stolen Base 3B,664728,Kyle Isbel,661395,Jhoan Duran,670032,Nicky Lopez,R,Ryan Jeffers,680777,4,5,10,False,2023-07-28,Stolen,3B,2023,2024,29.8,2024, 84.2, 0.65
19,19,1B,2B,Stolen Base 2B,670032,Nicky Lopez,661395,Jhoan Duran,672580,Maikel Garcia,R,Ryan Jeffers,680777,4,5,10,False,2023-07-28,Stolen,2B,2023,2024,29.8,2024, 84.2, 0.65
20,20,1B,2B,Stolen Base 2B,687799,Cade Marlowe,661383,Oliver Ortega,543939,Kolten Wong,R,Ryan Jeffers,680777,6,6,9,True,2023-07-25,Stolen,2B,2023,2024,29.8,2024, 84.2, 0.65
21,21,1B,2B,Stolen Base 2B,693049,Oscar Colás,641927,Bailey Ober,621545,Zach Remillard,R,Ryan Jeffers,680777,0,3,5,True,2023-07-23,Stolen,2B,2023,2024,29.8,2024, 84.2, 0.65
22,22,1B,,Caught Stealing 2B,693049,Oscar Colás,605347,Jorge López,664874,Seby Zavala,R,Ryan Jeffers,680777,0,3,9,True,2023-07-23,Caught,2B,2023,2024,29.8,2024, 84.2, 0.65
23,23,1B,2B,Stolen Base 2B,672284,Jarred Kelenic,661383,Oliver Ortega,553993,Eugenio Suárez,R,Ryan Jeffers,680777,7,3,7,False,2023-07-17,Stolen,2B,2023,2024,29.8,2024, 84.2, 0.65
