,Unnamed: 0,Start_Base,End_Base,Event,runner_id,runner_name,pitcher_id,pitcher_name,batter_id,batter_name,pitch_hand,credit,credit_id,homeScore,awayScore,inning,isTopInning,Date,Action,Base,Year,Current_Year_x,Sprint,Current_Year_y,Arm_Strength,Exchange
0,0,1B,2B,Stolen Base 2B,668930,Brice Turang,665795,Edward Cabrera,621438,Tyrone Taylor,R,Jacob Stallings,607732,4,1,5,True,2023-09-24,Stolen,2B,2023,2024,29.8,2024, 81.1, 0.69
1,1,1B,2B,Stolen Base 2B,677595,Ronny Mauricio,665795,Edward Cabrera,553882,Omar Narváez,R,Jacob Stallings,607732,0,0,5,True,2023-09-18,Stolen,2B,2023,2024,29.8,2024, 81.1, 0.69
2,2,1B,2B,Stolen Base 2B,596019,Francisco Lindor,640462,A.J. Puk,621466,DJ Stewart,L,Jacob Stallings,607732,1,1,6,True,2023-09-18,Stolen,2B,2023,2024,29.8,2024, 81.1, 0.69
3,3,1B,2B,Stolen Base 2B,668930,Brice Turang,595345,Steven Okert,621438,Tyrone Taylor,L,Jacob Stallings,607732,4,2,7,False,2023-09-14,Stolen,2B,2023,2024,29.8,2024, 81.1, 0.69
4,4,1B,2B,Stolen Base 2B,592206,Nick Castellanos,646241,Enmanuel De Jesus,656941,Kyle Schwarber,L,Jacob Stallings,607732,5,0,4,False,2023-09-09,Stolen,2B,2023,2024,29.8,2024, 81.1, 0.69
5,5,1B,2B,Stolen Base 2B,607208,Trea Turner,691587,Eury Pérez,547180,Bryce Harper,R,Jacob Stallings,607732,2,0,3,False,2023-09-08,Stolen,2B,2023,2024,29.8,2024, 81.1, 0.69
6,6,1B,2B,Stolen Base 2B,547180,Bryce Harper,691587,Eury Pérez,592206,Nick Castellanos,R,Jacob Stallings,607732,2,0,3,False,2023-09-08,Stolen,2B,2023,2024,29.8,2024, 81.1, 0.69
7,7,1B,2B,Stolen Base 2B,681082,Bryson Stott,691587,Eury Pérez,592663,J.T. Realmuto,R,Jacob Stallings,607732,2,0,4,False,2023-09-08,Stolen,2B,2023,2024,29.8,2024, 81.1, 0.69
8,8,1B,2B,Stolen Base 2B,696285,Jacob Young,645261,Sandy Alcantara,682928,CJ Abrams,R,Jacob Stallings,607732,3,3,5,False,2023-09-03,Stolen,2B,2023,2024,29.8,2024, 81.1, 0.69
9,9,1B,,Caught Stealing 2B,668227,Randy Arozarena,645261,Sandy Alcantara,670623,Isaac Paredes,R,Jacob Stallings,607732,1,1,3,True,2023-08-29,Caught,2B,2023,2024,29.8,2024, 81.1, 0.69
10,10,1B,,Caught Stealing 2B,666906,Jake Alu,691587,Eury Pérez,656180,Riley Adams,R,Jacob Stallings,607732,0,1,5,True,2023-08-26,Caught,2B,2023,2024,29.8,2024, 81.1, 0.69
11,11,1B,2B,Stolen Base 2B,666906,Jake Alu,502085,David Robertson,656180,Riley Adams,R,Jacob Stallings,607732,2,3,9,True,2023-08-26,Stolen,2B,2023,2024,29.8,2024, 81.1, 0.69
12,12,1B,2B,Stolen Base 2B,543760,Marcus Semien,645261,Sandy Alcantara,663993,Nathaniel Lowe,R,Jacob Stallings,607732,3,0,3,False,2023-08-06,Stolen,2B,2023,2024,29.8,2024, 81.1, 0.69
13,13,1B,2B,Stolen Base 2B,666139,Josh Lowe,665795,Edward Cabrera,542194,Christian Bethancourt,R,Jacob Stallings,607732,1,0,2,False,2023-07-25,Stolen,2B,2023,2024,29.8,2024, 81.1, 0.69
14,14,1B,2B,Stolen Base 2B,669357,Nolan Gorman,623211,Huascar Brazobán,671056,Iván Herrera,R,Jacob Stallings,607732,6,2,7,False,2023-07-19,Stolen,2B,2023,2024,29.8,2024, 81.1, 0.69
15,15,1B,2B,Stolen Base 2B,656775,Cedric Mullins,645261,Sandy Alcantara,543305,Aaron Hicks,R,Jacob Stallings,607732,0,0,2,False,2023-07-14,Stolen,2B,2023,2024,29.8,2024, 81.1, 0.69
16,16,1B,,Caught Stealing 2B,571771,Enrique Hernández,645261,Sandy Alcantara,666152,David Hamilton,R,Jacob Stallings,607732,1,6,5,False,2023-06-27,Caught,2B,2023,2024,29.8,2024, 81.1, 0.69
17,17,1B,2B,Stolen Base 2B,676609,José Caballero,665795,Edward Cabrera,641487,J.P. Crawford,R,Jacob Stallings,607732,3,0,2,False,2023-06-13,Stolen,2B,2023,2024,29.8,2024, 81.1, 0.69
18,18,1B,2B,Stolen Base 2B,672284,Jarred Kelenic,665795,Edward Cabrera,663728,Cal Raleigh,R,Jacob Stallings,607732,3,0,4,False,2023-06-13,Stolen,2B,2023,2024,29.8,2024, 81.1, 0.69
19,19,1B,2B,Stolen Base 2B,676609,José Caballero,665795,Edward Cabrera,641487,J.P. Crawford,R,Jacob Stallings,607732,5,0,4,False,2023-06-13,Stolen,2B,2023,2024,29.8,2024, 81.1, 0.69
20,20,1B,,Caught Stealing 2B,643217,Andrew Benintendi,645261,Sandy Alcantara,673357,Luis Robert Jr.,R,Jacob Stallings,607732,1,0,6,False,2023-06-10,Caught,2B,2023,2024,29.8,2024, 81.1, 0.69
21,21,1B,2B,Stolen Base 2B,462101,Elvis Andrus,595345,Steven Okert,643217,Andrew Benintendi,L,Jacob Stallings,607732,1,0,8,False,2023-06-10,Stolen,2B,2023,2024,29.8,2024, 81.1, 0.69
22,22,1B,,Caught Stealing 2B,669004,MJ Melendez,665795,Edward Cabrera,677951,Bobby Witt Jr.,R,Jacob Stallings,607732,3,1,4,True,2023-06-07,Caught,2B,2023,2024,29.8,2024, 81.1, 0.69
23,23,1B,2B,Stolen Base 2B,643393,Tony Kemp,665795,Edward Cabrera,665923,Esteury Ruiz,R,Jacob Stallings,607732,2,0,3,True,2023-06-02,Stolen,2B,2023,2024,29.8,2024, 81.1, 0.69
24,24,1B,2B,Stolen Base 2B,687263,Zach Neto,665795,Edward Cabrera,666160,Mickey Moniak,R,Jacob Stallings,607732,1,2,5,False,2023-05-27,Stolen,2B,2023,2024,29.8,2024, 81.1, 0.69
25,25,1B,2B,Stolen Base 2B,660271,Shohei Ohtani,623211,Huascar Brazobán,592669,Hunter Renfroe,R,Jacob Stallings,607732,3,4,7,False,2023-05-27,Stolen,2B,2023,2024,29.8,2024, 81.1, 0.69
26,26,1B,2B,Stolen Base 2B,686668,Brenton Doyle,608638,JT Chargois,678662,Ezequiel Tovar,R,Jacob Stallings,607732,3,2,7,False,2023-05-22,Stolen,2B,2023,2024,29.8,2024, 81.1, 0.69
27,27,1B,2B,Stolen Base 2B,663697,Jonathan India,645261,Sandy Alcantara,641584,Jake Fraley,R,Jacob Stallings,607732,4,4,8,True,2023-05-13,Stolen,2B,2023,2024,29.8,2024, 81.1, 0.69
28,28,1B,2B,Stolen Base 2B,641584,Jake Fraley,645261,Sandy Alcantara,668715,Spencer Steer,R,Jacob Stallings,607732,4,4,8,True,2023-05-13,Stolen,2B,2023,2024,29.8,2024, 81.1, 0.69
29,29,1B,2B,Stolen Base 2B,592656,Henry Ramos,691587,Eury Pérez,571976,Wil Myers,R,Jacob Stallings,607732,0,0,2,True,2023-05-12,Stolen,2B,2023,2024,29.8,2024, 81.1, 0.69
30,30,2B,3B,Stolen Base 3B,669222,Nick Senzel,691587,Eury Pérez,571976,Wil Myers,R,Jacob Stallings,607732,0,1,4,True,2023-05-12,Stolen,3B,2023,2024,29.8,2024, 81.1, 0.69
31,31,1B,2B,Stolen Base 2B,656413,Stuart Fairchild,656945,Tanner Scott,676480,Jose Barrero,L,Jacob Stallings,607732,4,2,7,True,2023-05-12,Stolen,2B,2023,2024,29.8,2024, 81.1, 0.69
32,32,1B,2B,Stolen Base 2B,672695,Geraldo Perdomo,595345,Steven Okert,677950,Alek Thomas,L,Jacob Stallings,607732,4,3,4,False,2023-05-10,Stolen,2B,2023,2024,29.8,2024, 81.1, 0.69
33,33,1B,2B,Stolen Base 2B,592696,Eddie Rosario,645261,Sandy Alcantara,645277,Ozzie Albies,R,Jacob Stallings,607732,0,3,5,True,2023-05-02,Stolen,2B,2023,2024,29.8,2024, 81.1, 0.69
