,Unnamed: 0,Start_Base,End_Base,Event,runner_id,runner_name,pitcher_id,pitcher_name,batter_id,batter_name,pitch_hand,credit,credit_id,homeScore,awayScore,inning,isTopInning,Date,Action,Base,Year,Current_Year_x,Sprint,Current_Year_y,Arm_Strength,Exchange
0,0,1B,2B,Stolen Base 2B,665489,Vladimir Guerrero Jr.,656731,Tylor Megill,474832,Brandon Belt,R,Tomás Nido,621512,0,0,1,True,2023-06-03,Stolen,2B,2023,2024,29.8,2024, 78.5, 0.57
1,1,1B,2B,Stolen Base 2B,662139,Daulton Varsho,502085,David Robertson,672386,Alejandro Kirk,R,Tomás Nido,621512,1,1,8,True,2023-06-03,Stolen,2B,2023,2024,29.8,2024, 78.5, 0.57
2,2,1B,2B,Stolen Base 2B,543807,George Springer,502085,David Robertson,666182,Bo Bichette,R,Tomás Nido,621512,1,1,9,True,2023-06-03,Stolen,2B,2023,2024,29.8,2024, 78.5, 0.57
3,3,1B,2B,Stolen Base 2B,545341,Randal Grichuk,493603,Adam Ottavino,605612,Harold Castro,R,Tomás Nido,621512,1,0,9,True,2023-05-05,Stolen,2B,2023,2024,29.8,2024, 78.5, 0.57
4,4,1B,2B,Stolen Base 2B,663837,Matt Vierling,493603,Adam Ottavino,595879,Javier Báez,R,Tomás Nido,621512,4,5,8,False,2023-05-03,Stolen,2B,2023,2024,29.8,2024, 78.5, 0.57
5,5,1B,2B,Stolen Base 2B,663837,Matt Vierling,493603,Adam Ottavino,595879,Javier Báez,R,Tomás Nido,621512,4,5,8,False,2023-05-02,Stolen,2B,2023,2024,29.8,2024, 78.5, 0.57
6,6,1B,2B,Stolen Base 2B,642731,Thairo Estrada,656849,David Peterson,573131,Darin Ruf,L,Tomás Nido,621512,5,1,2,False,2023-04-22,Stolen,2B,2023,2024,29.8,2024, 78.5, 0.57
7,7,1B,,Caught Stealing 2B,681584,David Villar,670955,Edwin Uceta,543063,Brandon Crawford,R,Tomás Nido,621512,7,2,7,False,2023-04-22,Caught,2B,2023,2024,29.8,2024, 78.5, 0.57
8,8,1B,2B,Stolen Base 2B,642731,Thairo Estrada,595928,John Curtiss,605204,J.D. Davis,R,Tomás Nido,621512,4,9,7,False,2023-04-20,Stolen,2B,2023,2024,29.8,2024, 78.5, 0.57
9,9,1B,2B,Stolen Base 2B,643393,Tony Kemp,673540,Kodai Senga,676116,Ryan Noda,R,Tomás Nido,621512,3,6,4,False,2023-04-14,Stolen,2B,2023,2024,29.8,2024, 78.5, 0.57
10,10,1B,2B,Stolen Base 2B,593428,Xander Bogaerts,493603,Adam Ottavino,572761,Matt Carpenter,R,Tomás Nido,621512,5,0,9,True,2023-04-10,Stolen,2B,2023,2024,29.8,2024, 78.5, 0.57
11,11,1B,2B,Stolen Base 2B,686894,Joey Wiemer,453286,Max Scherzer,592885,Christian Yelich,R,Tomás Nido,621512,2,0,2,False,2023-04-04,Stolen,2B,2023,2024,29.8,2024, 78.5, 0.57
12,12,1B,2B,Stolen Base 2B,665489,Vladimir Guerrero Jr.,656731,Tylor Megill,474832,Brandon Belt,R,Tomás Nido,621512,0,0,1,True,2023-06-03,Stolen,2B,2023,2024,29.8,2024, 78.5, 0.57
13,13,1B,2B,Stolen Base 2B,662139,Daulton Varsho,502085,David Robertson,672386,Alejandro Kirk,R,Tomás Nido,621512,1,1,8,True,2023-06-03,Stolen,2B,2023,2024,29.8,2024, 78.5, 0.57
14,14,1B,2B,Stolen Base 2B,543807,George Springer,502085,David Robertson,666182,Bo Bichette,R,Tomás Nido,621512,1,1,9,True,2023-06-03,Stolen,2B,2023,2024,29.8,2024, 78.5, 0.57
15,15,1B,2B,Stolen Base 2B,545341,Randal Grichuk,493603,Adam Ottavino,605612,Harold Castro,R,Tomás Nido,621512,1,0,9,True,2023-05-05,Stolen,2B,2023,2024,29.8,2024, 78.5, 0.57
16,16,1B,2B,Stolen Base 2B,663837,Matt Vierling,493603,Adam Ottavino,595879,Javier Báez,R,Tomás Nido,621512,4,5,8,False,2023-05-03,Stolen,2B,2023,2024,29.8,2024, 78.5, 0.57
17,17,1B,2B,Stolen Base 2B,663837,Matt Vierling,493603,Adam Ottavino,595879,Javier Báez,R,Tomás Nido,621512,4,5,8,False,2023-05-02,Stolen,2B,2023,2024,29.8,2024, 78.5, 0.57
18,18,1B,2B,Stolen Base 2B,642731,Thairo Estrada,656849,David Peterson,573131,Darin Ruf,L,Tomás Nido,621512,5,1,2,False,2023-04-22,Stolen,2B,2023,2024,29.8,2024, 78.5, 0.57
19,19,1B,,Caught Stealing 2B,681584,David Villar,670955,Edwin Uceta,543063,Brandon Crawford,R,Tomás Nido,621512,7,2,7,False,2023-04-22,Caught,2B,2023,2024,29.8,2024, 78.5, 0.57
20,20,1B,2B,Stolen Base 2B,642731,Thairo Estrada,595928,John Curtiss,605204,J.D. Davis,R,Tomás Nido,621512,4,9,7,False,2023-04-20,Stolen,2B,2023,2024,29.8,2024, 78.5, 0.57
21,21,1B,2B,Stolen Base 2B,643393,Tony Kemp,673540,Kodai Senga,676116,Ryan Noda,R,Tomás Nido,621512,3,6,4,False,2023-04-14,Stolen,2B,2023,2024,29.8,2024, 78.5, 0.57
22,22,1B,2B,Stolen Base 2B,593428,Xander Bogaerts,493603,Adam Ottavino,572761,Matt Carpenter,R,Tomás Nido,621512,5,0,9,True,2023-04-10,Stolen,2B,2023,2024,29.8,2024, 78.5, 0.57
23,23,1B,2B,Stolen Base 2B,686894,Joey Wiemer,453286,Max Scherzer,592885,Christian Yelich,R,Tomás Nido,621512,2,0,2,False,2023-04-04,Stolen,2B,2023,2024,29.8,2024, 78.5, 0.57
24,24,1B,,Caught Stealing 2B,660670,Ronald Acuña Jr.,605135,Chris Bassitt,621020,Dansby Swanson,R,Tomás Nido,621512,0,0,1,False,2022-07-13,Caught,2B,2022,2023,29.4,2023, 77.2, 0.60
25,25,1B,2B,Stolen Base 2B,660670,Ronald Acuña Jr.,605135,Chris Bassitt,621020,Dansby Swanson,R,Tomás Nido,621512,0,4,3,False,2022-07-13,Stolen,2B,2022,2023,29.4,2023, 77.2, 0.60
26,26,1B,2B,Stolen Base 2B,542932,Jon Berti,592836,Taijuan Walker,643265,Garrett Cooper,R,Tomás Nido,621512,0,0,7,True,2022-07-10,Stolen,2B,2022,2023,29.4,2023, 77.2, 0.60
27,27,2B,3B,Stolen Base 3B,571740,Billy Hamilton,488984,Tommy Hunter,542583,Jesús Aguilar,R,Tomás Nido,621512,0,1,10,True,2022-07-10,Stolen,3B,2022,2023,29.4,2023, 77.2, 0.60
28,28,1B,2B,Stolen Base 2B,571740,Billy Hamilton,570257,Joely Rodríguez,650559,Bryan De La Cruz,L,Tomás Nido,621512,2,4,9,True,2022-07-08,Stolen,2B,2022,2023,29.4,2023, 77.2, 0.60
29,29,1B,,Caught Stealing 2B,663697,Jonathan India,592836,Taijuan Walker,592273,Brandon Drury,R,Tomás Nido,621512,3,4,5,False,2022-07-04,Caught,2B,2022,2023,29.4,2023, 77.2, 0.60
30,30,1B,,Caught Stealing 2B,669701,Josh Smith,658431,Adonis Medina,543760,Marcus Semien,R,Tomás Nido,621512,3,5,5,True,2022-07-02,Caught,2B,2022,2023,29.4,2023, 77.2, 0.60
31,31,1B,,Caught Stealing 2B,542932,Jon Berti,621242,Edwin Díaz,553902,Willians Astudillo,R,Tomás Nido,621512,3,5,9,False,2022-06-24,Caught,2B,2022,2023,29.4,2023, 77.2, 0.60
